Sample 1_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 2_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 3_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 4_Frequency [Hz]	Normal Sound Transmission Loss [dB]	
2,714062E+3	3,093203E+0	2,714062E+3	-4,775684E-1	2,714062E+3	1,417595E+0	2,714062E+3	4,613156E-1
2,715625E+3	3,116450E+0	2,715625E+3	-4,943088E-1	2,715625E+3	1,454430E+0	2,715625E+3	4,576722E-1
2,717187E+3	3,144251E+0	2,717187E+3	-5,040789E-1	2,717187E+3	1,492157E+0	2,717187E+3	4,697388E-1
2,718750E+3	3,169555E+0	2,718750E+3	-5,283319E-1	2,718750E+3	1,524083E+0	2,718750E+3	4,665798E-1
2,720312E+3	3,195553E+0	2,720312E+3	-5,197427E-1	2,720312E+3	1,550980E+0	2,720312E+3	4,705847E-1
2,721875E+3	3,219149E+0	2,721875E+3	-5,270133E-1	2,721875E+3	1,573735E+0	2,721875E+3	4,667672E-1
2,723437E+3	3,240604E+0	2,723437E+3	-4,651292E-1	2,723437E+3	1,598865E+0	2,723437E+3	4,710103E-1
2,725000E+3	3,259875E+0	2,725000E+3	-4,500907E-1	2,725000E+3	1,619891E+0	2,725000E+3	4,689018E-1
2,726562E+3	3,276321E+0	2,726562E+3	-4,233751E-1	2,726562E+3	1,651922E+0	2,726562E+3	4,816668E-1
2,728125E+3	3,290830E+0	2,728125E+3	-4,074276E-1	2,728125E+3	1,678789E+0	2,728125E+3	4,858049E-1
2,729687E+3	3,307393E+0	2,729687E+3	-4,005477E-1	2,729687E+3	1,714776E+0	2,729687E+3	4,966383E-1
2,731250E+3	3,321775E+0	2,731250E+3	-3,963019E-1	2,731250E+3	1,744981E+0	2,731250E+3	4,994604E-1
2,732812E+3	3,335331E+0	2,732812E+3	-3,624993E-1	2,732812E+3	1,772964E+0	2,732812E+3	5,016193E-1
2,734375E+3	3,346500E+0	2,734375E+3	-3,333507E-1	2,734375E+3	1,796837E+0	2,734375E+3	4,990200E-1
2,735937E+3	3,355456E+0	2,735937E+3	-2,983399E-1	2,735937E+3	1,818223E+0	2,735937E+3	5,029278E-1
2,737500E+3	3,362163E+0	2,737500E+3	-2,621885E-1	2,737500E+3	1,836715E+0	2,737500E+3	5,032383E-1
2,739062E+3	3,367460E+0	2,739062E+3	-2,594884E-1	2,739062E+3	1,859777E+0	2,739062E+3	5,070609E-1
2,740625E+3	3,370755E+0	2,740625E+3	-2,565846E-1	2,740625E+3	1,879820E+0	2,740625E+3	5,085160E-1
2,742187E+3	3,374432E+0	2,742187E+3	-2,623132E-1	2,742187E+3	1,903190E+0	2,742187E+3	5,069711E-1
2,743750E+3	3,375958E+0	2,743750E+3	-2,680090E-1	2,743750E+3	1,922948E+0	2,743750E+3	5,045196E-1
2,745312E+3	3,378290E+0	2,745312E+3	-2,760646E-1	2,745312E+3	1,934137E+0	2,745312E+3	4,966370E-1
2,746875E+3	3,378230E+0	2,746875E+3	-2,841815E-1	2,746875E+3	1,941531E+0	2,746875E+3	4,882704E-1
2,748437E+3	3,377108E+0	2,748437E+3	-1,859281E-1	2,748437E+3	1,923909E+0	2,748437E+3	4,777036E-1
2,750000E+3	3,373404E+0	2,750000E+3	-6,974543E-2	2,750000E+3	1,897216E+0	2,750000E+3	4,666835E-1
2,751562E+3	3,366894E+0	2,751562E+3	-3,209704E-1	2,751562E+3	1,901764E+0	2,751562E+3	4,388363E-1
2,753125E+3	3,357995E+0	2,753125E+3	-5,706779E-1	2,753125E+3	1,902938E+0	2,753125E+3	4,075951E-1
2,754687E+3	3,346654E+0	2,754687E+3	-5,691589E-1	2,754687E+3	1,916010E+0	2,754687E+3	3,643255E-1
2,756250E+3	3,332882E+0	2,756250E+3	-5,687153E-1	2,756250E+3	1,926399E+0	2,756250E+3	3,058467E-1
2,757812E+3	3,317228E+0	2,757812E+3	-5,742947E-1	2,757812E+3	1,942571E+0	2,757812E+3	3,113592E-1
2,759375E+3	3,298678E+0	2,759375E+3	-5,820248E-1	2,759375E+3	1,956290E+0	2,759375E+3	2,901160E-1
2,760937E+3	3,280270E+0	2,760937E+3	-4,810801E-1	2,760937E+3	1,971927E+0	2,760937E+3	2,916648E-1
2,762500E+3	3,258863E+0	2,762500E+3	-3,563728E-1	2,762500E+3	1,985344E+0	2,762500E+3	2,904425E-1
2,764062E+3	3,240768E+0	2,764062E+3	-3,374209E-1	2,764062E+3	1,999905E+0	2,764062E+3	2,936035E-1
2,765625E+3	3,219518E+0	2,765625E+3	-3,222958E-1	2,765625E+3	2,012154E+0	2,765625E+3	2,943517E-1
2,767187E+3	3,201788E+0	2,767187E+3	-3,129304E-1	2,767187E+3	2,023550E+0	2,767187E+3	2,981253E-1
2,768750E+3	3,180564E+0	2,768750E+3	-3,092924E-1	2,768750E+3	2,032867E+0	2,768750E+3	2,997290E-1
2,770312E+3	3,162114E+0	2,770312E+3	-3,039008E-1	2,770312E+3	1,994925E+0	2,770312E+3	3,051915E-1
2,771875E+3	3,140124E+0	2,771875E+3	-3,052568E-1	2,771875E+3	1,926405E+0	2,771875E+3	3,089254E-1
2,773437E+3	3,120349E+0	2,773437E+3	-3,001806E-1	2,773437E+3	1,915612E+0	2,773437E+3	3,150264E-1
2,775000E+3	3,096894E+0	2,775000E+3	-3,022154E-1	2,775000E+3	1,895647E+0	2,775000E+3	3,198026E-1
2,776562E+3	3,078128E+0	2,776562E+3	-2,973230E-1	2,776562E+3	1,891953E+0	2,776562E+3	3,263693E-1
2,778125E+3	3,054347E+0	2,778125E+3	-3,000657E-1	2,778125E+3	1,877204E+0	2,778125E+3	3,319588E-1
2,779687E+3	3,033159E+0	2,779687E+3	-2,921964E-1	2,779687E+3	1,837953E+0	2,779687E+3	3,389243E-1
2,781250E+3	3,006910E+0	2,781250E+3	-2,924233E-1	2,781250E+3	1,764732E+0	2,781250E+3	3,453335E-1
2,782812E+3	2,979931E+0	2,782812E+3	-2,768890E-1	2,782812E+3	1,747295E+0	2,782812E+3	5,199720E-1
2,784375E+3	2,948764E+0	2,784375E+3	-2,691267E-1	2,784375E+3	1,723784E+0	2,784375E+3	-8,923121E-2
2,785937E+3	2,919340E+0	2,785937E+3	-2,591995E-1	2,785937E+3	1,711620E+0	2,785937E+3	-6,407222E-2
2,787500E+3	2,886008E+0	2,787500E+3	-2,586875E-1	2,787500E+3	1,696347E+0	2,787500E+3	-3,854934E-2
2,789062E+3	2,856208E+0	2,789062E+3	-2,606963E-1	2,789062E+3	1,689116E+0	2,789062E+3	-1,315857E-2
2,790625E+3	2,822546E+0	2,790625E+3	-2,742327E-1	2,790625E+3	1,679635E+0	2,790625E+3	1,255699E-2
2,792187E+3	2,789007E+0	2,792187E+3	-3,887521E-1	2,792187E+3	1,717402E+0	2,792187E+3	3,458392E-2
2,793750E+3	2,750820E+0	2,793750E+3	-8,123363E-1	2,793750E+3	1,733128E+0	2,793750E+3	5,683377E-2
2,795312E+3	2,713453E+0	2,795312E+3	-7,698866E-1	2,795312E+3	1,738106E+0	2,795312E+3	7,168339E-2
2,796875E+3	2,669854E+0	2,796875E+3	-7,268001E-1	2,796875E+3	1,740794E+0	2,796875E+3	8,658941E-2
2,798437E+3	2,639331E+0	2,798437E+3	-6,712504E-1	2,798437E+3	1,725678E+0	2,798437E+3	9,667315E-2
2,800000E+3	2,599005E+0	2,800000E+3	-6,149912E-1	2,800000E+3	1,701631E+0	2,800000E+3	1,066652E-1
2,801562E+3	2,582890E+0	2,801562E+3	-5,694969E-1	2,801562E+3	1,659410E+0	2,801562E+3	1,166875E-1
2,803125E+3	2,552028E+0	2,803125E+3	-5,236727E-1	2,803125E+3	1,600141E+0	2,803125E+3	1,266608E-1
2,804687E+3	2,487281E+0	2,804687E+3	-4,957474E-1	2,804687E+3	1,555083E+0	2,804687E+3	2,193946E-1
2,806250E+3	2,406700E+0	2,806250E+3	-4,678082E-1	2,806250E+3	1,494976E+0	2,806250E+3	3,103861E-1
2,807812E+3	2,333635E+0	2,807812E+3	-4,472764E-1	2,807812E+3	1,448604E+0	2,807812E+3	3,054805E-1
2,809375E+3	2,246667E+0	2,809375E+3	-4,268198E-1	2,809375E+3	1,390078E+0	2,809375E+3	3,002845E-1
2,810937E+3	2,205369E+0	2,810937E+3	-4,059050E-1	2,810937E+3	1,375820E+0	2,810937E+3	2,917089E-1
2,812500E+3	2,158666E+0	2,812500E+3	-3,851737E-1	2,812500E+3	1,358695E+0	2,812500E+3	2,826506E-1
2,814062E+3	2,133384E+0	2,814062E+3	-2,009662E-1	2,814062E+3	1,352474E+0	2,814062E+3	2,723270E-1
2,815625E+3	2,104709E+0	2,815625E+3	-2,310303E-2	2,815625E+3	1,344520E+0	2,815625E+3	2,614961E-1
2,817187E+3	2,089476E+0	2,817187E+3	-4,269088E-2	2,817187E+3	1,340326E+0	2,817187E+3	2,496282E-1
2,818750E+3	2,071307E+0	2,818750E+3	-6,199605E-2	2,818750E+3	1,334732E+0	2,818750E+3	2,372168E-1
2,820312E+3	2,056520E+0	2,820312E+3	-2,466860E-1	2,820312E+3	1,329161E+0	2,820312E+3	2,993689E-1
2,821875E+3	2,038530E+0	2,821875E+3	-4,723897E-1	2,821875E+3	1,322010E+0	2,821875E+3	3,383271E-1
2,823437E+3	1,985988E+0	2,823437E+3	-5,064597E-1	2,823437E+3	1,303352E+0	2,823437E+3	2,546327E-1
2,825000E+3	1,925433E+0	2,825000E+3	-5,412497E-1	2,825000E+3	1,281892E+0	2,825000E+3	8,058468E-2
2,826562E+3	1,875695E+0	2,826562E+3	-6,830188E-1	2,826562E+3	1,236107E+0	2,826562E+3	5,287227E-2
2,828125E+3	1,794411E+0	2,828125E+3	-8,340731E-1	2,828125E+3	1,185130E+0	2,828125E+3	2,572248E-2
2,829687E+3	1,754620E+0	2,829687E+3	-9,006265E-1	2,829687E+3	1,133488E+0	2,829687E+3	-1,824640E-2
2,831250E+3	1,707942E+0	2,831250E+3	-9,683443E-1	2,831250E+3	1,077553E+0	2,831250E+3	-6,230341E-2
2,832812E+3	1,685183E+0	2,832812E+3	-5,325945E-1	2,832812E+3	1,028316E+0	2,832812E+3	-1,204796E-1
2,834375E+3	1,658594E+0	2,834375E+3	-2,204366E-1	2,834375E+3	9,759018E-1	2,834375E+3	-1,779476E-1
2,835937E+3	1,635165E+0	2,835937E+3	-2,431624E-1	2,835937E+3	9,255358E-1	2,835937E+3	-2,059974E-1
2,837500E+3	1,608707E+0	2,837500E+3	-2,651847E-1	2,837500E+3	8,724043E-1	2,837500E+3	-2,317685E-1
2,839062E+3	1,576953E+0	2,839062E+3	-2,828069E-1	2,839062E+3	1,174096E+0	2,839062E+3	-2,336201E-1
2,840625E+3	1,541897E+0	2,840625E+3	-2,997291E-1	2,840625E+3	1,383864E+0	2,840625E+3	-2,344495E-1
2,842187E+3	1,495321E+0	2,842187E+3	-3,103396E-1	2,842187E+3	1,331252E+0	2,842187E+3	-2,313498E-1
2,843750E+3	1,444512E+0	2,843750E+3	-3,201882E-1	2,843750E+3	1,277261E+0	2,843750E+3	-2,273600E-1
2,845312E+3	1,393227E+0	2,845312E+3	-3,250040E-1	2,845312E+3	1,220549E+0	2,845312E+3	-2,226628E-1
2,846875E+3	1,337996E+0	2,846875E+3	-3,287869E-1	2,846875E+3	1,162405E+0	2,846875E+3	-2,172874E-1
2,848437E+3	1,287636E+0	2,848437E+3	-3,278751E-1	2,848437E+3	1,101206E+0	2,848437E+3	-2,141504E-1
2,850000E+3	1,234059E+0	2,850000E+3	-3,259820E-1	2,850000E+3	1,038208E+0	2,850000E+3	-2,102860E-1
2,851562E+3	1,582684E+0	2,851562E+3	-3,253896E-1	2,851562E+3	7,968327E-1	2,851562E+3	-2,079928E-1
2,853125E+3	1,854762E+0	2,853125E+3	-3,236497E-1	2,853125E+3	5,307304E-1	2,853125E+3	-2,048828E-1
2,854687E+3	1,762004E+0	2,854687E+3	-3,288858E-1	2,854687E+3	5,029805E-1	2,854687E+3	1,023146E-2
2,856250E+3	1,663387E+0	2,856250E+3	-3,325996E-1	2,856250E+3	4,750791E-1	2,856250E+3	1,125105E-1
2,857812E+3	1,574579E+0	2,857812E+3	-3,359151E-1	2,857812E+3	4,840876E-1	2,857812E+3	1,288170E-1
2,859375E+3	1,484472E+0	2,859375E+3	-3,384063E-1	2,859375E+3	4,534502E-1	2,859375E+3	1,440729E-1
2,860937E+3	1,442416E+0	2,860937E+3	-3,396811E-1	2,860937E+3	4,140809E-1	2,860937E+3	1,596391E-1
2,862500E+3	1,399670E+0	2,862500E+3	-3,403058E-1	2,862500E+3	3,745608E-1	2,862500E+3	1,739797E-1
2,864062E+3	1,162713E+0	2,864062E+3	-1,249068E-1	2,864062E+3	3,358623E-1	2,864062E+3	1,911613E-1
2,865625E+3	9,076221E-1	2,865625E+3	9,427015E-3	2,865625E+3	2,970634E-1	2,865625E+3	2,069686E-1
2,867187E+3	9,631381E-1	2,867187E+3	2,962667E-2	2,867187E+3	2,522556E-1	2,867187E+3	2,259337E-1
2,868750E+3	9,486318E-1	2,868750E+3	4,834549E-2	2,868750E+3	2,075191E-1	2,868750E+3	2,437235E-1
2,870312E+3	8,791958E-1	2,870312E+3	6,995278E-2	2,870312E+3	1,598516E-1	2,870312E+3	2,631743E-1
2,871875E+3	8,093697E-1	2,871875E+3	8,941647E-2	2,871875E+3	1,123685E-1	2,871875E+3	2,810325E-1
2,873437E+3	7,469516E-1	2,873437E+3	9,570202E-2	2,873437E+3	6,736553E-2	2,873437E+3	3,174341E-1
2,875000E+3	6,843610E-1	2,875000E+3	1,087551E-1	2,875000E+3	2,261576E-2	2,875000E+3	3,547130E-1
2,876562E+3	6,104188E-1	2,876562E+3	1,427831E-1	2,876562E+3	-1,513287E-2	2,876562E+3	3,428582E-1
2,878125E+3	5,363579E-1	2,878125E+3	1,703634E-1	2,878125E+3	-5,265878E-2	2,878125E+3	3,393119E-1
2,879687E+3	4,740050E-1	2,879687E+3	2,052735E-1	2,879687E+3	-8,663137E-2	2,879687E+3	3,488513E-1
2,881250E+3	4,117583E-1	2,881250E+3	2,321269E-1	2,881250E+3	-1,205256E-1	2,881250E+3	3,552238E-1
2,882812E+3	3,533970E-1	2,882812E+3	1,786314E-1	2,882812E+3	-1,436839E-1	2,882812E+3	3,724626E-1
2,884375E+3	2,951390E-1	2,884375E+3	1,386170E-1	2,884375E+3	-1,675454E-1	2,884375E+3	3,859071E-1
2,885937E+3	2,334277E-1	2,885937E+3	1,631206E-1	2,885937E+3	-9,246662E-2	2,885937E+3	4,064977E-1
2,887500E+3	1,719477E-1	2,887500E+3	1,824847E-1	2,887500E+3	-6,000859E-2	2,887500E+3	4,231166E-1
2,889062E+3	1,183172E-1	2,889062E+3	2,638449E-1	2,889062E+3	3,684587E-2	2,889062E+3	4,451908E-1
2,890625E+3	6,488280E-2	2,890625E+3	3,203880E-1	2,890625E+3	4,820646E-2	2,890625E+3	4,629126E-1
2,892187E+3	1,360319E-2	2,892187E+3	3,210285E-1	2,892187E+3	1,324096E-2	2,892187E+3	4,858478E-1
2,893750E+3	-3,747243E-2	2,893750E+3	3,192015E-1	2,893750E+3	-2,168957E-2	2,893750E+3	5,038422E-1
2,895312E+3	-9,838410E-2	2,895312E+3	3,176447E-1	2,895312E+3	-4,932069E-2	2,895312E+3	5,301049E-1
2,896875E+3	-1,587205E-1	2,896875E+3	3,141838E-1	2,896875E+3	-7,707867E-2	2,896875E+3	5,508208E-1
2,898437E+3	4,228443E-1	2,898437E+3	3,148288E-1	2,898437E+3	-9,915374E-2	2,898437E+3	5,797629E-1
2,900000E+3	5,236322E-1	2,900000E+3	3,136776E-1	2,900000E+3	-1,215449E-1	2,900000E+3	6,020019E-1
2,901562E+3	4,662969E-1	2,901562E+3	3,163168E-1	2,901562E+3	-1,446611E-1	2,901562E+3	6,924882E-1
2,903125E+3	4,095612E-1	2,903125E+3	3,170399E-1	2,903125E+3	-1,682048E-1	2,903125E+3	7,496148E-1
2,904687E+3	3,694444E-1	2,904687E+3	3,215425E-1	2,904687E+3	-3,614636E-1	2,904687E+3	7,589208E-1
2,906250E+3	3,291436E-1	2,906250E+3	3,240771E-1	2,906250E+3	-5,279200E-1	2,906250E+3	7,652684E-1
2,907812E+3	2,966651E-1	2,907812E+3	3,301225E-1	2,907812E+3	-7,337270E-1	2,907812E+3	7,741228E-1
2,909375E+3	2,632884E-1	2,909375E+3	3,344410E-1	2,909375E+3	-9,044087E-1	2,909375E+3	7,803566E-1
2,910937E+3	-1,680465E-2	2,910937E+3	3,439201E-1	2,910937E+3	-9,061608E-1	2,910937E+3	7,911253E-1
2,912500E+3	-2,695063E-1	2,912500E+3	3,510426E-1	2,912500E+3	-9,100218E-1	2,912500E+3	7,998308E-1
2,914062E+3	-5,880820E-1	2,914062E+3	3,617198E-1	2,914062E+3	-9,118979E-1	2,914062E+3	8,118624E-1
2,915625E+3	-8,605129E-1	2,915625E+3	3,703673E-1	2,915625E+3	-9,159986E-1	2,915625E+3	8,223498E-1
2,917187E+3	-8,257316E-1	2,917187E+3	3,842349E-1	2,917187E+3	-9,161283E-1	2,917187E+3	8,354891E-1
2,918750E+3	-8,018433E-1	2,918750E+3	3,956707E-1	2,918750E+3	-9,192908E-1	2,918750E+3	8,473276E-1
2,920312E+3	-5,725086E-1	2,920312E+3	5,905428E-1	2,920312E+3	-9,077636E-1	2,920312E+3	8,629079E-1
2,921875E+3	-4,613072E-1	2,921875E+3	7,138691E-1	2,921875E+3	-9,016219E-1	2,921875E+3	8,775230E-1
2,923437E+3	-4,763251E-1	2,923437E+3	7,825036E-1	2,923437E+3	-6,944335E-1	2,923437E+3	8,932507E-1
2,925000E+3	-4,915918E-1	2,925000E+3	8,203929E-1	2,925000E+3	-5,803553E-1	2,925000E+3	9,082309E-1
2,926562E+3	-5,041365E-1	2,926562E+3	8,348177E-1	2,926562E+3	-5,823588E-1	2,926562E+3	9,261931E-1
2,928125E+3	-5,168216E-1	2,928125E+3	7,579320E-1	2,928125E+3	-5,842312E-1	2,928125E+3	9,434024E-1
2,929687E+3	-5,232475E-1	2,929687E+3	7,593489E-1	2,929687E+3	-5,833183E-1	2,929687E+3	1,160150E+0
2,931250E+3	-5,298913E-1	2,931250E+3	7,603378E-1	2,931250E+3	-5,823160E-1	2,931250E+3	1,141786E+0
2,932812E+3	-5,346032E-1	2,932812E+3	7,629615E-1	2,932812E+3	-5,813283E-1	2,932812E+3	1,158335E+0
2,934375E+3	-5,392750E-1	2,934375E+3	7,652413E-1	2,934375E+3	-5,801996E-1	2,934375E+3	1,174904E+0
2,935937E+3	-5,421981E-1	2,935937E+3	7,705294E-1	2,935937E+3	-5,785197E-1	2,935937E+3	1,193253E+0
2,937500E+3	-5,448882E-1	2,937500E+3	7,753565E-1	2,937500E+3	-5,765976E-1	2,937500E+3	1,211507E+0
2,939062E+3	-5,468964E-1	2,939062E+3	7,798272E-1	2,939062E+3	-7,685488E-1	2,939062E+3	1,227865E+0
2,940625E+3	-5,483426E-1	2,940625E+3	7,838389E-1	2,940625E+3	-1,024849E+0	2,940625E+3	1,243650E+0
2,942187E+3	-9,755147E-1	2,942187E+3	7,889933E-1	2,942187E+3	-1,033251E+0	2,942187E+3	1,259657E+0
2,943750E+3	-1,389727E+0	2,943750E+3	7,934944E-1	2,943750E+3	-1,114612E+0	2,943750E+3	1,274552E+0
2,945312E+3	-1,398556E+0	2,945312E+3	9,352722E-1	2,945312E+3	-1,108534E+0	2,945312E+3	1,388008E+0
2,946875E+3	-1,406367E+0	2,946875E+3	7,418273E-1	2,946875E+3	-1,101389E+0	2,946875E+3	1,511320E+0
2,948437E+3	-1,405074E+0	2,948437E+3	7,482959E-1	2,948437E+3	-1,079055E+0	2,948437E+3	1,636956E+0
2,950000E+3	-1,403539E+0	2,950000E+3	7,538362E-1	2,950000E+3	-1,054728E+0	2,950000E+3	1,621011E+0
2,951562E+3	-1,392781E+0	2,951562E+3	7,577677E-1	2,951562E+3	-1,033236E+0	2,951562E+3	1,625376E+0
2,953125E+3	-1,381931E+0	2,953125E+3	7,604494E-1	2,953125E+3	-1,009823E+0	2,953125E+3	1,628639E+0
2,954687E+3	-1,371587E+0	2,954687E+3	7,671614E-1	2,954687E+3	-8,051900E-1	2,954687E+3	1,633624E+0
2,956250E+3	-1,361187E+0	2,956250E+3	7,726781E-1	2,956250E+3	-5,186514E-1	2,956250E+3	1,637510E+0
2,957812E+3	-1,348240E+0	2,957812E+3	9,260270E-1	2,957812E+3	-5,204748E-1	2,957812E+3	1,643332E+0
2,959375E+3	-1,335217E+0	2,959375E+3	1,116794E+0	2,959375E+3	-5,235852E-1	2,959375E+3	1,647884E+0
2,960937E+3	-1,317123E+0	2,960937E+3	1,126240E+0	2,960937E+3	-5,220948E-1	2,960937E+3	1,653872E+0
2,962500E+3	-1,298913E+0	2,962500E+3	1,134380E+0	2,962500E+3	-5,223596E-1	2,962500E+3	1,658477E+0
2,964062E+3	-1,263627E+0	2,964062E+3	1,142167E+0	2,964062E+3	-5,220418E-1	2,964062E+3	1,664132E+0
2,965625E+3	-1,227080E+0	2,965625E+3	1,148124E+0	2,965625E+3	-5,243834E-1	2,965625E+3	1,668134E+0
2,967187E+3	-1,082175E+0	2,967187E+3	1,156327E+0	2,967187E+3	-5,212725E-1	2,967187E+3	1,675094E+0
2,968750E+3	-9,068433E-1	2,968750E+3	1,160835E+0	2,968750E+3	-5,217395E-1	2,968750E+3	1,680064E+0
2,970312E+3	-8,598750E-1	2,970312E+3	1,169544E+0	2,970312E+3	-5,205433E-1	2,970312E+3	1,686932E+0
2,971875E+3	-8,153175E-1	2,971875E+3	1,158986E+0	2,971875E+3	-5,252880E-1	2,971875E+3	1,690696E+0
2,973437E+3	-8,117504E-1	2,973437E+3	1,161596E+0	2,973437E+3	-5,256488E-1	2,973437E+3	1,701729E+0
2,975000E+3	-8,218118E-1	2,975000E+3	1,159969E+0	2,975000E+3	-5,383150E-1	2,975000E+3	1,707988E+0
2,976562E+3	-8,269406E-1	2,976562E+3	1,164359E+0	2,976562E+3	-5,372596E-1	2,976562E+3	1,756583E+0
2,978125E+3	-8,536538E-1	2,978125E+3	1,166792E+0	2,978125E+3	-5,851144E-1	2,978125E+3	1,774595E+0
2,979687E+3	-8,609071E-1	2,979687E+3	1,221108E+0	2,979687E+3	-5,900912E-1	2,979687E+3	1,783522E+0
2,981250E+3	-8,892461E-1	2,981250E+3	1,277753E+0	2,981250E+3	-6,362377E-1	2,981250E+3	1,789339E+0
2,982812E+3	-8,963515E-1	2,982812E+3	1,271348E+0	2,982812E+3	-6,374700E-1	2,982812E+3	1,797064E+0
2,984375E+3	-9,166184E-1	2,984375E+3	1,263445E+0	2,984375E+3	-6,466761E-1	2,984375E+3	1,802477E+0
2,985937E+3	-9,216653E-1	2,985937E+3	1,404664E+0	2,985937E+3	-6,425419E-1	2,985937E+3	1,808194E+0
2,987500E+3	-9,341179E-1	2,987500E+3	1,545287E+0	2,987500E+3	-6,418896E-1	2,987500E+3	1,812047E+0
2,989062E+3	-9,390423E-1	2,989062E+3	1,547163E+0	2,989062E+3	-3,868122E-1	2,989062E+3	1,816695E+0
2,990625E+3	-9,488679E-1	2,990625E+3	1,547991E+0	2,990625E+3	-7,376892E-2	2,990625E+3	1,819507E+0
2,992187E+3	-9,563854E-1	2,992187E+3	1,548323E+0	2,992187E+3	-7,501481E-2	2,992187E+3	1,822932E+0
2,993750E+3	-9,679297E-1	2,993750E+3	1,547537E+0	2,993750E+3	-7,809958E-2	2,993750E+3	1,824707E+0
2,995312E+3	-9,782468E-1	2,995312E+3	1,547026E+0	2,995312E+3	-7,920979E-2	2,995312E+3	1,852540E+0
2,996875E+3	-9,920102E-1	2,996875E+3	1,545275E+0	2,996875E+3	-8,179217E-2	2,996875E+3	1,869513E+0
2,998437E+3	-1,005564E+0	2,998437E+3	1,542527E+0	2,998437E+3	-8,349902E-2	2,998437E+3	1,875539E+0
3,000000E+3	-1,022351E+0	3,000000E+3	1,538324E+0	3,000000E+3	-8,664620E-2	3,000000E+3	1,880533E+0
3,001562E+3	-7,021944E-1	3,001562E+3	1,532581E+0	3,001562E+3	-8,766807E-2	3,001562E+3	1,887360E+0
3,003125E+3	-3,086223E-1	3,003125E+3	1,524845E+0	3,003125E+3	-8,990946E-2	3,003125E+3	1,893019E+0
3,004687E+3	-3,105821E-1	3,004687E+3	1,513551E+0	3,004687E+3	-9,251546E-2	3,004687E+3	1,899579E+0
3,006250E+3	-3,150415E-1	3,006250E+3	1,499087E+0	3,006250E+3	-9,645854E-2	3,006250E+3	1,904759E+0
3,007812E+3	-2,009917E-1	3,007812E+3	1,555668E+0	3,007812E+3	-9,908635E-2	3,007812E+3	1,909778E+0
3,009375E+3	-7,833270E-2	3,009375E+3	1,607975E+0	3,009375E+3	-1,031923E-1	3,009375E+3	1,913185E+0
3,010937E+3	-8,375143E-2	3,010937E+3	1,602979E+0	3,010937E+3	-1,091849E-1	3,010937E+3	1,914610E+0
3,012500E+3	-9,219757E-2	3,012500E+3	1,596974E+0	3,012500E+3	-1,177220E-1	3,012500E+3	1,914675E+0
3,014062E+3	-1,056648E-1	3,014062E+3	1,603333E+0	3,014062E+3	-4,868739E-2	3,014062E+3	1,915181E+0
3,015625E+3	-1,241832E-1	3,015625E+3	1,609098E+0	3,015625E+3	1,730223E-2	3,015625E+3	1,914644E+0
3,017187E+3	-1,443476E-1	3,017187E+3	1,614748E+0	3,017187E+3	1,455326E-2	3,017187E+3	1,915524E+0
3,018750E+3	-1,704599E-1	3,018750E+3	1,620024E+0	3,018750E+3	1,093969E-2	3,018750E+3	1,915418E+0
3,020312E+3	-1,877874E-1	3,020312E+3	1,623416E+0	3,020312E+3	1,856304E-2	3,020312E+3	1,916337E+0
3,021875E+3	-2,079752E-1	3,021875E+3	1,626476E+0	3,021875E+3	2,653766E-2	3,021875E+3	1,916236E+0
3,023437E+3	-2,237939E-1	3,023437E+3	1,630809E+0	3,023437E+3	3,475243E-2	3,023437E+3	1,915859E+0
3,025000E+3	-2,411203E-1	3,025000E+3	1,634775E+0	3,025000E+3	4,341469E-2	3,025000E+3	1,914317E+0
3,026562E+3	-7,798420E-2	3,026562E+3	1,640994E+0	3,026562E+3	4,919447E-2	3,026562E+3	1,912415E+0
3,028125E+3	9,713650E-2	3,028125E+3	1,646765E+0	3,028125E+3	5,530705E-2	3,028125E+3	1,909082E+0
3,029687E+3	1,115354E-1	3,029687E+3	1,655115E+0	3,029687E+3	5,913930E-2	3,029687E+3	1,906146E+0
3,031250E+3	1,262217E-1	3,031250E+3	1,662985E+0	3,031250E+3	6,322804E-2	3,031250E+3	1,901524E+0
3,032812E+3	1,388413E-1	3,032812E+3	1,612636E+0	3,032812E+3	6,674310E-2	3,032812E+3	1,898133E+0
3,034375E+3	1,517781E-1	3,034375E+3	1,549112E+0	3,034375E+3	7,050176E-2	3,034375E+3	1,893264E+0
3,035937E+3	1,596995E-1	3,035937E+3	1,541886E+0	3,035937E+3	7,274643E-2	3,035937E+3	1,887474E+0
3,037500E+3	1,678140E-1	3,037500E+3	1,533799E+0	3,037500E+3	7,518802E-2	3,037500E+3	1,880503E+0
3,039062E+3	1,760422E-1	3,039062E+3	1,530520E+0	3,039062E+3	8,085340E-2	3,039062E+3	1,863557E+0
3,040625E+3	1,844816E-1	3,040625E+3	1,526450E+0	3,040625E+3	8,682489E-2	3,040625E+3	1,845202E+0
3,042187E+3	1,941657E-1	3,042187E+3	1,523966E+0	3,042187E+3	9,302665E-2	3,042187E+3	1,830506E+0
3,043750E+3	2,040428E-1	3,043750E+3	1,520626E+0	3,043750E+3	9,961645E-2	3,043750E+3	1,814839E+0
