Sample 1_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 2_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 3_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 4_Frequency [Hz]	Absorption Coefficient on Hard Wall	
6,156250E+2	1,154932E-1	6,156250E+2	1,142359E-1	6,156250E+2	1,385539E-1	6,156250E+2	1,121818E-1
6,171875E+2	1,180204E-1	6,171875E+2	1,132412E-1	6,171875E+2	1,369562E-1	6,171875E+2	1,124553E-1
6,187500E+2	1,205732E-1	6,187500E+2	1,122528E-1	6,187500E+2	1,353792E-1	6,187500E+2	1,126962E-1
6,203125E+2	1,219852E-1	6,203125E+2	1,125530E-1	6,203125E+2	1,358838E-1	6,203125E+2	1,276954E-1
6,218750E+2	1,234709E-1	6,218750E+2	1,128227E-1	6,218750E+2	1,362947E-1	6,218750E+2	1,440995E-1
6,234375E+2	1,256934E-1	6,234375E+2	1,130303E-1	6,234375E+2	1,365253E-1	6,234375E+2	1,444101E-1
6,250000E+2	1,279436E-1	6,250000E+2	1,131815E-1	6,250000E+2	1,367516E-1	6,250000E+2	1,446175E-1
6,265625E+2	1,298846E-1	6,265625E+2	1,141797E-1	6,265625E+2	1,565191E-1	6,265625E+2	1,435636E-1
6,281250E+2	1,318299E-1	6,281250E+2	1,151046E-1	6,281250E+2	1,823821E-1	6,281250E+2	1,425138E-1
6,296875E+2	1,318805E-1	6,296875E+2	1,141809E-1	6,296875E+2	1,800490E-1	6,296875E+2	1,419781E-1
6,312500E+2	1,320716E-1	6,312500E+2	1,133021E-1	6,312500E+2	1,777145E-1	6,312500E+2	1,414254E-1
6,328125E+2	1,478662E-1	6,328125E+2	1,133272E-1	6,328125E+2	1,763464E-1	6,328125E+2	1,416475E-1
6,343750E+2	1,655583E-1	6,343750E+2	1,133596E-1	6,343750E+2	1,749105E-1	6,343750E+2	1,418226E-1
6,359375E+2	1,671008E-1	6,359375E+2	1,140042E-1	6,359375E+2	1,742689E-1	6,359375E+2	1,413270E-1
6,375000E+2	1,686449E-1	6,375000E+2	1,146098E-1	6,375000E+2	1,735907E-1	6,375000E+2	1,407632E-1
6,390625E+2	1,697411E-1	6,390625E+2	1,137784E-1	6,390625E+2	1,724194E-1	6,390625E+2	1,411049E-1
6,406250E+2	1,708420E-1	6,406250E+2	1,130563E-1	6,406250E+2	1,712473E-1	6,406250E+2	1,414246E-1
6,421875E+2	1,728727E-1	6,421875E+2	1,145752E-1	6,421875E+2	1,703869E-1	6,421875E+2	1,410455E-1
6,437500E+2	1,748460E-1	6,437500E+2	1,159995E-1	6,437500E+2	1,694916E-1	6,437500E+2	1,406610E-1
6,453125E+2	1,761985E-1	6,453125E+2	1,156774E-1	6,453125E+2	1,687646E-1	6,453125E+2	1,402964E-1
6,468750E+2	1,775378E-1	6,468750E+2	1,153596E-1	6,468750E+2	1,679698E-1	6,468750E+2	1,398825E-1
6,484375E+2	1,791245E-1	6,484375E+2	1,120005E-1	6,484375E+2	1,679099E-1	6,484375E+2	1,373417E-1
6,500000E+2	1,807307E-1	6,500000E+2	1,089512E-1	6,500000E+2	1,678597E-1	6,500000E+2	1,350417E-1
6,515625E+2	1,788790E-1	6,515625E+2	1,103825E-1	6,515625E+2	1,650860E-1	6,515625E+2	1,352808E-1
6,531250E+2	1,772873E-1	6,531250E+2	1,117458E-1	6,531250E+2	1,624451E-1	6,531250E+2	1,354779E-1
6,546875E+2	1,783025E-1	6,546875E+2	1,129387E-1	6,546875E+2	1,624071E-1	6,546875E+2	1,353742E-1
6,562500E+2	1,789399E-1	6,562500E+2	1,140648E-1	6,562500E+2	1,622687E-1	6,562500E+2	1,352337E-1
6,578125E+2	1,809221E-1	6,578125E+2	1,144119E-1	6,578125E+2	1,628089E-1	6,578125E+2	1,348682E-1
6,593750E+2	1,828138E-1	6,593750E+2	1,147293E-1	6,593750E+2	1,633350E-1	6,593750E+2	1,344374E-1
6,609375E+2	1,845839E-1	6,609375E+2	1,126615E-1	6,609375E+2	1,637594E-1	6,609375E+2	1,355113E-1
6,625000E+2	1,862716E-1	6,625000E+2	1,102671E-1	6,625000E+2	1,640210E-1	6,625000E+2	1,364589E-1
6,640625E+2	1,876814E-1	6,640625E+2	1,106300E-1	6,640625E+2	1,636895E-1	6,640625E+2	1,324246E-1
6,656250E+2	1,890921E-1	6,656250E+2	1,109318E-1	6,656250E+2	1,632422E-1	6,656250E+2	1,281991E-1
6,671875E+2	1,901713E-1	6,671875E+2	1,112838E-1	6,671875E+2	1,596650E-1	6,671875E+2	1,278564E-1
6,687500E+2	1,911317E-1	6,687500E+2	1,114768E-1	6,687500E+2	1,557273E-1	6,687500E+2	1,274196E-1
6,703125E+2	1,921254E-1	6,703125E+2	1,111752E-1	6,703125E+2	1,559231E-1	6,703125E+2	1,277780E-1
6,718750E+2	1,931404E-1	6,718750E+2	1,109602E-1	6,718750E+2	1,560942E-1	6,718750E+2	1,281234E-1
6,734375E+2	1,822230E-1	6,734375E+2	1,111138E-1	6,734375E+2	1,559162E-1	6,734375E+2	1,271331E-1
6,750000E+2	1,649585E-1	6,750000E+2	1,111276E-1	6,750000E+2	1,556004E-1	6,750000E+2	1,261055E-1
6,765625E+2	1,660798E-1	6,765625E+2	1,100322E-1	6,765625E+2	1,551206E-1	6,765625E+2	1,255955E-1
6,781250E+2	1,670653E-1	6,781250E+2	1,088469E-1	6,781250E+2	1,546475E-1	6,781250E+2	1,251084E-1
6,796875E+2	1,689389E-1	6,796875E+2	1,090683E-1	6,796875E+2	1,419661E-1	6,796875E+2	1,376642E-1
6,812500E+2	1,708220E-1	6,812500E+2	1,093138E-1	6,812500E+2	1,227531E-1	6,812500E+2	1,409444E-1
6,828125E+2	1,724001E-1	6,828125E+2	1,088237E-1	6,828125E+2	1,229849E-1	6,828125E+2	1,239979E-1
6,843750E+2	1,738419E-1	6,843750E+2	1,083320E-1	6,843750E+2	1,230297E-1	6,843750E+2	1,081053E-1
6,859375E+2	1,738888E-1	6,859375E+2	9,276875E-2	6,859375E+2	1,232458E-1	6,859375E+2	1,095934E-1
6,875000E+2	1,738017E-1	6,875000E+2	8,315169E-2	6,875000E+2	1,234023E-1	6,875000E+2	1,110196E-1
6,890625E+2	1,759569E-1	6,890625E+2	8,537229E-2	6,890625E+2	1,238741E-1	6,890625E+2	1,109794E-1
6,906250E+2	1,779743E-1	6,906250E+2	8,746722E-2	6,906250E+2	1,241253E-1	6,906250E+2	1,107531E-1
6,921875E+2	1,775956E-1	6,921875E+2	1,061185E-1	6,921875E+2	1,261698E-1	6,921875E+2	1,143368E-1
6,937500E+2	1,770916E-1	6,937500E+2	1,141466E-1	6,937500E+2	1,280747E-1	6,937500E+2	1,177933E-1
6,953125E+2	1,787439E-1	6,953125E+2	1,159098E-1	6,953125E+2	1,289178E-1	6,953125E+2	1,188405E-1
6,968750E+2	1,802367E-1	6,968750E+2	1,175932E-1	6,968750E+2	1,296532E-1	6,968750E+2	1,197549E-1
6,984375E+2	1,805009E-1	6,984375E+2	1,181202E-1	6,984375E+2	1,314702E-1	6,984375E+2	1,202328E-1
7,000000E+2	1,806700E-1	7,000000E+2	1,185575E-1	7,000000E+2	1,330788E-1	7,000000E+2	1,205186E-1
7,015625E+2	1,814924E-1	7,015625E+2	1,205942E-1	7,015625E+2	1,335260E-1	7,015625E+2	1,244776E-1
7,031250E+2	1,822138E-1	7,031250E+2	1,225462E-1	7,031250E+2	1,337532E-1	7,031250E+2	1,281702E-1
7,046875E+2	1,802491E-1	7,046875E+2	1,232958E-1	7,046875E+2	1,377432E-1	7,046875E+2	1,312675E-1
7,062500E+2	1,781222E-1	7,062500E+2	1,239401E-1	7,062500E+2	1,415170E-1	7,062500E+2	1,340685E-1
7,078125E+2	1,823680E-1	7,078125E+2	1,262338E-1	7,078125E+2	1,428222E-1	7,078125E+2	1,355476E-1
7,093750E+2	1,865053E-1	7,093750E+2	1,284580E-1	7,093750E+2	1,438028E-1	7,093750E+2	1,367099E-1
7,109375E+2	1,855947E-1	7,109375E+2	1,319714E-1	7,109375E+2	1,469435E-1	7,109375E+2	1,366282E-1
7,125000E+2	1,846639E-1	7,125000E+2	1,353370E-1	7,125000E+2	1,497648E-1	7,125000E+2	1,362827E-1
7,140625E+2	2,028657E-1	7,140625E+2	1,248699E-1	7,140625E+2	1,500769E-1	7,140625E+2	1,420375E-1
7,156250E+2	2,289531E-1	7,156250E+2	1,243509E-1	7,156250E+2	1,500390E-1	7,156250E+2	1,496179E-1
7,171875E+2	2,299446E-1	7,171875E+2	1,276369E-1	7,171875E+2	1,461304E-1	7,171875E+2	1,570571E-1
7,187500E+2	2,299341E-1	7,187500E+2	1,307200E-1	7,187500E+2	1,490046E-1	7,187500E+2	1,638789E-1
7,203125E+2	2,335797E-1	7,203125E+2	1,314208E-1	7,203125E+2	1,568002E-1	7,203125E+2	1,626140E-1
7,218750E+2	2,358217E-1	7,218750E+2	1,319106E-1	7,218750E+2	1,637915E-1	7,218750E+2	1,610367E-1
7,234375E+2	2,287577E-1	7,234375E+2	1,372161E-1	7,234375E+2	1,692673E-1	7,234375E+2	1,692801E-1
7,250000E+2	2,205302E-1	7,250000E+2	1,420617E-1	7,250000E+2	1,739924E-1	7,250000E+2	1,765374E-1
7,265625E+2	2,135964E-1	7,265625E+2	1,307661E-1	7,265625E+2	1,772207E-1	7,265625E+2	1,417050E-1
7,281250E+2	2,054398E-1	7,281250E+2	1,577291E-1	7,281250E+2	1,796161E-1	7,281250E+2	1,412466E-1
7,296875E+2	1,988632E-1	7,296875E+2	1,575007E-1	7,296875E+2	1,582102E-1	7,296875E+2	1,409183E-1
7,312500E+2	1,911072E-1	7,312500E+2	1,545406E-1	7,312500E+2	1,606358E-1	7,312500E+2	1,398907E-1
7,328125E+2	1,752483E-1	7,328125E+2	1,460215E-1	7,328125E+2	1,573749E-1	7,328125E+2	1,416151E-1
7,343750E+2	2,159139E-1	7,343750E+2	1,363661E-1	7,343750E+2	1,532618E-1	7,343750E+2	1,424310E-1
7,359375E+2	1,984378E-1	7,359375E+2	1,343045E-1	7,359375E+2	1,452943E-1	7,359375E+2	1,304022E-1
7,375000E+2	1,807095E-1	7,375000E+2	1,324947E-1	7,375000E+2	1,368598E-1	7,375000E+2	1,184664E-1
7,390625E+2	1,711350E-1	7,390625E+2	1,286649E-1	7,390625E+2	1,248119E-1	7,390625E+2	1,055525E-1
7,406250E+2	1,621440E-1	7,406250E+2	1,253244E-1	7,406250E+2	1,130344E-1	7,406250E+2	9,333135E-2
7,421875E+2	1,536188E-1	7,421875E+2	1,672295E-1	7,421875E+2	9,340858E-2	7,421875E+2	7,552411E-2
7,437500E+2	1,466399E-1	7,437500E+2	1,452073E-1	7,437500E+2	7,516726E-2	7,437500E+2	5,945798E-2
7,453125E+2	1,456118E-1	7,453125E+2	1,400305E-1	7,453125E+2	5,379375E-2	7,453125E+2	3,896584E-2
7,468750E+2	1,475408E-1	7,468750E+2	1,368051E-1	7,468750E+2	3,527982E-2	7,468750E+2	2,219863E-2
7,484375E+2	1,434491E-1	7,484375E+2	-2,628637E-1	7,484375E+2	1,613983E-2	7,484375E+2	-2,905552E-1
7,500000E+2	1,457805E-1	7,500000E+2	1,677958E-1	7,500000E+2	1,877106E-3	7,500000E+2	4,742783E-2
7,515625E+2	1,534852E-1	7,515625E+2	1,632479E-1	7,515625E+2	-1,863649E-2	7,515625E+2	3,396472E-2
7,531250E+2	1,427514E-1	7,531250E+2	1,577441E-1	7,531250E+2	-2,948133E-2	7,531250E+2	2,039097E-2
7,546875E+2	1,515346E-1	7,546875E+2	1,530418E-1	7,546875E+2	-1,718113E-1	7,546875E+2	-1,470475E-3
7,562500E+2	2,162321E-1	7,562500E+2	1,466091E-1	7,562500E+2	-9,689739E-2	7,562500E+2	-2,353079E-2
7,578125E+2	2,228100E-1	7,578125E+2	1,436368E-1	7,578125E+2	-5,833265E-2	7,578125E+2	-3,585036E-2
7,593750E+2	2,260869E-1	7,593750E+2	1,373651E-1	7,593750E+2	-3,102323E-3	7,593750E+2	1,409169E-1
7,609375E+2	2,292995E-1	7,609375E+2	1,802588E-1	7,609375E+2	-1,881017E-2	7,609375E+2	1,256465E-1
7,625000E+2	2,207035E-1	7,625000E+2	4,333482E-1	7,625000E+2	-3,367834E-2	7,625000E+2	1,108802E-1
7,640625E+2	2,728214E-1	7,640625E+2	4,441872E-1	7,640625E+2	-1,289257E-1	7,640625E+2	1,109312E-1
7,656250E+2	1,018834E-1	7,656250E+2	4,493355E-1	7,656250E+2	1,448756E-1	7,656250E+2	1,130538E-1
7,671875E+2	1,038600E-1	7,671875E+2	4,642148E-1	7,671875E+2	3,224688E-1	7,671875E+2	1,095412E-1
7,687500E+2	1,063679E-1	7,687500E+2	4,734406E-1	7,687500E+2	3,122325E-1	7,687500E+2	1,073224E-1
7,703125E+2	1,068415E-1	7,703125E+2	4,921270E-1	7,703125E+2	3,106220E-1	7,703125E+2	2,410756E-1
7,718750E+2	1,080532E-1	7,718750E+2	5,066165E-1	7,718750E+2	3,015831E-1	7,718750E+2	2,983674E-1
7,734375E+2	-5,568081E-1	7,734375E+2	5,193625E-1	7,734375E+2	3,053081E-1	7,734375E+2	2,895844E-1
7,750000E+2	3,792570E-1	7,750000E+2	5,284177E-1	7,750000E+2	3,039309E-1	7,750000E+2	2,817671E-1
7,765625E+2	3,797838E-1	7,765625E+2	8,066458E-1	7,765625E+2	6,558900E-1	7,765625E+2	2,618045E-1
7,781250E+2	3,782711E-1	7,781250E+2	-7,089928E-2	7,781250E+2	-1,780079E-1	7,781250E+2	2,454307E-1
7,796875E+2	3,790441E-1	7,796875E+2	-4,854255E-2	7,796875E+2	-1,378502E-1	7,796875E+2	5,705464E-1
7,812500E+2	3,772924E-1	7,812500E+2	-2,233340E-2	7,812500E+2	-9,472579E-2	7,812500E+2	-4,069047E-1
7,828125E+2	6,749313E-1	7,828125E+2	-1,044468E-2	7,828125E+2	-6,681059E-2	7,828125E+2	-3,342973E-1
7,843750E+2	-5,601039E-2	7,843750E+2	2,961196E-3	7,843750E+2	-3,546841E-2	7,843750E+2	-2,644888E-1
7,859375E+2	-5,633011E-2	7,859375E+2	3,383805E-4	7,859375E+2	-2,980799E-2	7,859375E+2	-1,891102E-1
7,875000E+2	-6,044059E-2	7,875000E+2	-3,801789E-3	7,875000E+2	-2,501811E-2	7,875000E+2	-1,122900E-2
7,890625E+2	-3,733435E-2	7,890625E+2	8,408966E-3	7,890625E+2	-1,253721E-2	7,890625E+2	-8,515911E-4
7,906250E+2	-1,080775E-2	7,906250E+2	2,191584E-2	7,906250E+2	1,809296E-3	7,906250E+2	1,092484E-2
7,921875E+2	1,131264E-2	7,921875E+2	2,763656E-2	7,921875E+2	4,578256E-4	7,921875E+2	1,116362E-2
7,937500E+2	3,604581E-2	7,937500E+2	3,386988E-2	7,937500E+2	-1,329411E-3	7,937500E+2	1,245732E-2
7,953125E+2	3,690928E-2	7,953125E+2	3,373427E-2	7,953125E+2	1,840288E-3	7,953125E+2	1,747782E-2
7,968750E+2	3,673129E-2	7,968750E+2	3,237139E-2	7,968750E+2	5,249520E-3	7,968750E+2	2,259506E-2
7,984375E+2	3,898770E-2	7,984375E+2	4,891462E-2	7,984375E+2	3,532334E-3	7,984375E+2	3,108066E-2
8,000000E+2	4,135458E-2	8,000000E+2	6,653572E-2	8,000000E+2	1,415961E-3	8,000000E+2	3,974437E-2
8,015625E+2	4,275427E-2	8,015625E+2	7,260783E-2	8,015625E+2	4,433456E-3	8,015625E+2	5,322416E-2
8,031250E+2	4,427173E-2	8,031250E+2	7,858412E-2	8,031250E+2	7,567066E-3	8,031250E+2	6,846720E-2
8,046875E+2	5,343245E-2	8,046875E+2	8,655707E-2	8,046875E+2	1,724625E-2	8,046875E+2	7,465359E-2
8,062500E+2	6,361389E-2	8,062500E+2	9,485144E-2	8,062500E+2	2,762185E-2	8,062500E+2	8,108149E-2
8,078125E+2	7,234661E-2	8,078125E+2	1,020271E-1	8,078125E+2	2,830625E-2	8,078125E+2	7,774208E-2
8,093750E+2	8,164197E-2	8,093750E+2	1,092258E-1	8,093750E+2	2,883502E-2	8,093750E+2	7,398886E-2
8,109375E+2	8,529294E-2	8,109375E+2	1,186537E-1	8,109375E+2	3,147261E-2	8,109375E+2	7,765738E-2
8,125000E+2	8,896791E-2	8,125000E+2	1,279762E-1	8,125000E+2	3,406510E-2	8,125000E+2	8,116408E-2
8,140625E+2	8,802978E-2	8,140625E+2	1,331265E-1	8,140625E+2	3,537301E-2	8,140625E+2	9,271132E-2
8,156250E+2	8,660738E-2	8,156250E+2	1,379578E-1	8,156250E+2	3,864304E-2	8,156250E+2	1,047012E-1
8,171875E+2	9,198499E-2	8,171875E+2	1,445135E-1	8,171875E+2	4,601421E-2	8,171875E+2	1,150908E-1
8,187500E+2	9,719152E-2	8,187500E+2	1,509933E-1	8,187500E+2	5,363487E-2	8,187500E+2	1,252242E-1
8,203125E+2	1,044383E-1	8,203125E+2	1,555325E-1	8,203125E+2	5,773917E-2	8,203125E+2	1,295360E-1
8,218750E+2	1,114878E-1	8,218750E+2	1,598549E-1	8,218750E+2	6,190216E-2	8,218750E+2	1,336115E-1
8,234375E+2	1,130563E-1	8,234375E+2	1,633295E-1	8,234375E+2	6,443901E-2	8,234375E+2	1,365791E-1
8,250000E+2	1,141542E-1	8,250000E+2	1,661431E-1	8,250000E+2	6,686202E-2	8,250000E+2	1,394699E-1
8,265625E+2	1,156091E-1	8,265625E+2	1,750950E-1	8,265625E+2	6,523365E-2	8,265625E+2	1,525897E-1
8,281250E+2	1,169014E-1	8,281250E+2	1,841836E-1	8,281250E+2	6,298080E-2	8,281250E+2	1,687744E-1
8,296875E+2	1,247777E-1	8,296875E+2	1,965963E-1	8,296875E+2	8,425974E-2	8,296875E+2	1,780855E-1
8,312500E+2	1,330575E-1	8,312500E+2	2,095492E-1	8,312500E+2	1,107425E-1	8,312500E+2	1,886882E-1
8,328125E+2	1,449695E-1	8,328125E+2	2,155321E-1	8,328125E+2	1,048587E-1	8,328125E+2	1,991516E-1
8,343750E+2	1,584288E-1	8,343750E+2	2,215381E-1	8,343750E+2	1,259789E-1	8,343750E+2	2,104369E-1
8,359375E+2	1,536592E-1	8,359375E+2	2,163724E-1	8,359375E+2	1,292874E-1	8,359375E+2	2,199474E-1
8,375000E+2	1,497912E-1	8,375000E+2	2,097885E-1	8,375000E+2	1,327261E-1	8,375000E+2	2,296155E-1
8,390625E+2	1,480888E-1	8,390625E+2	1,986262E-1	8,390625E+2	1,358680E-1	8,390625E+2	2,266884E-1
8,406250E+2	1,453378E-1	8,406250E+2	1,849740E-1	8,406250E+2	1,390945E-1	8,406250E+2	2,244431E-1
8,421875E+2	1,408311E-1	8,421875E+2	2,024318E-1	8,421875E+2	1,458792E-1	8,421875E+2	2,335636E-1
8,437500E+2	1,350801E-1	8,437500E+2	2,207278E-1	8,437500E+2	1,526814E-1	8,437500E+2	2,428740E-1
8,453125E+2	1,280201E-1	8,453125E+2	2,520238E-1	8,453125E+2	1,583594E-1	8,453125E+2	2,683526E-1
8,468750E+2	1,201511E-1	8,468750E+2	2,845280E-1	8,468750E+2	1,640652E-1	8,468750E+2	2,969774E-1
8,484375E+2	1,294684E-1	8,484375E+2	2,861075E-1	8,484375E+2	1,831808E-1	8,484375E+2	4,713636E-1
8,500000E+2	1,394749E-1	8,500000E+2	2,871620E-1	8,500000E+2	2,030565E-1	8,500000E+2	6,402094E-1
8,515625E+2	1,448147E-1	8,515625E+2	2,971674E-1	8,515625E+2	1,984885E-1	8,515625E+2	6,351389E-1
8,531250E+2	1,787268E-1	8,531250E+2	3,074544E-1	8,531250E+2	1,936519E-1	8,531250E+2	6,298363E-1
8,546875E+2	1,811126E-1	8,546875E+2	2,999470E-1	8,546875E+2	1,822024E-1	8,546875E+2	6,239353E-1
8,562500E+2	1,833768E-1	8,562500E+2	2,914592E-1	8,562500E+2	1,702159E-1	8,562500E+2	6,178089E-1
8,578125E+2	1,847049E-1	8,578125E+2	2,775014E-1	8,578125E+2	1,644017E-1	8,578125E+2	6,108779E-1
8,593750E+2	1,859022E-1	8,593750E+2	2,615943E-1	8,593750E+2	1,583451E-1	8,593750E+2	6,036763E-1
8,609375E+2	1,853013E-1	8,609375E+2	2,504228E-1	8,609375E+2	1,566607E-1	8,609375E+2	5,960691E-1
8,625000E+2	1,844776E-1	8,625000E+2	2,375733E-1	8,625000E+2	1,619891E-1	8,625000E+2	5,882007E-1
8,640625E+2	1,831794E-1	8,640625E+2	2,285802E-1	8,640625E+2	1,627362E-1	8,640625E+2	5,758141E-1
8,656250E+2	1,815541E-1	8,656250E+2	2,176321E-1	8,656250E+2	1,633997E-1	8,656250E+2	5,631902E-1
8,671875E+2	1,851649E-1	8,671875E+2	2,580027E-1	8,671875E+2	1,614329E-1	8,671875E+2	4,234819E-1
8,687500E+2	2,014996E-1	8,687500E+2	2,960702E-1	8,687500E+2	1,593233E-1	8,687500E+2	3,439734E-1
8,703125E+2	2,008645E-1	8,703125E+2	2,899408E-1	8,703125E+2	1,610820E-1	8,703125E+2	3,357001E-1
8,718750E+2	2,004052E-1	8,718750E+2	2,817136E-1	8,718750E+2	1,627921E-1	8,718750E+2	3,267694E-1
8,734375E+2	2,173512E-1	8,734375E+2	2,864667E-1	8,734375E+2	1,560402E-1	8,734375E+2	3,233307E-1
8,750000E+2	2,493585E-1	8,750000E+2	2,913969E-1	8,750000E+2	1,446778E-1	8,750000E+2	3,194947E-1
8,765625E+2	2,473729E-1	8,765625E+2	2,952235E-1	8,765625E+2	1,383108E-1	8,765625E+2	3,378895E-1
8,781250E+2	2,454959E-1	8,781250E+2	2,991493E-1	8,781250E+2	1,319449E-1	8,781250E+2	3,569706E-1
8,796875E+2	2,424929E-1	8,796875E+2	3,231298E-1	8,796875E+2	1,265284E-1	8,796875E+2	5,944187E-1
8,812500E+2	2,396344E-1	8,812500E+2	3,449456E-1	8,812500E+2	1,211734E-1	8,812500E+2	7,877231E-1
8,828125E+2	2,370123E-1	8,828125E+2	3,453562E-1	8,828125E+2	1,149428E-1	8,828125E+2	7,959051E-1
8,843750E+2	2,345323E-1	8,843750E+2	3,457856E-1	8,843750E+2	1,087635E-1	8,843750E+2	8,037308E-1
8,859375E+2	2,076183E-1	8,859375E+2	2,980858E-1	8,859375E+2	1,054640E-1	8,859375E+2	8,046188E-1
8,875000E+2	1,742163E-1	8,875000E+2	2,146922E-1	8,875000E+2	1,021660E-1	8,875000E+2	8,054314E-1
8,890625E+2	1,693621E-1	8,890625E+2	2,253430E-1	8,890625E+2	9,971025E-2	8,890625E+2	7,981094E-1
8,906250E+2	1,648635E-1	8,906250E+2	2,358929E-1	8,906250E+2	9,714476E-2	8,906250E+2	7,907672E-1
8,921875E+2	1,631639E-1	8,921875E+2	2,463869E-1	8,921875E+2	9,857075E-2	8,921875E+2	7,719277E-1
8,937500E+2	1,615855E-1	8,937500E+2	2,567752E-1	8,937500E+2	9,980977E-2	8,937500E+2	7,529795E-1
8,953125E+2	1,601822E-1	8,953125E+2	2,525025E-1	8,953125E+2	1,042370E-1	8,953125E+2	7,297647E-1
8,968750E+2	1,585617E-1	8,968750E+2	2,482978E-1	8,968750E+2	1,083971E-1	8,968750E+2	7,069470E-1
8,984375E+2	1,615003E-1	8,984375E+2	2,342967E-1	8,984375E+2	1,123673E-1	8,984375E+2	6,893338E-1
9,000000E+2	1,641477E-1	9,000000E+2	2,191691E-1	9,000000E+2	1,160688E-1	9,000000E+2	6,723549E-1
9,015625E+2	1,695576E-1	9,015625E+2	2,186107E-1	9,015625E+2	1,181659E-1	9,015625E+2	6,530141E-1
9,031250E+2	1,746775E-1	9,031250E+2	2,177078E-1	9,031250E+2	1,200642E-1	9,031250E+2	6,344233E-1
9,046875E+2	1,784566E-1	9,046875E+2	2,095222E-1	9,046875E+2	1,218929E-1	9,046875E+2	6,149363E-1
9,062500E+2	1,819469E-1	9,062500E+2	2,007851E-1	9,062500E+2	1,235772E-1	9,062500E+2	5,962553E-1
9,078125E+2	1,823042E-1	9,078125E+2	1,904650E-1	9,078125E+2	1,240004E-1	9,078125E+2	5,759069E-1
9,093750E+2	1,823907E-1	9,093750E+2	1,794653E-1	9,093750E+2	1,243184E-1	9,093750E+2	5,564947E-1
9,109375E+2	1,836083E-1	9,109375E+2	1,707265E-1	9,109375E+2	1,254223E-1	9,109375E+2	5,327327E-1
9,125000E+2	1,846049E-1	9,125000E+2	1,613805E-1	9,125000E+2	1,264703E-1	9,125000E+2	5,105780E-1
9,140625E+2	1,852814E-1	9,140625E+2	1,494938E-1	9,140625E+2	1,271811E-1	9,140625E+2	4,874088E-1
9,156250E+2	1,857737E-1	9,156250E+2	1,367569E-1	9,156250E+2	1,278877E-1	9,156250E+2	4,675451E-1
9,171875E+2	1,872048E-1	9,171875E+2	1,170804E-1	9,171875E+2	1,268433E-1	9,171875E+2	4,586797E-1
9,187500E+2	1,885205E-1	9,187500E+2	9,599207E-2	9,187500E+2	1,258885E-1	9,187500E+2	4,514877E-1
9,203125E+2	1,894735E-1	9,203125E+2	8,016638E-2	9,203125E+2	1,255189E-1	9,203125E+2	4,471505E-1
9,218750E+2	1,903626E-1	9,218750E+2	6,352265E-2	9,218750E+2	1,254978E-1	9,218750E+2	4,432559E-1
9,234375E+2	1,901038E-1	9,234375E+2	5,960485E-2	9,234375E+2	1,239907E-1	9,234375E+2	4,394109E-1
9,250000E+2	1,898271E-1	9,250000E+2	5,535730E-2	9,250000E+2	1,234377E-1	9,250000E+2	4,360122E-1
9,265625E+2	1,914449E-1	9,265625E+2	6,140112E-2	9,265625E+2	1,201629E-1	9,265625E+2	4,354543E-1
9,281250E+2	1,931325E-1	9,281250E+2	6,760781E-2	9,281250E+2	1,194385E-1	9,281250E+2	4,354104E-1
9,296875E+2	1,950584E-1	9,296875E+2	8,661612E-2	9,296875E+2	1,160434E-1	9,296875E+2	4,422062E-1
9,312500E+2	1,970409E-1	9,312500E+2	1,072160E-1	9,312500E+2	1,166549E-1	9,312500E+2	4,489954E-1
9,328125E+2	1,990684E-1	9,328125E+2	1,337670E-1	9,328125E+2	1,165305E-1	9,328125E+2	4,633186E-1
9,343750E+2	2,011390E-1	9,343750E+2	1,617434E-1	9,343750E+2	1,181961E-1	9,343750E+2	4,765285E-1
9,359375E+2	2,035980E-1	9,359375E+2	1,823800E-1	9,359375E+2	1,190509E-1	9,359375E+2	4,929871E-1
9,375000E+2	2,061441E-1	9,375000E+2	2,030152E-1	9,375000E+2	1,205143E-1	9,375000E+2	5,081393E-1
9,390625E+2	2,077525E-1	9,390625E+2	2,152031E-1	9,390625E+2	1,207624E-1	9,390625E+2	5,200222E-1
9,406250E+2	2,095475E-1	9,406250E+2	2,272364E-1	9,406250E+2	1,210401E-1	9,406250E+2	5,309614E-1
9,421875E+2	2,109382E-1	9,421875E+2	2,366462E-1	9,421875E+2	1,187784E-1	9,421875E+2	5,387823E-1
9,437500E+2	2,127545E-1	9,437500E+2	2,459337E-1	9,437500E+2	1,159809E-1	9,437500E+2	5,459693E-1
9,453125E+2	2,117588E-1	9,453125E+2	2,529160E-1	9,453125E+2	1,130711E-1	9,453125E+2	5,584668E-1
9,468750E+2	2,114378E-1	9,468750E+2	2,598759E-1	9,468750E+2	1,093510E-1	9,468750E+2	5,700176E-1
9,484375E+2	2,075307E-1	9,484375E+2	2,654437E-1	9,484375E+2	1,057760E-1	9,484375E+2	6,025136E-1
9,500000E+2	2,044060E-1	9,500000E+2	2,710156E-1	9,500000E+2	1,016162E-1	9,500000E+2	6,305832E-1
9,515625E+2	2,013753E-1	9,515625E+2	2,732870E-1	9,515625E+2	1,015740E-1	9,515625E+2	6,441392E-1
