Sample 1 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 1 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	
4,593750E+2	9,363344E-1	4,593750E+2	8,612949E-2	4,593750E+2	9,218497E-1	4,593750E+2	4,251808E-2	4,593750E+2	6,364876E-1	4,593750E+2	6,175924E-1	4,593750E+2	1,040398E+0	4,593750E+2	2,454922E-1
4,609375E+2	8,999196E-1	4,609375E+2	6,685262E-2	4,609375E+2	9,096230E-1	4,609375E+2	3,547328E-2	4,609375E+2	6,418488E-1	4,609375E+2	6,097932E-1	4,609375E+2	1,039723E+0	4,609375E+2	2,460430E-1
4,625000E+2	8,712010E-1	4,625000E+2	5,200030E-2	4,625000E+2	8,987930E-1	4,625000E+2	2,919351E-2	4,625000E+2	6,470051E-1	4,625000E+2	6,025172E-1	4,625000E+2	1,039255E+0	4,625000E+2	2,470119E-1
4,640625E+2	8,844814E-1	4,640625E+2	5,748731E-2	4,640625E+2	9,070785E-1	4,640625E+2	2,913034E-2	4,640625E+2	6,484883E-1	4,640625E+2	5,953024E-1	4,640625E+2	1,039844E+0	4,640625E+2	2,960350E-1
4,656250E+2	8,984914E-1	4,656250E+2	6,348251E-2	4,656250E+2	9,157412E-1	4,656250E+2	2,909933E-2	4,656250E+2	6,498934E-1	4,656250E+2	5,886906E-1	4,656250E+2	1,033667E+0	4,656250E+2	3,460534E-1
4,671875E+2	9,095620E-1	4,671875E+2	6,940801E-2	4,671875E+2	9,216217E-1	4,671875E+2	3,296901E-2	4,671875E+2	6,464183E-1	4,671875E+2	5,867809E-1	4,671875E+2	1,031872E+0	4,671875E+2	3,924914E-1
4,687500E+2	9,210930E-1	4,687500E+2	7,575558E-2	4,687500E+2	9,277147E-1	4,687500E+2	3,697074E-2	4,687500E+2	6,429092E-1	4,687500E+2	5,851761E-1	4,687500E+2	1,024506E+0	4,687500E+2	4,398445E-1
4,703125E+2	9,294592E-1	4,703125E+2	8,143319E-2	4,703125E+2	9,251189E-1	4,703125E+2	3,737344E-2	4,703125E+2	6,417832E-1	4,703125E+2	5,961715E-1	4,703125E+2	1,032898E+0	4,703125E+2	4,448339E-1
4,718750E+2	9,380889E-1	4,718750E+2	8,737281E-2	4,718750E+2	9,229146E-1	4,718750E+2	3,776712E-2	4,718750E+2	6,399215E-1	4,718750E+2	6,081767E-1	4,718750E+2	1,041517E+0	4,718750E+2	4,501649E-1
4,734375E+2	9,437671E-1	4,734375E+2	9,270042E-2	4,734375E+2	9,191129E-1	4,734375E+2	3,521005E-2	4,734375E+2	6,563840E-1	4,734375E+2	6,257689E-1	4,734375E+2	1,049437E+0	4,734375E+2	4,456357E-1
4,750000E+2	9,495921E-1	4,750000E+2	9,817361E-2	4,750000E+2	9,157609E-1	4,750000E+2	3,280125E-2	4,750000E+2	6,747346E-1	4,750000E+2	6,457160E-1	4,750000E+2	1,057457E+0	4,750000E+2	4,413374E-1
4,765625E+2	9,537631E-1	4,765625E+2	1,016779E-1	4,765625E+2	9,105104E-1	4,765625E+2	2,958360E-2	4,765625E+2	6,984037E-1	4,765625E+2	6,546549E-1	4,765625E+2	1,058282E+0	4,765625E+2	4,446667E-1
4,781250E+2	9,580074E-1	4,781250E+2	1,052299E-1	4,781250E+2	9,059745E-1	4,781250E+2	2,659776E-2	4,781250E+2	7,239696E-1	4,781250E+2	6,635493E-1	4,781250E+2	1,059413E+0	4,781250E+2	4,482386E-1
4,796875E+2	9,535502E-1	4,796875E+2	1,024577E-1	4,796875E+2	9,017068E-1	4,796875E+2	2,797685E-2	4,796875E+2	7,431284E-1	4,796875E+2	6,639819E-1	4,796875E+2	1,056424E+0	4,796875E+2	4,523621E-1
4,812500E+2	9,495326E-1	4,812500E+2	9,992250E-2	4,812500E+2	8,981862E-1	4,812500E+2	2,925090E-2	4,812500E+2	7,624630E-1	4,812500E+2	6,640326E-1	4,812500E+2	1,053891E+0	4,812500E+2	4,565742E-1
4,828125E+2	9,378514E-1	4,828125E+2	9,285511E-2	4,828125E+2	8,966862E-1	4,828125E+2	3,570203E-2	4,828125E+2	7,672375E-1	4,828125E+2	6,621287E-1	4,828125E+2	1,057278E+0	4,828125E+2	4,524549E-1
4,843750E+2	9,276602E-1	4,843750E+2	8,663274E-2	4,843750E+2	8,954797E-1	4,843750E+2	4,180448E-2	4,843750E+2	7,717507E-1	4,843750E+2	6,608175E-1	4,843750E+2	1,060896E+0	4,843750E+2	4,487103E-1
4,859375E+2	9,186962E-1	4,859375E+2	8,157366E-2	4,859375E+2	8,944470E-1	4,859375E+2	4,958690E-2	4,859375E+2	7,697068E-1	4,859375E+2	6,622838E-1	4,859375E+2	1,066755E+0	4,859375E+2	4,383608E-1
4,875000E+2	9,112238E-1	4,875000E+2	7,712359E-2	4,875000E+2	8,935447E-1	4,875000E+2	5,704040E-2	4,875000E+2	7,677598E-1	4,875000E+2	6,642583E-1	4,875000E+2	1,072546E+0	4,875000E+2	4,285536E-1
4,890625E+2	8,997806E-1	4,890625E+2	7,351387E-2	4,890625E+2	8,886348E-1	4,890625E+2	6,154115E-2	4,890625E+2	7,710183E-1	4,890625E+2	6,660035E-1	4,890625E+2	1,079384E+0	4,890625E+2	4,153764E-1
4,906250E+2	8,907361E-1	4,906250E+2	7,052343E-2	4,906250E+2	8,841506E-1	4,906250E+2	6,575370E-2	4,906250E+2	7,743014E-1	4,906250E+2	6,681554E-1	4,906250E+2	1,085846E+0	4,906250E+2	4,027595E-1
4,921875E+2	8,835959E-1	4,921875E+2	6,954442E-2	4,921875E+2	8,769560E-1	4,921875E+2	6,255082E-2	4,921875E+2	7,823736E-1	4,921875E+2	6,685638E-1	4,921875E+2	1,091905E+0	4,921875E+2	3,926580E-1
4,937500E+2	8,778185E-1	4,937500E+2	6,872761E-2	4,937500E+2	8,707139E-1	4,937500E+2	5,970734E-2	4,937500E+2	7,904168E-1	4,937500E+2	6,691584E-1	4,937500E+2	1,097830E+0	4,937500E+2	3,829750E-1
4,953125E+2	8,763966E-1	4,953125E+2	6,964166E-2	4,953125E+2	8,658099E-1	4,953125E+2	5,189858E-2	4,953125E+2	8,436209E-1	4,953125E+2	6,756843E-1	4,953125E+2	1,100725E+0	4,953125E+2	3,687257E-1
4,968750E+2	8,752972E-1	4,968750E+2	7,044392E-2	4,968750E+2	8,617786E-1	4,968750E+2	4,520920E-2	4,968750E+2	9,012079E-1	4,968750E+2	6,769308E-1	4,968750E+2	1,103597E+0	4,968750E+2	3,555984E-1
4,984375E+2	8,778197E-1	4,984375E+2	6,792261E-2	4,984375E+2	8,587641E-1	4,984375E+2	4,193521E-2	4,984375E+2	8,890816E-1	4,984375E+2	6,721490E-1	4,984375E+2	1,101820E+0	4,984375E+2	3,378613E-1
5,000000E+2	8,805760E-1	5,000000E+2	6,538144E-2	5,000000E+2	8,563364E-1	5,000000E+2	3,907865E-2	5,000000E+2	8,780314E-1	5,000000E+2	6,682491E-1	5,000000E+2	1,100409E+0	5,000000E+2	3,222780E-1
5,015625E+2	8,775133E-1	5,015625E+2	6,139795E-2	5,015625E+2	8,549072E-1	5,015625E+2	4,226219E-2	5,015625E+2	8,974201E-1	5,015625E+2	6,642125E-1	5,015625E+2	1,095244E+0	5,015625E+2	3,081921E-1
5,031250E+2	8,752611E-1	5,031250E+2	5,792672E-2	5,031250E+2	8,537874E-1	5,031250E+2	4,520852E-2	5,031250E+2	9,164491E-1	5,031250E+2	6,598193E-1	5,031250E+2	1,091034E+0	5,031250E+2	2,962001E-1
5,046875E+2	8,725094E-1	5,046875E+2	5,681597E-2	5,046875E+2	8,539491E-1	5,046875E+2	4,621542E-2	5,046875E+2	9,282916E-1	5,046875E+2	6,553941E-1	5,046875E+2	1,084975E+0	5,046875E+2	2,875944E-1
5,062500E+2	8,702881E-1	5,062500E+2	5,577502E-2	5,062500E+2	8,543335E-1	5,062500E+2	4,719364E-2	5,062500E+2	9,397598E-1	5,062500E+2	6,512564E-1	5,062500E+2	1,079938E+0	5,062500E+2	2,803091E-1
5,078125E+2	8,694782E-1	5,078125E+2	5,664343E-2	5,078125E+2	8,546066E-1	5,078125E+2	4,773879E-2	5,078125E+2	9,445893E-1	5,078125E+2	6,490522E-1	5,078125E+2	1,072115E+0	5,078125E+2	2,744278E-1
5,093750E+2	8,689371E-1	5,093750E+2	5,749059E-2	5,093750E+2	8,550180E-1	5,093750E+2	4,834261E-2	5,093750E+2	9,493828E-1	5,093750E+2	6,474095E-1	5,093750E+2	1,065335E+0	5,093750E+2	2,693950E-1
5,109375E+2	8,663531E-1	5,109375E+2	6,109264E-2	5,109375E+2	8,533359E-1	5,109375E+2	4,895459E-2	5,109375E+2	9,533056E-1	5,109375E+2	6,479753E-1	5,109375E+2	1,054005E+0	5,109375E+2	2,596925E-1
5,125000E+2	8,640013E-1	5,125000E+2	6,440231E-2	5,125000E+2	8,519718E-1	5,125000E+2	4,961017E-2	5,125000E+2	9,572725E-1	5,125000E+2	6,489962E-1	5,125000E+2	1,044064E+0	5,125000E+2	2,512507E-1
5,140625E+2	8,593250E-1	5,140625E+2	7,126877E-2	5,140625E+2	8,481286E-1	5,140625E+2	5,014885E-2	5,140625E+2	9,652686E-1	5,140625E+2	6,453622E-1	5,140625E+2	1,035269E+0	5,140625E+2	2,351055E-1
5,156250E+2	8,548809E-1	5,156250E+2	7,733853E-2	5,156250E+2	8,448887E-1	5,156250E+2	5,070419E-2	5,156250E+2	9,730220E-1	5,156250E+2	6,422430E-1	5,156250E+2	1,027625E+0	5,156250E+2	2,211138E-1
5,171875E+2	8,503585E-1	5,171875E+2	8,033492E-2	5,171875E+2	8,402079E-1	5,171875E+2	5,047748E-2	5,171875E+2	9,833896E-1	5,171875E+2	6,318085E-1	5,171875E+2	1,023861E+0	5,171875E+2	2,065751E-1
5,187500E+2	8,468963E-1	5,187500E+2	8,318717E-2	5,187500E+2	8,363341E-1	5,187500E+2	5,059704E-2	5,187500E+2	9,929946E-1	5,187500E+2	6,222252E-1	5,187500E+2	1,021012E+0	5,187500E+2	1,938218E-1
5,203125E+2	8,452145E-1	5,203125E+2	8,317945E-2	5,203125E+2	8,334511E-1	5,203125E+2	4,938470E-2	5,203125E+2	1,004503E+0	5,203125E+2	6,061558E-1	5,203125E+2	1,020434E+0	5,203125E+2	1,855345E-1
5,218750E+2	8,444732E-1	5,218750E+2	8,417444E-2	5,218750E+2	8,311615E-1	5,218750E+2	4,916407E-2	5,218750E+2	1,014563E+0	5,218750E+2	5,913835E-1	5,218750E+2	1,020601E+0	5,218750E+2	1,782562E-1
5,234375E+2	8,408659E-1	5,234375E+2	8,547339E-2	5,234375E+2	8,295541E-1	5,234375E+2	4,587340E-2	5,234375E+2	1,025237E+0	5,234375E+2	5,712163E-1	5,234375E+2	1,018500E+0	5,234375E+2	1,747669E-1
5,250000E+2	8,382503E-1	5,250000E+2	8,721512E-2	5,250000E+2	8,284845E-1	5,250000E+2	4,459212E-2	5,250000E+2	1,034213E+0	5,250000E+2	5,528507E-1	5,250000E+2	1,017068E+0	5,250000E+2	1,715828E-1
5,265625E+2	8,327324E-1	5,265625E+2	8,808607E-2	5,265625E+2	8,218147E-1	5,265625E+2	4,444734E-2	5,265625E+2	1,042548E+0	5,265625E+2	5,348499E-1	5,265625E+2	1,014031E+0	5,265625E+2	1,664403E-1
5,281250E+2	8,283718E-1	5,281250E+2	8,904439E-2	5,281250E+2	8,168563E-1	5,281250E+2	4,457426E-2	5,281250E+2	1,049819E+0	5,281250E+2	5,186729E-1	5,281250E+2	1,011802E+0	5,281250E+2	1,617658E-1
5,296875E+2	8,181453E-1	5,296875E+2	9,053505E-2	5,296875E+2	8,640428E-1	5,296875E+2	-1,427701E-1	5,296875E+2	1,055546E+0	5,296875E+2	5,050012E-1	5,296875E+2	1,009358E+0	5,296875E+2	1,544306E-1
5,312500E+2	8,098495E-1	5,312500E+2	9,105657E-2	5,312500E+2	1,011968E+0	5,312500E+2	2,172017E-2	5,312500E+2	1,061051E+0	5,312500E+2	4,929830E-1	5,312500E+2	1,008036E+0	5,312500E+2	1,480022E-1
5,328125E+2	8,735806E-1	5,328125E+2	-8,471279E-2	5,328125E+2	1,010281E+0	5,328125E+2	2,289429E-2	5,328125E+2	1,066650E+0	5,328125E+2	4,815713E-1	5,328125E+2	1,004089E+0	5,328125E+2	1,412457E-1
5,343750E+2	1,021890E+0	5,343750E+2	4,699902E-3	5,343750E+2	1,008764E+0	5,343750E+2	2,296613E-2	5,343750E+2	1,072290E+0	5,343750E+2	4,717814E-1	5,343750E+2	1,002099E+0	5,343750E+2	1,359287E-1
5,359375E+2	1,024246E+0	5,359375E+2	7,227281E-3	5,359375E+2	1,007698E+0	5,359375E+2	2,463013E-2	5,359375E+2	1,073798E+0	5,359375E+2	4,655353E-1	5,359375E+2	9,956247E-1	5,359375E+2	1,377207E-1
5,375000E+2	1,026640E+0	5,375000E+2	9,068959E-3	5,375000E+2	1,006562E+0	5,375000E+2	2,524175E-2	5,375000E+2	1,075852E+0	5,375000E+2	4,603524E-1	5,375000E+2	9,904835E-1	5,375000E+2	1,393452E-1
5,390625E+2	1,032951E+0	5,390625E+2	9,494316E-3	5,390625E+2	1,005113E+0	5,390625E+2	2,756611E-2	5,390625E+2	1,070644E+0	5,390625E+2	4,603117E-1	5,390625E+2	9,791288E-1	5,390625E+2	1,436541E-1
5,406250E+2	1,039860E+0	5,406250E+2	9,288691E-3	5,406250E+2	1,003278E+0	5,406250E+2	2,876181E-2	5,406250E+2	1,066439E+0	5,406250E+2	4,603675E-1	5,406250E+2	9,689033E-1	5,406250E+2	1,468323E-1
5,421875E+2	1,057058E+0	5,421875E+2	9,826875E-2	5,421875E+2	1,043679E+0	5,421875E+2	1,290473E-1	5,421875E+2	1,058929E+0	5,421875E+2	4,580328E-1	5,421875E+2	9,582702E-1	5,421875E+2	1,504427E-1
5,437500E+2	7,144622E-1	5,437500E+2	4,982628E-2	5,437500E+2	4,587261E-1	5,437500E+2	4,711478E-2	5,437500E+2	1,052613E+0	5,437500E+2	4,557140E-1	5,437500E+2	9,488090E-1	5,437500E+2	1,526708E-1
5,453125E+2	7,237627E-1	5,453125E+2	4,907003E-2	5,453125E+2	4,630083E-1	5,453125E+2	4,590675E-2	5,453125E+2	1,045779E+0	5,453125E+2	4,522577E-1	5,453125E+2	9,584470E-1	5,453125E+2	6,938166E-2
5,468750E+2	7,332013E-1	5,468750E+2	4,827633E-2	5,468750E+2	4,671036E-1	5,468750E+2	4,467865E-2	5,468750E+2	1,040119E+0	5,468750E+2	4,488459E-1	5,468750E+2	1,007144E+0	5,468750E+2	4,520851E-2
5,484375E+2	7,441748E-1	5,484375E+2	5,064890E-2	5,484375E+2	4,705912E-1	5,484375E+2	4,208721E-2	5,484375E+2	1,039451E+0	5,484375E+2	4,412363E-1	5,484375E+2	1,068544E+0	5,484375E+2	-9,382445E-3
5,500000E+2	7,553394E-1	5,500000E+2	5,318070E-2	5,500000E+2	4,739087E-1	5,500000E+2	3,943587E-2	5,500000E+2	1,039575E+0	5,500000E+2	4,345709E-1	5,500000E+2	1,189910E+0	5,500000E+2	-1,289166E-2
5,515625E+2	7,590735E-1	5,515625E+2	5,436297E-2	5,515625E+2	7,147675E-1	5,515625E+2	9,622987E-3	5,515625E+2	1,046307E+0	5,515625E+2	4,084891E-1	5,515625E+2	1,258455E+0	5,515625E+2	1,306171E-1
5,531250E+2	7,625685E-1	5,531250E+2	5,566500E-2	5,531250E+2	9,477786E-1	5,531250E+2	-5,966330E-3	5,531250E+2	1,053064E+0	5,531250E+2	3,871537E-1	5,531250E+2	9,101636E-1	5,531250E+2	3,757929E-1
5,546875E+2	8,660680E-1	5,546875E+2	1,993766E-2	5,546875E+2	9,462123E-1	5,546875E+2	-5,850589E-3	5,546875E+2	1,067905E+0	5,546875E+2	3,273103E-1	5,546875E+2	9,061725E-1	5,546875E+2	3,596930E-1
5,562500E+2	9,789816E-1	5,562500E+2	-9,848171E-3	5,562500E+2	9,443694E-1	5,562500E+2	-5,761377E-3	5,562500E+2	1,081506E+0	5,562500E+2	2,845553E-1	5,562500E+2	9,042107E-1	5,562500E+2	3,430887E-1
5,578125E+2	8,871999E-1	5,578125E+2	3,230194E-2	5,578125E+2	9,376167E-1	5,578125E+2	-5,994607E-3	5,578125E+2	1,083129E+0	5,578125E+2	2,600070E-1	5,578125E+2	9,002493E-1	5,578125E+2	3,220151E-1
5,593750E+2	7,334597E-1	5,593750E+2	1,967125E-1	5,593750E+2	9,301188E-1	5,593750E+2	-6,409752E-3	5,593750E+2	1,088205E+0	5,593750E+2	2,409394E-1	5,593750E+2	8,988426E-1	5,593750E+2	3,007007E-1
5,609375E+2	7,844721E-1	5,609375E+2	1,683651E-1	5,609375E+2	9,230669E-1	5,609375E+2	-5,635188E-3	5,609375E+2	1,080377E+0	5,609375E+2	2,450745E-1	5,609375E+2	8,933591E-1	5,609375E+2	2,812977E-1
5,625000E+2	8,358459E-1	5,625000E+2	1,442561E-1	5,625000E+2	9,153047E-1	5,625000E+2	-4,944183E-3	5,625000E+2	1,074404E+0	5,625000E+2	2,480209E-1	5,625000E+2	8,901527E-1	5,625000E+2	2,612716E-1
5,640625E+2	8,377630E-1	5,640625E+2	5,695692E-2	5,640625E+2	7,618601E-1	5,640625E+2	3,683581E-2	5,640625E+2	1,121301E+0	5,640625E+2	2,058168E-2	5,640625E+2	8,798995E-1	5,640625E+2	2,448483E-1
5,656250E+2	8,738003E-1	5,656250E+2	-2,055718E-2	5,656250E+2	4,579897E-1	5,656250E+2	2,054934E-1	5,656250E+2	1,279427E+0	5,656250E+2	-2,192862E-2	5,656250E+2	8,715365E-1	5,656250E+2	2,267830E-1
5,671875E+2	8,957813E-1	5,671875E+2	-1,370675E-2	5,671875E+2	4,198865E-1	5,671875E+2	2,093186E-1	5,671875E+2	1,286825E+0	5,671875E+2	-9,708656E-3	5,671875E+2	8,542342E-1	5,671875E+2	2,151444E-1
5,687500E+2	9,177605E-1	5,687500E+2	-6,940524E-3	5,687500E+2	3,765734E-1	5,687500E+2	2,139808E-1	5,687500E+2	1,292808E+0	5,687500E+2	1,815325E-3	5,687500E+2	8,375013E-1	5,687500E+2	2,006392E-1
5,703125E+2	9,518971E-1	5,703125E+2	7,330563E-4	5,703125E+2	3,335386E-1	5,703125E+2	2,153660E-1	5,703125E+2	1,310238E+0	5,703125E+2	1,439544E-1	5,703125E+2	8,144852E-1	5,703125E+2	1,978005E-1
5,718750E+2	9,853895E-1	5,718750E+2	7,157208E-3	5,718750E+2	2,840895E-1	5,718750E+2	2,185167E-1	5,718750E+2	1,077622E+0	5,718750E+2	2,935904E-1	5,718750E+2	7,896106E-1	5,718750E+2	1,925408E-1
5,734375E+2	9,937012E-1	5,734375E+2	3,251925E-2	5,734375E+2	2,106565E-1	5,734375E+2	3,282449E-1	5,734375E+2	1,059090E+0	5,734375E+2	2,945658E-1	5,734375E+2	7,641674E-1	5,734375E+2	1,922994E-1
5,750000E+2	1,005772E+0	5,750000E+2	5,815973E-2	5,750000E+2	1,731242E-1	5,750000E+2	4,455343E-1	5,750000E+2	1,040455E+0	5,750000E+2	2,928321E-1	5,750000E+2	7,361449E-1	5,750000E+2	1,902292E-1
5,765625E+2	9,793017E-1	5,765625E+2	6,656607E-2	5,765625E+2	1,477459E-1	5,765625E+2	4,943968E-1	5,765625E+2	1,017202E+0	5,765625E+2	2,927667E-1	5,765625E+2	7,092825E-1	5,765625E+2	1,918536E-1
5,781250E+2	9,500253E-1	5,781250E+2	7,549070E-2	5,781250E+2	1,254003E-1	5,781250E+2	5,434159E-1	5,781250E+2	9,933536E-1	5,781250E+2	2,893561E-1	5,781250E+2	6,795352E-1	5,781250E+2	1,923730E-1
5,796875E+2	9,177826E-1	5,796875E+2	8,674778E-2	5,796875E+2	4,094979E-1	5,796875E+2	1,319061E-1	5,796875E+2	9,706388E-1	5,796875E+2	2,901483E-1	5,796875E+2	6,533112E-1	5,796875E+2	1,947041E-1
5,812500E+2	8,819909E-1	5,812500E+2	9,897159E-2	5,812500E+2	8,367951E-1	5,812500E+2	4,205790E-2	5,812500E+2	9,468039E-1	5,812500E+2	2,880682E-1	5,812500E+2	6,243830E-1	5,812500E+2	1,964063E-1
5,828125E+2	8,453030E-1	5,828125E+2	1,100027E-1	5,828125E+2	8,306654E-1	5,828125E+2	3,612705E-2	5,828125E+2	9,220859E-1	5,828125E+2	2,846735E-1	5,828125E+2	5,991043E-1	5,828125E+2	1,964838E-1
5,843750E+2	8,045358E-1	5,843750E+2	1,221136E-1	5,843750E+2	8,241705E-1	5,843750E+2	2,978428E-2	5,843750E+2	8,964964E-1	5,843750E+2	2,781575E-1	5,843750E+2	5,714377E-1	5,843750E+2	1,958377E-1
5,859375E+2	7,647670E-1	5,859375E+2	1,311002E-1	5,859375E+2	8,346347E-1	5,859375E+2	2,519825E-2	5,859375E+2	8,740194E-1	5,859375E+2	2,745227E-1	5,859375E+2	7,818987E-1	5,859375E+2	1,106886E-1
5,875000E+2	7,205478E-1	5,875000E+2	1,409190E-1	5,875000E+2	8,450309E-1	5,875000E+2	2,054446E-2	5,875000E+2	8,506164E-1	5,875000E+2	2,683951E-1	5,875000E+2	9,944909E-1	5,875000E+2	5,871146E-2
5,890625E+2	6,798800E-1	5,890625E+2	1,535827E-1	5,890625E+2	8,660639E-1	5,890625E+2	1,487914E-2	5,890625E+2	8,296897E-1	5,890625E+2	2,631972E-1	5,890625E+2	1,007384E+0	5,890625E+2	5,633606E-2
5,906250E+2	6,349071E-1	5,906250E+2	1,681741E-1	5,906250E+2	8,870684E-1	5,906250E+2	9,328072E-3	5,906250E+2	8,079489E-1	5,906250E+2	2,558476E-1	5,906250E+2	1,020178E+0	5,906250E+2	5,380788E-2
5,921875E+2	5,939574E-1	5,921875E+2	1,791796E-1	5,921875E+2	9,077885E-1	5,921875E+2	6,604533E-3	5,921875E+2	7,925231E-1	5,921875E+2	2,501029E-1	5,921875E+2	1,033818E+0	5,921875E+2	4,871220E-2
5,937500E+2	5,488236E-1	5,937500E+2	1,921733E-1	5,937500E+2	9,283397E-1	5,937500E+2	3,986592E-3	5,937500E+2	7,766440E-1	5,937500E+2	2,427951E-1	5,937500E+2	1,047406E+0	5,937500E+2	4,346835E-2
5,953125E+2	5,107543E-1	5,953125E+2	2,062880E-1	5,953125E+2	9,441355E-1	5,953125E+2	2,471927E-3	5,953125E+2	9,835956E-1	5,953125E+2	1,452013E-1	5,953125E+2	1,055104E+0	5,953125E+2	4,231603E-2
5,968750E+2	4,695863E-1	5,968750E+2	2,231852E-1	5,968750E+2	9,597112E-1	5,968750E+2	1,005119E-3	5,968750E+2	1,198947E+0	5,968750E+2	8,051876E-2	5,968750E+2	1,062552E+0	5,968750E+2	4,102573E-2
5,984375E+2	4,334859E-1	5,984375E+2	2,361888E-1	5,984375E+2	9,703269E-1	5,984375E+2	-7,927072E-5	5,984375E+2	1,211460E+0	5,984375E+2	7,803388E-2	5,984375E+2	1,066192E+0	5,984375E+2	3,976199E-2
6,000000E+2	3,949913E-1	6,000000E+2	2,520154E-1	6,000000E+2	9,807120E-1	6,000000E+2	-1,152653E-3	6,000000E+2	1,223889E+0	6,000000E+2	7,541627E-2	6,000000E+2	1,069554E+0	6,000000E+2	3,835314E-2
6,015625E+2	3,607063E-1	6,015625E+2	2,645460E-1	6,015625E+2	9,840512E-1	6,015625E+2	-9,970205E-4	6,015625E+2	1,229395E+0	6,015625E+2	7,394500E-2	6,015625E+2	1,069690E+0	6,015625E+2	3,740247E-2
6,031250E+2	3,248210E-1	6,031250E+2	2,799852E-1	6,031250E+2	9,871529E-1	6,031250E+2	-9,004092E-4	6,031250E+2	1,234683E+0	6,031250E+2	7,222823E-2	6,031250E+2	1,069546E+0	6,031250E+2	3,631304E-2
6,046875E+2	3,001557E-1	6,046875E+2	2,954902E-1	6,046875E+2	9,851842E-1	6,046875E+2	-1,533489E-3	6,046875E+2	1,236325E+0	6,046875E+2	7,083731E-2	6,046875E+2	1,067051E+0	6,046875E+2	3,578333E-2
6,062500E+2	2,755849E-1	6,062500E+2	3,129233E-1	6,062500E+2	9,829299E-1	6,062500E+2	-2,241902E-3	6,062500E+2	1,237704E+0	6,062500E+2	6,920828E-2	6,062500E+2	1,064292E+0	6,062500E+2	3,513261E-2
6,078125E+2	2,543049E-1	6,078125E+2	3,230828E-1	6,078125E+2	9,680694E-1	6,078125E+2	-1,923972E-3	6,078125E+2	1,236148E+0	6,078125E+2	6,806480E-2	6,078125E+2	1,060088E+0	6,078125E+2	3,506143E-2
6,093750E+2	2,329445E-1	6,093750E+2	3,344965E-1	6,093750E+2	9,523871E-1	6,093750E+2	-1,744285E-3	6,093750E+2	1,234326E+0	6,093750E+2	6,666798E-2	6,093750E+2	1,055644E+0	6,093750E+2	3,489456E-2
6,109375E+2	7,085294E-1	6,109375E+2	1,070272E-1	6,109375E+2	8,931276E-1	6,109375E+2	7,732590E-3	6,109375E+2	1,230658E+0	6,109375E+2	6,658038E-2	6,109375E+2	1,049916E+0	6,109375E+2	3,387789E-2
6,125000E+2	1,073798E+0	6,125000E+2	6,904117E-2	6,125000E+2	8,273550E-1	6,125000E+2	1,937341E-2	6,125000E+2	1,226720E+0	6,125000E+2	6,624846E-2	6,125000E+2	1,043980E+0	6,125000E+2	3,272699E-2
6,140625E+2	1,056569E+0	6,140625E+2	6,849241E-2	6,140625E+2	5,870651E-1	6,140625E+2	4,046888E-2	6,140625E+2	1,222326E+0	6,140625E+2	6,529918E-2	6,140625E+2	1,038043E+0	6,140625E+2	3,258417E-2
6,156250E+2	1,039123E+0	6,156250E+2	6,782444E-2	6,156250E+2	1,473855E-1	6,156250E+2	2,019784E-1	6,156250E+2	1,217705E+0	6,156250E+2	6,412953E-2	6,156250E+2	1,031918E+0	6,156250E+2	3,234874E-2
6,171875E+2	1,023207E+0	6,171875E+2	6,794928E-2	6,171875E+2	1,439248E-1	6,171875E+2	2,031860E-1	6,171875E+2	1,213368E+0	6,171875E+2	6,460269E-2	6,171875E+2	1,026590E+0	6,171875E+2	3,213647E-2
6,187500E+2	1,007108E+0	6,187500E+2	6,800422E-2	6,187500E+2	1,404317E-1	6,187500E+2	2,045545E-1	6,187500E+2	1,208805E+0	6,187500E+2	6,492883E-2	6,187500E+2	1,021102E+0	6,187500E+2	3,186936E-2
6,203125E+2	9,932144E-1	6,203125E+2	6,895167E-2	6,203125E+2	1,413079E-1	6,203125E+2	1,978133E-1	6,203125E+2	1,204387E+0	6,203125E+2	6,410777E-2	6,203125E+2	7,754445E-1	6,203125E+2	4,789372E-2
6,218750E+2	9,791844E-1	6,218750E+2	6,987050E-2	6,218750E+2	1,423032E-1	6,218750E+2	1,910915E-1	6,218750E+2	1,199797E+0	6,218750E+2	6,313194E-2	6,218750E+2	2,908900E-1	6,218750E+2	9,869505E-2
6,234375E+2	9,678159E-1	6,234375E+2	7,063740E-2	6,234375E+2	1,467618E-1	6,234375E+2	1,784346E-1	6,234375E+2	1,196283E+0	6,234375E+2	6,323311E-2	6,234375E+2	2,907395E-1	6,234375E+2	9,415150E-2
6,250000E+2	9,563573E-1	6,250000E+2	7,140039E-2	6,250000E+2	1,519580E-1	6,250000E+2	1,658310E-1	6,250000E+2	1,192611E+0	6,250000E+2	6,324609E-2	6,250000E+2	2,905623E-1	6,250000E+2	8,963607E-2
