Sample 1 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 1 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	
2,881250E+3	2,637059E+2	2,881250E+3	-8,282460E+0	2,881250E+3	1,781843E+2	2,881250E+3	-6,619461E+0	2,881250E+3	1,634951E+2	2,881250E+3	-7,002974E+0	2,881250E+3	5,718012E+1	2,881250E+3	-8,659624E+0
2,882812E+3	2,639530E+2	2,882812E+3	-8,244764E+0	2,882812E+3	1,803599E+2	2,882812E+3	-6,689684E+0	2,882812E+3	1,636765E+2	2,882812E+3	-6,977148E+0	2,882812E+3	5,723031E+1	2,882812E+3	-8,708012E+0
2,884375E+3	2,642082E+2	2,884375E+3	-8,200175E+0	2,884375E+3	1,824406E+2	2,884375E+3	-6,708922E+0	2,884375E+3	1,638618E+2	2,884375E+3	-6,945869E+0	2,884375E+3	5,728302E+1	2,884375E+3	-8,747843E+0
2,885937E+3	2,644985E+2	2,885937E+3	-8,153739E+0	2,885937E+3	1,825203E+2	2,885937E+3	-6,808620E+0	2,885937E+3	1,640693E+2	2,885937E+3	-6,986766E+0	2,885937E+3	5,735714E+1	2,885937E+3	-8,818080E+0
2,887500E+3	2,647957E+2	2,887500E+3	-8,099915E+0	2,887500E+3	1,825948E+2	2,887500E+3	-6,897143E+0	2,887500E+3	1,642873E+2	2,887500E+3	-7,003154E+0	2,887500E+3	5,743302E+1	2,887500E+3	-8,879294E+0
2,889062E+3	2,650195E+2	2,889062E+3	-8,057380E+0	2,889062E+3	1,841751E+2	2,889062E+3	-7,645702E+0	2,889062E+3	1,646252E+2	2,889062E+3	-7,044042E+0	2,889062E+3	5,751261E+1	2,889062E+3	-8,954847E+0
2,890625E+3	2,652484E+2	2,890625E+3	-8,008536E+0	2,890625E+3	1,856371E+2	2,890625E+3	-8,251649E+0	2,890625E+3	1,649709E+2	2,890625E+3	-7,034081E+0	2,890625E+3	5,759323E+1	2,890625E+3	-9,020501E+0
2,892187E+3	2,654491E+2	2,892187E+3	-7,958836E+0	2,892187E+3	1,853237E+2	2,892187E+3	-8,185086E+0	2,892187E+3	1,652195E+2	2,892187E+3	-6,983321E+0	2,892187E+3	5,756508E+1	2,892187E+3	-9,092797E+0
2,893750E+3	2,656536E+2	2,893750E+3	-7,903083E+0	2,893750E+3	1,850058E+2	2,893750E+3	-8,113495E+0	2,893750E+3	1,654688E+2	2,893750E+3	-6,925604E+0	2,893750E+3	5,753863E+1	2,893750E+3	-9,152456E+0
2,895312E+3	2,659674E+2	2,895312E+3	-7,840519E+0	2,895312E+3	1,847330E+2	2,895312E+3	-8,054253E+0	2,895312E+3	1,655644E+2	2,895312E+3	-6,893504E+0	2,895312E+3	5,726589E+1	2,895312E+3	-9,230512E+0
2,896875E+3	2,662842E+2	2,896875E+3	-7,770645E+0	2,896875E+3	1,844565E+2	2,896875E+3	-7,990476E+0	2,896875E+3	1,656602E+2	2,896875E+3	-6,856719E+0	2,896875E+3	5,700293E+1	2,896875E+3	-9,288939E+0
2,898437E+3	2,664496E+2	2,898437E+3	-8,053031E+0	2,898437E+3	1,842084E+2	2,898437E+3	-7,951628E+0	2,898437E+3	1,656867E+2	2,898437E+3	-6,835877E+0	2,898437E+3	5,672756E+1	2,898437E+3	-9,373810E+0
2,900000E+3	2,668790E+2	2,900000E+3	-8,202556E+0	2,900000E+3	1,839570E+2	2,900000E+3	-7,908105E+0	2,900000E+3	1,657130E+2	2,900000E+3	-6,811156E+0	2,900000E+3	5,646278E+1	2,900000E+3	-9,435526E+0
2,901562E+3	2,671668E+2	2,901562E+3	-8,163207E+0	2,901562E+3	1,837226E+2	2,901562E+3	-7,884765E+0	2,901562E+3	1,657443E+2	2,901562E+3	-6,784595E+0	2,901562E+3	5,540688E+1	2,901562E+3	-9,830319E+0
2,903125E+3	2,674544E+2	2,903125E+3	-8,116933E+0	2,903125E+3	1,834854E+2	2,903125E+3	-7,856299E+0	2,903125E+3	1,657748E+2	2,903125E+3	-6,754115E+0	2,903125E+3	5,445234E+1	2,903125E+3	-1,008933E+1
2,904687E+3	2,675807E+2	2,904687E+3	-8,094876E+0	2,904687E+3	1,832557E+2	2,904687E+3	-7,844521E+0	2,904687E+3	1,682615E+2	2,904687E+3	-6,422659E+0	2,904687E+3	5,475723E+1	2,904687E+3	-1,007645E+1
2,906250E+3	2,677068E+2	2,906250E+3	-8,067827E+0	2,906250E+3	1,830237E+2	2,906250E+3	-7,827342E+0	2,906250E+3	1,705608E+2	2,906250E+3	-6,005742E+0	2,906250E+3	5,505533E+1	2,906250E+3	-1,005805E+1
2,907812E+3	2,677914E+2	2,907812E+3	-8,048679E+0	2,907812E+3	1,827906E+2	2,907812E+3	-7,824571E+0	2,907812E+3	1,725980E+2	2,907812E+3	-5,600993E+0	2,907812E+3	5,532259E+1	2,907812E+3	-1,003922E+1
2,909375E+3	2,678756E+2	2,909375E+3	-8,024775E+0	2,909375E+3	1,825557E+2	2,909375E+3	-7,816649E+0	2,909375E+3	1,743839E+2	2,909375E+3	-5,151522E+0	2,909375E+3	5,558219E+1	2,909375E+3	-1,001521E+1
2,910937E+3	2,704991E+2	2,910937E+3	-7,650723E+0	2,910937E+3	1,823162E+2	2,910937E+3	-7,825074E+0	2,910937E+3	1,740764E+2	2,910937E+3	-5,121481E+0	2,910937E+3	5,582677E+1	2,910937E+3	-1,000419E+1
2,912500E+3	2,729089E+2	2,912500E+3	-7,190286E+0	2,912500E+3	1,820755E+2	2,912500E+3	-7,827187E+0	2,912500E+3	1,737679E+2	2,912500E+3	-5,089864E+0	2,912500E+3	5,606331E+1	2,912500E+3	-9,988967E+0
2,914062E+3	2,751958E+2	2,914062E+3	-6,650110E+0	2,914062E+3	1,818237E+2	2,914062E+3	-7,839248E+0	2,914062E+3	1,734988E+2	2,914062E+3	-5,053029E+0	2,914062E+3	5,629107E+1	2,914062E+3	-9,985209E+0
2,915625E+3	2,771714E+2	2,915625E+3	-6,067303E+0	2,915625E+3	1,815716E+2	2,915625E+3	-7,845504E+0	2,915625E+3	1,732288E+2	2,915625E+3	-5,014691E+0	2,915625E+3	5,651076E+1	2,915625E+3	-9,978139E+0
2,917187E+3	2,768750E+2	2,917187E+3	-6,075739E+0	2,917187E+3	1,813122E+2	2,917187E+3	-7,863090E+0	2,917187E+3	1,729902E+2	2,917187E+3	-4,975941E+0	2,917187E+3	5,672137E+1	2,917187E+3	-9,981346E+0
2,918750E+3	2,765832E+2	2,918750E+3	-6,082107E+0	2,918750E+3	1,810538E+2	2,918750E+3	-7,874151E+0	2,918750E+3	1,727510E+2	2,918750E+3	-4,935559E+0	2,918750E+3	5,692324E+1	2,918750E+3	-9,981608E+0
2,920312E+3	2,762783E+2	2,920312E+3	-6,169377E+0	2,920312E+3	1,809773E+2	2,920312E+3	-8,361131E+0	2,920312E+3	1,725252E+2	2,920312E+3	-4,916060E+0	2,920312E+3	5,713324E+1	2,920312E+3	-9,997897E+0
2,921875E+3	2,760751E+2	2,921875E+3	-6,261320E+0	2,921875E+3	1,818348E+2	2,921875E+3	-8,654178E+0	2,921875E+3	1,723010E+2	2,921875E+3	-4,894704E+0	2,921875E+3	5,733432E+1	2,921875E+3	-1,001194E+1
2,923437E+3	2,758774E+2	2,923437E+3	-6,217576E+0	2,923437E+3	1,822850E+2	2,923437E+3	-8,981064E+0	2,923437E+3	1,721004E+2	2,923437E+3	-5,068498E+0	2,923437E+3	5,752031E+1	2,923437E+3	-1,002970E+1
2,925000E+3	2,756788E+2	2,925000E+3	-6,172427E+0	2,925000E+3	1,826961E+2	2,925000E+3	-9,193106E+0	2,925000E+3	1,721423E+2	2,925000E+3	-5,206524E+0	2,925000E+3	5,769759E+1	2,925000E+3	-1,004542E+1
2,926562E+3	2,754924E+2	2,926562E+3	-6,138232E+0	2,926562E+3	1,843821E+2	2,926562E+3	-9,412352E+0	2,926562E+3	1,719367E+2	2,926562E+3	-5,193834E+0	2,926562E+3	5,785685E+1	2,926562E+3	-1,007142E+1
2,928125E+3	2,753046E+2	2,928125E+3	-6,103118E+0	2,928125E+3	1,855631E+2	2,928125E+3	-9,194254E+0	2,928125E+3	1,717308E+2	2,928125E+3	-5,179836E+0	2,928125E+3	5,800680E+1	2,928125E+3	-1,009518E+1
2,929687E+3	2,751147E+2	2,929687E+3	-6,086181E+0	2,929687E+3	1,853063E+2	2,929687E+3	-9,158634E+0	2,929687E+3	1,715029E+2	2,929687E+3	-5,180859E+0	2,929687E+3	5,623522E+1	2,929687E+3	-1,066033E+1
2,931250E+3	2,749234E+2	2,931250E+3	-6,068488E+0	2,931250E+3	1,850463E+2	2,931250E+3	-9,120815E+0	2,931250E+3	1,712741E+2	2,931250E+3	-5,180736E+0	2,931250E+3	5,492373E+1	2,931250E+3	-1,046884E+1
2,932812E+3	2,747381E+2	2,932812E+3	-6,052363E+0	2,932812E+3	1,847828E+2	2,932812E+3	-9,089905E+0	2,932812E+3	1,710447E+2	2,932812E+3	-5,178526E+0	2,932812E+3	5,515081E+1	2,932812E+3	-1,048695E+1
2,934375E+3	2,745509E+2	2,934375E+3	-6,035763E+0	2,934375E+3	1,845164E+2	2,934375E+3	-9,057081E+0	2,934375E+3	1,708139E+2	2,934375E+3	-5,175230E+0	2,934375E+3	5,536521E+1	2,934375E+3	-1,050736E+1
2,935937E+3	2,743730E+2	2,935937E+3	-6,020286E+0	2,935937E+3	1,842555E+2	2,935937E+3	-9,038584E+0	2,935937E+3	1,705841E+2	2,935937E+3	-5,170678E+0	2,935937E+3	5,557413E+1	2,935937E+3	-1,053655E+1
2,937500E+3	2,741928E+2	2,937500E+3	-6,004562E+0	2,937500E+3	1,839930E+2	2,937500E+3	-9,017695E+0	2,937500E+3	1,703524E+2	2,937500E+3	-5,165080E+0	2,937500E+3	5,576999E+1	2,937500E+3	-1,056774E+1
2,939062E+3	2,740326E+2	2,939062E+3	-5,987660E+0	2,939062E+3	1,837376E+2	2,939062E+3	-8,998687E+0	2,939062E+3	1,744998E+2	2,939062E+3	-4,620345E+0	2,939062E+3	5,596181E+1	2,939062E+3	-1,059186E+1
2,940625E+3	2,738691E+2	2,940625E+3	-5,970640E+0	2,940625E+3	1,834810E+2	2,940625E+3	-8,977003E+0	2,940625E+3	1,765126E+2	2,940625E+3	-3,508995E+0	2,940625E+3	5,614274E+1	2,940625E+3	-1,061644E+1
2,942187E+3	2,785716E+2	2,942187E+3	-5,342357E+0	2,942187E+3	1,832375E+2	2,942187E+3	-8,961396E+0	2,942187E+3	1,770697E+2	2,942187E+3	-3,431303E+0	2,942187E+3	5,632453E+1	2,942187E+3	-1,063640E+1
2,943750E+3	2,808180E+2	2,943750E+3	-3,986838E+0	2,943750E+3	1,829939E+2	2,943750E+3	-8,942113E+0	2,943750E+3	1,773806E+2	2,943750E+3	-3,179016E+0	2,943750E+3	5,649777E+1	2,943750E+3	-1,065478E+1
2,945312E+3	2,807319E+2	2,945312E+3	-3,909137E+0	2,945312E+3	1,838919E+2	2,945312E+3	-9,143695E+0	2,945312E+3	1,770818E+2	2,945312E+3	-3,159177E+0	2,945312E+3	5,570097E+1	2,945312E+3	-1,155891E+1
2,946875E+3	2,806277E+2	2,946875E+3	-3,830579E+0	2,946875E+3	1,845343E+2	2,946875E+3	-8,558884E+0	2,946875E+3	1,767805E+2	2,946875E+3	-3,141219E+0	2,946875E+3	5,413369E+1	2,946875E+3	-1,282335E+1
2,948437E+3	2,805473E+2	2,948437E+3	-3,778681E+0	2,948437E+3	1,843160E+2	2,948437E+3	-8,534231E+0	2,948437E+3	1,765256E+2	2,948437E+3	-3,153389E+0	2,948437E+3	5,383226E+1	2,948437E+3	-1,292309E+1
2,950000E+3	2,804494E+2	2,950000E+3	-3,722373E+0	2,950000E+3	1,840990E+2	2,950000E+3	-8,505372E+0	2,950000E+3	1,762714E+2	2,950000E+3	-3,168942E+0	2,950000E+3	5,351984E+1	2,950000E+3	-1,271998E+1
2,951562E+3	2,803306E+2	2,951562E+3	-3,696956E+0	2,951562E+3	1,838904E+2	2,951562E+3	-8,475956E+0	2,951562E+3	1,760462E+2	2,951562E+3	-3,172344E+0	2,951562E+3	5,381795E+1	2,951562E+3	-1,268072E+1
2,953125E+3	2,801998E+2	2,953125E+3	-3,666816E+0	2,953125E+3	1,836843E+2	2,953125E+3	-8,441390E+0	2,953125E+3	1,758227E+2	2,953125E+3	-3,177652E+0	2,953125E+3	5,411755E+1	2,953125E+3	-1,264127E+1
2,954687E+3	2,800492E+2	2,954687E+3	-3,640567E+0	2,954687E+3	1,834827E+2	2,954687E+3	-8,429333E+0	2,954687E+3	1,760767E+2	2,954687E+3	-3,517380E+0	2,954687E+3	5,438898E+1	2,954687E+3	-1,261679E+1
2,956250E+3	2,798879E+2	2,956250E+3	-3,610103E+0	2,956250E+3	1,832856E+2	2,956250E+3	-8,412550E+0	2,956250E+3	1,767465E+2	2,956250E+3	-3,949756E+0	2,956250E+3	5,466072E+1	2,956250E+3	-1,259114E+1
2,957812E+3	2,797249E+2	2,957812E+3	-3,584709E+0	2,957812E+3	1,837730E+2	2,957812E+3	-9,086187E+0	2,957812E+3	1,765079E+2	2,957812E+3	-3,931145E+0	2,957812E+3	5,491242E+1	2,957812E+3	-1,257674E+1
2,959375E+3	2,795515E+2	2,959375E+3	-3,555270E+0	2,959375E+3	1,846739E+2	2,959375E+3	-9,964994E+0	2,959375E+3	1,762637E+2	2,959375E+3	-3,910234E+0	2,959375E+3	5,516324E+1	2,959375E+3	-1,256053E+1
2,960937E+3	2,793999E+2	2,960937E+3	-3,532151E+0	2,960937E+3	1,844548E+2	2,960937E+3	-9,980414E+0	2,960937E+3	1,760376E+2	2,960937E+3	-3,898061E+0	2,960937E+3	5,539527E+1	2,960937E+3	-1,255307E+1
2,962500E+3	2,792367E+2	2,962500E+3	-3,504124E+0	2,962500E+3	1,842396E+2	2,962500E+3	-9,992243E+0	2,962500E+3	1,758059E+2	2,962500E+3	-3,882194E+0	2,962500E+3	5,562518E+1	2,962500E+3	-1,254320E+1
2,964062E+3	2,791088E+2	2,964062E+3	-3,504916E+0	2,964062E+3	1,840512E+2	2,964062E+3	-1,000429E+1	2,964062E+3	1,756040E+2	2,964062E+3	-3,860408E+0	2,964062E+3	5,584108E+1	2,964062E+3	-1,253679E+1
2,965625E+3	2,789707E+2	2,965625E+3	-3,500819E+0	2,965625E+3	1,838687E+2	2,965625E+3	-1,001116E+1	2,965625E+3	1,753947E+2	2,965625E+3	-3,832730E+0	2,965625E+3	5,605387E+1	2,965625E+3	-1,252728E+1
2,967187E+3	2,790147E+2	2,967187E+3	-3,668434E+0	2,967187E+3	1,837216E+2	2,967187E+3	-1,001598E+1	2,967187E+3	1,752106E+2	2,967187E+3	-3,813788E+0	2,967187E+3	5,625551E+1	2,967187E+3	-1,252461E+1
2,968750E+3	2,791174E+2	2,968750E+3	-3,867869E+0	2,968750E+3	1,835845E+2	2,968750E+3	-1,001119E+1	2,968750E+3	1,750199E+2	2,968750E+3	-3,786081E+0	2,968750E+3	5,645303E+1	2,968750E+3	-1,251815E+1
2,970312E+3	2,791327E+2	2,970312E+3	-3,908294E+0	2,970312E+3	1,835110E+2	2,970312E+3	-9,982302E+0	2,970312E+3	1,748640E+2	2,970312E+3	-3,754590E+0	2,970312E+3	5,661936E+1	2,970312E+3	-1,250953E+1
2,971875E+3	2,791465E+2	2,971875E+3	-3,930953E+0	2,971875E+3	1,834653E+2	2,971875E+3	-9,918909E+0	2,971875E+3	1,746994E+2	2,971875E+3	-3,708508E+0	2,971875E+3	5,677956E+1	2,971875E+3	-1,249475E+1
2,973437E+3	2,791174E+2	2,973437E+3	-3,893670E+0	2,973437E+3	1,832875E+2	2,973437E+3	-9,907687E+0	2,973437E+3	1,745922E+2	2,973437E+3	-3,658139E+0	2,973437E+3	5,692847E+1	2,973437E+3	-1,249700E+1
2,975000E+3	2,790714E+2	2,975000E+3	-3,815988E+0	2,975000E+3	1,831191E+2	2,975000E+3	-9,891667E+0	2,975000E+3	1,744722E+2	2,975000E+3	-3,578304E+0	2,975000E+3	5,706914E+1	2,975000E+3	-1,249112E+1
2,976562E+3	2,790494E+2	2,976562E+3	-3,756350E+0	2,976562E+3	1,829653E+2	2,976562E+3	-9,907029E+0	2,976562E+3	1,745180E+2	2,976562E+3	-3,477432E+0	2,976562E+3	5,506222E+1	2,976562E+3	-1,385031E+1
2,978125E+3	2,790138E+2	2,978125E+3	-3,637478E+0	2,978125E+3	1,828206E+2	2,978125E+3	-9,919850E+0	2,978125E+3	1,745379E+2	2,978125E+3	-3,265262E+0	2,978125E+3	5,246230E+1	2,978125E+3	-1,534084E+1
2,979687E+3	2,789635E+2	2,979687E+3	-3,572452E+0	2,979687E+3	1,832141E+2	2,979687E+3	-1,020498E+1	2,979687E+3	1,745257E+2	2,979687E+3	-3,160975E+0	2,979687E+3	5,269103E+1	2,979687E+3	-1,523025E+1
2,981250E+3	2,789111E+2	2,981250E+3	-3,451854E+0	2,981250E+3	1,837107E+2	2,981250E+3	-1,050473E+1	2,981250E+3	1,745152E+2	2,981250E+3	-2,968665E+0	2,981250E+3	5,291714E+1	2,981250E+3	-1,511379E+1
2,982812E+3	2,787965E+2	2,982812E+3	-3,396009E+0	2,982812E+3	1,834433E+2	2,982812E+3	-1,040943E+1	2,982812E+3	1,743841E+2	2,982812E+3	-2,933996E+0	2,982812E+3	5,317414E+1	2,982812E+3	-1,500124E+1
2,984375E+3	2,786857E+2	2,984375E+3	-3,306003E+0	2,984375E+3	1,831784E+2	2,984375E+3	-1,031185E+1	2,984375E+3	1,742595E+2	2,984375E+3	-2,881376E+0	2,984375E+3	5,342943E+1	2,984375E+3	-1,488471E+1
2,985937E+3	2,785283E+2	2,985937E+3	-3,261033E+0	2,985937E+3	1,854327E+2	2,985937E+3	-1,202086E+1	2,985937E+3	1,741375E+2	2,985937E+3	-2,874409E+0	2,985937E+3	5,370406E+1	2,985937E+3	-1,476664E+1
2,987500E+3	2,783756E+2	2,987500E+3	-3,196319E+0	2,987500E+3	1,882827E+2	2,987500E+3	-1,406855E+1	2,987500E+3	1,740224E+2	2,987500E+3	-2,857963E+0	2,987500E+3	5,397755E+1	2,987500E+3	-1,464566E+1
2,989062E+3	2,781896E+2	2,989062E+3	-3,154376E+0	2,989062E+3	1,880132E+2	2,989062E+3	-1,397240E+1	2,989062E+3	1,759791E+2	2,989062E+3	-3,571058E+0	2,989062E+3	5,426692E+1	2,989062E+3	-1,451758E+1
2,990625E+3	2,780079E+2	2,990625E+3	-3,098927E+0	2,990625E+3	1,877452E+2	2,990625E+3	-1,387538E+1	2,990625E+3	1,789635E+2	2,990625E+3	-4,310846E+0	2,990625E+3	5,455547E+1	2,990625E+3	-1,438695E+1
2,992187E+3	2,778122E+2	2,992187E+3	-3,048782E+0	2,992187E+3	1,874636E+2	2,992187E+3	-1,376467E+1	2,992187E+3	1,787074E+2	2,992187E+3	-4,284370E+0	2,992187E+3	5,485992E+1	2,992187E+3	-1,425572E+1
2,993750E+3	2,776207E+2	2,993750E+3	-2,987215E+0	2,993750E+3	1,871835E+2	2,993750E+3	-1,365321E+1	2,993750E+3	1,784534E+2	2,993750E+3	-4,252067E+0	2,993750E+3	5,516382E+1	2,993750E+3	-1,412260E+1
2,995312E+3	2,774157E+2	2,995312E+3	-2,926796E+0	2,995312E+3	1,868719E+2	2,995312E+3	-1,352617E+1	2,995312E+3	1,781965E+2	2,995312E+3	-4,223561E+0	2,995312E+3	5,388366E+1	2,995312E+3	-1,516050E+1
2,996875E+3	2,772149E+2	2,996875E+3	-2,856400E+0	2,996875E+3	1,865615E+2	2,996875E+3	-1,339905E+1	2,996875E+3	1,779417E+2	2,996875E+3	-4,190013E+0	2,996875E+3	5,249461E+1	2,996875E+3	-1,618203E+1
2,998437E+3	2,770036E+2	2,998437E+3	-2,786715E+0	2,998437E+3	1,862351E+2	2,998437E+3	-1,325292E+1	2,998437E+3	1,776771E+2	2,998437E+3	-4,160123E+0	2,998437E+3	5,252963E+1	2,998437E+3	-1,623716E+1
3,000000E+3	2,767966E+2	3,000000E+3	-2,707588E+0	3,000000E+3	1,859100E+2	3,000000E+3	-1,310682E+1	3,000000E+3	1,774148E+2	3,000000E+3	-4,125257E+0	3,000000E+3	5,255740E+1	3,000000E+3	-1,628528E+1
3,001562E+3	2,777479E+2	3,001562E+3	-3,414728E+0	3,001562E+3	1,855623E+2	3,001562E+3	-1,293319E+1	3,001562E+3	1,771408E+2	3,001562E+3	-4,097163E+0	3,001562E+3	5,251902E+1	3,001562E+3	-1,640517E+1
3,003125E+3	2,791378E+2	3,003125E+3	-4,260155E+0	3,003125E+3	1,852159E+2	3,003125E+3	-1,275940E+1	3,003125E+3	1,768692E+2	3,003125E+3	-4,064655E+0	3,003125E+3	5,247111E+1	3,003125E+3	-1,651536E+1
3,004687E+3	2,789755E+2	3,004687E+3	-4,220247E+0	3,004687E+3	1,848424E+2	3,004687E+3	-1,253752E+1	3,004687E+3	1,765944E+2	3,004687E+3	-4,030025E+0	3,004687E+3	5,243229E+1	3,004687E+3	-1,661638E+1
3,006250E+3	2,788196E+2	3,006250E+3	-4,170759E+0	3,006250E+3	1,844689E+2	3,006250E+3	-1,231403E+1	3,006250E+3	1,763224E+2	3,006250E+3	-3,990595E+0	3,006250E+3	5,238391E+1	3,006250E+3	-1,670568E+1
3,007812E+3	2,800590E+2	3,007812E+3	-4,448418E+0	3,007812E+3	1,859806E+2	3,007812E+3	-1,333350E+1	3,007812E+3	1,760435E+2	3,007812E+3	-3,953464E+0	3,007812E+3	5,239554E+1	3,007812E+3	-1,672208E+1
3,009375E+3	2,814991E+2	3,009375E+3	-4,696750E+0	3,009375E+3	1,876054E+2	3,009375E+3	-1,437237E+1	3,009375E+3	1,757684E+2	3,009375E+3	-3,911030E+0	3,009375E+3	5,239996E+1	3,009375E+3	-1,672608E+1
3,010937E+3	2,813659E+2	3,010937E+3	-4,641476E+0	3,010937E+3	1,874677E+2	3,010937E+3	-1,431177E+1	3,010937E+3	1,755142E+2	3,010937E+3	-3,844712E+0	3,010937E+3	5,244644E+1	3,010937E+3	-1,671821E+1
3,012500E+3	2,812427E+2	3,012500E+3	-4,573614E+0	3,012500E+3	1,873320E+2	3,012500E+3	-1,424622E+1	3,012500E+3	1,752668E+2	3,012500E+3	-3,769447E+0	3,012500E+3	5,248763E+1	3,012500E+3	-1,669938E+1
3,014062E+3	2,811167E+2	3,014062E+3	-4,477207E+0	3,014062E+3	1,874061E+2	3,014062E+3	-1,440172E+1	3,014062E+3	1,774232E+2	3,014062E+3	-3,975232E+0	3,014062E+3	5,251908E+1	3,014062E+3	-1,673259E+1
3,015625E+3	2,810053E+2	3,015625E+3	-4,361616E+0	3,015625E+3	1,874866E+2	3,015625E+3	-1,454753E+1	3,015625E+3	1,798791E+2	3,015625E+3	-4,043460E+0	3,015625E+3	5,254488E+1	3,015625E+3	-1,675455E+1
3,017187E+3	2,808468E+2	3,017187E+3	-4,239446E+0	3,017187E+3	1,874474E+2	3,017187E+3	-1,464635E+1	3,017187E+3	1,797391E+2	3,017187E+3	-3,996275E+0	3,017187E+3	5,258117E+1	3,017187E+3	-1,680020E+1
3,018750E+3	2,807042E+2	3,018750E+3	-4,096356E+0	3,018750E+3	1,874116E+2	3,018750E+3	-1,473767E+1	3,018750E+3	1,796026E+2	3,018750E+3	-3,943184E+0	3,018750E+3	5,261192E+1	3,018750E+3	-1,683420E+1
3,020312E+3	2,804648E+2	3,020312E+3	-4,003526E+0	3,020312E+3	1,873098E+2	3,020312E+3	-1,480103E+1	3,020312E+3	1,796680E+2	3,020312E+3	-3,981015E+0	3,020312E+3	5,264904E+1	3,020312E+3	-1,688864E+1
3,021875E+3	2,802337E+2	3,021875E+3	-3,901267E+0	3,021875E+3	1,872101E+2	3,021875E+3	-1,485785E+1	3,021875E+3	1,797348E+2	3,021875E+3	-4,014192E+0	3,021875E+3	5,268053E+1	3,021875E+3	-1,693040E+1
3,023437E+3	2,799538E+2	3,023437E+3	-3,822837E+0	3,023437E+3	1,871157E+2	3,023437E+3	-1,493956E+1	3,023437E+3	1,799088E+2	3,023437E+3	-4,066478E+0	3,023437E+3	5,269429E+1	3,023437E+3	-1,698341E+1
3,025000E+3	2,796784E+2	3,025000E+3	-3,739715E+0	3,025000E+3	1,870230E+2	3,025000E+3	-1,501378E+1	3,025000E+3	1,800835E+2	3,025000E+3	-4,112586E+0	3,025000E+3	5,270228E+1	3,025000E+3	-1,702154E+1
3,026562E+3	2,817556E+2	3,026562E+3	-4,282707E+0	3,026562E+3	1,869826E+2	3,026562E+3	-1,513700E+1	3,026562E+3	1,801584E+2	3,026562E+3	-4,143997E+0	3,026562E+3	5,268833E+1	3,026562E+3	-1,706285E+1
3,028125E+3	2,840825E+2	3,028125E+3	-4,837858E+0	3,028125E+3	1,869433E+2	3,028125E+3	-1,525027E+1	3,028125E+3	1,802322E+2	3,028125E+3	-4,170099E+0	3,028125E+3	5,266806E+1	3,028125E+3	-1,708610E+1
3,029687E+3	2,841815E+2	3,029687E+3	-4,886897E+0	3,029687E+3	1,869368E+2	3,029687E+3	-1,538737E+1	3,029687E+3	1,802459E+2	3,029687E+3	-4,191110E+0	3,029687E+3	5,264432E+1	3,029687E+3	-1,713245E+1
3,031250E+3	2,842839E+2	3,031250E+3	-4,931064E+0	3,031250E+3	1,869309E+2	3,031250E+3	-1,551321E+1	3,031250E+3	1,802577E+2	3,031250E+3	-4,207372E+0	3,031250E+3	5,261338E+1	3,031250E+3	-1,715822E+1
3,032812E+3	2,843910E+2	3,032812E+3	-4,981589E+0	3,032812E+3	1,868044E+2	3,032812E+3	-1,494864E+1	3,032812E+3	1,802677E+2	3,032812E+3	-4,234804E+0	3,032812E+3	5,263659E+1	3,032812E+3	-1,718670E+1
3,034375E+3	2,845002E+2	3,034375E+3	-5,027315E+0	3,034375E+3	1,866174E+2	3,034375E+3	-1,431083E+1	3,034375E+3	1,802752E+2	3,034375E+3	-4,257383E+0	3,034375E+3	5,265358E+1	3,034375E+3	-1,719738E+1
3,035937E+3	2,845466E+2	3,035937E+3	-5,062657E+0	3,035937E+3	1,866242E+2	3,035937E+3	-1,433818E+1	3,035937E+3	1,803344E+2	3,035937E+3	-4,299755E+0	3,035937E+3	5,274013E+1	3,035937E+3	-1,715747E+1
3,037500E+3	2,845933E+2	3,037500E+3	-5,093460E+0	3,037500E+3	1,866314E+2	3,037500E+3	-1,435104E+1	3,037500E+3	1,803896E+2	3,037500E+3	-4,336242E+0	3,037500E+3	5,282270E+1	3,037500E+3	-1,710376E+1
3,039062E+3	2,845970E+2	3,039062E+3	-5,133761E+0	3,039062E+3	1,866245E+2	3,039062E+3	-1,440324E+1	3,039062E+3	1,805882E+2	3,039062E+3	-4,413714E+0	3,039062E+3	5,301698E+1	3,039062E+3	-1,692085E+1
3,040625E+3	2,845996E+2	3,040625E+3	-5,170074E+0	3,040625E+3	1,866179E+2	3,040625E+3	-1,444140E+1	3,040625E+3	1,807797E+2	3,040625E+3	-4,483256E+0	3,040625E+3	5,321274E+1	3,040625E+3	-1,672917E+1
