Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity 2	
6,203125E+2	1,094327E-1	6,203125E+2	8,185738E-2	6,203125E+2	1,199848E-1	6,203125E+2	8,836705E-2
6,218750E+2	1,087994E-1	6,218750E+2	8,252376E-2	6,218750E+2	1,189711E-1	6,218750E+2	1,004307E-1
6,234375E+2	1,096517E-1	6,234375E+2	8,378507E-2	6,234375E+2	1,170751E-1	6,234375E+2	1,027715E-1
6,250000E+2	1,105122E-1	6,250000E+2	8,496257E-2	6,250000E+2	1,151946E-1	6,250000E+2	1,049959E-1
6,265625E+2	1,116763E-1	6,265625E+2	8,747920E-2	6,265625E+2	8,353469E-2	6,265625E+2	1,038938E-1
6,281250E+2	1,127965E-1	6,281250E+2	8,988187E-2	6,281250E+2	1,367318E-1	6,281250E+2	1,028013E-1
6,296875E+2	1,107983E-1	6,296875E+2	8,848883E-2	6,296875E+2	1,342233E-1	6,296875E+2	1,028625E-1
6,312500E+2	1,088390E-1	6,312500E+2	8,712621E-2	6,312500E+2	1,317052E-1	6,312500E+2	1,028986E-1
6,328125E+2	9,304650E-2	6,328125E+2	8,747765E-2	6,328125E+2	1,314998E-1	6,328125E+2	1,045054E-1
6,343750E+2	9,206416E-2	6,343750E+2	8,781365E-2	6,343750E+2	1,312036E-1	6,343750E+2	1,060419E-1
6,359375E+2	9,436259E-2	6,359375E+2	8,964594E-2	6,359375E+2	1,313537E-1	6,359375E+2	1,073888E-1
6,375000E+2	9,662072E-2	6,375000E+2	9,140398E-2	6,375000E+2	1,314498E-1	6,375000E+2	1,086388E-1
6,390625E+2	9,833934E-2	6,390625E+2	8,912094E-2	6,390625E+2	1,304304E-1	6,390625E+2	1,098961E-1
6,406250E+2	1,000260E-1	6,406250E+2	8,694092E-2	6,406250E+2	1,294015E-1	6,406250E+2	1,111118E-1
6,421875E+2	1,035147E-1	6,421875E+2	9,054204E-2	6,421875E+2	1,292612E-1	6,421875E+2	1,112349E-1
6,437500E+2	1,068928E-1	6,437500E+2	9,399609E-2	6,437500E+2	1,290736E-1	6,437500E+2	1,113380E-1
6,453125E+2	1,089306E-1	6,453125E+2	9,392380E-2	6,453125E+2	1,295480E-1	6,453125E+2	1,122855E-1
6,468750E+2	1,109225E-1	6,468750E+2	9,383625E-2	6,468750E+2	1,299397E-1	6,468750E+2	1,131580E-1
6,484375E+2	1,125993E-1	6,484375E+2	8,502348E-2	6,484375E+2	1,297483E-1	6,484375E+2	1,056254E-1
6,500000E+2	1,142764E-1	6,500000E+2	7,650101E-2	6,500000E+2	1,295640E-1	6,500000E+2	9,832439E-2
6,515625E+2	1,086514E-1	6,515625E+2	7,921493E-2	6,515625E+2	1,242655E-1	6,515625E+2	9,951522E-2
6,531250E+2	1,032992E-1	6,531250E+2	8,182543E-2	6,531250E+2	1,191018E-1	6,531250E+2	1,006378E-1
6,546875E+2	1,099282E-1	6,546875E+2	8,407080E-2	6,546875E+2	1,205125E-1	6,546875E+2	1,011712E-1
6,562500E+2	1,160400E-1	6,562500E+2	8,621696E-2	6,562500E+2	1,218070E-1	6,562500E+2	1,016429E-1
6,578125E+2	1,192658E-1	6,578125E+2	8,679308E-2	6,578125E+2	1,222280E-1	6,578125E+2	1,023388E-1
6,593750E+2	1,223628E-1	6,593750E+2	8,732273E-2	6,593750E+2	1,226320E-1	6,593750E+2	1,029381E-1
6,609375E+2	1,251240E-1	6,609375E+2	9,056925E-2	6,609375E+2	1,252789E-1	6,609375E+2	1,061151E-1
6,625000E+2	1,277638E-1	6,625000E+2	9,340358E-2	6,625000E+2	1,277292E-1	6,625000E+2	1,090989E-1
6,640625E+2	1,288447E-1	6,640625E+2	9,416865E-2	6,640625E+2	1,287135E-1	6,640625E+2	1,081330E-1
6,656250E+2	1,299057E-1	6,656250E+2	9,484153E-2	6,656250E+2	1,295589E-1	6,656250E+2	1,069369E-1
6,671875E+2	1,324291E-1	6,671875E+2	9,723373E-2	6,671875E+2	1,311283E-1	6,671875E+2	1,078432E-1
6,687500E+2	1,347645E-1	6,687500E+2	9,939725E-2	6,687500E+2	1,322998E-1	6,687500E+2	1,085871E-1
6,703125E+2	1,351270E-1	6,703125E+2	9,667344E-2	6,703125E+2	1,321771E-1	6,703125E+2	1,084472E-1
6,718750E+2	1,354605E-1	6,718750E+2	9,402471E-2	6,718750E+2	1,319998E-1	6,718750E+2	1,082235E-1
6,734375E+2	1,313008E-1	6,734375E+2	9,581988E-2	6,734375E+2	1,334425E-1	6,734375E+2	1,074044E-1
6,750000E+2	1,193956E-1	6,750000E+2	9,737589E-2	6,750000E+2	1,346762E-1	6,750000E+2	1,064427E-1
6,765625E+2	1,217327E-1	6,765625E+2	9,714232E-2	6,765625E+2	1,334812E-1	6,765625E+2	1,050705E-1
6,781250E+2	1,238059E-1	6,781250E+2	9,671282E-2	6,781250E+2	1,322083E-1	6,781250E+2	1,035693E-1
6,796875E+2	1,244907E-1	6,796875E+2	9,579421E-2	6,796875E+2	1,255534E-1	6,796875E+2	1,192411E-1
6,812500E+2	1,251101E-1	6,812500E+2	9,477091E-2	6,812500E+2	1,105716E-1	6,812500E+2	1,320092E-1
6,828125E+2	1,276420E-1	6,828125E+2	9,411528E-2	6,828125E+2	1,128448E-1	6,828125E+2	1,337978E-1
6,843750E+2	1,299087E-1	6,843750E+2	9,323705E-2	6,843750E+2	1,148630E-1	6,843750E+2	1,201421E-1
6,859375E+2	1,311016E-1	6,859375E+2	8,864918E-2	6,859375E+2	1,147501E-1	6,859375E+2	1,204303E-1
6,875000E+2	1,320299E-1	6,875000E+2	6,516232E-2	6,875000E+2	1,145654E-1	6,875000E+2	1,206622E-1
6,890625E+2	1,348338E-1	6,890625E+2	6,413953E-2	6,890625E+2	1,171673E-1	6,890625E+2	1,225421E-1
6,906250E+2	1,373686E-1	6,906250E+2	6,309507E-2	6,906250E+2	1,194948E-1	6,906250E+2	1,241705E-1
6,921875E+2	1,381073E-1	6,921875E+2	9,826485E-2	6,921875E+2	1,213924E-1	6,921875E+2	1,259401E-1
6,937500E+2	1,385738E-1	6,937500E+2	1,222244E-1	6,937500E+2	1,231539E-1	6,937500E+2	1,276403E-1
6,953125E+2	1,413656E-1	6,953125E+2	1,229406E-1	6,953125E+2	1,233987E-1	6,953125E+2	1,279351E-1
6,968750E+2	1,438089E-1	6,968750E+2	1,236117E-1	6,968750E+2	1,235766E-1	6,968750E+2	1,281576E-1
6,984375E+2	1,447559E-1	6,984375E+2	1,235150E-1	6,984375E+2	1,258732E-1	6,984375E+2	1,292505E-1
7,000000E+2	1,454083E-1	7,000000E+2	1,233830E-1	7,000000E+2	1,279688E-1	7,000000E+2	1,301723E-1
7,015625E+2	1,470529E-1	7,015625E+2	1,237653E-1	7,015625E+2	1,295364E-1	7,015625E+2	1,332889E-1
7,031250E+2	1,483253E-1	7,031250E+2	1,241693E-1	7,031250E+2	1,308763E-1	7,031250E+2	1,362093E-1
7,046875E+2	1,500946E-1	7,046875E+2	1,243219E-1	7,046875E+2	1,332268E-1	7,046875E+2	1,392474E-1
7,062500E+2	1,512024E-1	7,062500E+2	1,244474E-1	7,062500E+2	1,354488E-1	7,062500E+2	1,420265E-1
7,078125E+2	1,550289E-1	7,078125E+2	1,243979E-1	7,078125E+2	1,386976E-1	7,078125E+2	1,448151E-1
7,093750E+2	1,582994E-1	7,093750E+2	1,244264E-1	7,093750E+2	1,415407E-1	7,093750E+2	1,472507E-1
7,109375E+2	1,603648E-1	7,109375E+2	1,262548E-1	7,109375E+2	1,442976E-1	7,109375E+2	1,482422E-1
7,125000E+2	1,615834E-1	7,125000E+2	1,280582E-1	7,125000E+2	1,467409E-1	7,125000E+2	1,489354E-1
7,140625E+2	1,456235E-1	7,140625E+2	1,319362E-1	7,140625E+2	1,495486E-1	7,140625E+2	1,410440E-1
7,156250E+2	1,283943E-1	7,156250E+2	1,271003E-1	7,156250E+2	1,518004E-1	7,156250E+2	1,328922E-1
7,171875E+2	1,358506E-1	7,171875E+2	1,283990E-1	7,171875E+2	1,482487E-1	7,171875E+2	1,367289E-1
7,187500E+2	1,423027E-1	7,187500E+2	1,296249E-1	7,187500E+2	1,420811E-1	7,187500E+2	1,403327E-1
7,203125E+2	1,532058E-1	7,203125E+2	1,300813E-1	7,203125E+2	1,462103E-1	7,203125E+2	1,403089E-1
7,218750E+2	1,626231E-1	7,218750E+2	1,304047E-1	7,218750E+2	1,499859E-1	7,218750E+2	1,400552E-1
7,234375E+2	1,680478E-1	7,234375E+2	1,345180E-1	7,234375E+2	1,524925E-1	7,234375E+2	1,457676E-1
7,250000E+2	1,719862E-1	7,250000E+2	1,383362E-1	7,250000E+2	1,546328E-1	7,250000E+2	1,509207E-1
7,265625E+2	1,777461E-1	7,265625E+2	1,462279E-1	7,265625E+2	1,570946E-1	7,265625E+2	1,666188E-1
7,281250E+2	1,817995E-1	7,281250E+2	1,322573E-1	7,281250E+2	1,589948E-1	7,281250E+2	1,582708E-1
7,296875E+2	1,867769E-1	7,296875E+2	1,428982E-1	7,296875E+2	1,560042E-1	7,296875E+2	1,607389E-1
7,312500E+2	1,900672E-1	7,312500E+2	1,503222E-1	7,312500E+2	1,486216E-1	7,312500E+2	1,623898E-1
7,328125E+2	1,741343E-1	7,328125E+2	1,516240E-1	7,328125E+2	1,495779E-1	7,328125E+2	1,664129E-1
7,343750E+2	1,614601E-1	7,343750E+2	1,514157E-1	7,343750E+2	1,497177E-1	7,343750E+2	1,694096E-1
7,359375E+2	1,549576E-1	7,359375E+2	1,484247E-1	7,359375E+2	1,482412E-1	7,359375E+2	1,665841E-1
7,375000E+2	1,478558E-1	7,375000E+2	1,452832E-1	7,375000E+2	1,460985E-1	7,375000E+2	1,630944E-1
7,390625E+2	1,408126E-1	7,390625E+2	1,405231E-1	7,390625E+2	1,421702E-1	7,390625E+2	1,595024E-1
7,406250E+2	1,336061E-1	7,406250E+2	1,356594E-1	7,406250E+2	1,377586E-1	7,406250E+2	1,551737E-1
7,421875E+2	1,242270E-1	7,421875E+2	2,151402E-1	7,421875E+2	1,292459E-1	7,421875E+2	1,488023E-1
7,437500E+2	1,149474E-1	7,437500E+2	2,283841E-1	7,437500E+2	1,204606E-1	7,437500E+2	1,416818E-1
7,453125E+2	1,081708E-1	7,453125E+2	2,288031E-1	7,453125E+2	1,088919E-1	7,453125E+2	1,324574E-1
7,468750E+2	1,020325E-1	7,468750E+2	2,285196E-1	7,468750E+2	9,726092E-2	7,468750E+2	1,223680E-1
7,484375E+2	8,993211E-2	7,484375E+2	2,070309E-1	7,484375E+2	8,481249E-2	7,484375E+2	1,544874E-1
7,500000E+2	7,983344E-2	7,500000E+2	2,011121E-1	7,500000E+2	7,262267E-2	7,500000E+2	6,846581E-2
7,515625E+2	1,497611E-1	7,515625E+2	1,997521E-1	7,515625E+2	5,709221E-2	7,515625E+2	5,897832E-2
7,531250E+2	1,741629E-1	7,531250E+2	1,974349E-1	7,531250E+2	4,266415E-2	7,531250E+2	4,932668E-2
7,546875E+2	1,724028E-1	7,546875E+2	1,979710E-1	7,546875E+2	-3,292673E-3	7,546875E+2	3,385855E-2
7,562500E+2	1,907875E-1	7,562500E+2	1,970367E-1	7,562500E+2	-1,398507E-2	7,562500E+2	1,824537E-2
7,578125E+2	2,028487E-1	7,578125E+2	2,018058E-1	7,578125E+2	-2,139218E-2	7,578125E+2	-2,956800E-3
7,593750E+2	2,102292E-1	7,593750E+2	2,038464E-1	7,593750E+2	-1,632269E-2	7,593750E+2	-3,477705E-2
7,609375E+2	2,257531E-1	7,609375E+2	1,984635E-1	7,609375E+2	-3,231025E-2	7,609375E+2	-5,116753E-2
7,625000E+2	2,299323E-1	7,625000E+2	2,608073E-1	7,625000E+2	-4,807513E-2	7,625000E+2	-6,721122E-2
7,640625E+2	3,090063E-1	7,640625E+2	2,819496E-1	7,640625E+2	-1,194451E-1	7,640625E+2	-8,118690E-2
7,656250E+2	2,319595E-1	7,656250E+2	2,938635E-1	7,656250E+2	-6,185701E-3	7,656250E+2	-9,312707E-2
7,671875E+2	2,317762E-1	7,671875E+2	3,141280E-1	7,671875E+2	2,458422E-1	7,671875E+2	-1,071449E-1
7,687500E+2	2,310464E-1	7,687500E+2	3,253784E-1	7,687500E+2	2,499306E-1	7,687500E+2	-1,196839E-1
7,703125E+2	2,299697E-1	7,703125E+2	3,433885E-1	7,703125E+2	2,548021E-1	7,703125E+2	1,267095E-1
7,718750E+2	2,283322E-1	7,718750E+2	3,544249E-1	7,718750E+2	2,523252E-1	7,718750E+2	2,275180E-1
7,734375E+2	-2,437936E-2	7,734375E+2	3,677005E-1	7,734375E+2	2,589609E-1	7,734375E+2	2,120814E-1
7,750000E+2	3,040054E-1	7,750000E+2	3,748819E-1	7,750000E+2	2,602391E-1	7,750000E+2	1,978925E-1
7,765625E+2	3,058022E-1	7,765625E+2	7,745043E-1	7,765625E+2	7,332402E-1	7,765625E+2	1,652945E-1
7,781250E+2	3,054442E-1	7,781250E+2	3,339316E-1	7,781250E+2	-5,605254E-2	7,781250E+2	1,376736E-1
7,796875E+2	3,079316E-1	7,796875E+2	3,409215E-1	7,796875E+2	-3,547059E-2	7,796875E+2	6,639100E-1
7,812500E+2	3,076949E-1	7,812500E+2	3,488829E-1	7,812500E+2	-1,262795E-2	7,812500E+2	-1,273905E-1
7,828125E+2	6,548573E-1	7,828125E+2	3,568569E-1	7,828125E+2	2,275843E-3	7,828125E+2	-1,034043E-1
7,843750E+2	8,845054E-2	7,843750E+2	3,657572E-1	7,843750E+2	1,947049E-2	7,843750E+2	-7,882647E-2
7,859375E+2	9,129316E-2	7,859375E+2	3,725528E-1	7,859375E+2	2,466737E-2	7,859375E+2	8,242873E-3
7,875000E+2	9,248667E-2	7,875000E+2	3,796831E-1	7,875000E+2	2,973799E-2	7,875000E+2	1,476617E-1
7,890625E+2	1,063199E-1	7,890625E+2	3,856870E-1	7,890625E+2	3,841092E-2	7,890625E+2	1,530914E-1
7,906250E+2	1,222875E-1	7,906250E+2	3,923702E-1	7,906250E+2	4,831249E-2	7,906250E+2	1,589953E-1
7,921875E+2	1,348898E-1	7,921875E+2	3,960822E-1	7,921875E+2	4,947518E-2	7,921875E+2	1,567318E-1
7,937500E+2	1,491185E-1	7,937500E+2	4,001787E-1	7,937500E+2	5,052681E-2	7,937500E+2	1,542584E-1
7,953125E+2	1,500907E-1	7,953125E+2	4,050630E-1	7,953125E+2	5,294834E-2	7,953125E+2	1,555522E-1
7,968750E+2	1,504322E-1	7,968750E+2	4,100292E-1	7,968750E+2	5,555443E-2	7,968750E+2	1,568173E-1
7,984375E+2	1,516204E-1	7,984375E+2	4,177031E-1	7,984375E+2	5,502837E-2	7,984375E+2	1,643612E-1
8,000000E+2	1,528153E-1	8,000000E+2	4,259888E-1	8,000000E+2	5,428966E-2	8,000000E+2	1,723283E-1
8,015625E+2	1,533051E-1	8,015625E+2	4,315276E-1	8,015625E+2	5,745230E-2	8,015625E+2	1,887893E-1
8,031250E+2	1,537642E-1	8,031250E+2	4,372784E-1	8,031250E+2	6,077843E-2	8,031250E+2	2,066660E-1
8,046875E+2	1,586748E-1	8,046875E+2	4,423728E-1	8,046875E+2	6,799751E-2	8,046875E+2	2,157593E-1
8,062500E+2	1,642220E-1	8,062500E+2	4,477761E-1	8,062500E+2	7,576564E-2	8,062500E+2	2,252948E-1
8,078125E+2	1,705233E-1	8,078125E+2	4,515927E-1	8,078125E+2	7,693190E-2	8,078125E+2	2,252197E-1
8,093750E+2	1,771966E-1	8,093750E+2	4,555797E-1	8,093750E+2	7,797796E-2	8,093750E+2	2,248679E-1
8,109375E+2	1,798405E-1	8,109375E+2	4,583899E-1	8,109375E+2	8,256908E-2	8,109375E+2	2,297882E-1
8,125000E+2	1,824667E-1	8,125000E+2	4,612510E-1	8,125000E+2	8,720201E-2	8,125000E+2	2,347976E-1
8,140625E+2	1,814621E-1	8,140625E+2	4,622907E-1	8,140625E+2	8,539876E-2	8,140625E+2	2,478136E-1
8,156250E+2	1,800531E-1	8,156250E+2	4,632098E-1	8,156250E+2	8,406904E-2	8,156250E+2	2,612725E-1
8,171875E+2	1,829950E-1	8,171875E+2	4,646474E-1	8,171875E+2	9,042642E-2	8,171875E+2	2,716489E-1
8,187500E+2	1,857756E-1	8,187500E+2	4,660084E-1	8,187500E+2	9,691713E-2	8,187500E+2	2,820159E-1
8,203125E+2	1,910454E-1	8,203125E+2	4,665600E-1	8,203125E+2	1,009582E-1	8,203125E+2	2,865899E-1
8,218750E+2	1,961711E-1	8,218750E+2	4,669877E-1	8,218750E+2	1,050343E-1	8,218750E+2	2,910719E-1
8,234375E+2	1,979992E-1	8,234375E+2	4,678234E-1	8,234375E+2	1,073829E-1	8,234375E+2	3,007783E-1
8,250000E+2	1,995265E-1	8,250000E+2	4,683808E-1	8,250000E+2	1,096691E-1	8,250000E+2	3,105123E-1
8,265625E+2	2,003440E-1	8,265625E+2	4,702355E-1	8,265625E+2	1,093459E-1	8,265625E+2	3,320362E-1
8,281250E+2	2,010011E-1	8,281250E+2	4,721012E-1	8,281250E+2	1,086709E-1	8,281250E+2	3,540712E-1
8,296875E+2	2,053514E-1	8,296875E+2	4,750059E-1	8,296875E+2	1,307470E-1	8,296875E+2	3,682365E-1
8,312500E+2	2,100099E-1	8,312500E+2	4,781373E-1	8,312500E+2	1,534256E-1	8,312500E+2	3,825075E-1
8,328125E+2	2,129904E-1	8,328125E+2	4,788405E-1	8,328125E+2	1,356656E-1	8,328125E+2	3,947719E-1
8,343750E+2	2,171591E-1	8,343750E+2	4,795138E-1	8,343750E+2	1,330692E-1	8,343750E+2	4,069299E-1
8,359375E+2	2,102088E-1	8,359375E+2	4,771747E-1	8,359375E+2	1,339669E-1	8,359375E+2	4,173085E-1
8,375000E+2	2,035602E-1	8,375000E+2	4,741137E-1	8,375000E+2	1,350179E-1	8,375000E+2	4,274777E-1
8,390625E+2	2,064387E-1	8,390625E+2	4,703835E-1	8,390625E+2	1,361568E-1	8,390625E+2	4,293889E-1
8,406250E+2	2,086628E-1	8,406250E+2	4,653877E-1	8,406250E+2	1,374063E-1	8,406250E+2	4,312952E-1
8,421875E+2	2,120723E-1	8,421875E+2	4,688473E-1	8,421875E+2	1,416945E-1	8,421875E+2	4,381261E-1
8,437500E+2	2,145530E-1	8,437500E+2	4,726389E-1	8,437500E+2	1,461216E-1	8,437500E+2	4,449401E-1
8,453125E+2	2,165761E-1	8,453125E+2	4,778522E-1	8,453125E+2	1,497625E-1	8,453125E+2	4,681986E-1
8,468750E+2	2,176005E-1	8,468750E+2	4,843948E-1	8,468750E+2	1,535170E-1	8,468750E+2	4,909336E-1
8,484375E+2	2,263983E-1	8,484375E+2	4,829642E-1	8,484375E+2	1,865923E-1	8,484375E+2	5,944324E-1
8,500000E+2	2,352422E-1	8,500000E+2	4,811756E-1	8,500000E+2	2,156594E-1	8,500000E+2	6,783858E-1
8,515625E+2	2,185439E-1	8,515625E+2	4,815735E-1	8,515625E+2	2,136467E-1	8,515625E+2	6,781941E-1
8,531250E+2	2,209039E-1	8,531250E+2	4,821585E-1	8,531250E+2	2,114706E-1	8,531250E+2	6,779454E-1
8,546875E+2	2,224436E-1	8,546875E+2	4,764700E-1	8,546875E+2	2,045145E-1	8,546875E+2	6,773019E-1
8,562500E+2	2,238958E-1	8,562500E+2	4,701526E-1	8,562500E+2	1,972695E-1	8,562500E+2	6,765989E-1
8,578125E+2	2,245474E-1	8,578125E+2	4,623055E-1	8,578125E+2	1,942934E-1	8,578125E+2	6,755622E-1
8,593750E+2	2,251066E-1	8,593750E+2	4,534746E-1	8,593750E+2	1,911829E-1	8,593750E+2	6,744513E-1
8,609375E+2	2,244573E-1	8,609375E+2	4,479496E-1	8,609375E+2	1,836835E-1	8,609375E+2	6,733776E-1
8,625000E+2	2,236497E-1	8,625000E+2	4,415513E-1	8,625000E+2	1,813950E-1	8,625000E+2	6,722321E-1
8,640625E+2	2,229219E-1	8,640625E+2	4,383505E-1	8,640625E+2	1,822102E-1	8,640625E+2	6,696966E-1
8,656250E+2	2,219663E-1	8,656250E+2	4,339729E-1	8,656250E+2	1,829658E-1	8,656250E+2	6,670975E-1
8,671875E+2	2,547053E-1	8,671875E+2	4,425710E-1	8,671875E+2	1,816018E-1	8,671875E+2	6,103383E-1
8,687500E+2	2,826837E-1	8,687500E+2	4,520218E-1	8,687500E+2	1,801422E-1	8,687500E+2	5,637112E-1
8,703125E+2	2,818503E-1	8,703125E+2	4,473750E-1	8,703125E+2	1,817154E-1	8,703125E+2	5,627582E-1
8,718750E+2	2,811065E-1	8,718750E+2	4,414438E-1	8,718750E+2	1,832586E-1	8,718750E+2	5,615634E-1
8,734375E+2	2,805049E-1	8,734375E+2	4,413106E-1	8,734375E+2	1,897954E-1	8,734375E+2	5,648779E-1
8,750000E+2	2,902853E-1	8,750000E+2	4,413239E-1	8,750000E+2	1,889418E-1	8,750000E+2	5,678970E-1
8,765625E+2	2,880530E-1	8,765625E+2	4,409513E-1	8,765625E+2	1,850467E-1	8,765625E+2	5,836245E-1
8,781250E+2	2,858905E-1	8,781250E+2	4,406935E-1	8,781250E+2	1,811405E-1	8,781250E+2	5,986449E-1
8,796875E+2	2,827869E-1	8,796875E+2	4,496171E-1	8,796875E+2	1,780156E-1	8,796875E+2	7,323196E-1
8,812500E+2	2,797738E-1	8,812500E+2	4,583737E-1	8,812500E+2	1,749075E-1	8,812500E+2	8,213734E-1
8,828125E+2	2,768952E-1	8,828125E+2	4,564685E-1	8,828125E+2	1,712864E-1	8,828125E+2	8,278465E-1
8,843750E+2	2,741255E-1	8,843750E+2	4,546256E-1	8,843750E+2	1,676743E-1	8,843750E+2	8,340346E-1
8,859375E+2	2,693020E-1	8,859375E+2	4,366161E-1	8,859375E+2	1,659746E-1	8,859375E+2	8,372204E-1
8,875000E+2	2,591535E-1	8,875000E+2	4,013974E-1	8,875000E+2	1,642623E-1	8,875000E+2	8,403100E-1
8,890625E+2	2,553971E-1	8,890625E+2	4,038291E-1	8,890625E+2	1,632105E-1	8,890625E+2	8,402661E-1
8,906250E+2	2,518210E-1	8,906250E+2	4,064079E-1	8,906250E+2	1,620732E-1	8,906250E+2	8,402513E-1
8,921875E+2	2,504480E-1	8,921875E+2	4,085363E-1	8,921875E+2	1,637816E-1	8,921875E+2	8,358531E-1
8,937500E+2	2,491361E-1	8,937500E+2	4,108566E-1	8,937500E+2	1,653010E-1	8,937500E+2	8,316576E-1
8,953125E+2	2,489566E-1	8,953125E+2	4,051308E-1	8,953125E+2	1,694170E-1	8,953125E+2	8,257651E-1
8,968750E+2	2,485878E-1	8,968750E+2	3,994348E-1	8,968750E+2	1,731181E-1	8,968750E+2	8,202435E-1
8,984375E+2	2,519453E-1	8,984375E+2	3,893036E-1	8,984375E+2	1,768386E-1	8,984375E+2	8,161193E-1
9,000000E+2	2,549936E-1	9,000000E+2	3,784439E-1	9,000000E+2	1,801634E-1	9,000000E+2	8,122929E-1
9,015625E+2	2,601195E-1	9,015625E+2	3,774825E-1	9,015625E+2	1,822247E-1	9,015625E+2	8,068986E-1
9,031250E+2	2,649189E-1	9,031250E+2	3,762527E-1	9,031250E+2	1,840781E-1	9,031250E+2	8,017994E-1
9,046875E+2	2,688556E-1	9,046875E+2	3,722286E-1	9,046875E+2	1,858448E-1	9,046875E+2	7,958630E-1
9,062500E+2	2,724821E-1	9,062500E+2	3,678669E-1	9,062500E+2	1,874802E-1	9,062500E+2	7,901939E-1
9,078125E+2	2,739565E-1	9,078125E+2	3,631140E-1	9,078125E+2	1,883081E-1	9,078125E+2	7,835514E-1
9,093750E+2	2,751716E-1	9,093750E+2	3,579872E-1	9,093750E+2	1,890465E-1	9,093750E+2	7,771766E-1
9,109375E+2	2,769373E-1	9,109375E+2	3,546985E-1	9,109375E+2	1,903232E-1	9,109375E+2	7,683898E-1
9,125000E+2	2,784942E-1	9,125000E+2	3,510407E-1	9,125000E+2	1,915463E-1	9,125000E+2	7,599698E-1
9,140625E+2	2,798339E-1	9,140625E+2	3,470474E-1	9,140625E+2	1,925802E-1	9,140625E+2	7,491603E-1
9,156250E+2	2,810029E-1	9,156250E+2	3,425329E-1	9,156250E+2	1,935916E-1	9,156250E+2	7,390200E-1
9,171875E+2	2,826448E-1	9,171875E+2	3,362860E-1	9,171875E+2	1,933954E-1	9,171875E+2	7,323584E-1
9,187500E+2	2,841771E-1	9,187500E+2	3,291390E-1	9,187500E+2	1,932269E-1	9,187500E+2	7,260884E-1
9,203125E+2	2,854859E-1	9,203125E+2	3,246755E-1	9,203125E+2	1,932331E-1	9,203125E+2	7,217015E-1
9,218750E+2	2,867268E-1	9,218750E+2	3,195093E-1	9,218750E+2	1,933957E-1	9,218750E+2	7,174286E-1
9,234375E+2	2,871650E-1	9,234375E+2	3,188060E-1	9,234375E+2	1,922941E-1	9,234375E+2	7,127548E-1
9,250000E+2	2,875678E-1	9,250000E+2	3,178544E-1	9,250000E+2	1,916459E-1	9,250000E+2	7,082022E-1
9,265625E+2	2,890819E-1	9,265625E+2	3,197689E-1	9,265625E+2	1,885331E-1	9,265625E+2	7,036984E-1
9,281250E+2	2,906264E-1	9,281250E+2	3,217719E-1	9,281250E+2	1,867056E-1	9,281250E+2	6,993784E-1
9,296875E+2	2,923818E-1	9,296875E+2	3,255797E-1	9,296875E+2	1,815723E-1	9,296875E+2	6,952815E-1
9,312500E+2	2,941581E-1	9,312500E+2	3,304724E-1	9,312500E+2	1,788070E-1	9,312500E+2	6,914243E-1
9,328125E+2	2,960510E-1	9,328125E+2	3,343915E-1	9,328125E+2	1,762184E-1	9,328125E+2	6,913463E-1
9,343750E+2	2,979540E-1	9,343750E+2	3,406363E-1	9,343750E+2	1,749572E-1	9,343750E+2	6,913226E-1
9,359375E+2	3,000418E-1	9,359375E+2	3,446570E-1	9,359375E+2	1,740461E-1	9,359375E+2	6,950772E-1
9,375000E+2	3,021782E-1	9,375000E+2	3,500773E-1	9,375000E+2	1,736849E-1	9,375000E+2	6,987028E-1
9,390625E+2	3,035011E-1	9,390625E+2	3,527859E-1	9,390625E+2	1,735961E-1	9,390625E+2	7,031105E-1
9,406250E+2	3,049474E-1	9,406250E+2	3,560951E-1	9,406250E+2	1,735861E-1	9,406250E+2	7,072696E-1
9,421875E+2	3,056705E-1	9,421875E+2	3,585663E-1	9,421875E+2	1,740897E-1	9,421875E+2	7,111679E-1
9,437500E+2	3,067005E-1	9,437500E+2	3,614358E-1	9,437500E+2	1,741433E-1	9,437500E+2	7,148444E-1
9,453125E+2	3,055951E-1	9,453125E+2	3,629399E-1	9,453125E+2	1,769781E-1	9,453125E+2	7,207506E-1
9,468750E+2	3,049813E-1	9,468750E+2	3,648030E-1	9,468750E+2	1,788866E-1	9,468750E+2	7,263684E-1
9,484375E+2	3,022401E-1	9,484375E+2	3,658476E-1	9,484375E+2	1,810313E-1	9,484375E+2	7,401726E-1
9,500000E+2	3,000739E-1	9,500000E+2	3,672144E-1	9,500000E+2	1,825121E-1	9,500000E+2	7,528125E-1
9,515625E+2	2,982790E-1	9,515625E+2	3,663140E-1	9,515625E+2	1,864648E-1	9,515625E+2	7,618810E-1
9,531250E+2	2,970674E-1	9,531250E+2	3,657520E-1	9,531250E+2	1,900264E-1	9,531250E+2	7,703612E-1
9,546875E+2	2,995061E-1	9,546875E+2	3,553910E-1	9,546875E+2	1,944492E-1	9,546875E+2	7,747537E-1
9,562500E+2	3,024211E-1	9,562500E+2	3,273021E-1	9,562500E+2	1,985530E-1	9,562500E+2	7,788984E-1
