Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	
2,128125E+3	4,344357E-1	2,128125E+3	-7,891184E-1	2,128125E+3	2,632002E-1	2,128125E+3	-8,660485E-1	2,128125E+3	5,639866E-1	2,128125E+3	-6,734550E-1	2,128125E+3	1,620564E-1	2,128125E+3	-7,363248E-1
2,129687E+3	4,518823E-1	2,129687E+3	-7,827463E-1	2,129687E+3	2,783378E-1	2,129687E+3	-8,622556E-1	2,129687E+3	5,004821E-1	2,129687E+3	-6,993099E-1	2,129687E+3	9,599860E-2	2,129687E+3	-7,168846E-1
2,131250E+3	4,689185E-1	2,131250E+3	-7,761033E-1	2,131250E+3	2,930129E-1	2,131250E+3	-8,582579E-1	2,131250E+3	4,279033E-1	2,131250E+3	-7,228681E-1	2,131250E+3	2,890183E-2	2,131250E+3	-6,926163E-1
2,132812E+3	4,867536E-1	2,132812E+3	-7,672946E-1	2,132812E+3	3,086315E-1	2,132812E+3	-8,533941E-1	2,132812E+3	4,426339E-1	2,132812E+3	-7,174641E-1	2,132812E+3	3,820439E-2	2,132812E+3	-6,901096E-1
2,134375E+3	5,039443E-1	2,134375E+3	-7,582494E-1	2,134375E+3	3,236963E-1	2,134375E+3	-8,483520E-1	2,134375E+3	4,571134E-1	2,134375E+3	-7,117239E-1	2,134375E+3	4,654591E-2	2,134375E+3	-6,874841E-1
2,135937E+3	5,214375E-1	2,135937E+3	-7,482772E-1	2,135937E+3	3,394357E-1	2,135937E+3	-8,429465E-1	2,135937E+3	4,701692E-1	2,135937E+3	-7,061843E-1	2,135937E+3	6,277411E-2	2,135937E+3	-6,879671E-1
2,137500E+3	5,380094E-1	2,137500E+3	-7,381879E-1	2,137500E+3	3,546534E-1	2,137500E+3	-8,373625E-1	2,137500E+3	4,829608E-1	2,137500E+3	-7,004153E-1	2,137500E+3	7,829113E-2	2,137500E+3	-6,881314E-1
2,139062E+3	5,548784E-1	2,139062E+3	-7,282250E-1	2,139062E+3	3,696877E-1	2,139062E+3	-8,320544E-1	2,139062E+3	4,936157E-1	2,139062E+3	-6,952766E-1	2,139062E+3	9,452578E-2	2,139062E+3	-6,882643E-1
2,140625E+3	5,708835E-1	2,140625E+3	-7,182106E-1	2,140625E+3	3,842479E-1	2,140625E+3	-8,266013E-1	2,140625E+3	5,039792E-1	2,140625E+3	-6,900321E-1	2,140625E+3	1,102462E-1	2,140625E+3	-6,880098E-1
2,142187E+3	5,871407E-1	2,142187E+3	-7,065921E-1	2,142187E+3	3,979832E-1	2,142187E+3	-8,201442E-1	2,142187E+3	5,122845E-1	2,142187E+3	-6,849294E-1	2,142187E+3	1,261820E-1	2,142187E+3	-6,873982E-1
2,143750E+3	6,025647E-1	2,143750E+3	-6,949889E-1	2,143750E+3	4,111120E-1	2,143750E+3	-8,136400E-1	2,143750E+3	5,202271E-1	2,143750E+3	-6,798387E-1	2,143750E+3	1,416734E-1	2,143750E+3	-6,864324E-1
2,145312E+3	6,180753E-1	2,145312E+3	-6,831802E-1	2,145312E+3	4,192794E-1	2,145312E+3	-8,086264E-1	2,145312E+3	5,232927E-1	2,145312E+3	-6,770835E-1	2,145312E+3	1,628207E-1	2,145312E+3	-6,802033E-1
2,146875E+3	6,327722E-1	2,146875E+3	-6,714241E-1	2,146875E+3	4,270349E-1	2,146875E+3	-8,037143E-1	2,146875E+3	5,260527E-1	2,146875E+3	-6,744979E-1	2,146875E+3	1,841935E-1	2,146875E+3	-6,717750E-1
2,148437E+3	6,473179E-1	2,148437E+3	-6,589887E-1	2,148437E+3	4,165511E-1	2,148437E+3	-8,046450E-1	2,148437E+3	5,218836E-1	2,148437E+3	-6,746314E-1	2,148437E+3	1,965940E-1	2,148437E+3	-6,676509E-1
2,150000E+3	6,610111E-1	2,150000E+3	-6,466476E-1	2,150000E+3	4,057583E-1	2,150000E+3	-8,057390E-1	2,150000E+3	5,173968E-1	2,150000E+3	-6,750432E-1	2,150000E+3	2,080993E-1	2,150000E+3	-6,632725E-1
2,151562E+3	6,741088E-1	2,151562E+3	-6,333846E-1	2,151562E+3	3,956077E-1	2,151562E+3	-8,041362E-1	2,151562E+3	5,162274E-1	2,151562E+3	-6,737768E-1	2,151562E+3	1,717577E-1	2,151562E+3	-6,603195E-1
2,153125E+3	6,862602E-1	2,153125E+3	-6,203511E-1	2,153125E+3	3,811866E-1	2,153125E+3	-8,039698E-1	2,153125E+3	5,148657E-1	2,153125E+3	-6,727400E-1	2,153125E+3	1,195169E-1	2,153125E+3	-6,621885E-1
2,154687E+3	6,833077E-1	2,154687E+3	-6,166132E-1	2,154687E+3	3,948424E-1	2,154687E+3	-7,971821E-1	2,154687E+3	5,129440E-1	2,154687E+3	-6,686630E-1	2,154687E+3	1,297158E-1	2,154687E+3	-6,627246E-1
2,156250E+3	6,752088E-1	2,156250E+3	-6,174551E-1	2,156250E+3	4,081292E-1	2,156250E+3	-7,903333E-1	2,156250E+3	5,080115E-1	2,156250E+3	-6,658433E-1	2,156250E+3	1,398847E-1	2,156250E+3	-6,631903E-1
2,157812E+3	6,281042E-1	2,157812E+3	-6,510957E-1	2,157812E+3	4,246347E-1	2,157812E+3	-7,823480E-1	2,157812E+3	5,142221E-1	2,157812E+3	-6,611937E-1	2,157812E+3	1,502788E-1	2,157812E+3	-6,641374E-1
2,159375E+3	5,777173E-1	2,159375E+3	-6,837562E-1	2,159375E+3	4,409353E-1	2,159375E+3	-7,740703E-1	2,159375E+3	5,203051E-1	2,159375E+3	-6,565691E-1	2,159375E+3	1,607064E-1	2,159375E+3	-6,649839E-1
2,160937E+3	5,935331E-1	2,160937E+3	-6,716695E-1	2,160937E+3	4,579737E-1	2,160937E+3	-7,647725E-1	2,160937E+3	5,194058E-1	2,160937E+3	-6,561336E-1	2,160937E+3	1,705852E-1	2,160937E+3	-6,655892E-1
2,162500E+3	6,091780E-1	2,162500E+3	-6,591947E-1	2,162500E+3	4,747889E-1	2,162500E+3	-7,551410E-1	2,162500E+3	5,171727E-1	2,162500E+3	-6,577083E-1	2,162500E+3	1,805087E-1	2,162500E+3	-6,661164E-1
2,164062E+3	6,227540E-1	2,164062E+3	-6,533208E-1	2,164062E+3	4,460034E-1	2,164062E+3	-7,613337E-1	2,164062E+3	5,233608E-1	2,164062E+3	-6,534661E-1	2,164062E+3	1,786983E-1	2,164062E+3	-6,619642E-1
2,165625E+3	6,362025E-1	2,165625E+3	-6,485154E-1	2,165625E+3	4,053559E-1	2,165625E+3	-7,721720E-1	2,165625E+3	5,294967E-1	2,165625E+3	-6,492416E-1	2,165625E+3	1,770923E-1	2,165625E+3	-6,582206E-1
2,167187E+3	5,974045E-1	2,167187E+3	-6,590231E-1	2,167187E+3	4,119152E-1	2,167187E+3	-7,686679E-1	2,167187E+3	5,355791E-1	2,167187E+3	-6,447696E-1	2,167187E+3	4,216401E-2	2,167187E+3	-6,432741E-1
2,168750E+3	5,463324E-1	2,168750E+3	-6,733296E-1	2,168750E+3	4,178947E-1	2,168750E+3	-7,655933E-1	2,168750E+3	5,416113E-1	2,168750E+3	-6,403119E-1	2,168750E+3	-8,863270E-2	2,168750E+3	-6,100890E-1
2,170312E+3	5,510111E-1	2,170312E+3	-6,685610E-1	2,170312E+3	4,241652E-1	2,170312E+3	-7,616081E-1	2,170312E+3	5,156076E-1	2,170312E+3	-6,412514E-1	2,170312E+3	-8,542474E-2	2,170312E+3	-6,052454E-1
2,171875E+3	5,549771E-1	2,171875E+3	-6,644233E-1	2,171875E+3	4,299332E-1	2,171875E+3	-7,578451E-1	2,171875E+3	4,828757E-1	2,171875E+3	-6,432744E-1	2,171875E+3	-8,308332E-2	2,171875E+3	-6,004789E-1
2,173437E+3	5,604842E-1	2,173437E+3	-6,598591E-1	2,173437E+3	4,374136E-1	2,173437E+3	-7,539144E-1	2,173437E+3	4,809716E-1	2,173437E+3	-6,422396E-1	2,173437E+3	-2,548716E-1	2,173437E+3	-4,256852E-1
2,175000E+3	5,655112E-1	2,175000E+3	-6,557575E-1	2,175000E+3	4,445535E-1	2,175000E+3	-7,501636E-1	2,175000E+3	4,787357E-1	2,175000E+3	-6,415749E-1	2,175000E+3	-3,682570E-1	2,175000E+3	-2,665171E-1
2,176562E+3	5,719667E-1	2,176562E+3	-6,506950E-1	2,176562E+3	4,531570E-1	2,176562E+3	-7,460166E-1	2,176562E+3	4,778270E-1	2,176562E+3	-6,404209E-1	2,176562E+3	-3,633312E-1	2,176562E+3	-2,708414E-1
2,178125E+3	5,780785E-1	2,178125E+3	-6,459633E-1	2,178125E+3	4,615135E-1	2,178125E+3	-7,420050E-1	2,178125E+3	4,767572E-1	2,178125E+3	-6,395570E-1	2,178125E+3	-3,587537E-1	2,178125E+3	-2,752974E-1
2,179687E+3	5,852269E-1	2,179687E+3	-6,404384E-1	2,179687E+3	4,707783E-1	2,179687E+3	-7,370662E-1	2,179687E+3	4,773354E-1	2,179687E+3	-6,382914E-1	2,179687E+3	-3,519384E-1	2,179687E+3	-2,826592E-1
2,181250E+3	5,921166E-1	2,181250E+3	-6,351339E-1	2,181250E+3	4,798060E-1	2,181250E+3	-7,321737E-1	2,181250E+3	4,778769E-1	2,181250E+3	-6,372692E-1	2,181250E+3	-3,452789E-1	2,181250E+3	-2,899700E-1
2,182812E+3	5,997347E-1	2,182812E+3	-6,292275E-1	2,182812E+3	4,898927E-1	2,182812E+3	-7,272593E-1	2,182812E+3	4,803065E-1	2,182812E+3	-6,347562E-1	2,182812E+3	-3,376330E-1	2,182812E+3	-3,003264E-1
2,184375E+3	6,071458E-1	2,184375E+3	-6,234499E-1	2,184375E+3	4,997682E-1	2,184375E+3	-7,223200E-1	2,184375E+3	4,827152E-1	2,184375E+3	-6,323955E-1	2,184375E+3	-3,299957E-1	2,184375E+3	-3,105374E-1
2,185937E+3	6,152139E-1	2,185937E+3	-6,166873E-1	2,185937E+3	5,107853E-1	2,185937E+3	-7,160802E-1	2,185937E+3	4,863603E-1	2,185937E+3	-6,297119E-1	2,185937E+3	-3,628276E-1	2,185937E+3	-1,598313E-1
2,187500E+3	6,230821E-1	2,187500E+3	-6,099980E-1	2,187500E+3	5,215554E-1	2,187500E+3	-7,097874E-1	2,187500E+3	4,900262E-1	2,187500E+3	-6,271436E-1	2,187500E+3	-3,968479E-1	2,187500E+3	-5,275693E-2
2,189062E+3	6,314048E-1	2,189062E+3	-6,033666E-1	2,189062E+3	2,747130E-1	2,189062E+3	-8,120718E-1	2,189062E+3	4,943847E-1	2,189062E+3	-6,238079E-1	2,189062E+3	-3,940297E-1	2,189062E+3	-4,671041E-2
2,190625E+3	6,395636E-1	2,190625E+3	-5,967710E-1	2,190625E+3	2,721650E-2	2,190625E+3	-8,538121E-1	2,190625E+3	4,987699E-1	2,190625E+3	-6,205202E-1	2,190625E+3	-3,934702E-1	2,190625E+3	-4,253785E-2
2,192187E+3	6,479412E-1	2,192187E+3	-5,894309E-1	2,192187E+3	4,360917E-2	2,192187E+3	-8,530935E-1	2,192187E+3	5,039065E-1	2,192187E+3	-6,169003E-1	2,192187E+3	-3,898099E-1	2,192187E+3	-3,438871E-2
2,193750E+3	6,561435E-1	2,193750E+3	-5,821002E-1	2,193750E+3	6,009344E-2	2,193750E+3	-8,522254E-1	2,193750E+3	5,090763E-1	2,193750E+3	-6,133073E-1	2,193750E+3	-3,891400E-1	2,193750E+3	-2,833819E-2
2,195312E+3	5,210734E-1	2,195312E+3	-6,831578E-1	2,195312E+3	7,673682E-2	2,195312E+3	-8,512050E-1	2,195312E+3	5,149244E-1	2,195312E+3	-6,094271E-1	2,195312E+3	-3,842778E-1	2,195312E+3	-1,075927E-2
2,196875E+3	3,967298E-1	2,196875E+3	-7,618300E-1	2,196875E+3	9,352062E-2	2,196875E+3	-8,499700E-1	2,196875E+3	5,207983E-1	2,196875E+3	-6,055534E-1	2,196875E+3	-3,849439E-1	2,196875E+3	3,821828E-3
2,198437E+3	4,141863E-1	2,198437E+3	-7,548644E-1	2,198437E+3	1,114209E-1	2,198437E+3	-8,467749E-1	2,198437E+3	5,272267E-1	2,198437E+3	-6,018559E-1	2,198437E+3	-3,779624E-1	2,198437E+3	2,395168E-2
2,200000E+3	4,315758E-1	2,200000E+3	-7,475202E-1	2,200000E+3	1,293529E-1	2,200000E+3	-8,433997E-1	2,200000E+3	5,336871E-1	2,200000E+3	-5,981131E-1	2,200000E+3	-3,786772E-1	2,200000E+3	4,168846E-2
2,201562E+3	4,487028E-1	2,201562E+3	-7,401106E-1	2,201562E+3	1,471281E-1	2,201562E+3	-8,403882E-1	2,201562E+3	4,698404E-1	2,201562E+3	-6,249278E-1	2,201562E+3	-3,713857E-1	2,201562E+3	5,899857E-2
2,203125E+3	4,658376E-1	2,203125E+3	-7,323089E-1	2,203125E+3	1,650384E-1	2,203125E+3	-8,371517E-1	2,203125E+3	4,092109E-1	2,203125E+3	-6,487779E-1	2,203125E+3	-3,721989E-1	2,203125E+3	7,569790E-2
2,204687E+3	4,835158E-1	2,204687E+3	-7,226751E-1	2,204687E+3	1,031644E-2	2,204687E+3	-8,214936E-1	2,204687E+3	4,174781E-1	2,204687E+3	-6,446220E-1	2,204687E+3	-3,643290E-1	2,204687E+3	9,011667E-2
2,206250E+3	5,011484E-1	2,206250E+3	-7,126560E-1	2,206250E+3	-1,394850E-1	2,206250E+3	-7,850971E-1	2,206250E+3	4,258938E-1	2,206250E+3	-6,404339E-1	2,206250E+3	-3,643520E-1	2,206250E+3	1,059843E-1
2,207812E+3	3,368849E-1	2,207812E+3	-7,542271E-1	2,207812E+3	-1,280769E-1	2,207812E+3	-7,857549E-1	2,207812E+3	4,247128E-1	2,207812E+3	-6,565460E-1	2,207812E+3	-3,567547E-1	2,207812E+3	1,163465E-1
2,209375E+3	1,666940E-1	2,209375E+3	-7,689970E-1	2,209375E+3	-1,162741E-1	2,209375E+3	-7,865731E-1	2,209375E+3	4,248347E-1	2,209375E+3	-6,717488E-1	2,209375E+3	-3,556325E-1	2,209375E+3	1,298202E-1
2,210937E+3	1,814333E-1	2,210937E+3	-7,665799E-1	2,210937E+3	-1,062196E-1	2,210937E+3	-7,862700E-1	2,210937E+3	3,307200E-1	2,210937E+3	-6,839724E-1	2,210937E+3	-3,482556E-1	2,210937E+3	1,385182E-1
2,212500E+3	1,965966E-1	2,212500E+3	-7,639762E-1	2,212500E+3	-9,568738E-2	2,212500E+3	-7,862328E-1	2,212500E+3	2,342153E-1	2,212500E+3	-6,900296E-1	2,212500E+3	-3,462496E-1	2,212500E+3	1,515284E-1
2,214062E+3	2,111472E-1	2,214062E+3	-7,603616E-1	2,214062E+3	-8,743156E-2	2,214062E+3	-7,856513E-1	2,214062E+3	2,444575E-1	2,214062E+3	-6,874416E-1	2,214062E+3	-3,188036E-1	2,214062E+3	2,284968E-1
2,215625E+3	2,260444E-1	2,215625E+3	-7,566340E-1	2,215625E+3	-7,849097E-2	2,215625E+3	-7,853958E-1	2,215625E+3	2,547925E-1	2,215625E+3	-6,847605E-1	2,215625E+3	-2,962729E-1	2,215625E+3	2,959147E-1
2,217187E+3	2,399616E-1	2,217187E+3	-7,529494E-1	2,217187E+3	-7,296736E-2	2,217187E+3	-7,842629E-1	2,217187E+3	2,647234E-1	2,217187E+3	-6,817402E-1	2,217187E+3	-2,887693E-1	2,217187E+3	3,017382E-1
2,218750E+3	2,542757E-1	2,218750E+3	-7,491381E-1	2,218750E+3	-6,654307E-2	2,218750E+3	-7,836774E-1	2,218750E+3	2,747237E-1	2,218750E+3	-6,786544E-1	2,218750E+3	-2,829078E-1	2,218750E+3	3,118997E-1
2,220312E+3	2,682117E-1	2,220312E+3	-7,440607E-1	2,220312E+3	-6,370288E-2	2,220312E+3	-7,822904E-1	2,220312E+3	2,844182E-1	2,220312E+3	-6,756203E-1	2,220312E+3	-2,774738E-1	2,220312E+3	3,160045E-1
2,221875E+3	2,825056E-1	2,221875E+3	-7,389214E-1	2,221875E+3	-5,954864E-2	2,221875E+3	-7,816062E-1	2,221875E+3	2,942102E-1	2,221875E+3	-6,724977E-1	2,221875E+3	-2,729974E-1	2,221875E+3	3,236186E-1
2,223437E+3	2,956180E-1	2,223437E+3	-7,342149E-1	2,223437E+3	-3,949359E-1	2,223437E+3	-5,898665E-1	2,223437E+3	3,034074E-1	2,223437E+3	-6,684086E-1	2,223437E+3	-2,685089E-1	2,223437E+3	3,268118E-1
2,225000E+3	3,091905E-1	2,225000E+3	-7,294391E-1	2,225000E+3	-5,317464E-1	2,225000E+3	-5,644445E-1	2,225000E+3	3,126673E-1	2,225000E+3	-6,643105E-1	2,225000E+3	-2,645636E-1	2,225000E+3	3,330660E-1
2,226562E+3	3,219426E-1	2,226562E+3	-7,248103E-1	2,226562E+3	-5,144793E-1	2,226562E+3	-5,816400E-1	2,226562E+3	3,212624E-1	2,226562E+3	-6,604343E-1	2,226562E+3	-2,612248E-1	2,226562E+3	3,352684E-1
2,228125E+3	3,352688E-1	2,228125E+3	-7,200682E-1	2,228125E+3	-4,965741E-1	2,228125E+3	-5,997498E-1	2,228125E+3	3,299851E-1	2,228125E+3	-6,565374E-1	2,228125E+3	-2,581355E-1	2,228125E+3	3,400039E-1
2,229687E+3	3,477294E-1	2,229687E+3	-7,149982E-1	2,229687E+3	-4,784214E-1	2,229687E+3	-6,152361E-1	2,229687E+3	1,231064E-1	2,229687E+3	-6,640934E-1	2,229687E+3	-2,554426E-1	2,229687E+3	3,411477E-1
2,231250E+3	3,608783E-1	2,231250E+3	-7,098346E-1	2,231250E+3	-4,596712E-1	2,231250E+3	-6,319525E-1	2,231250E+3	-3,567240E-3	2,231250E+3	-6,864794E-1	2,231250E+3	-2,528080E-1	2,231250E+3	3,444490E-1
2,232812E+3	3,730481E-1	2,232812E+3	-7,043234E-1	2,232812E+3	-4,430310E-1	2,232812E+3	-6,449797E-1	2,232812E+3	1,296354E-2	2,232812E+3	-6,897426E-1	2,232812E+3	-2,500225E-1	2,232812E+3	3,453835E-1
2,234375E+3	3,860806E-1	2,234375E+3	-6,987481E-1	2,234375E+3	-4,258860E-1	2,234375E+3	-6,602664E-1	2,234375E+3	2,989661E-2	2,234375E+3	-6,928568E-1	2,234375E+3	-2,471469E-1	2,234375E+3	3,483249E-1
2,235937E+3	2,820393E-1	2,235937E+3	-7,153893E-1	2,235937E+3	-4,119654E-1	2,235937E+3	-6,684276E-1	2,235937E+3	4,594499E-2	2,235937E+3	-6,955421E-1	2,235937E+3	-2,446986E-1	2,235937E+3	3,486005E-1
2,237500E+3	2,628894E-1	2,237500E+3	-7,550366E-1	2,237500E+3	-3,982986E-1	2,237500E+3	-6,817183E-1	2,237500E+3	6,248389E-2	2,237500E+3	-6,981331E-1	2,237500E+3	-2,420640E-1	2,237500E+3	3,506399E-1
2,239062E+3	2,818815E-1	2,239062E+3	-7,506778E-1	2,239062E+3	-3,894409E-1	2,239062E+3	-6,809694E-1	2,239062E+3	7,739743E-2	2,239062E+3	-7,002914E-1	2,239062E+3	-2,399582E-1	2,239062E+3	3,500680E-1
2,240625E+3	3,037019E-1	2,240625E+3	-7,482921E-1	2,240625E+3	-3,859836E-1	2,240625E+3	-6,922996E-1	2,240625E+3	9,295976E-2	2,240625E+3	-7,024904E-1	2,240625E+3	-2,376050E-1	2,240625E+3	3,510575E-1
2,242187E+3	3,230693E-1	2,242187E+3	-7,422452E-1	2,242187E+3	-3,777033E-1	2,242187E+3	-6,871738E-1	2,242187E+3	1,050861E-1	2,242187E+3	-7,037928E-1	2,242187E+3	-2,333753E-1	2,242187E+3	3,525868E-1
2,243750E+3	3,452850E-1	2,243750E+3	-7,395325E-1	2,243750E+3	-3,855589E-1	2,243750E+3	-6,953633E-1	2,243750E+3	1,183415E-1	2,243750E+3	-7,055900E-1	2,243750E+3	-2,287267E-1	2,243750E+3	3,559929E-1
2,245312E+3	3,676301E-1	2,245312E+3	-7,321636E-1	2,245312E+3	-3,755000E-1	2,245312E+3	-6,967224E-1	2,245312E+3	1,222749E-1	2,245312E+3	-7,060117E-1	2,245312E+3	-2,268875E-1	2,245312E+3	3,550713E-1
2,246875E+3	3,914435E-1	2,246875E+3	-7,276366E-1	2,246875E+3	-3,804449E-1	2,246875E+3	-7,037095E-1	2,246875E+3	1,290393E-1	2,246875E+3	-7,087187E-1	2,246875E+3	-2,247600E-1	2,246875E+3	3,554546E-1
2,248437E+3	4,166076E-1	2,248437E+3	-7,185536E-1	2,248437E+3	-3,625285E-1	2,248437E+3	-7,151030E-1	2,248437E+3	1,316612E-1	2,248437E+3	-7,086015E-1	2,248437E+3	-1,826653E-1	2,248437E+3	3,999046E-1
2,250000E+3	4,423010E-1	2,250000E+3	-7,110789E-1	2,250000E+3	-3,502407E-1	2,250000E+3	-7,276621E-1	2,250000E+3	1,372448E-1	2,250000E+3	-7,115630E-1	2,250000E+3	-1,283524E-1	2,250000E+3	4,616520E-1
2,251562E+3	3,189299E-1	2,251562E+3	-7,266842E-1	2,251562E+3	-3,266195E-1	2,251562E+3	-7,424748E-1	2,251562E+3	7,932496E-2	2,251562E+3	-6,981354E-1	2,251562E+3	-1,035534E-1	2,251562E+3	4,833178E-1
2,253125E+3	2,036745E-1	2,253125E+3	-7,310929E-1	2,253125E+3	-3,057318E-1	2,253125E+3	-7,574640E-1	2,253125E+3	2,574141E-2	2,253125E+3	-6,861993E-1	2,253125E+3	-8,711145E-2	2,253125E+3	5,014897E-1
2,254687E+3	2,272037E-1	2,254687E+3	-7,245305E-1	2,254687E+3	-4,116699E-1	2,254687E+3	-6,617447E-1	2,254687E+3	2,708277E-2	2,254687E+3	-6,828594E-1	2,254687E+3	-8,127990E-2	2,254687E+3	5,002441E-1
2,256250E+3	2,506022E-1	2,256250E+3	-7,183078E-1	2,256250E+3	-4,961066E-1	2,256250E+3	-5,702354E-1	2,256250E+3	2,959324E-2	2,256250E+3	-6,838147E-1	2,256250E+3	-7,461414E-2	2,256250E+3	4,999489E-1
2,257812E+3	2,720759E-1	2,257812E+3	-7,107966E-1	2,257812E+3	-4,841445E-1	2,257812E+3	-5,772986E-1	2,257812E+3	3,288345E-2	2,257812E+3	-6,811763E-1	2,257812E+3	-7,088543E-2	2,257812E+3	4,965215E-1
2,259375E+3	2,935663E-1	2,259375E+3	-7,035327E-1	2,259375E+3	-4,742965E-1	2,259375E+3	-5,840035E-1	2,259375E+3	3,659675E-2	2,259375E+3	-6,829461E-1	2,259375E+3	-6,648227E-2	2,259375E+3	4,937613E-1
2,260937E+3	3,138014E-1	2,260937E+3	-6,943919E-1	2,260937E+3	-4,648414E-1	2,260937E+3	-5,887968E-1	2,260937E+3	4,224282E-2	2,260937E+3	-6,815607E-1	2,260937E+3	-6,909619E-2	2,260937E+3	4,882406E-1
2,262500E+3	3,341748E-1	2,262500E+3	-6,854420E-1	2,262500E+3	-4,573777E-1	2,262500E+3	-5,933261E-1	2,262500E+3	4,773571E-2	2,262500E+3	-6,834150E-1	2,262500E+3	-7,142566E-2	2,262500E+3	4,829778E-1
2,264062E+3	3,527201E-1	2,264062E+3	-6,759017E-1	2,264062E+3	-4,501427E-1	2,264062E+3	-5,950007E-1	2,264062E+3	5,675740E-2	2,264062E+3	-6,822515E-1	2,264062E+3	-7,467693E-2	2,264062E+3	4,768287E-1
2,265625E+3	3,715577E-1	2,265625E+3	-6,663176E-1	2,265625E+3	-4,454313E-1	2,265625E+3	-5,962993E-1	2,265625E+3	6,544259E-2	2,265625E+3	-6,833235E-1	2,265625E+3	-7,769129E-2	2,265625E+3	4,708756E-1
2,267187E+3	3,888605E-1	2,267187E+3	-6,560079E-1	2,267187E+3	-4,404790E-1	2,267187E+3	-5,980794E-1	2,267187E+3	7,410612E-2	2,267187E+3	-6,833039E-1	2,267187E+3	-8,016586E-2	2,267187E+3	4,651642E-1
2,268750E+3	4,064851E-1	2,268750E+3	-6,455553E-1	2,268750E+3	-4,373097E-1	2,268750E+3	-5,996744E-1	2,268750E+3	8,237951E-2	2,268750E+3	-6,851073E-1	2,268750E+3	-8,246469E-2	2,268750E+3	4,596783E-1
2,270312E+3	4,222077E-1	2,270312E+3	-6,350904E-1	2,270312E+3	-4,283077E-1	2,270312E+3	-6,040277E-1	2,270312E+3	9,348332E-2	2,270312E+3	-6,843811E-1	2,270312E+3	-8,420292E-2	2,270312E+3	4,538932E-1
2,271875E+3	4,383665E-1	2,271875E+3	-6,244491E-1	2,271875E+3	-4,199731E-1	2,271875E+3	-6,085211E-1	2,271875E+3	1,041693E-1	2,271875E+3	-6,850026E-1	2,271875E+3	-8,578645E-2	2,271875E+3	4,483615E-1
2,273437E+3	4,524676E-1	2,273437E+3	-6,142694E-1	2,273437E+3	-4,110562E-1	2,273437E+3	-6,133069E-1	2,273437E+3	1,151749E-1	2,273437E+3	-6,859618E-1	2,273437E+3	-9,257366E-2	2,273437E+3	4,586188E-1
2,275000E+3	4,671685E-1	2,275000E+3	-6,038652E-1	2,275000E+3	-4,024144E-1	2,275000E+3	-6,184061E-1	2,275000E+3	1,259997E-1	2,275000E+3	-6,879244E-1	2,275000E+3	-9,905263E-2	2,275000E+3	4,675084E-1
2,276562E+3	4,830759E-1	2,276562E+3	-6,520215E-1	2,276562E+3	-4,418270E-1	2,276562E+3	-6,518991E-1	2,276562E+3	1,388744E-1	2,276562E+3	-6,883058E-1	2,276562E+3	-1,030408E-1	2,276562E+3	4,604771E-1
2,278125E+3	5,012276E-1	2,278125E+3	-6,988426E-1	2,278125E+3	-4,817517E-1	2,278125E+3	-6,841777E-1	2,278125E+3	1,517648E-1	2,278125E+3	-6,893023E-1	2,278125E+3	-1,069133E-1	2,278125E+3	4,535252E-1
2,279687E+3	5,188554E-1	2,279687E+3	-6,834857E-1	2,279687E+3	-4,678865E-1	2,279687E+3	-6,889044E-1	2,279687E+3	1,642503E-1	2,279687E+3	-6,892931E-1	2,279687E+3	-1,105418E-1	2,279687E+3	4,469844E-1
2,281250E+3	5,370898E-1	2,281250E+3	-6,676146E-1	2,281250E+3	-4,543070E-1	2,281250E+3	-6,940424E-1	2,281250E+3	1,768622E-1	2,281250E+3	-6,898068E-1	2,281250E+3	-1,141408E-1	2,281250E+3	4,405235E-1
2,282812E+3	5,528101E-1	2,282812E+3	-6,513331E-1	2,282812E+3	-4,784486E-1	2,282812E+3	-6,820758E-1	2,282812E+3	1,879862E-1	2,282812E+3	-6,905146E-1	2,282812E+3	-1,173115E-1	2,282812E+3	4,333433E-1
2,284375E+3	5,714281E-1	2,284375E+3	-6,323004E-1	2,284375E+3	-5,195675E-1	2,284375E+3	-6,692201E-1	2,284375E+3	1,994317E-1	2,284375E+3	-6,916447E-1	2,284375E+3	-1,204884E-1	2,284375E+3	4,262872E-1
2,285937E+3	5,781863E-1	2,285937E+3	-6,197418E-1	2,285937E+3	-5,045914E-1	2,285937E+3	-6,749389E-1	2,285937E+3	2,080750E-1	2,285937E+3	-6,919686E-1	2,285937E+3	-1,234114E-1	2,285937E+3	4,197787E-1
2,287500E+3	5,861556E-1	2,287500E+3	-6,071775E-1	2,287500E+3	-4,889785E-1	2,287500E+3	-6,816597E-1	2,287500E+3	2,172459E-1	2,287500E+3	-6,926909E-1	2,287500E+3	-1,264948E-1	2,287500E+3	4,133560E-1
