Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,356250E+3	1,005551E+0	1,356250E+3	-2,108085E+0	1,356250E+3	9,562164E-1	1,356250E+3	-2,038712E+0	1,356250E+3	1,112297E+0	1,356250E+3	-2,234371E+0	1,356250E+3	3,058784E-1	1,356250E+3	-1,181450E-2	1,356250E+3	3,084565E-1	1,356250E+3	-1,283831E-2	1,356250E+3	3,101349E-1	1,356250E+3	-1,181215E-2	1,356250E+3	7,749785E-1	1,356250E+3	-1,508160E+0	1,356250E+3	1,075247E+0	1,356250E+3	-1,909086E+0	1,356250E+3	1,008393E+0	1,356250E+3	-1,859905E+0	1,356250E+3	1,751230E+0	1,356250E+3	9,903889E-1	1,356250E+3	1,718597E+0	1,356250E+3	1,045181E+0	1,356250E+3	1,464062E+0	1,356250E+3	9,962514E-1	1,356250E+3	2,047904E-1	1,356250E+3	-1,538127E+0	1,356250E+3	2,186414E-1	1,356250E+3	-1,634868E+0	1,356250E+3	2,671405E-1	1,356250E+3	-1,847549E+0	1,356250E+3	5,020550E-1	1,356250E+3	1,896771E-2	1,356250E+3	4,896793E-1	1,356250E+3	5,037628E-2	1,356250E+3	5,196341E-1	1,356250E+3	-1,283669E-2	1,356250E+3	1,629257E-1	1,356250E+3	-1,963782E+0	1,356250E+3	1,385942E-1	1,356250E+3	-1,520525E+0	1,356250E+3	1,786298E-1	1,356250E+3	-1,835973E+0	1,356250E+3	1,380801E+0	1,356250E+3	1,144286E+0	1,356250E+3	1,351019E+0	1,356250E+3	1,119586E+0	1,356250E+3	1,579747E+0	1,356250E+3	1,273825E+0
1,357812E+3	9,838014E-1	1,357812E+3	-2,081866E+0	1,357812E+3	9,436083E-1	1,357812E+3	-2,019535E+0	1,357812E+3	1,083317E+0	1,357812E+3	-2,206762E+0	1,357812E+3	3,067820E-1	1,357812E+3	-2,449307E-3	1,357812E+3	3,115071E-1	1,357812E+3	-3,462259E-3	1,357812E+3	3,100393E-1	1,357812E+3	-6,961071E-4	1,357812E+3	7,712639E-1	1,357812E+3	-1,506351E+0	1,357812E+3	1,070721E+0	1,357812E+3	-1,919501E+0	1,357812E+3	1,005590E+0	1,357812E+3	-1,864752E+0	1,357812E+3	1,782709E+0	1,357812E+3	1,000982E+0	1,357812E+3	1,743807E+0	1,357812E+3	1,056648E+0	1,357812E+3	1,485455E+0	1,357812E+3	1,011876E+0	1,357812E+3	2,029971E-1	1,357812E+3	-1,527633E+0	1,357812E+3	2,200516E-1	1,357812E+3	-1,626545E+0	1,357812E+3	2,672364E-1	1,357812E+3	-1,834273E+0	1,357812E+3	4,997659E-1	1,357812E+3	3,068182E-2	1,357812E+3	4,877776E-1	1,357812E+3	5,916725E-2	1,357812E+3	5,176194E-1	1,357812E+3	-2,186568E-3	1,357812E+3	1,590389E-1	1,357812E+3	-1,955002E+0	1,357812E+3	1,343420E-1	1,357812E+3	-1,512661E+0	1,357812E+3	1,733275E-1	1,357812E+3	-1,827109E+0	1,357812E+3	1,399364E+0	1,357812E+3	1,161465E+0	1,357812E+3	1,363719E+0	1,357812E+3	1,131982E+0	1,357812E+3	1,594167E+0	1,357812E+3	1,288215E+0
1,359375E+3	9,710749E-1	1,359375E+3	-2,066808E+0	1,359375E+3	9,226839E-1	1,359375E+3	-2,000803E+0	1,359375E+3	1,073341E+0	1,359375E+3	-2,187513E+0	1,359375E+3	3,092165E-1	1,359375E+3	8,350912E-3	1,359375E+3	3,116356E-1	1,359375E+3	5,967464E-3	1,359375E+3	3,115098E-1	1,359375E+3	5,899421E-3	1,359375E+3	7,635175E-1	1,359375E+3	-1,505099E+0	1,359375E+3	1,071581E+0	1,359375E+3	-1,921624E+0	1,359375E+3	1,003663E+0	1,359375E+3	-1,867621E+0	1,359375E+3	1,808139E+0	1,359375E+3	1,007573E+0	1,359375E+3	1,767483E+0	1,359375E+3	1,065707E+0	1,359375E+3	1,507437E+0	1,359375E+3	1,022973E+0	1,359375E+3	2,049288E-1	1,359375E+3	-1,517520E+0	1,359375E+3	2,199363E-1	1,359375E+3	-1,611185E+0	1,359375E+3	2,652462E-1	1,359375E+3	-1,817086E+0	1,359375E+3	4,986237E-1	1,359375E+3	3,959417E-2	1,359375E+3	4,867315E-1	1,359375E+3	7,146562E-2	1,359375E+3	5,170181E-1	1,359375E+3	9,298908E-3	1,359375E+3	1,633909E-1	1,359375E+3	-1,937406E+0	1,359375E+3	1,407185E-1	1,359375E+3	-1,501236E+0	1,359375E+3	1,701664E-1	1,359375E+3	-1,813680E+0	1,359375E+3	1,413575E+0	1,359375E+3	1,173473E+0	1,359375E+3	1,383310E+0	1,359375E+3	1,150554E+0	1,359375E+3	1,619547E+0	1,359375E+3	1,300100E+0
1,360937E+3	9,547089E-1	1,360937E+3	-2,046283E+0	1,360937E+3	9,074647E-1	1,360937E+3	-1,977889E+0	1,360937E+3	1,040074E+0	1,360937E+3	-2,162868E+0	1,360937E+3	3,100383E-1	1,360937E+3	1,585950E-2	1,360937E+3	3,153208E-1	1,360937E+3	1,397978E-2	1,360937E+3	3,101118E-1	1,360937E+3	1,579354E-2	1,360937E+3	7,623539E-1	1,360937E+3	-1,510773E+0	1,360937E+3	1,057477E+0	1,360937E+3	-1,925643E+0	1,360937E+3	9,844482E-1	1,360937E+3	-1,874922E+0	1,360937E+3	1,833071E+0	1,360937E+3	1,005627E+0	1,360937E+3	1,795010E+0	1,360937E+3	1,063083E+0	1,360937E+3	1,521800E+0	1,360937E+3	1,039650E+0	1,360937E+3	2,041466E-1	1,360937E+3	-1,509579E+0	1,360937E+3	2,218428E-1	1,360937E+3	-1,601117E+0	1,360937E+3	2,645927E-1	1,360937E+3	-1,812425E+0	1,360937E+3	4,962982E-1	1,360937E+3	5,420432E-2	1,360937E+3	4,837216E-1	1,360937E+3	8,277827E-2	1,360937E+3	5,159003E-1	1,360937E+3	2,260653E-2	1,360937E+3	1,628005E-1	1,360937E+3	-1,930710E+0	1,360937E+3	1,394123E-1	1,360937E+3	-1,490066E+0	1,360937E+3	1,693617E-1	1,360937E+3	-1,795999E+0	1,360937E+3	1,437525E+0	1,360937E+3	1,186673E+0	1,360937E+3	1,396723E+0	1,360937E+3	1,160954E+0	1,360937E+3	1,634934E+0	1,360937E+3	1,319967E+0
1,362500E+3	9,448850E-1	1,362500E+3	-2,013402E+0	1,362500E+3	8,951130E-1	1,362500E+3	-1,956039E+0	1,362500E+3	1,026360E+0	1,362500E+3	-2,133730E+0	1,362500E+3	3,115268E-1	1,362500E+3	2,849051E-2	1,362500E+3	3,142658E-1	1,362500E+3	2,490541E-2	1,362500E+3	3,144740E-1	1,362500E+3	2,736576E-2	1,362500E+3	7,500873E-1	1,362500E+3	-1,509457E+0	1,362500E+3	1,045304E+0	1,362500E+3	-1,927462E+0	1,362500E+3	9,792707E-1	1,362500E+3	-1,877727E+0	1,362500E+3	1,861019E+0	1,362500E+3	1,012536E+0	1,362500E+3	1,820434E+0	1,362500E+3	1,077885E+0	1,362500E+3	1,537546E+0	1,362500E+3	1,059456E+0	1,362500E+3	2,009355E-1	1,362500E+3	-1,494491E+0	1,362500E+3	2,230351E-1	1,362500E+3	-1,586201E+0	1,362500E+3	2,681499E-1	1,362500E+3	-1,796380E+0	1,362500E+3	4,939671E-1	1,362500E+3	6,785042E-2	1,362500E+3	4,817340E-1	1,362500E+3	9,553082E-2	1,362500E+3	5,115290E-1	1,362500E+3	3,497555E-2	1,362500E+3	1,609426E-1	1,362500E+3	-1,912923E+0	1,362500E+3	1,389035E-1	1,362500E+3	-1,480607E+0	1,362500E+3	1,723499E-1	1,362500E+3	-1,784872E+0	1,362500E+3	1,449969E+0	1,362500E+3	1,200356E+0	1,362500E+3	1,416833E+0	1,362500E+3	1,183677E+0	1,362500E+3	1,655099E+0	1,362500E+3	1,329259E+0
1,364062E+3	9,280965E-1	1,364062E+3	-2,006256E+0	1,364062E+3	8,662469E-1	1,364062E+3	-1,928213E+0	1,364062E+3	1,025119E+0	1,364062E+3	-2,131503E+0	1,364062E+3	3,093811E-1	1,364062E+3	3,690850E-2	1,364062E+3	3,128630E-1	1,364062E+3	3,465482E-2	1,364062E+3	3,160998E-1	1,364062E+3	3,679323E-2	1,364062E+3	7,392551E-1	1,364062E+3	-1,513653E+0	1,364062E+3	1,039464E+0	1,364062E+3	-1,937450E+0	1,364062E+3	9,638112E-1	1,364062E+3	-1,876502E+0	1,364062E+3	1,887089E+0	1,364062E+3	1,010147E+0	1,364062E+3	1,839623E+0	1,364062E+3	1,085547E+0	1,364062E+3	1,563284E+0	1,364062E+3	1,066866E+0	1,364062E+3	2,086022E-1	1,364062E+3	-1,485043E+0	1,364062E+3	2,216692E-1	1,364062E+3	-1,576410E+0	1,364062E+3	2,691251E-1	1,364062E+3	-1,788260E+0	1,364062E+3	4,932235E-1	1,364062E+3	7,437520E-2	1,364062E+3	4,811044E-1	1,364062E+3	1,029217E-1	1,364062E+3	5,117246E-1	1,364062E+3	4,777069E-2	1,364062E+3	1,612499E-1	1,364062E+3	-1,905731E+0	1,364062E+3	1,388353E-1	1,364062E+3	-1,470983E+0	1,364062E+3	1,705013E-1	1,364062E+3	-1,780115E+0	1,364062E+3	1,477060E+0	1,364062E+3	1,209415E+0	1,364062E+3	1,433998E+0	1,364062E+3	1,197525E+0	1,364062E+3	1,689449E+0	1,364062E+3	1,344978E+0
1,365625E+3	9,127809E-1	1,365625E+3	-1,980243E+0	1,365625E+3	8,657045E-1	1,365625E+3	-1,921523E+0	1,365625E+3	9,977902E-1	1,365625E+3	-2,100614E+0	1,365625E+3	3,111391E-1	1,365625E+3	4,429608E-2	1,365625E+3	3,117604E-1	1,365625E+3	4,277141E-2	1,365625E+3	3,154002E-1	1,365625E+3	4,331923E-2	1,365625E+3	7,359025E-1	1,365625E+3	-1,512413E+0	1,365625E+3	1,031395E+0	1,365625E+3	-1,938638E+0	1,365625E+3	9,596973E-1	1,365625E+3	-1,876310E+0	1,365625E+3	1,914210E+0	1,365625E+3	1,015725E+0	1,365625E+3	1,874060E+0	1,365625E+3	1,094860E+0	1,365625E+3	1,580821E+0	1,365625E+3	1,082939E+0	1,365625E+3	2,112828E-1	1,365625E+3	-1,470910E+0	1,365625E+3	2,211242E-1	1,365625E+3	-1,566899E+0	1,365625E+3	2,722156E-1	1,365625E+3	-1,776318E+0	1,365625E+3	4,951765E-1	1,365625E+3	8,915877E-2	1,365625E+3	4,825977E-1	1,365625E+3	1,190600E-1	1,365625E+3	5,129058E-1	1,365625E+3	5,756332E-2	1,365625E+3	1,604191E-1	1,365625E+3	-1,899924E+0	1,365625E+3	1,366301E-1	1,365625E+3	-1,458000E+0	1,365625E+3	1,668651E-1	1,365625E+3	-1,769520E+0	1,365625E+3	1,493889E+0	1,365625E+3	1,224224E+0	1,365625E+3	1,446286E+0	1,365625E+3	1,204916E+0	1,365625E+3	1,704208E+0	1,365625E+3	1,355079E+0
1,367187E+3	9,080568E-1	1,367187E+3	-1,962602E+0	1,367187E+3	8,614395E-1	1,367187E+3	-1,900884E+0	1,367187E+3	9,840775E-1	1,367187E+3	-2,073596E+0	1,367187E+3	3,148877E-1	1,367187E+3	5,477762E-2	1,367187E+3	3,166821E-1	1,367187E+3	5,265575E-2	1,367187E+3	3,169920E-1	1,367187E+3	5,495782E-2	1,367187E+3	7,276752E-1	1,367187E+3	-1,514327E+0	1,367187E+3	1,028827E+0	1,367187E+3	-1,947477E+0	1,367187E+3	9,511058E-1	1,367187E+3	-1,884435E+0	1,367187E+3	1,954963E+0	1,367187E+3	1,021549E+0	1,367187E+3	1,905606E+0	1,367187E+3	1,096967E+0	1,367187E+3	1,602916E+0	1,367187E+3	1,098153E+0	1,367187E+3	2,127792E-1	1,367187E+3	-1,463054E+0	1,367187E+3	2,307851E-1	1,367187E+3	-1,556274E+0	1,367187E+3	2,761484E-1	1,367187E+3	-1,758865E+0	1,367187E+3	4,944329E-1	1,367187E+3	1,011268E-1	1,367187E+3	4,813327E-1	1,367187E+3	1,279723E-1	1,367187E+3	5,086066E-1	1,367187E+3	6,932245E-2	1,367187E+3	1,634176E-1	1,367187E+3	-1,891262E+0	1,367187E+3	1,389693E-1	1,367187E+3	-1,451360E+0	1,367187E+3	1,710588E-1	1,367187E+3	-1,758615E+0	1,367187E+3	1,511698E+0	1,367187E+3	1,244110E+0	1,367187E+3	1,472938E+0	1,367187E+3	1,223477E+0	1,367187E+3	1,731206E+0	1,367187E+3	1,368724E+0
1,368750E+3	8,930285E-1	1,368750E+3	-1,937984E+0	1,368750E+3	8,433069E-1	1,368750E+3	-1,872981E+0	1,368750E+3	9,729337E-1	1,368750E+3	-2,061392E+0	1,368750E+3	3,132587E-1	1,368750E+3	6,463281E-2	1,368750E+3	3,180611E-1	1,368750E+3	6,185757E-2	1,368750E+3	3,180205E-1	1,368750E+3	6,325257E-2	1,368750E+3	7,156004E-1	1,368750E+3	-1,512982E+0	1,368750E+3	1,010018E+0	1,368750E+3	-1,939480E+0	1,368750E+3	9,416568E-1	1,368750E+3	-1,880726E+0	1,368750E+3	1,973883E+0	1,368750E+3	1,015522E+0	1,368750E+3	1,935051E+0	1,368750E+3	1,094905E+0	1,368750E+3	1,628348E+0	1,368750E+3	1,101520E+0	1,368750E+3	2,144650E-1	1,368750E+3	-1,448243E+0	1,368750E+3	2,295216E-1	1,368750E+3	-1,541807E+0	1,368750E+3	2,791503E-1	1,368750E+3	-1,744221E+0	1,368750E+3	4,940910E-1	1,368750E+3	1,103973E-1	1,368750E+3	4,819491E-1	1,368750E+3	1,396922E-1	1,368750E+3	5,105653E-1	1,368750E+3	8,214540E-2	1,368750E+3	1,601708E-1	1,368750E+3	-1,866896E+0	1,368750E+3	1,365328E-1	1,368750E+3	-1,442446E+0	1,368750E+3	1,736401E-1	1,368750E+3	-1,747767E+0	1,368750E+3	1,526409E+0	1,368750E+3	1,258800E+0	1,368750E+3	1,483681E+0	1,368750E+3	1,238156E+0	1,368750E+3	1,751998E+0	1,368750E+3	1,381019E+0
1,370312E+3	8,736196E-1	1,370312E+3	-1,921183E+0	1,370312E+3	8,280830E-1	1,370312E+3	-1,863368E+0	1,370312E+3	9,489451E-1	1,370312E+3	-2,028161E+0	1,370312E+3	3,137198E-1	1,370312E+3	7,142545E-2	1,370312E+3	3,174614E-1	1,370312E+3	6,908754E-2	1,370312E+3	3,176057E-1	1,370312E+3	7,124305E-2	1,370312E+3	7,118148E-1	1,370312E+3	-1,513203E+0	1,370312E+3	1,006475E+0	1,370312E+3	-1,947916E+0	1,370312E+3	9,306253E-1	1,370312E+3	-1,892378E+0	1,370312E+3	2,001857E+0	1,370312E+3	1,018750E+0	1,370312E+3	1,960883E+0	1,370312E+3	1,107286E+0	1,370312E+3	1,646724E+0	1,370312E+3	1,117467E+0	1,370312E+3	2,116398E-1	1,370312E+3	-1,444646E+0	1,370312E+3	2,303504E-1	1,370312E+3	-1,533663E+0	1,370312E+3	2,780574E-1	1,370312E+3	-1,736386E+0	1,370312E+3	4,919349E-1	1,370312E+3	1,234797E-1	1,370312E+3	4,812381E-1	1,370312E+3	1,513610E-1	1,370312E+3	5,069815E-1	1,370312E+3	9,330090E-2	1,370312E+3	1,637367E-1	1,370312E+3	-1,866735E+0	1,370312E+3	1,365670E-1	1,370312E+3	-1,432573E+0	1,370312E+3	1,707491E-1	1,370312E+3	-1,735483E+0	1,370312E+3	1,552417E+0	1,370312E+3	1,272264E+0	1,370312E+3	1,508911E+0	1,370312E+3	1,254365E+0	1,370312E+3	1,784327E+0	1,370312E+3	1,387345E+0
1,371875E+3	8,569358E-1	1,371875E+3	-1,896430E+0	1,371875E+3	8,209341E-1	1,371875E+3	-1,834985E+0	1,371875E+3	9,333543E-1	1,371875E+3	-2,008080E+0	1,371875E+3	3,126195E-1	1,371875E+3	7,976802E-2	1,371875E+3	3,189395E-1	1,371875E+3	7,997100E-2	1,371875E+3	3,163709E-1	1,371875E+3	8,079507E-2	1,371875E+3	7,065630E-1	1,371875E+3	-1,514469E+0	1,371875E+3	9,930144E-1	1,371875E+3	-1,949504E+0	1,371875E+3	9,179999E-1	1,371875E+3	-1,886072E+0	1,371875E+3	2,036992E+0	1,371875E+3	1,023590E+0	1,371875E+3	1,988088E+0	1,371875E+3	1,106790E+0	1,371875E+3	1,667605E+0	1,371875E+3	1,129924E+0	1,371875E+3	2,126413E-1	1,371875E+3	-1,432284E+0	1,371875E+3	2,179697E-1	1,371875E+3	-1,525660E+0	1,371875E+3	2,726564E-1	1,371875E+3	-1,728644E+0	1,371875E+3	4,916934E-1	1,371875E+3	1,315244E-1	1,371875E+3	4,796797E-1	1,371875E+3	1,601320E-1	1,371875E+3	5,065119E-1	1,371875E+3	1,051471E-1	1,371875E+3	1,592694E-1	1,371875E+3	-1,851965E+0	1,371875E+3	1,391487E-1	1,371875E+3	-1,425577E+0	1,371875E+3	1,734560E-1	1,371875E+3	-1,720592E+0	1,371875E+3	1,568495E+0	1,371875E+3	1,280425E+0	1,371875E+3	1,522528E+0	1,371875E+3	1,264316E+0	1,371875E+3	1,805847E+0	1,371875E+3	1,405192E+0
1,373437E+3	8,404564E-1	1,373437E+3	-1,881493E+0	1,373437E+3	8,104972E-1	1,373437E+3	-1,806109E+0	1,373437E+3	9,213904E-1	1,373437E+3	-1,990699E+0	1,373437E+3	3,137559E-1	1,373437E+3	8,978187E-2	1,373437E+3	3,181312E-1	1,373437E+3	8,885978E-2	1,373437E+3	3,174812E-1	1,373437E+3	9,178028E-2	1,373437E+3	6,933846E-1	1,373437E+3	-1,503576E+0	1,373437E+3	9,749463E-1	1,373437E+3	-1,946862E+0	1,373437E+3	9,078914E-1	1,373437E+3	-1,890169E+0	1,373437E+3	2,074163E+0	1,373437E+3	1,018262E+0	1,373437E+3	2,018988E+0	1,373437E+3	1,113645E+0	1,373437E+3	1,690098E+0	1,373437E+3	1,137988E+0	1,373437E+3	2,120906E-1	1,373437E+3	-1,416308E+0	1,373437E+3	2,224778E-1	1,373437E+3	-1,509212E+0	1,373437E+3	2,802282E-1	1,373437E+3	-1,710185E+0	1,373437E+3	4,885856E-1	1,373437E+3	1,448578E-1	1,373437E+3	4,766361E-1	1,373437E+3	1,722070E-1	1,373437E+3	5,068786E-1	1,373437E+3	1,138323E-1	1,373437E+3	1,588652E-1	1,373437E+3	-1,834215E+0	1,373437E+3	1,386022E-1	1,373437E+3	-1,411589E+0	1,373437E+3	1,675500E-1	1,373437E+3	-1,714337E+0	1,373437E+3	1,592635E+0	1,373437E+3	1,297967E+0	1,373437E+3	1,539904E+0	1,373437E+3	1,280026E+0	1,373437E+3	1,822739E+0	1,373437E+3	1,416405E+0
1,375000E+3	8,301477E-1	1,375000E+3	-1,863805E+0	1,375000E+3	7,896566E-1	1,375000E+3	-1,790873E+0	1,375000E+3	9,068140E-1	1,375000E+3	-1,966788E+0	1,375000E+3	3,138380E-1	1,375000E+3	9,776562E-2	1,375000E+3	3,172230E-1	1,375000E+3	9,938863E-2	1,375000E+3	3,166207E-1	1,375000E+3	1,002788E-1	1,375000E+3	6,792519E-1	1,375000E+3	-1,510383E+0	1,375000E+3	9,624464E-1	1,375000E+3	-1,945218E+0	1,375000E+3	8,932854E-1	1,375000E+3	-1,883207E+0	1,375000E+3	2,100106E+0	1,375000E+3	1,005401E+0	1,375000E+3	2,049218E+0	1,375000E+3	1,115135E+0	1,375000E+3	1,711120E+0	1,375000E+3	1,150871E+0	1,375000E+3	2,112296E-1	1,375000E+3	-1,412827E+0	1,375000E+3	2,242751E-1	1,375000E+3	-1,496648E+0	1,375000E+3	2,778517E-1	1,375000E+3	-1,701545E+0	1,375000E+3	4,879100E-1	1,375000E+3	1,547572E-1	1,375000E+3	4,782362E-1	1,375000E+3	1,817589E-1	1,375000E+3	5,043542E-1	1,375000E+3	1,284827E-1	1,375000E+3	1,560802E-1	1,375000E+3	-1,827046E+0	1,375000E+3	1,360015E-1	1,375000E+3	-1,406893E+0	1,375000E+3	1,676618E-1	1,375000E+3	-1,701349E+0	1,375000E+3	1,614224E+0	1,375000E+3	1,307077E+0	1,375000E+3	1,559657E+0	1,375000E+3	1,296969E+0	1,375000E+3	1,858163E+0	1,375000E+3	1,423744E+0
1,376562E+3	8,211507E-1	1,376562E+3	-1,838441E+0	1,376562E+3	7,724279E-1	1,376562E+3	-1,781592E+0	1,376562E+3	8,924961E-1	1,376562E+3	-1,943349E+0	1,376562E+3	3,166356E-1	1,376562E+3	1,075180E-1	1,376562E+3	3,206263E-1	1,376562E+3	1,059266E-1	1,376562E+3	3,186409E-1	1,376562E+3	1,066850E-1	1,376562E+3	6,747853E-1	1,376562E+3	-1,509280E+0	1,376562E+3	9,503828E-1	1,376562E+3	-1,953371E+0	1,376562E+3	8,810548E-1	1,376562E+3	-1,890914E+0	1,376562E+3	2,133796E+0	1,376562E+3	1,004321E+0	1,376562E+3	2,076513E+0	1,376562E+3	1,115391E+0	1,376562E+3	1,731205E+0	1,376562E+3	1,163818E+0	1,376562E+3	2,098020E-1	1,376562E+3	-1,397211E+0	1,376562E+3	2,226799E-1	1,376562E+3	-1,488704E+0	1,376562E+3	2,780363E-1	1,376562E+3	-1,695555E+0	1,376562E+3	4,899530E-1	1,376562E+3	1,646528E-1	1,376562E+3	4,763091E-1	1,376562E+3	1,913195E-1	1,376562E+3	5,039422E-1	1,376562E+3	1,367680E-1	1,376562E+3	1,540676E-1	1,376562E+3	-1,820746E+0	1,376562E+3	1,338370E-1	1,376562E+3	-1,392749E+0	1,376562E+3	1,638169E-1	1,376562E+3	-1,689921E+0	1,376562E+3	1,636280E+0	1,376562E+3	1,316199E+0	1,376562E+3	1,589739E+0	1,376562E+3	1,304526E+0	1,376562E+3	1,886834E+0	1,376562E+3	1,431990E+0
1,378125E+3	8,071558E-1	1,378125E+3	-1,822642E+0	1,378125E+3	7,695647E-1	1,378125E+3	-1,756537E+0	1,378125E+3	8,822318E-1	1,378125E+3	-1,921244E+0	1,378125E+3	3,194940E-1	1,378125E+3	1,178875E-1	1,378125E+3	3,204344E-1	1,378125E+3	1,150697E-1	1,378125E+3	3,198652E-1	1,378125E+3	1,162071E-1	1,378125E+3	6,684666E-1	1,378125E+3	-1,508438E+0	1,378125E+3	9,462219E-1	1,378125E+3	-1,953618E+0	1,378125E+3	8,709711E-1	1,378125E+3	-1,882852E+0	1,378125E+3	2,171393E+0	1,378125E+3	1,008392E+0	1,378125E+3	2,118619E+0	1,378125E+3	1,113033E+0	1,378125E+3	1,762867E+0	1,378125E+3	1,172734E+0	1,378125E+3	2,139260E-1	1,378125E+3	-1,387049E+0	1,378125E+3	2,299329E-1	1,378125E+3	-1,480109E+0	1,378125E+3	2,724796E-1	1,378125E+3	-1,679550E+0	1,378125E+3	4,892217E-1	1,378125E+3	1,748703E-1	1,378125E+3	4,774801E-1	1,378125E+3	2,021649E-1	1,378125E+3	5,021726E-1	1,378125E+3	1,489599E-1	1,378125E+3	1,610464E-1	1,378125E+3	-1,806973E+0	1,378125E+3	1,337479E-1	1,378125E+3	-1,383857E+0	1,378125E+3	1,681025E-1	1,378125E+3	-1,676170E+0	1,378125E+3	1,653278E+0	1,378125E+3	1,326277E+0	1,378125E+3	1,604347E+0	1,378125E+3	1,311354E+0	1,378125E+3	1,917449E+0	1,378125E+3	1,447532E+0
