Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 14_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 15_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 16_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 17_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 18_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 19_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 20_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 21_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 22_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 23_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 24_Frequency [Hz]	Absorption Coefficient on Cavity	
1,625000E+2	6,743256E-2	1,625000E+2	6,655025E-2	1,625000E+2	6,283252E-2	1,625000E+2	5,047166E-2	1,625000E+2	3,820689E-2	1,625000E+2	4,211629E-2	1,625000E+2	1,945317E-1	1,625000E+2	1,959393E-1	1,625000E+2	1,916355E-1	1,625000E+2	1,658530E-1	1,625000E+2	6,084104E-2	1,625000E+2	6,378027E-2	1,625000E+2	2,906547E-1	1,625000E+2	2,749878E-1	1,625000E+2	2,323494E-1	1,625000E+2	1,173062E-1	1,625000E+2	9,244444E-2	1,625000E+2	9,648766E-2	1,625000E+2	1,641708E-1	1,625000E+2	1,663353E-1	1,625000E+2	5,053621E-1	1,625000E+2	3,681711E-2	1,625000E+2	3,825737E-2	1,625000E+2	4,443309E-2
1,640625E+2	6,914212E-2	1,640625E+2	7,636821E-2	1,640625E+2	6,000381E-2	1,640625E+2	4,885391E-2	1,640625E+2	4,319691E-2	1,640625E+2	4,890490E-2	1,640625E+2	1,936256E-1	1,640625E+2	1,988895E-1	1,640625E+2	2,000975E-1	1,640625E+2	1,622591E-1	1,640625E+2	6,455676E-2	1,640625E+2	6,512004E-2	1,640625E+2	3,016625E-1	1,640625E+2	2,782406E-1	1,640625E+2	2,397818E-1	1,640625E+2	1,196425E-1	1,640625E+2	9,449568E-2	1,640625E+2	9,326388E-2	1,640625E+2	1,662242E-1	1,640625E+2	1,696455E-1	1,640625E+2	5,312407E-1	1,640625E+2	4,244027E-2	1,640625E+2	3,976922E-2	1,640625E+2	4,185979E-2
1,656250E+2	7,215053E-2	1,656250E+2	7,374971E-2	1,656250E+2	6,809584E-2	1,656250E+2	4,832516E-2	1,656250E+2	4,294917E-2	1,656250E+2	4,668355E-2	1,656250E+2	2,056383E-1	1,656250E+2	2,061858E-1	1,656250E+2	2,068033E-1	1,656250E+2	1,605878E-1	1,656250E+2	6,989525E-2	1,656250E+2	6,627313E-2	1,656250E+2	3,054262E-1	1,656250E+2	2,919958E-1	1,656250E+2	2,401758E-1	1,656250E+2	1,265483E-1	1,656250E+2	1,033074E-1	1,656250E+2	9,771545E-2	1,656250E+2	1,807381E-1	1,656250E+2	1,750860E-1	1,656250E+2	5,650690E-1	1,656250E+2	4,189746E-2	1,656250E+2	3,808921E-2	1,656250E+2	3,956894E-2
1,671875E+2	7,012977E-2	1,671875E+2	7,059688E-2	1,671875E+2	6,804655E-2	1,671875E+2	5,434630E-2	1,671875E+2	4,309931E-2	1,671875E+2	4,201489E-2	1,671875E+2	2,158176E-1	1,671875E+2	2,137260E-1	1,671875E+2	2,096382E-1	1,671875E+2	1,602302E-1	1,671875E+2	6,658793E-2	1,671875E+2	6,933675E-2	1,671875E+2	3,068347E-1	1,671875E+2	2,992022E-1	1,671875E+2	2,530111E-1	1,671875E+2	1,308030E-1	1,671875E+2	9,721871E-2	1,671875E+2	9,763018E-2	1,671875E+2	1,845337E-1	1,671875E+2	1,751723E-1	1,671875E+2	6,001882E-1	1,671875E+2	3,826566E-2	1,671875E+2	3,664231E-2	1,671875E+2	3,622880E-2
1,687500E+2	7,346971E-2	1,687500E+2	7,431679E-2	1,687500E+2	7,152786E-2	1,687500E+2	5,589977E-2	1,687500E+2	4,516648E-2	1,687500E+2	4,691838E-2	1,687500E+2	2,185325E-1	1,687500E+2	2,167361E-1	1,687500E+2	2,156472E-1	1,687500E+2	1,553445E-1	1,687500E+2	6,831641E-2	1,687500E+2	7,188943E-2	1,687500E+2	3,174034E-1	1,687500E+2	3,080710E-1	1,687500E+2	2,693569E-1	1,687500E+2	1,254599E-1	1,687500E+2	1,063387E-1	1,687500E+2	1,054683E-1	1,687500E+2	1,932861E-1	1,687500E+2	1,859611E-1	1,687500E+2	6,248149E-1	1,687500E+2	3,722735E-2	1,687500E+2	3,967954E-2	1,687500E+2	4,411841E-2
1,703125E+2	7,147908E-2	1,703125E+2	7,820554E-2	1,703125E+2	7,539144E-2	1,703125E+2	5,420275E-2	1,703125E+2	4,281249E-2	1,703125E+2	4,893640E-2	1,703125E+2	2,335326E-1	1,703125E+2	2,268888E-1	1,703125E+2	2,270903E-1	1,703125E+2	1,607846E-1	1,703125E+2	7,391329E-2	1,703125E+2	7,263569E-2	1,703125E+2	3,292093E-1	1,703125E+2	3,191520E-1	1,703125E+2	2,712767E-1	1,703125E+2	1,306954E-1	1,703125E+2	1,102807E-1	1,703125E+2	1,043083E-1	1,703125E+2	1,983956E-1	1,703125E+2	1,897648E-1	1,703125E+2	6,595757E-1	1,703125E+2	3,818889E-2	1,703125E+2	4,324049E-2	1,703125E+2	4,249803E-2
1,718750E+2	7,577073E-2	1,718750E+2	7,606213E-2	1,718750E+2	7,135904E-2	1,718750E+2	5,489983E-2	1,718750E+2	4,394591E-2	1,718750E+2	5,053604E-2	1,718750E+2	2,377402E-1	1,718750E+2	2,355308E-1	1,718750E+2	2,393776E-1	1,718750E+2	1,560488E-1	1,718750E+2	7,614007E-2	1,718750E+2	7,450917E-2	1,718750E+2	3,401898E-1	1,718750E+2	3,210217E-1	1,718750E+2	2,850178E-1	1,718750E+2	1,388264E-1	1,718750E+2	1,128392E-1	1,718750E+2	1,063496E-1	1,718750E+2	1,999498E-1	1,718750E+2	1,963767E-1	1,718750E+2	6,877098E-1	1,718750E+2	3,980226E-2	1,718750E+2	4,328066E-2	1,718750E+2	4,191839E-2
1,734375E+2	8,014371E-2	1,734375E+2	7,052386E-2	1,734375E+2	7,286255E-2	1,734375E+2	5,199238E-2	1,734375E+2	4,875628E-2	1,734375E+2	4,634403E-2	1,734375E+2	2,361338E-1	1,734375E+2	2,382549E-1	1,734375E+2	2,450618E-1	1,734375E+2	1,531802E-1	1,734375E+2	7,784695E-2	1,734375E+2	7,945950E-2	1,734375E+2	3,392202E-1	1,734375E+2	3,272931E-1	1,734375E+2	2,961700E-1	1,734375E+2	1,425998E-1	1,734375E+2	1,133686E-1	1,734375E+2	1,081443E-1	1,734375E+2	2,045783E-1	1,734375E+2	2,075006E-1	1,734375E+2	7,197610E-1	1,734375E+2	4,238821E-2	1,734375E+2	4,017612E-2	1,734375E+2	3,954394E-2
1,750000E+2	7,957509E-2	1,750000E+2	7,982205E-2	1,750000E+2	7,977236E-2	1,750000E+2	5,833445E-2	1,750000E+2	4,739981E-2	1,750000E+2	5,017922E-2	1,750000E+2	2,456286E-1	1,750000E+2	2,476890E-1	1,750000E+2	2,506310E-1	1,750000E+2	1,553061E-1	1,750000E+2	8,117070E-2	1,750000E+2	8,378625E-2	1,750000E+2	3,478034E-1	1,750000E+2	3,361181E-1	1,750000E+2	3,022679E-1	1,750000E+2	1,444159E-1	1,750000E+2	1,176590E-1	1,750000E+2	1,148368E-1	1,750000E+2	2,132721E-1	1,750000E+2	2,141237E-1	1,750000E+2	7,442783E-1	1,750000E+2	4,437310E-2	1,750000E+2	4,547454E-2	1,750000E+2	4,657720E-2
1,765625E+2	8,270691E-2	1,765625E+2	8,427350E-2	1,765625E+2	8,104139E-2	1,765625E+2	5,734611E-2	1,765625E+2	4,596562E-2	1,765625E+2	4,930177E-2	1,765625E+2	2,619626E-1	1,765625E+2	2,612156E-1	1,765625E+2	2,534406E-1	1,765625E+2	1,581776E-1	1,765625E+2	8,125191E-2	1,765625E+2	8,306053E-2	1,765625E+2	3,610974E-1	1,765625E+2	3,483598E-1	1,765625E+2	3,150471E-1	1,765625E+2	1,487806E-1	1,765625E+2	1,224178E-1	1,765625E+2	1,182733E-1	1,765625E+2	2,215804E-1	1,765625E+2	2,203178E-1	1,765625E+2	7,670551E-1	1,765625E+2	4,242587E-2	1,765625E+2	5,058032E-2	1,765625E+2	4,954362E-2
1,781250E+2	8,066497E-2	1,781250E+2	8,554845E-2	1,781250E+2	8,183395E-2	1,781250E+2	5,966235E-2	1,781250E+2	5,074565E-2	1,781250E+2	4,603119E-2	1,781250E+2	2,683555E-1	1,781250E+2	2,700019E-1	1,781250E+2	2,566856E-1	1,781250E+2	1,583843E-1	1,781250E+2	8,304492E-2	1,781250E+2	8,222915E-2	1,781250E+2	3,787138E-1	1,781250E+2	3,621050E-1	1,781250E+2	3,259896E-1	1,781250E+2	1,498618E-1	1,781250E+2	1,305222E-1	1,781250E+2	1,267050E-1	1,781250E+2	2,270992E-1	1,781250E+2	2,287902E-1	1,781250E+2	7,893120E-1	1,781250E+2	4,752273E-2	1,781250E+2	4,244366E-2	1,781250E+2	4,642568E-2
1,796875E+2	8,607860E-2	1,796875E+2	8,616343E-2	1,796875E+2	8,309327E-2	1,796875E+2	5,479725E-2	1,796875E+2	5,715910E-2	1,796875E+2	5,722035E-2	1,796875E+2	2,767283E-1	1,796875E+2	2,769515E-1	1,796875E+2	2,712520E-1	1,796875E+2	1,587819E-1	1,796875E+2	8,806373E-2	1,796875E+2	8,624056E-2	1,796875E+2	3,837536E-1	1,796875E+2	3,721738E-1	1,796875E+2	3,356875E-1	1,796875E+2	1,557069E-1	1,796875E+2	1,304788E-1	1,796875E+2	1,325606E-1	1,796875E+2	2,284146E-1	1,796875E+2	2,357357E-1	1,796875E+2	8,052085E-1	1,796875E+2	3,991552E-2	1,796875E+2	4,794497E-2	1,796875E+2	5,035067E-2
1,812500E+2	8,672193E-2	1,812500E+2	8,740128E-2	1,812500E+2	8,795922E-2	1,812500E+2	5,805611E-2	1,812500E+2	5,474189E-2	1,812500E+2	5,346871E-2	1,812500E+2	2,815194E-1	1,812500E+2	2,844414E-1	1,812500E+2	2,847051E-1	1,812500E+2	1,541253E-1	1,812500E+2	8,795678E-2	1,812500E+2	9,232600E-2	1,812500E+2	3,905823E-1	1,812500E+2	3,792304E-1	1,812500E+2	3,475413E-1	1,812500E+2	1,590613E-1	1,812500E+2	1,335066E-1	1,812500E+2	1,315425E-1	1,812500E+2	2,420919E-1	1,812500E+2	2,383672E-1	1,812500E+2	8,192683E-1	1,812500E+2	4,271463E-2	1,812500E+2	5,592466E-2	1,812500E+2	4,833360E-2
1,828125E+2	8,847234E-2	1,828125E+2	9,559041E-2	1,828125E+2	8,434656E-2	1,828125E+2	6,160965E-2	1,828125E+2	5,032876E-2	1,828125E+2	4,514184E-2	1,828125E+2	2,917116E-1	1,828125E+2	2,959715E-1	1,828125E+2	2,925854E-1	1,828125E+2	1,501081E-1	1,828125E+2	9,259653E-2	1,828125E+2	9,060687E-2	1,828125E+2	4,040846E-1	1,828125E+2	3,971285E-1	1,828125E+2	3,564798E-1	1,828125E+2	1,588500E-1	1,828125E+2	1,349745E-1	1,828125E+2	1,335386E-1	1,828125E+2	2,513097E-1	1,828125E+2	2,483675E-1	1,828125E+2	8,274697E-1	1,828125E+2	4,369504E-2	1,828125E+2	5,021836E-2	1,828125E+2	5,171627E-2
1,843750E+2	9,033627E-2	1,843750E+2	9,568883E-2	1,843750E+2	8,727921E-2	1,843750E+2	5,708616E-2	1,843750E+2	5,536179E-2	1,843750E+2	5,528316E-2	1,843750E+2	3,095268E-1	1,843750E+2	3,011069E-1	1,843750E+2	3,080453E-1	1,843750E+2	1,552000E-1	1,843750E+2	9,227279E-2	1,843750E+2	9,326686E-2	1,843750E+2	4,159426E-1	1,843750E+2	4,037854E-1	1,843750E+2	3,708501E-1	1,843750E+2	1,661780E-1	1,843750E+2	1,312909E-1	1,843750E+2	1,427814E-1	1,843750E+2	2,642981E-1	1,843750E+2	2,533385E-1	1,843750E+2	8,318865E-1	1,843750E+2	4,449209E-2	1,843750E+2	5,016999E-2	1,843750E+2	4,970675E-2
1,859375E+2	9,204875E-2	1,859375E+2	9,630073E-2	1,859375E+2	9,351360E-2	1,859375E+2	6,213090E-2	1,859375E+2	5,458479E-2	1,859375E+2	5,688099E-2	1,859375E+2	3,196628E-1	1,859375E+2	3,156052E-1	1,859375E+2	3,186001E-1	1,859375E+2	1,551117E-1	1,859375E+2	9,173857E-2	1,859375E+2	9,497955E-2	1,859375E+2	4,223484E-1	1,859375E+2	4,137424E-1	1,859375E+2	3,837844E-1	1,859375E+2	1,670262E-1	1,859375E+2	1,433003E-1	1,859375E+2	1,464211E-1	1,859375E+2	2,680434E-1	1,859375E+2	2,587937E-1	1,859375E+2	8,298874E-1	1,859375E+2	5,306570E-2	1,859375E+2	4,962537E-2	1,859375E+2	4,889634E-2
1,875000E+2	9,537459E-2	1,875000E+2	1,045700E-1	1,875000E+2	9,388586E-2	1,875000E+2	5,980174E-2	1,875000E+2	5,647512E-2	1,875000E+2	5,342829E-2	1,875000E+2	3,251358E-1	1,875000E+2	3,249665E-1	1,875000E+2	3,329600E-1	1,875000E+2	1,635037E-1	1,875000E+2	9,981608E-2	1,875000E+2	9,719026E-2	1,875000E+2	4,346742E-1	1,875000E+2	4,273394E-1	1,875000E+2	3,989681E-1	1,875000E+2	1,729724E-1	1,875000E+2	1,503808E-1	1,875000E+2	1,559705E-1	1,875000E+2	2,722372E-1	1,875000E+2	2,684401E-1	1,875000E+2	8,263332E-1	1,875000E+2	5,265686E-2	1,875000E+2	5,287720E-2	1,875000E+2	5,631082E-2
1,890625E+2	1,020799E-1	1,890625E+2	1,026518E-1	1,890625E+2	9,139218E-2	1,890625E+2	6,075078E-2	1,890625E+2	5,691573E-2	1,890625E+2	5,379604E-2	1,890625E+2	3,313428E-1	1,890625E+2	3,387291E-1	1,890625E+2	3,438205E-1	1,890625E+2	1,645237E-1	1,890625E+2	1,025345E-1	1,890625E+2	9,943626E-2	1,890625E+2	4,488807E-1	1,890625E+2	4,424260E-1	1,890625E+2	4,210693E-1	1,890625E+2	1,769800E-1	1,890625E+2	1,546699E-1	1,890625E+2	1,539450E-1	1,890625E+2	2,841644E-1	1,890625E+2	2,817033E-1	1,890625E+2	8,202015E-1	1,890625E+2	5,682045E-2	1,890625E+2	4,683269E-2	1,890625E+2	5,675080E-2
1,906250E+2	1,019966E-1	1,906250E+2	1,059676E-1	1,906250E+2	9,557351E-2	1,906250E+2	6,540309E-2	1,906250E+2	5,923860E-2	1,906250E+2	5,947376E-2	1,906250E+2	3,397535E-1	1,906250E+2	3,512051E-1	1,906250E+2	3,474782E-1	1,906250E+2	1,624205E-1	1,906250E+2	1,088409E-1	1,906250E+2	1,067561E-1	1,906250E+2	4,576059E-1	1,906250E+2	4,539364E-1	1,906250E+2	4,271076E-1	1,906250E+2	1,796174E-1	1,906250E+2	1,625459E-1	1,906250E+2	1,590032E-1	1,906250E+2	2,969450E-1	1,906250E+2	2,909386E-1	1,906250E+2	8,090139E-1	1,906250E+2	5,309151E-2	1,906250E+2	4,965756E-2	1,906250E+2	5,472531E-2
1,921875E+2	1,045005E-1	1,921875E+2	1,075100E-1	1,921875E+2	1,041125E-1	1,921875E+2	6,535228E-2	1,921875E+2	6,320752E-2	1,921875E+2	7,236235E-2	1,921875E+2	3,537035E-1	1,921875E+2	3,560468E-1	1,921875E+2	3,582568E-1	1,921875E+2	1,671531E-1	1,921875E+2	1,123727E-1	1,921875E+2	1,095308E-1	1,921875E+2	4,699172E-1	1,921875E+2	4,696383E-1	1,921875E+2	4,408650E-1	1,921875E+2	1,851136E-1	1,921875E+2	1,644253E-1	1,921875E+2	1,698778E-1	1,921875E+2	3,044234E-1	1,921875E+2	2,975771E-1	1,921875E+2	7,925027E-1	1,921875E+2	5,736876E-2	1,921875E+2	5,552944E-2	1,921875E+2	5,630690E-2
1,937500E+2	1,041175E-1	1,937500E+2	1,118060E-1	1,937500E+2	1,028233E-1	1,937500E+2	7,154923E-2	1,937500E+2	7,024834E-2	1,937500E+2	6,979243E-2	1,937500E+2	3,640445E-1	1,937500E+2	3,647811E-1	1,937500E+2	3,664830E-1	1,937500E+2	1,646613E-1	1,937500E+2	1,118902E-1	1,937500E+2	1,122073E-1	1,937500E+2	4,862491E-1	1,937500E+2	4,789677E-1	1,937500E+2	4,522581E-1	1,937500E+2	1,957003E-1	1,937500E+2	1,737876E-1	1,937500E+2	1,733685E-1	1,937500E+2	3,180110E-1	1,937500E+2	3,075857E-1	1,937500E+2	7,787600E-1	1,937500E+2	5,899688E-2	1,937500E+2	6,868558E-2	1,937500E+2	5,729709E-2
1,953125E+2	1,099342E-1	1,953125E+2	1,136532E-1	1,953125E+2	1,083245E-1	1,953125E+2	7,076921E-2	1,953125E+2	6,480028E-2	1,953125E+2	6,781481E-2	1,953125E+2	3,825100E-1	1,953125E+2	3,805375E-1	1,953125E+2	3,791709E-1	1,953125E+2	1,638209E-1	1,953125E+2	1,119897E-1	1,953125E+2	1,123511E-1	1,953125E+2	4,966068E-1	1,953125E+2	4,910874E-1	1,953125E+2	4,701602E-1	1,953125E+2	2,019495E-1	1,953125E+2	1,759012E-1	1,953125E+2	1,746835E-1	1,953125E+2	3,223226E-1	1,953125E+2	3,217343E-1	1,953125E+2	7,657702E-1	1,953125E+2	6,763140E-2	1,953125E+2	6,709047E-2	1,953125E+2	6,351024E-2
1,968750E+2	1,094699E-1	1,968750E+2	1,143003E-1	1,968750E+2	1,031054E-1	1,968750E+2	6,694650E-2	1,968750E+2	6,626782E-2	1,968750E+2	6,563256E-2	1,968750E+2	3,904487E-1	1,968750E+2	3,959568E-1	1,968750E+2	3,915963E-1	1,968750E+2	1,653411E-1	1,968750E+2	1,109629E-1	1,968750E+2	1,206041E-1	1,968750E+2	5,079124E-1	1,968750E+2	5,070158E-1	1,968750E+2	4,849948E-1	1,968750E+2	2,046191E-1	1,968750E+2	1,793561E-1	1,968750E+2	1,778666E-1	1,968750E+2	3,368452E-1	1,968750E+2	3,337173E-1	1,968750E+2	7,515392E-1	1,968750E+2	6,747095E-2	1,968750E+2	7,204946E-2	1,968750E+2	6,591752E-2
1,984375E+2	1,092567E-1	1,984375E+2	1,135828E-1	1,984375E+2	1,031424E-1	1,984375E+2	7,466191E-2	1,984375E+2	6,140769E-2	1,984375E+2	6,224901E-2	1,984375E+2	4,012174E-1	1,984375E+2	4,055682E-1	1,984375E+2	4,068899E-1	1,984375E+2	1,666213E-1	1,984375E+2	1,157815E-1	1,984375E+2	1,160802E-1	1,984375E+2	5,281311E-1	1,984375E+2	5,199743E-1	1,984375E+2	5,006544E-1	1,984375E+2	2,071180E-1	1,984375E+2	1,852744E-1	1,984375E+2	1,835741E-1	1,984375E+2	3,424682E-1	1,984375E+2	3,425988E-1	1,984375E+2	7,369957E-1	1,984375E+2	6,665445E-2	1,984375E+2	6,657374E-2	1,984375E+2	6,140533E-2
2,000000E+2	1,083278E-1	2,000000E+2	1,132588E-1	2,000000E+2	1,074559E-1	2,000000E+2	7,013182E-2	2,000000E+2	6,145436E-2	2,000000E+2	6,559209E-2	2,000000E+2	4,143042E-1	2,000000E+2	4,189212E-1	2,000000E+2	4,189314E-1	2,000000E+2	1,735552E-1	2,000000E+2	1,168538E-1	2,000000E+2	1,180003E-1	2,000000E+2	5,422658E-1	2,000000E+2	5,392782E-1	2,000000E+2	5,143652E-1	2,000000E+2	2,100155E-1	2,000000E+2	1,902398E-1	2,000000E+2	1,933979E-1	2,000000E+2	3,532141E-1	2,000000E+2	3,462516E-1	2,000000E+2	7,197908E-1	2,000000E+2	6,505823E-2	2,000000E+2	6,176197E-2	2,000000E+2	5,798099E-2
2,015625E+2	1,187204E-1	2,015625E+2	1,123747E-1	2,015625E+2	1,132939E-1	2,015625E+2	6,883743E-2	2,015625E+2	6,088567E-2	2,015625E+2	6,561850E-2	2,015625E+2	4,356341E-1	2,015625E+2	4,336042E-1	2,015625E+2	4,324496E-1	2,015625E+2	1,739894E-1	2,015625E+2	1,198957E-1	2,015625E+2	1,221446E-1	2,015625E+2	5,572068E-1	2,015625E+2	5,520980E-1	2,015625E+2	5,294810E-1	2,015625E+2	2,165917E-1	2,015625E+2	1,965950E-1	2,015625E+2	1,965033E-1	2,015625E+2	3,607023E-1	2,015625E+2	3,593785E-1	2,015625E+2	7,096629E-1	2,015625E+2	6,502387E-2	2,015625E+2	6,216104E-2	2,015625E+2	6,013123E-2
2,031250E+2	1,227546E-1	2,031250E+2	1,154008E-1	2,031250E+2	1,184258E-1	2,031250E+2	7,467122E-2	2,031250E+2	6,536188E-2	2,031250E+2	6,534220E-2	2,031250E+2	4,453097E-1	2,031250E+2	4,492118E-1	2,031250E+2	4,467083E-1	2,031250E+2	1,749283E-1	2,031250E+2	1,229794E-1	2,031250E+2	1,263859E-1	2,031250E+2	5,684957E-1	2,031250E+2	5,641644E-1	2,031250E+2	5,480203E-1	2,031250E+2	2,253010E-1	2,031250E+2	2,037286E-1	2,031250E+2	1,984684E-1	2,031250E+2	3,730822E-1	2,031250E+2	3,747404E-1	2,031250E+2	6,994227E-1	2,031250E+2	6,424056E-2	2,031250E+2	5,711466E-2	2,031250E+2	5,823635E-2
2,046875E+2	1,236305E-1	2,046875E+2	1,190328E-1	2,046875E+2	1,171372E-1	2,046875E+2	7,740719E-2	2,046875E+2	6,266687E-2	2,046875E+2	7,579759E-2	2,046875E+2	4,537055E-1	2,046875E+2	4,630194E-1	2,046875E+2	4,582940E-1	2,046875E+2	1,778189E-1	2,046875E+2	1,290071E-1	2,046875E+2	1,306184E-1	2,046875E+2	5,872124E-1	2,046875E+2	5,815079E-1	2,046875E+2	5,632607E-1	2,046875E+2	2,310300E-1	2,046875E+2	2,137504E-1	2,046875E+2	2,030384E-1	2,046875E+2	3,841378E-1	2,046875E+2	3,809885E-1	2,046875E+2	6,896571E-1	2,046875E+2	6,254771E-2	2,046875E+2	6,013940E-2	2,046875E+2	6,436582E-2
2,062500E+2	1,188945E-1	2,062500E+2	1,222087E-1	2,062500E+2	1,201949E-1	2,062500E+2	7,682853E-2	2,062500E+2	6,670712E-2	2,062500E+2	6,832909E-2	2,062500E+2	4,691633E-1	2,062500E+2	4,737234E-1	2,062500E+2	4,760762E-1	2,062500E+2	1,759172E-1	2,062500E+2	1,290357E-1	2,062500E+2	1,343100E-1	2,062500E+2	6,015401E-1	2,062500E+2	5,988526E-1	2,062500E+2	5,774429E-1	2,062500E+2	2,337441E-1	2,062500E+2	2,164720E-1	2,062500E+2	2,086977E-1	2,062500E+2	4,010932E-1	2,062500E+2	3,929357E-1	2,062500E+2	6,800368E-1	2,062500E+2	5,873379E-2	2,062500E+2	5,982387E-2	2,062500E+2	6,577255E-2
2,078125E+2	1,213611E-1	2,078125E+2	1,234878E-1	2,078125E+2	1,248149E-1	2,078125E+2	7,609507E-2	2,078125E+2	6,859186E-2	2,078125E+2	7,055202E-2	2,078125E+2	4,878444E-1	2,078125E+2	4,878047E-1	2,078125E+2	4,866509E-1	2,078125E+2	1,797639E-1	2,078125E+2	1,328014E-1	2,078125E+2	1,374651E-1	2,078125E+2	6,154607E-1	2,078125E+2	6,169316E-1	2,078125E+2	5,955722E-1	2,078125E+2	2,398152E-1	2,078125E+2	2,231311E-1	2,078125E+2	2,187190E-1	2,078125E+2	4,091464E-1	2,078125E+2	4,001241E-1	2,078125E+2	6,738381E-1	2,078125E+2	6,151511E-2	2,078125E+2	6,276483E-2	2,078125E+2	6,555163E-2
2,093750E+2	1,274898E-1	2,093750E+2	1,267690E-1	2,093750E+2	1,231771E-1	2,093750E+2	7,479801E-2	2,093750E+2	6,669938E-2	2,093750E+2	7,139885E-2	2,093750E+2	5,027634E-1	2,093750E+2	5,037980E-1	2,093750E+2	5,005552E-1	2,093750E+2	1,819598E-1	2,093750E+2	1,398653E-1	2,093750E+2	1,421359E-1	2,093750E+2	6,343624E-1	2,093750E+2	6,304451E-1	2,093750E+2	6,146681E-1	2,093750E+2	2,470576E-1	2,093750E+2	2,281994E-1	2,093750E+2	2,320615E-1	2,093750E+2	4,223547E-1	2,093750E+2	4,116647E-1	2,093750E+2	6,675154E-1	2,093750E+2	6,178124E-2	2,093750E+2	6,315469E-2	2,093750E+2	6,620090E-2
2,109375E+2	1,304743E-1	2,109375E+2	1,394310E-1	2,109375E+2	1,230501E-1	2,109375E+2	7,344473E-2	2,109375E+2	6,989724E-2	2,109375E+2	7,301243E-2	2,109375E+2	5,167385E-1	2,109375E+2	5,207272E-1	2,109375E+2	5,171478E-1	2,109375E+2	1,863777E-1	2,109375E+2	1,402324E-1	2,109375E+2	1,412092E-1	2,109375E+2	6,542724E-1	2,109375E+2	6,447292E-1	2,109375E+2	6,275148E-1	2,109375E+2	2,526618E-1	2,109375E+2	2,382563E-1	2,109375E+2	2,357113E-1	2,109375E+2	4,344597E-1	2,109375E+2	4,288546E-1	2,109375E+2	6,613387E-1	2,109375E+2	6,895259E-2	2,109375E+2	6,397809E-2	2,109375E+2	6,883659E-2
2,125000E+2	1,329460E-1	2,125000E+2	1,404295E-1	2,125000E+2	1,261767E-1	2,125000E+2	7,716365E-2	2,125000E+2	7,305296E-2	2,125000E+2	7,222962E-2	2,125000E+2	5,298333E-1	2,125000E+2	5,356446E-1	2,125000E+2	5,355518E-1	2,125000E+2	1,915044E-1	2,125000E+2	1,438599E-1	2,125000E+2	1,391894E-1	2,125000E+2	6,650498E-1	2,125000E+2	6,631337E-1	2,125000E+2	6,482971E-1	2,125000E+2	2,611530E-1	2,125000E+2	2,431146E-1	2,125000E+2	2,393690E-1	2,125000E+2	4,457338E-1	2,125000E+2	4,436154E-1	2,125000E+2	6,613377E-1	2,125000E+2	6,799168E-2	2,125000E+2	6,915080E-2	2,125000E+2	6,764608E-2
2,140625E+2	1,318357E-1	2,140625E+2	1,393803E-1	2,140625E+2	1,302745E-1	2,140625E+2	7,721856E-2	2,140625E+2	6,888445E-2	2,140625E+2	7,182708E-2	2,140625E+2	5,434721E-1	2,140625E+2	5,519412E-1	2,140625E+2	5,517844E-1	2,140625E+2	1,908806E-1	2,140625E+2	1,466825E-1	2,140625E+2	1,492580E-1	2,140625E+2	6,810167E-1	2,140625E+2	6,798474E-1	2,140625E+2	6,655870E-1	2,140625E+2	2,726528E-1	2,140625E+2	2,504613E-1	2,140625E+2	2,487249E-1	2,140625E+2	4,596515E-1	2,140625E+2	4,556753E-1	2,140625E+2	6,644132E-1	2,140625E+2	6,759227E-2	2,140625E+2	7,243595E-2	2,140625E+2	7,092816E-2
