Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
2,029687E+3	1,190276E-1	2,029687E+3	-3,862412E-1	2,029687E+3	1,367969E-1	2,029687E+3	-4,178315E-1	2,029687E+3	1,261508E-1	2,029687E+3	-3,721912E-1	2,029687E+3	-2,589248E-1	2,029687E+3	-8,525918E-1	2,029687E+3	-2,503775E-1	2,029687E+3	-8,555854E-1	2,029687E+3	-2,504314E-1	2,029687E+3	-8,542454E-1	2,029687E+3	-3,960357E-1	2,029687E+3	-8,859173E-1	2,029687E+3	-2,744828E-1	2,029687E+3	-9,341273E-1	2,029687E+3	-2,875436E-1	2,029687E+3	-9,292482E-1	2,029687E+3	-4,447647E-1	2,029687E+3	-7,308497E-1	2,029687E+3	-3,988150E-1	2,029687E+3	-7,589533E-1	2,029687E+3	-3,078333E-1	2,029687E+3	-8,209495E-1	2,029687E+3	-3,415780E-1	2,029687E+3	-9,147450E-1	2,029687E+3	-3,096096E-1	2,029687E+3	-9,242686E-1	2,029687E+3	-2,299875E-1	2,029687E+3	-9,468167E-1	2,029687E+3	-2,404622E-2	2,029687E+3	-9,225365E-1	2,029687E+3	-6,219648E-2	2,029687E+3	-9,226584E-1	2,029687E+3	1,565469E-2	2,029687E+3	-9,251183E-1	2,029687E+3	-2,422267E-1	2,029687E+3	-9,330029E-1	2,029687E+3	-3,547587E-1	2,029687E+3	-8,953586E-1	2,029687E+3	-2,799692E-1	2,029687E+3	-9,143538E-1	2,029687E+3	-3,940886E-1	2,029687E+3	-7,792981E-1	2,029687E+3	-3,518941E-1	2,029687E+3	-7,993458E-1	2,029687E+3	-3,837526E-1	2,029687E+3	-7,695867E-1
2,031250E+3	1,245070E-1	2,031250E+3	-3,911994E-1	2,031250E+3	1,411976E-1	2,031250E+3	-4,242353E-1	2,031250E+3	1,313811E-1	2,031250E+3	-3,774775E-1	2,031250E+3	-2,553163E-1	2,031250E+3	-8,541313E-1	2,031250E+3	-2,483894E-1	2,031250E+3	-8,549513E-1	2,031250E+3	-2,495267E-1	2,031250E+3	-8,534232E-1	2,031250E+3	-3,924266E-1	2,031250E+3	-8,863207E-1	2,031250E+3	-2,715976E-1	2,031250E+3	-9,343444E-1	2,031250E+3	-2,854898E-1	2,031250E+3	-9,291948E-1	2,031250E+3	-4,446681E-1	2,031250E+3	-7,275241E-1	2,031250E+3	-3,985394E-1	2,031250E+3	-7,590972E-1	2,031250E+3	-3,058332E-1	2,031250E+3	-8,210371E-1	2,031250E+3	-3,383603E-1	2,031250E+3	-9,147750E-1	2,031250E+3	-3,081066E-1	2,031250E+3	-9,262066E-1	2,031250E+3	-2,284367E-1	2,031250E+3	-9,455555E-1	2,031250E+3	-2,098368E-2	2,031250E+3	-9,221395E-1	2,031250E+3	-6,345700E-2	2,031250E+3	-9,216584E-1	2,031250E+3	1,806487E-2	2,031250E+3	-9,239358E-1	2,031250E+3	-2,397793E-1	2,031250E+3	-9,352448E-1	2,031250E+3	-3,537396E-1	2,031250E+3	-8,960171E-1	2,031250E+3	-2,768501E-1	2,031250E+3	-9,161093E-1	2,031250E+3	-3,927791E-1	2,031250E+3	-7,782553E-1	2,031250E+3	-3,499291E-1	2,031250E+3	-7,985075E-1	2,031250E+3	-3,827121E-1	2,031250E+3	-7,674723E-1
2,032812E+3	1,289897E-1	2,032812E+3	-3,960372E-1	2,032812E+3	1,461970E-1	2,032812E+3	-4,299366E-1	2,032812E+3	1,360550E-1	2,032812E+3	-3,812046E-1	2,032812E+3	-2,567189E-1	2,032812E+3	-8,527222E-1	2,032812E+3	-2,472779E-1	2,032812E+3	-8,550466E-1	2,032812E+3	-2,482735E-1	2,032812E+3	-8,533830E-1	2,032812E+3	-3,925423E-1	2,032812E+3	-8,873752E-1	2,032812E+3	-2,691326E-1	2,032812E+3	-9,372567E-1	2,032812E+3	-2,831461E-1	2,032812E+3	-9,288758E-1	2,032812E+3	-4,424289E-1	2,032812E+3	-7,261764E-1	2,032812E+3	-3,972907E-1	2,032812E+3	-7,582678E-1	2,032812E+3	-3,032398E-1	2,032812E+3	-8,211886E-1	2,032812E+3	-3,340429E-1	2,032812E+3	-9,149188E-1	2,032812E+3	-3,057060E-1	2,032812E+3	-9,250854E-1	2,032812E+3	-2,230144E-1	2,032812E+3	-9,487846E-1	2,032812E+3	-1,881582E-2	2,032812E+3	-9,220692E-1	2,032812E+3	-6,240073E-2	2,032812E+3	-9,217540E-1	2,032812E+3	1,857419E-2	2,032812E+3	-9,248514E-1	2,032812E+3	-2,379911E-1	2,032812E+3	-9,353327E-1	2,032812E+3	-3,505270E-1	2,032812E+3	-8,964648E-1	2,032812E+3	-2,750959E-1	2,032812E+3	-9,158225E-1	2,032812E+3	-3,903364E-1	2,032812E+3	-7,768311E-1	2,032812E+3	-3,471628E-1	2,032812E+3	-7,985340E-1	2,032812E+3	-3,825728E-1	2,032812E+3	-7,669782E-1
2,034375E+3	1,341502E-1	2,034375E+3	-4,015688E-1	2,034375E+3	1,501063E-1	2,034375E+3	-4,346152E-1	2,034375E+3	1,413953E-1	2,034375E+3	-3,891306E-1	2,034375E+3	-2,532188E-1	2,034375E+3	-8,517240E-1	2,034375E+3	-2,463824E-1	2,034375E+3	-8,544070E-1	2,034375E+3	-2,453104E-1	2,034375E+3	-8,533965E-1	2,034375E+3	-3,883390E-1	2,034375E+3	-8,897173E-1	2,034375E+3	-2,646605E-1	2,034375E+3	-9,381577E-1	2,034375E+3	-2,783355E-1	2,034375E+3	-9,305496E-1	2,034375E+3	-4,405816E-1	2,034375E+3	-7,247031E-1	2,034375E+3	-3,946837E-1	2,034375E+3	-7,574224E-1	2,034375E+3	-3,016331E-1	2,034375E+3	-8,188366E-1	2,034375E+3	-3,336741E-1	2,034375E+3	-9,159853E-1	2,034375E+3	-3,003772E-1	2,034375E+3	-9,267143E-1	2,034375E+3	-2,191617E-1	2,034375E+3	-9,480303E-1	2,034375E+3	-1,627367E-2	2,034375E+3	-9,248842E-1	2,034375E+3	-5,916882E-2	2,034375E+3	-9,231598E-1	2,034375E+3	2,196853E-2	2,034375E+3	-9,251685E-1	2,034375E+3	-2,333053E-1	2,034375E+3	-9,362778E-1	2,034375E+3	-3,470740E-1	2,034375E+3	-8,977666E-1	2,034375E+3	-2,704583E-1	2,034375E+3	-9,163118E-1	2,034375E+3	-3,904364E-1	2,034375E+3	-7,751142E-1	2,034375E+3	-3,472382E-1	2,034375E+3	-7,959669E-1	2,034375E+3	-3,784398E-1	2,034375E+3	-7,655567E-1
2,035937E+3	1,396015E-1	2,035937E+3	-4,082648E-1	2,035937E+3	1,533666E-1	2,035937E+3	-4,421240E-1	2,035937E+3	1,465474E-1	2,035937E+3	-3,947802E-1	2,035937E+3	-2,515601E-1	2,035937E+3	-8,523234E-1	2,035937E+3	-2,449490E-1	2,035937E+3	-8,531929E-1	2,035937E+3	-2,451243E-1	2,035937E+3	-8,540685E-1	2,035937E+3	-3,864265E-1	2,035937E+3	-8,890555E-1	2,035937E+3	-2,614243E-1	2,035937E+3	-9,368036E-1	2,035937E+3	-2,752297E-1	2,035937E+3	-9,314650E-1	2,035937E+3	-4,412373E-1	2,035937E+3	-7,241227E-1	2,035937E+3	-3,930926E-1	2,035937E+3	-7,554213E-1	2,035937E+3	-2,999178E-1	2,035937E+3	-8,197696E-1	2,035937E+3	-3,288427E-1	2,035937E+3	-9,171205E-1	2,035937E+3	-2,988082E-1	2,035937E+3	-9,257698E-1	2,035937E+3	-2,180179E-1	2,035937E+3	-9,479013E-1	2,035937E+3	-1,484385E-2	2,035937E+3	-9,238498E-1	2,035937E+3	-5,561998E-2	2,035937E+3	-9,251080E-1	2,035937E+3	2,502612E-2	2,035937E+3	-9,242439E-1	2,035937E+3	-2,307720E-1	2,035937E+3	-9,373286E-1	2,035937E+3	-3,446138E-1	2,035937E+3	-8,983406E-1	2,035937E+3	-2,694777E-1	2,035937E+3	-9,167184E-1	2,035937E+3	-3,881230E-1	2,035937E+3	-7,754864E-1	2,035937E+3	-3,465597E-1	2,035937E+3	-7,963877E-1	2,035937E+3	-3,788666E-1	2,035937E+3	-7,644352E-1
2,037500E+3	1,423269E-1	2,037500E+3	-4,159829E-1	2,037500E+3	1,562287E-1	2,037500E+3	-4,478271E-1	2,037500E+3	1,515728E-1	2,037500E+3	-4,009040E-1	2,037500E+3	-2,501293E-1	2,037500E+3	-8,526332E-1	2,037500E+3	-2,427048E-1	2,037500E+3	-8,543840E-1	2,037500E+3	-2,436798E-1	2,037500E+3	-8,534408E-1	2,037500E+3	-3,823878E-1	2,037500E+3	-8,908037E-1	2,037500E+3	-2,599191E-1	2,037500E+3	-9,386635E-1	2,037500E+3	-2,717984E-1	2,037500E+3	-9,320334E-1	2,037500E+3	-4,376865E-1	2,037500E+3	-7,233143E-1	2,037500E+3	-3,904592E-1	2,037500E+3	-7,532640E-1	2,037500E+3	-2,974933E-1	2,037500E+3	-8,174306E-1	2,037500E+3	-3,278687E-1	2,037500E+3	-9,173665E-1	2,037500E+3	-2,938169E-1	2,037500E+3	-9,277184E-1	2,037500E+3	-2,113540E-1	2,037500E+3	-9,504010E-1	2,037500E+3	-1,276732E-2	2,037500E+3	-9,231611E-1	2,037500E+3	-5,512947E-2	2,037500E+3	-9,233848E-1	2,037500E+3	2,483584E-2	2,037500E+3	-9,238838E-1	2,037500E+3	-2,273599E-1	2,037500E+3	-9,370990E-1	2,037500E+3	-3,414372E-1	2,037500E+3	-9,002322E-1	2,037500E+3	-2,654923E-1	2,037500E+3	-9,177041E-1	2,037500E+3	-3,880462E-1	2,037500E+3	-7,738133E-1	2,037500E+3	-3,433851E-1	2,037500E+3	-7,963619E-1	2,037500E+3	-3,780452E-1	2,037500E+3	-7,634754E-1
2,039062E+3	1,468149E-1	2,039062E+3	-4,201523E-1	2,039062E+3	1,604438E-1	2,039062E+3	-4,536897E-1	2,039062E+3	1,572531E-1	2,039062E+3	-4,082397E-1	2,039062E+3	-2,493125E-1	2,039062E+3	-8,514570E-1	2,039062E+3	-2,416650E-1	2,039062E+3	-8,552582E-1	2,039062E+3	-2,423942E-1	2,039062E+3	-8,521036E-1	2,039062E+3	-3,804730E-1	2,039062E+3	-8,916183E-1	2,039062E+3	-2,575350E-1	2,039062E+3	-9,393105E-1	2,039062E+3	-2,717514E-1	2,039062E+3	-9,324340E-1	2,039062E+3	-4,357172E-1	2,039062E+3	-7,222099E-1	2,039062E+3	-3,893690E-1	2,039062E+3	-7,511907E-1	2,039062E+3	-2,965241E-1	2,039062E+3	-8,162429E-1	2,039062E+3	-3,253042E-1	2,039062E+3	-9,195479E-1	2,039062E+3	-2,929927E-1	2,039062E+3	-9,289701E-1	2,039062E+3	-2,131191E-1	2,039062E+3	-9,492967E-1	2,039062E+3	-8,915608E-3	2,039062E+3	-9,224191E-1	2,039062E+3	-5,258076E-2	2,039062E+3	-9,224663E-1	2,039062E+3	2,864361E-2	2,039062E+3	-9,242671E-1	2,039062E+3	-2,241712E-1	2,039062E+3	-9,377567E-1	2,039062E+3	-3,384730E-1	2,039062E+3	-9,005125E-1	2,039062E+3	-2,630904E-1	2,039062E+3	-9,194606E-1	2,039062E+3	-3,856787E-1	2,039062E+3	-7,737775E-1	2,039062E+3	-3,425404E-1	2,039062E+3	-7,959422E-1	2,039062E+3	-3,753749E-1	2,039062E+3	-7,633665E-1
2,040625E+3	1,537587E-1	2,040625E+3	-4,275433E-1	2,040625E+3	1,645547E-1	2,040625E+3	-4,605131E-1	2,040625E+3	1,607715E-1	2,040625E+3	-4,128189E-1	2,040625E+3	-2,474078E-1	2,040625E+3	-8,511512E-1	2,040625E+3	-2,395790E-1	2,040625E+3	-8,537531E-1	2,040625E+3	-2,391854E-1	2,040625E+3	-8,511116E-1	2,040625E+3	-3,779320E-1	2,040625E+3	-8,919881E-1	2,040625E+3	-2,533506E-1	2,040625E+3	-9,395143E-1	2,040625E+3	-2,666464E-1	2,040625E+3	-9,334911E-1	2,040625E+3	-4,352684E-1	2,040625E+3	-7,205361E-1	2,040625E+3	-3,869243E-1	2,040625E+3	-7,517767E-1	2,040625E+3	-2,943888E-1	2,040625E+3	-8,144622E-1	2,040625E+3	-3,216095E-1	2,040625E+3	-9,206711E-1	2,040625E+3	-2,904781E-1	2,040625E+3	-9,290299E-1	2,040625E+3	-2,065948E-1	2,040625E+3	-9,506902E-1	2,040625E+3	-7,843902E-3	2,040625E+3	-9,238388E-1	2,040625E+3	-5,080439E-2	2,040625E+3	-9,235480E-1	2,040625E+3	3,218818E-2	2,040625E+3	-9,248906E-1	2,040625E+3	-2,215036E-1	2,040625E+3	-9,377304E-1	2,040625E+3	-3,365517E-1	2,040625E+3	-9,009445E-1	2,040625E+3	-2,592353E-1	2,040625E+3	-9,188400E-1	2,040625E+3	-3,851305E-1	2,040625E+3	-7,724300E-1	2,040625E+3	-3,403930E-1	2,040625E+3	-7,944294E-1	2,040625E+3	-3,753700E-1	2,040625E+3	-7,606368E-1
2,042187E+3	1,577685E-1	2,042187E+3	-4,336428E-1	2,042187E+3	1,681699E-1	2,042187E+3	-4,650770E-1	2,042187E+3	1,657257E-1	2,042187E+3	-4,182408E-1	2,042187E+3	-2,466989E-1	2,042187E+3	-8,519222E-1	2,042187E+3	-2,385153E-1	2,042187E+3	-8,544693E-1	2,042187E+3	-2,394807E-1	2,042187E+3	-8,534953E-1	2,042187E+3	-3,742402E-1	2,042187E+3	-8,926074E-1	2,042187E+3	-2,487937E-1	2,042187E+3	-9,414869E-1	2,042187E+3	-2,636212E-1	2,042187E+3	-9,353730E-1	2,042187E+3	-4,343863E-1	2,042187E+3	-7,180039E-1	2,042187E+3	-3,868205E-1	2,042187E+3	-7,507271E-1	2,042187E+3	-2,919682E-1	2,042187E+3	-8,128752E-1	2,042187E+3	-3,189969E-1	2,042187E+3	-9,205612E-1	2,042187E+3	-2,863790E-1	2,042187E+3	-9,296201E-1	2,042187E+3	-2,037226E-1	2,042187E+3	-9,507607E-1	2,042187E+3	-5,143042E-3	2,042187E+3	-9,238082E-1	2,042187E+3	-4,750742E-2	2,042187E+3	-9,234096E-1	2,042187E+3	3,306661E-2	2,042187E+3	-9,240125E-1	2,042187E+3	-2,193585E-1	2,042187E+3	-9,385981E-1	2,042187E+3	-3,342410E-1	2,042187E+3	-9,004603E-1	2,042187E+3	-2,562648E-1	2,042187E+3	-9,188823E-1	2,042187E+3	-3,836257E-1	2,042187E+3	-7,704554E-1	2,042187E+3	-3,392978E-1	2,042187E+3	-7,941096E-1	2,042187E+3	-3,714937E-1	2,042187E+3	-7,599703E-1
2,043750E+3	1,600590E-1	2,043750E+3	-4,395040E-1	2,043750E+3	1,723225E-1	2,043750E+3	-4,708129E-1	2,043750E+3	1,703054E-1	2,043750E+3	-4,236648E-1	2,043750E+3	-2,434831E-1	2,043750E+3	-8,522376E-1	2,043750E+3	-2,359446E-1	2,043750E+3	-8,543917E-1	2,043750E+3	-2,373122E-1	2,043750E+3	-8,530731E-1	2,043750E+3	-3,737315E-1	2,043750E+3	-8,917634E-1	2,043750E+3	-2,459404E-1	2,043750E+3	-9,420985E-1	2,043750E+3	-2,602240E-1	2,043750E+3	-9,328178E-1	2,043750E+3	-4,322159E-1	2,043750E+3	-7,157541E-1	2,043750E+3	-3,859780E-1	2,043750E+3	-7,493098E-1	2,043750E+3	-2,898732E-1	2,043750E+3	-8,127661E-1	2,043750E+3	-3,168787E-1	2,043750E+3	-9,199694E-1	2,043750E+3	-2,837299E-1	2,043750E+3	-9,296148E-1	2,043750E+3	-2,001491E-1	2,043750E+3	-9,517016E-1	2,043750E+3	-3,033680E-3	2,043750E+3	-9,240019E-1	2,043750E+3	-4,667654E-2	2,043750E+3	-9,226162E-1	2,043750E+3	3,595450E-2	2,043750E+3	-9,250978E-1	2,043750E+3	-2,160952E-1	2,043750E+3	-9,388131E-1	2,043750E+3	-3,298953E-1	2,043750E+3	-9,019891E-1	2,043750E+3	-2,536175E-1	2,043750E+3	-9,197438E-1	2,043750E+3	-3,808174E-1	2,043750E+3	-7,703981E-1	2,043750E+3	-3,384956E-1	2,043750E+3	-7,914570E-1	2,043750E+3	-3,700810E-1	2,043750E+3	-7,588733E-1
2,045312E+3	1,642519E-1	2,045312E+3	-4,436005E-1	2,045312E+3	1,740991E-1	2,045312E+3	-4,768942E-1	2,045312E+3	1,741382E-1	2,045312E+3	-4,299233E-1	2,045312E+3	-2,440298E-1	2,045312E+3	-8,511870E-1	2,045312E+3	-2,362791E-1	2,045312E+3	-8,545026E-1	2,045312E+3	-2,369623E-1	2,045312E+3	-8,541510E-1	2,045312E+3	-3,690927E-1	2,045312E+3	-8,934498E-1	2,045312E+3	-2,447211E-1	2,045312E+3	-9,405204E-1	2,045312E+3	-2,560264E-1	2,045312E+3	-9,337612E-1	2,045312E+3	-4,293718E-1	2,045312E+3	-7,153291E-1	2,045312E+3	-3,830001E-1	2,045312E+3	-7,467570E-1	2,045312E+3	-2,887238E-1	2,045312E+3	-8,127569E-1	2,045312E+3	-3,129387E-1	2,045312E+3	-9,201184E-1	2,045312E+3	-2,811083E-1	2,045312E+3	-9,302723E-1	2,045312E+3	-1,976972E-1	2,045312E+3	-9,520777E-1	2,045312E+3	-5,568034E-4	2,045312E+3	-9,238985E-1	2,045312E+3	-4,302317E-2	2,045312E+3	-9,239106E-1	2,045312E+3	3,794407E-2	2,045312E+3	-9,229285E-1	2,045312E+3	-2,115785E-1	2,045312E+3	-9,389382E-1	2,045312E+3	-3,282410E-1	2,045312E+3	-9,020697E-1	2,045312E+3	-2,502098E-1	2,045312E+3	-9,205109E-1	2,045312E+3	-3,801982E-1	2,045312E+3	-7,677832E-1	2,045312E+3	-3,358656E-1	2,045312E+3	-7,925995E-1	2,045312E+3	-3,695162E-1	2,045312E+3	-7,576668E-1
2,046875E+3	1,680260E-1	2,046875E+3	-4,510409E-1	2,046875E+3	1,771515E-1	2,046875E+3	-4,829212E-1	2,046875E+3	1,778891E-1	2,046875E+3	-4,354937E-1	2,046875E+3	-2,413557E-1	2,046875E+3	-8,516004E-1	2,046875E+3	-2,344470E-1	2,046875E+3	-8,527558E-1	2,046875E+3	-2,353435E-1	2,046875E+3	-8,548669E-1	2,046875E+3	-3,665431E-1	2,046875E+3	-8,936330E-1	2,046875E+3	-2,406507E-1	2,046875E+3	-9,407712E-1	2,046875E+3	-2,544714E-1	2,046875E+3	-9,333354E-1	2,046875E+3	-4,298460E-1	2,046875E+3	-7,126983E-1	2,046875E+3	-3,820225E-1	2,046875E+3	-7,444246E-1	2,046875E+3	-2,871696E-1	2,046875E+3	-8,119758E-1	2,046875E+3	-3,104276E-1	2,046875E+3	-9,217188E-1	2,046875E+3	-2,780559E-1	2,046875E+3	-9,297048E-1	2,046875E+3	-1,956821E-1	2,046875E+3	-9,519742E-1	2,046875E+3	1,156951E-3	2,046875E+3	-9,235959E-1	2,046875E+3	-4,291558E-2	2,046875E+3	-9,237266E-1	2,046875E+3	4,096250E-2	2,046875E+3	-9,228564E-1	2,046875E+3	-2,089181E-1	2,046875E+3	-9,396272E-1	2,046875E+3	-3,253744E-1	2,046875E+3	-9,036882E-1	2,046875E+3	-2,489092E-1	2,046875E+3	-9,212332E-1	2,046875E+3	-3,801822E-1	2,046875E+3	-7,671560E-1	2,046875E+3	-3,349367E-1	2,046875E+3	-7,914013E-1	2,046875E+3	-3,694848E-1	2,046875E+3	-7,555572E-1
2,048437E+3	1,723824E-1	2,048437E+3	-4,564725E-1	2,048437E+3	1,804211E-1	2,048437E+3	-4,880466E-1	2,048437E+3	1,816281E-1	2,048437E+3	-4,415205E-1	2,048437E+3	-2,400370E-1	2,048437E+3	-8,501023E-1	2,048437E+3	-2,330917E-1	2,048437E+3	-8,508179E-1	2,048437E+3	-2,319896E-1	2,048437E+3	-8,544543E-1	2,048437E+3	-3,648001E-1	2,048437E+3	-8,954792E-1	2,048437E+3	-2,371431E-1	2,048437E+3	-9,408159E-1	2,048437E+3	-2,511429E-1	2,048437E+3	-9,356229E-1	2,048437E+3	-4,284097E-1	2,048437E+3	-7,123986E-1	2,048437E+3	-3,792766E-1	2,048437E+3	-7,433419E-1	2,048437E+3	-2,865090E-1	2,048437E+3	-8,099328E-1	2,048437E+3	-3,084123E-1	2,048437E+3	-9,242981E-1	2,048437E+3	-2,745058E-1	2,048437E+3	-9,297965E-1	2,048437E+3	-1,900886E-1	2,048437E+3	-9,517088E-1	2,048437E+3	3,914790E-3	2,048437E+3	-9,239177E-1	2,048437E+3	-3,958361E-2	2,048437E+3	-9,231531E-1	2,048437E+3	4,214230E-2	2,048437E+3	-9,233614E-1	2,048437E+3	-2,072016E-1	2,048437E+3	-9,411197E-1	2,048437E+3	-3,227022E-1	2,048437E+3	-9,038183E-1	2,048437E+3	-2,445160E-1	2,048437E+3	-9,220883E-1	2,048437E+3	-3,772929E-1	2,048437E+3	-7,672997E-1	2,048437E+3	-3,340490E-1	2,048437E+3	-7,895535E-1	2,048437E+3	-3,673039E-1	2,048437E+3	-7,554629E-1
2,050000E+3	1,757654E-1	2,050000E+3	-4,598863E-1	2,050000E+3	1,833478E-1	2,050000E+3	-4,930957E-1	2,050000E+3	1,865404E-1	2,050000E+3	-4,473132E-1	2,050000E+3	-2,386268E-1	2,050000E+3	-8,493881E-1	2,050000E+3	-2,308506E-1	2,050000E+3	-8,519903E-1	2,050000E+3	-2,319306E-1	2,050000E+3	-8,518447E-1	2,050000E+3	-3,628195E-1	2,050000E+3	-8,951520E-1	2,050000E+3	-2,339588E-1	2,050000E+3	-9,421012E-1	2,050000E+3	-2,479130E-1	2,050000E+3	-9,364072E-1	2,050000E+3	-4,262760E-1	2,050000E+3	-7,093645E-1	2,050000E+3	-3,792048E-1	2,050000E+3	-7,414857E-1	2,050000E+3	-2,828034E-1	2,050000E+3	-8,088757E-1	2,050000E+3	-3,055392E-1	2,050000E+3	-9,237737E-1	2,050000E+3	-2,729232E-1	2,050000E+3	-9,320579E-1	2,050000E+3	-1,864112E-1	2,050000E+3	-9,525277E-1	2,050000E+3	6,071812E-3	2,050000E+3	-9,247821E-1	2,050000E+3	-3,547002E-2	2,050000E+3	-9,211913E-1	2,050000E+3	4,423001E-2	2,050000E+3	-9,246897E-1	2,050000E+3	-2,031460E-1	2,050000E+3	-9,404696E-1	2,050000E+3	-3,196270E-1	2,050000E+3	-9,040591E-1	2,050000E+3	-2,412231E-1	2,050000E+3	-9,220579E-1	2,050000E+3	-3,761084E-1	2,050000E+3	-7,651798E-1	2,050000E+3	-3,306460E-1	2,050000E+3	-7,884335E-1	2,050000E+3	-3,661197E-1	2,050000E+3	-7,538146E-1
2,051562E+3	1,783621E-1	2,051562E+3	-4,668931E-1	2,051562E+3	1,869935E-1	2,051562E+3	-4,984488E-1	2,051562E+3	1,908148E-1	2,051562E+3	-4,513987E-1	2,051562E+3	-2,363959E-1	2,051562E+3	-8,510776E-1	2,051562E+3	-2,291574E-1	2,051562E+3	-8,499217E-1	2,051562E+3	-2,311453E-1	2,051562E+3	-8,515361E-1	2,051562E+3	-3,592020E-1	2,051562E+3	-8,972028E-1	2,051562E+3	-2,313633E-1	2,051562E+3	-9,431772E-1	2,051562E+3	-2,452252E-1	2,051562E+3	-9,364951E-1	2,051562E+3	-4,232592E-1	2,051562E+3	-7,075318E-1	2,051562E+3	-3,754315E-1	2,051562E+3	-7,386780E-1	2,051562E+3	-2,814891E-1	2,051562E+3	-8,068925E-1	2,051562E+3	-3,031389E-1	2,051562E+3	-9,233801E-1	2,051562E+3	-2,699947E-1	2,051562E+3	-9,332221E-1	2,051562E+3	-1,849955E-1	2,051562E+3	-9,537275E-1	2,051562E+3	8,558882E-3	2,051562E+3	-9,252226E-1	2,051562E+3	-3,528809E-2	2,051562E+3	-9,230792E-1	2,051562E+3	4,694307E-2	2,051562E+3	-9,247697E-1	2,051562E+3	-1,991108E-1	2,051562E+3	-9,399132E-1	2,051562E+3	-3,168432E-1	2,051562E+3	-9,042303E-1	2,051562E+3	-2,395576E-1	2,051562E+3	-9,219451E-1	2,051562E+3	-3,755292E-1	2,051562E+3	-7,634990E-1	2,051562E+3	-3,306214E-1	2,051562E+3	-7,867623E-1	2,051562E+3	-3,641494E-1	2,051562E+3	-7,525012E-1
