Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 14_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 15_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 16_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 17_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 18_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 19_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 20_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 21_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 22_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 23_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 24_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,468750E+2	6,992937E+1	1,468750E+2	7,031914E+1	1,468750E+2	7,013203E+1	1,468750E+2	6,802625E+1	1,468750E+2	6,888595E+1	1,468750E+2	7,101868E+1	1,468750E+2	6,901843E+1	1,468750E+2	6,894997E+1	1,468750E+2	6,915458E+1	1,468750E+2	6,976362E+1	1,468750E+2	6,871470E+1	1,468750E+2	6,817613E+1	1,468750E+2	6,939867E+1	1,468750E+2	7,006007E+1	1,468750E+2	6,946386E+1	1,468750E+2	7,127115E+1	1,468750E+2	6,846356E+1	1,468750E+2	7,035326E+1	1,468750E+2	6,919727E+1	1,468750E+2	6,788910E+1	1,468750E+2	6,818189E+1	1,468750E+2	6,792425E+1	1,468750E+2	6,912853E+1	1,468750E+2	6,994898E+1
1,484375E+2	7,030588E+1	1,484375E+2	7,041375E+1	1,484375E+2	6,902733E+1	1,484375E+2	6,720710E+1	1,484375E+2	6,831282E+1	1,484375E+2	7,114999E+1	1,484375E+2	6,873944E+1	1,484375E+2	6,821340E+1	1,484375E+2	7,026022E+1	1,484375E+2	6,951893E+1	1,484375E+2	6,969657E+1	1,484375E+2	6,861157E+1	1,484375E+2	6,871758E+1	1,484375E+2	6,945800E+1	1,484375E+2	6,961771E+1	1,484375E+2	7,052148E+1	1,484375E+2	6,846411E+1	1,484375E+2	6,972883E+1	1,484375E+2	6,882312E+1	1,484375E+2	6,699592E+1	1,484375E+2	6,792116E+1	1,484375E+2	6,761432E+1	1,484375E+2	6,991238E+1	1,484375E+2	6,952877E+1
1,500000E+2	7,095409E+1	1,500000E+2	7,030124E+1	1,500000E+2	6,952209E+1	1,500000E+2	6,812268E+1	1,500000E+2	6,964567E+1	1,500000E+2	6,971056E+1	1,500000E+2	6,844647E+1	1,500000E+2	6,774459E+1	1,500000E+2	6,885875E+1	1,500000E+2	6,998016E+1	1,500000E+2	6,896820E+1	1,500000E+2	6,901237E+1	1,500000E+2	6,953219E+1	1,500000E+2	7,023549E+1	1,500000E+2	6,968810E+1	1,500000E+2	7,118681E+1	1,500000E+2	6,903887E+1	1,500000E+2	6,989997E+1	1,500000E+2	6,872279E+1	1,500000E+2	6,826746E+1	1,500000E+2	6,891747E+1	1,500000E+2	6,832435E+1	1,500000E+2	7,051351E+1	1,500000E+2	6,886672E+1
1,515625E+2	7,009959E+1	1,515625E+2	7,019683E+1	1,515625E+2	6,992220E+1	1,515625E+2	6,864970E+1	1,515625E+2	6,966882E+1	1,515625E+2	6,913335E+1	1,515625E+2	6,908742E+1	1,515625E+2	6,937985E+1	1,515625E+2	6,923426E+1	1,515625E+2	6,918055E+1	1,515625E+2	6,846424E+1	1,515625E+2	6,945261E+1	1,515625E+2	6,976892E+1	1,515625E+2	6,971408E+1	1,515625E+2	6,919476E+1	1,515625E+2	7,064082E+1	1,515625E+2	7,001418E+1	1,515625E+2	6,978068E+1	1,515625E+2	6,982593E+1	1,515625E+2	6,816785E+1	1,515625E+2	6,781668E+1	1,515625E+2	6,895547E+1	1,515625E+2	6,921435E+1	1,515625E+2	6,877203E+1
1,531250E+2	6,914806E+1	1,531250E+2	7,132017E+1	1,531250E+2	6,930907E+1	1,531250E+2	6,921341E+1	1,531250E+2	6,975744E+1	1,531250E+2	6,882468E+1	1,531250E+2	6,917545E+1	1,531250E+2	7,009894E+1	1,531250E+2	6,942162E+1	1,531250E+2	7,039712E+1	1,531250E+2	6,828806E+1	1,531250E+2	6,969287E+1	1,531250E+2	6,786762E+1	1,531250E+2	6,828558E+1	1,531250E+2	6,844900E+1	1,531250E+2	7,009425E+1	1,531250E+2	6,933462E+1	1,531250E+2	6,785183E+1	1,531250E+2	7,048019E+1	1,531250E+2	6,846220E+1	1,531250E+2	6,748161E+1	1,531250E+2	6,919080E+1	1,531250E+2	6,945663E+1	1,531250E+2	6,806661E+1
1,546875E+2	6,957200E+1	1,546875E+2	7,038184E+1	1,546875E+2	6,891005E+1	1,546875E+2	6,823654E+1	1,546875E+2	6,994644E+1	1,546875E+2	6,849286E+1	1,546875E+2	6,899630E+1	1,546875E+2	6,890100E+1	1,546875E+2	6,953374E+1	1,546875E+2	7,112012E+1	1,546875E+2	6,790123E+1	1,546875E+2	6,906944E+1	1,546875E+2	6,953577E+1	1,546875E+2	6,798495E+1	1,546875E+2	6,910929E+1	1,546875E+2	6,982906E+1	1,546875E+2	6,864179E+1	1,546875E+2	6,938808E+1	1,546875E+2	6,889856E+1	1,546875E+2	6,854862E+1	1,546875E+2	6,694580E+1	1,546875E+2	6,871471E+1	1,546875E+2	6,933485E+1	1,546875E+2	6,912144E+1
1,562500E+2	6,920687E+1	1,562500E+2	6,920939E+1	1,562500E+2	6,984476E+1	1,562500E+2	6,679661E+1	1,562500E+2	6,812019E+1	1,562500E+2	6,810287E+1	1,562500E+2	6,979356E+1	1,562500E+2	6,861070E+1	1,562500E+2	6,908667E+1	1,562500E+2	7,008682E+1	1,562500E+2	6,787321E+1	1,562500E+2	6,864920E+1	1,562500E+2	7,032156E+1	1,562500E+2	6,810484E+1	1,562500E+2	6,953492E+1	1,562500E+2	7,071296E+1	1,562500E+2	6,878178E+1	1,562500E+2	6,908564E+1	1,562500E+2	6,904937E+1	1,562500E+2	6,853057E+1	1,562500E+2	6,716528E+1	1,562500E+2	6,950966E+1	1,562500E+2	6,892980E+1	1,562500E+2	6,997350E+1
1,578125E+2	6,895720E+1	1,578125E+2	6,956882E+1	1,578125E+2	7,071653E+1	1,578125E+2	6,670522E+1	1,578125E+2	6,939867E+1	1,578125E+2	6,895659E+1	1,578125E+2	6,988342E+1	1,578125E+2	6,947790E+1	1,578125E+2	6,957838E+1	1,578125E+2	6,867156E+1	1,578125E+2	6,838628E+1	1,578125E+2	6,786973E+1	1,578125E+2	7,057391E+1	1,578125E+2	6,794976E+1	1,578125E+2	6,888944E+1	1,578125E+2	6,947216E+1	1,578125E+2	6,770302E+1	1,578125E+2	6,975455E+1	1,578125E+2	6,884575E+1	1,578125E+2	6,776584E+1	1,578125E+2	6,738801E+1	1,578125E+2	7,010679E+1	1,578125E+2	6,828455E+1	1,578125E+2	6,982475E+1
1,593750E+2	6,933815E+1	1,593750E+2	6,979486E+1	1,593750E+2	7,116943E+1	1,593750E+2	6,751488E+1	1,593750E+2	6,927876E+1	1,593750E+2	6,971896E+1	1,593750E+2	6,943487E+1	1,593750E+2	6,986586E+1	1,593750E+2	7,015021E+1	1,593750E+2	6,924455E+1	1,593750E+2	6,791787E+1	1,593750E+2	6,977485E+1	1,593750E+2	7,036212E+1	1,593750E+2	6,797555E+1	1,593750E+2	6,943356E+1	1,593750E+2	6,910648E+1	1,593750E+2	6,730282E+1	1,593750E+2	6,955497E+1	1,593750E+2	6,866031E+1	1,593750E+2	6,727007E+1	1,593750E+2	6,754234E+1	1,593750E+2	6,858906E+1	1,593750E+2	7,064470E+1	1,593750E+2	6,939980E+1
1,609375E+2	6,969019E+1	1,609375E+2	7,008002E+1	1,609375E+2	6,950026E+1	1,609375E+2	6,882026E+1	1,609375E+2	6,931665E+1	1,609375E+2	6,928509E+1	1,609375E+2	6,909969E+1	1,609375E+2	6,774504E+1	1,609375E+2	6,972943E+1	1,609375E+2	6,952994E+1	1,609375E+2	6,804923E+1	1,609375E+2	6,973989E+1	1,609375E+2	7,055888E+1	1,609375E+2	6,916719E+1	1,609375E+2	6,959231E+1	1,609375E+2	6,977923E+1	1,609375E+2	6,866712E+1	1,609375E+2	6,932849E+1	1,609375E+2	6,866179E+1	1,609375E+2	6,766609E+1	1,609375E+2	6,804539E+1	1,609375E+2	6,924885E+1	1,609375E+2	7,040953E+1	1,609375E+2	6,860611E+1
1,625000E+2	6,893082E+1	1,625000E+2	6,953948E+1	1,625000E+2	6,885851E+1	1,625000E+2	6,844885E+1	1,625000E+2	6,934090E+1	1,625000E+2	6,966639E+1	1,625000E+2	6,962989E+1	1,625000E+2	6,767547E+1	1,625000E+2	6,922819E+1	1,625000E+2	6,976041E+1	1,625000E+2	6,813230E+1	1,625000E+2	6,880760E+1	1,625000E+2	6,872693E+1	1,625000E+2	6,902561E+1	1,625000E+2	6,875999E+1	1,625000E+2	7,029039E+1	1,625000E+2	6,924986E+1	1,625000E+2	6,941640E+1	1,625000E+2	6,823143E+1	1,625000E+2	6,813770E+1	1,625000E+2	6,876354E+1	1,625000E+2	6,887987E+1	1,625000E+2	6,993685E+1	1,625000E+2	6,821433E+1
1,640625E+2	6,991721E+1	1,640625E+2	6,920039E+1	1,640625E+2	6,918366E+1	1,640625E+2	6,800048E+1	1,640625E+2	6,931879E+1	1,640625E+2	6,874887E+1	1,640625E+2	6,984093E+1	1,640625E+2	6,818235E+1	1,640625E+2	6,852965E+1	1,640625E+2	6,893786E+1	1,640625E+2	6,784650E+1	1,640625E+2	6,967370E+1	1,640625E+2	6,752855E+1	1,640625E+2	6,757171E+1	1,640625E+2	6,753951E+1	1,640625E+2	6,892131E+1	1,640625E+2	6,858194E+1	1,640625E+2	7,038320E+1	1,640625E+2	6,872879E+1	1,640625E+2	6,812343E+1	1,640625E+2	6,811691E+1	1,640625E+2	6,829352E+1	1,640625E+2	7,009266E+1	1,640625E+2	6,953196E+1
1,656250E+2	6,954197E+1	1,656250E+2	6,962961E+1	1,656250E+2	6,868049E+1	1,656250E+2	6,834060E+1	1,656250E+2	7,017133E+1	1,656250E+2	6,875569E+1	1,656250E+2	6,906317E+1	1,656250E+2	6,779211E+1	1,656250E+2	6,823433E+1	1,656250E+2	6,963632E+1	1,656250E+2	6,848634E+1	1,656250E+2	6,891690E+1	1,656250E+2	6,868592E+1	1,656250E+2	6,717574E+1	1,656250E+2	6,807135E+1	1,656250E+2	6,836535E+1	1,656250E+2	6,917070E+1	1,656250E+2	7,038359E+1	1,656250E+2	6,938423E+1	1,656250E+2	6,772406E+1	1,656250E+2	6,732961E+1	1,656250E+2	6,828831E+1	1,656250E+2	7,032777E+1	1,656250E+2	6,885414E+1
1,671875E+2	6,887812E+1	1,671875E+2	6,931017E+1	1,671875E+2	6,865228E+1	1,671875E+2	6,749394E+1	1,671875E+2	7,003847E+1	1,671875E+2	6,964116E+1	1,671875E+2	6,854177E+1	1,671875E+2	6,774882E+1	1,671875E+2	6,881564E+1	1,671875E+2	6,983452E+1	1,671875E+2	6,935746E+1	1,671875E+2	6,896955E+1	1,671875E+2	6,910110E+1	1,671875E+2	6,851818E+1	1,671875E+2	6,942710E+1	1,671875E+2	7,096524E+1	1,671875E+2	6,896931E+1	1,671875E+2	6,878408E+1	1,671875E+2	6,847861E+1	1,671875E+2	6,712060E+1	1,671875E+2	6,763977E+1	1,671875E+2	6,920554E+1	1,671875E+2	6,985327E+1	1,671875E+2	6,773503E+1
1,687500E+2	6,831926E+1	1,687500E+2	6,941792E+1	1,687500E+2	6,871761E+1	1,687500E+2	6,748945E+1	1,687500E+2	6,918865E+1	1,687500E+2	6,959624E+1	1,687500E+2	6,775607E+1	1,687500E+2	6,833268E+1	1,687500E+2	6,913905E+1	1,687500E+2	6,974819E+1	1,687500E+2	6,915549E+1	1,687500E+2	6,833913E+1	1,687500E+2	6,907750E+1	1,687500E+2	6,902691E+1	1,687500E+2	6,959307E+1	1,687500E+2	7,080713E+1	1,687500E+2	6,780225E+1	1,687500E+2	6,930806E+1	1,687500E+2	6,821229E+1	1,687500E+2	6,716750E+1	1,687500E+2	6,837818E+1	1,687500E+2	6,974756E+1	1,687500E+2	6,991954E+1	1,687500E+2	6,852754E+1
1,703125E+2	6,855560E+1	1,703125E+2	6,913196E+1	1,703125E+2	6,946690E+1	1,703125E+2	6,739021E+1	1,703125E+2	6,913986E+1	1,703125E+2	6,933183E+1	1,703125E+2	6,826977E+1	1,703125E+2	6,795914E+1	1,703125E+2	6,921336E+1	1,703125E+2	6,958001E+1	1,703125E+2	6,884760E+1	1,703125E+2	6,863143E+1	1,703125E+2	6,894334E+1	1,703125E+2	6,863863E+1	1,703125E+2	6,829416E+1	1,703125E+2	6,991268E+1	1,703125E+2	6,902993E+1	1,703125E+2	6,992167E+1	1,703125E+2	6,862355E+1	1,703125E+2	6,825867E+1	1,703125E+2	6,768975E+1	1,703125E+2	6,927634E+1	1,703125E+2	6,891435E+1	1,703125E+2	6,774644E+1
1,718750E+2	6,889362E+1	1,718750E+2	7,003815E+1	1,718750E+2	6,949195E+1	1,718750E+2	6,873533E+1	1,718750E+2	6,806466E+1	1,718750E+2	6,888873E+1	1,718750E+2	6,818645E+1	1,718750E+2	6,815511E+1	1,718750E+2	6,919881E+1	1,718750E+2	6,953022E+1	1,718750E+2	6,821406E+1	1,718750E+2	6,934114E+1	1,718750E+2	6,811854E+1	1,718750E+2	6,917577E+1	1,718750E+2	6,935716E+1	1,718750E+2	6,948607E+1	1,718750E+2	6,800123E+1	1,718750E+2	6,982109E+1	1,718750E+2	6,860627E+1	1,718750E+2	6,727279E+1	1,718750E+2	6,782685E+1	1,718750E+2	6,914155E+1	1,718750E+2	6,905674E+1	1,718750E+2	6,901184E+1
1,734375E+2	6,807563E+1	1,734375E+2	7,009953E+1	1,734375E+2	6,901585E+1	1,734375E+2	6,837372E+1	1,734375E+2	6,789778E+1	1,734375E+2	6,938231E+1	1,734375E+2	6,746581E+1	1,734375E+2	6,857599E+1	1,734375E+2	6,846697E+1	1,734375E+2	7,017681E+1	1,734375E+2	6,886197E+1	1,734375E+2	6,913800E+1	1,734375E+2	6,964631E+1	1,734375E+2	6,964734E+1	1,734375E+2	7,005690E+1	1,734375E+2	6,859118E+1	1,734375E+2	6,869384E+1	1,734375E+2	7,021960E+1	1,734375E+2	6,782957E+1	1,734375E+2	6,719937E+1	1,734375E+2	6,813793E+1	1,734375E+2	6,909018E+1	1,734375E+2	6,868974E+1	1,734375E+2	6,860876E+1
1,750000E+2	6,781608E+1	1,750000E+2	7,033811E+1	1,750000E+2	7,010915E+1	1,750000E+2	6,723101E+1	1,750000E+2	6,845367E+1	1,750000E+2	6,992383E+1	1,750000E+2	6,757644E+1	1,750000E+2	6,832695E+1	1,750000E+2	7,014594E+1	1,750000E+2	6,870237E+1	1,750000E+2	6,811130E+1	1,750000E+2	6,910637E+1	1,750000E+2	6,751725E+1	1,750000E+2	6,951734E+1	1,750000E+2	6,942038E+1	1,750000E+2	6,823758E+1	1,750000E+2	6,886108E+1	1,750000E+2	7,027532E+1	1,750000E+2	6,908444E+1	1,750000E+2	6,731680E+1	1,750000E+2	6,935487E+1	1,750000E+2	6,817075E+1	1,750000E+2	6,923232E+1	1,750000E+2	6,900485E+1
1,765625E+2	6,837007E+1	1,765625E+2	6,972271E+1	1,765625E+2	6,897109E+1	1,765625E+2	6,796765E+1	1,765625E+2	6,838009E+1	1,765625E+2	6,944009E+1	1,765625E+2	6,857430E+1	1,765625E+2	6,760680E+1	1,765625E+2	6,908104E+1	1,765625E+2	6,890074E+1	1,765625E+2	6,795814E+1	1,765625E+2	6,884739E+1	1,765625E+2	6,775304E+1	1,765625E+2	6,882586E+1	1,765625E+2	6,822690E+1	1,765625E+2	6,854968E+1	1,765625E+2	6,861044E+1	1,765625E+2	6,981958E+1	1,765625E+2	6,845581E+1	1,765625E+2	6,755322E+1	1,765625E+2	6,914956E+1	1,765625E+2	6,755478E+1	1,765625E+2	7,041843E+1	1,765625E+2	6,943489E+1
1,781250E+2	6,841939E+1	1,781250E+2	6,958481E+1	1,781250E+2	6,845818E+1	1,781250E+2	6,825131E+1	1,781250E+2	6,926453E+1	1,781250E+2	6,936499E+1	1,781250E+2	6,897205E+1	1,781250E+2	6,708435E+1	1,781250E+2	6,853241E+1	1,781250E+2	6,817309E+1	1,781250E+2	6,858600E+1	1,781250E+2	6,817558E+1	1,781250E+2	6,774008E+1	1,781250E+2	6,759615E+1	1,781250E+2	6,912576E+1	1,781250E+2	6,776845E+1	1,781250E+2	6,879789E+1	1,781250E+2	6,939166E+1	1,781250E+2	6,857630E+1	1,781250E+2	6,785823E+1	1,781250E+2	6,973363E+1	1,781250E+2	6,817287E+1	1,781250E+2	6,889025E+1	1,781250E+2	6,917770E+1
1,796875E+2	6,784498E+1	1,796875E+2	6,962691E+1	1,796875E+2	6,881295E+1	1,796875E+2	6,808542E+1	1,796875E+2	6,890955E+1	1,796875E+2	6,861678E+1	1,796875E+2	6,818023E+1	1,796875E+2	6,731383E+1	1,796875E+2	6,871616E+1	1,796875E+2	6,869812E+1	1,796875E+2	6,906117E+1	1,796875E+2	6,802686E+1	1,796875E+2	6,876948E+1	1,796875E+2	6,840259E+1	1,796875E+2	6,893443E+1	1,796875E+2	6,754557E+1	1,796875E+2	6,922278E+1	1,796875E+2	6,983536E+1	1,796875E+2	6,803765E+1	1,796875E+2	6,790557E+1	1,796875E+2	6,961443E+1	1,796875E+2	6,853765E+1	1,796875E+2	6,857744E+1	1,796875E+2	6,876230E+1
1,812500E+2	6,821803E+1	1,812500E+2	6,894100E+1	1,812500E+2	6,998693E+1	1,812500E+2	6,834247E+1	1,812500E+2	6,760247E+1	1,812500E+2	6,774582E+1	1,812500E+2	6,850330E+1	1,812500E+2	6,765064E+1	1,812500E+2	6,937986E+1	1,812500E+2	6,924479E+1	1,812500E+2	6,845193E+1	1,812500E+2	6,809565E+1	1,812500E+2	6,748796E+1	1,812500E+2	6,779452E+1	1,812500E+2	6,864044E+1	1,812500E+2	6,973085E+1	1,812500E+2	6,831826E+1	1,812500E+2	6,980227E+1	1,812500E+2	6,743560E+1	1,812500E+2	6,728431E+1	1,812500E+2	6,981795E+1	1,812500E+2	6,848674E+1	1,812500E+2	6,996768E+1	1,812500E+2	6,835936E+1
1,828125E+2	6,918252E+1	1,828125E+2	6,835280E+1	1,828125E+2	7,013946E+1	1,828125E+2	6,774852E+1	1,828125E+2	6,803284E+1	1,828125E+2	6,763918E+1	1,828125E+2	6,789464E+1	1,828125E+2	6,855180E+1	1,828125E+2	6,838275E+1	1,828125E+2	6,877365E+1	1,828125E+2	6,814189E+1	1,828125E+2	6,847492E+1	1,828125E+2	6,705368E+1	1,828125E+2	6,634471E+1	1,828125E+2	6,786359E+1	1,828125E+2	7,009135E+1	1,828125E+2	6,811957E+1	1,828125E+2	7,013760E+1	1,828125E+2	6,852800E+1	1,828125E+2	6,646448E+1	1,828125E+2	6,992328E+1	1,828125E+2	6,846658E+1	1,828125E+2	6,993545E+1	1,828125E+2	6,801645E+1
1,843750E+2	6,944071E+1	1,843750E+2	6,775669E+1	1,843750E+2	6,963349E+1	1,843750E+2	6,749812E+1	1,843750E+2	6,856427E+1	1,843750E+2	6,819882E+1	1,843750E+2	6,808198E+1	1,843750E+2	6,826566E+1	1,843750E+2	6,832483E+1	1,843750E+2	6,857569E+1	1,843750E+2	6,778796E+1	1,843750E+2	6,700724E+1	1,843750E+2	6,715118E+1	1,843750E+2	6,716726E+1	1,843750E+2	6,810821E+1	1,843750E+2	7,003174E+1	1,843750E+2	6,783727E+1	1,843750E+2	6,909164E+1	1,843750E+2	6,691585E+1	1,843750E+2	6,653191E+1	1,843750E+2	7,009952E+1	1,843750E+2	6,846842E+1	1,843750E+2	6,878049E+1	1,843750E+2	6,802569E+1
1,859375E+2	6,903069E+1	1,859375E+2	6,698342E+1	1,859375E+2	6,944940E+1	1,859375E+2	6,699356E+1	1,859375E+2	6,915000E+1	1,859375E+2	6,801501E+1	1,859375E+2	6,784725E+1	1,859375E+2	6,715251E+1	1,859375E+2	6,748443E+1	1,859375E+2	6,940078E+1	1,859375E+2	6,738934E+1	1,859375E+2	6,814998E+1	1,859375E+2	6,809396E+1	1,859375E+2	6,834023E+1	1,859375E+2	6,833538E+1	1,859375E+2	6,995695E+1	1,859375E+2	6,935685E+1	1,859375E+2	6,821519E+1	1,859375E+2	6,746113E+1	1,859375E+2	6,756245E+1	1,859375E+2	7,054120E+1	1,859375E+2	6,817650E+1	1,859375E+2	6,816392E+1	1,859375E+2	6,800805E+1
1,875000E+2	6,821998E+1	1,875000E+2	6,771128E+1	1,875000E+2	6,952051E+1	1,875000E+2	6,754096E+1	1,875000E+2	6,792890E+1	1,875000E+2	6,824917E+1	1,875000E+2	6,679760E+1	1,875000E+2	6,684693E+1	1,875000E+2	6,546152E+1	1,875000E+2	6,933928E+1	1,875000E+2	6,781114E+1	1,875000E+2	6,757649E+1	1,875000E+2	6,775696E+1	1,875000E+2	6,876921E+1	1,875000E+2	6,870701E+1	1,875000E+2	6,861626E+1	1,875000E+2	6,850329E+1	1,875000E+2	6,809227E+1	1,875000E+2	6,868622E+1	1,875000E+2	6,754887E+1	1,875000E+2	7,124905E+1	1,875000E+2	6,766773E+1	1,875000E+2	6,841015E+1	1,875000E+2	6,824644E+1
1,890625E+2	6,833117E+1	1,890625E+2	6,882605E+1	1,890625E+2	6,856795E+1	1,890625E+2	6,731881E+1	1,890625E+2	6,918833E+1	1,890625E+2	6,782118E+1	1,890625E+2	6,789846E+1	1,890625E+2	6,686003E+1	1,890625E+2	6,726356E+1	1,890625E+2	6,907405E+1	1,890625E+2	6,721965E+1	1,890625E+2	6,722279E+1	1,890625E+2	6,806075E+1	1,890625E+2	6,769957E+1	1,890625E+2	6,748001E+1	1,890625E+2	6,866288E+1	1,890625E+2	6,800408E+1	1,890625E+2	6,919216E+1	1,890625E+2	6,896445E+1	1,890625E+2	6,704024E+1	1,890625E+2	7,082840E+1	1,890625E+2	6,821053E+1	1,890625E+2	6,862517E+1	1,890625E+2	6,803337E+1
1,906250E+2	6,719305E+1	1,906250E+2	6,846261E+1	1,906250E+2	6,741868E+1	1,906250E+2	6,602271E+1	1,906250E+2	6,907190E+1	1,906250E+2	6,704824E+1	1,906250E+2	6,773764E+1	1,906250E+2	6,692572E+1	1,906250E+2	6,788798E+1	1,906250E+2	6,915326E+1	1,906250E+2	6,667996E+1	1,906250E+2	6,750681E+1	1,906250E+2	6,843640E+1	1,906250E+2	6,826452E+1	1,906250E+2	6,733872E+1	1,906250E+2	6,855219E+1	1,906250E+2	6,814044E+1	1,906250E+2	7,021203E+1	1,906250E+2	6,851504E+1	1,906250E+2	6,678762E+1	1,906250E+2	6,963562E+1	1,906250E+2	6,889139E+1	1,906250E+2	6,911049E+1	1,906250E+2	6,832351E+1
1,921875E+2	6,786402E+1	1,921875E+2	6,825911E+1	1,921875E+2	6,849560E+1	1,921875E+2	6,661761E+1	1,921875E+2	6,879678E+1	1,921875E+2	6,701592E+1	1,921875E+2	6,660775E+1	1,921875E+2	6,690012E+1	1,921875E+2	6,846222E+1	1,921875E+2	6,945354E+1	1,921875E+2	6,710019E+1	1,921875E+2	6,706354E+1	1,921875E+2	6,781851E+1	1,921875E+2	6,716232E+1	1,921875E+2	6,802319E+1	1,921875E+2	6,902289E+1	1,921875E+2	6,901154E+1	1,921875E+2	6,956015E+1	1,921875E+2	6,755168E+1	1,921875E+2	6,654328E+1	1,921875E+2	7,064553E+1	1,921875E+2	6,823916E+1	1,921875E+2	6,912517E+1	1,921875E+2	6,937824E+1
1,937500E+2	6,851732E+1	1,937500E+2	6,904385E+1	1,937500E+2	6,950188E+1	1,937500E+2	6,686084E+1	1,937500E+2	6,827188E+1	1,937500E+2	6,862288E+1	1,937500E+2	6,633909E+1	1,937500E+2	6,675568E+1	1,937500E+2	6,815004E+1	1,937500E+2	6,905993E+1	1,937500E+2	6,765844E+1	1,937500E+2	6,818181E+1	1,937500E+2	6,867611E+1	1,937500E+2	6,770818E+1	1,937500E+2	6,805480E+1	1,937500E+2	6,934283E+1	1,937500E+2	6,882538E+1	1,937500E+2	6,910073E+1	1,937500E+2	6,770579E+1	1,937500E+2	6,695395E+1	1,937500E+2	7,103733E+1	1,937500E+2	6,837174E+1	1,937500E+2	6,879571E+1	1,937500E+2	6,854502E+1
1,953125E+2	6,859196E+1	1,953125E+2	6,910389E+1	1,953125E+2	6,845717E+1	1,953125E+2	6,717862E+1	1,953125E+2	6,960707E+1	1,953125E+2	6,899634E+1	1,953125E+2	6,794507E+1	1,953125E+2	6,684325E+1	1,953125E+2	6,831586E+1	1,953125E+2	6,847736E+1	1,953125E+2	6,788443E+1	1,953125E+2	6,897073E+1	1,953125E+2	6,882335E+1	1,953125E+2	6,786864E+1	1,953125E+2	6,717617E+1	1,953125E+2	6,815407E+1	1,953125E+2	6,828330E+1	1,953125E+2	6,873923E+1	1,953125E+2	6,724210E+1	1,953125E+2	6,695110E+1	1,953125E+2	7,117996E+1	1,953125E+2	6,789121E+1	1,953125E+2	6,893199E+1	1,953125E+2	6,789974E+1
1,968750E+2	6,929290E+1	1,968750E+2	6,866468E+1	1,968750E+2	6,884376E+1	1,968750E+2	6,755186E+1	1,968750E+2	6,743026E+1	1,968750E+2	6,808395E+1	1,968750E+2	6,777716E+1	1,968750E+2	6,699767E+1	1,968750E+2	6,771683E+1	1,968750E+2	6,813494E+1	1,968750E+2	6,732110E+1	1,968750E+2	6,765947E+1	1,968750E+2	6,816660E+1	1,968750E+2	6,829320E+1	1,968750E+2	6,704954E+1	1,968750E+2	6,851328E+1	1,968750E+2	6,733169E+1	1,968750E+2	6,879953E+1	1,968750E+2	6,731700E+1	1,968750E+2	6,576880E+1	1,968750E+2	6,973035E+1	1,968750E+2	6,811545E+1	1,968750E+2	6,866335E+1	1,968750E+2	6,823638E+1
1,984375E+2	6,921716E+1	1,984375E+2	6,898495E+1	1,984375E+2	6,874612E+1	1,984375E+2	6,722499E+1	1,984375E+2	6,733037E+1	1,984375E+2	6,918985E+1	1,984375E+2	6,634001E+1	1,984375E+2	6,772328E+1	1,984375E+2	6,626839E+1	1,984375E+2	6,865871E+1	1,984375E+2	6,673795E+1	1,984375E+2	6,755812E+1	1,984375E+2	6,780712E+1	1,984375E+2	6,752332E+1	1,984375E+2	6,786089E+1	1,984375E+2	6,926757E+1	1,984375E+2	6,729399E+1	1,984375E+2	6,796514E+1	1,984375E+2	6,764363E+1	1,984375E+2	6,593210E+1	1,984375E+2	6,935828E+1	1,984375E+2	6,841917E+1	1,984375E+2	6,866098E+1	1,984375E+2	6,876916E+1
