Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	
1,596875E+3	9,370644E-1	1,596875E+3	9,408870E-1	1,596875E+3	9,421811E-1	1,596875E+3	9,247660E-1	1,596875E+3	8,598536E-1	1,596875E+3	8,204704E-1	1,596875E+3	7,829416E-1
1,598437E+3	9,406595E-1	1,598437E+3	9,449424E-1	1,598437E+3	9,444171E-1	1,598437E+3	9,295706E-1	1,598437E+3	8,614677E-1	1,598437E+3	8,190889E-1	1,598437E+3	7,787113E-1
1,600000E+3	9,442673E-1	1,600000E+3	9,478275E-1	1,600000E+3	9,487439E-1	1,600000E+3	9,339306E-1	1,600000E+3	8,663200E-1	1,600000E+3	8,191198E-1	1,600000E+3	7,809482E-1
1,601562E+3	9,468180E-1	1,601562E+3	9,515697E-1	1,601562E+3	9,518082E-1	1,601562E+3	9,346708E-1	1,601562E+3	8,663421E-1	1,601562E+3	8,190465E-1	1,601562E+3	7,853167E-1
1,603125E+3	9,507906E-1	1,603125E+3	9,546309E-1	1,603125E+3	9,538766E-1	1,603125E+3	9,344787E-1	1,603125E+3	8,662079E-1	1,603125E+3	8,215588E-1	1,603125E+3	7,830796E-1
1,604687E+3	9,542823E-1	1,604687E+3	9,577695E-1	1,604687E+3	9,571334E-1	1,604687E+3	9,374347E-1	1,604687E+3	8,688900E-1	1,604687E+3	8,206959E-1	1,604687E+3	7,849234E-1
1,606250E+3	9,569163E-1	1,606250E+3	9,607532E-1	1,606250E+3	9,587662E-1	1,606250E+3	9,403445E-1	1,606250E+3	8,650910E-1	1,606250E+3	8,194949E-1	1,606250E+3	7,833005E-1
1,607812E+3	9,597885E-1	1,607812E+3	9,632725E-1	1,607812E+3	9,624411E-1	1,607812E+3	9,433309E-1	1,607812E+3	8,658930E-1	1,607812E+3	8,248969E-1	1,607812E+3	7,800762E-1
1,609375E+3	9,626938E-1	1,609375E+3	9,662102E-1	1,609375E+3	9,662649E-1	1,609375E+3	9,475147E-1	1,609375E+3	8,674527E-1	1,609375E+3	8,246575E-1	1,609375E+3	7,810231E-1
1,610937E+3	9,652447E-1	1,610937E+3	9,689276E-1	1,610937E+3	9,686675E-1	1,610937E+3	9,470172E-1	1,610937E+3	8,718021E-1	1,610937E+3	8,169745E-1	1,610937E+3	7,852539E-1
1,612500E+3	9,683559E-1	1,612500E+3	9,717819E-1	1,612500E+3	9,712322E-1	1,612500E+3	9,484199E-1	1,612500E+3	8,724785E-1	1,612500E+3	8,201674E-1	1,612500E+3	7,832340E-1
1,614062E+3	9,719215E-1	1,614062E+3	9,742986E-1	1,614062E+3	9,731822E-1	1,614062E+3	9,510944E-1	1,614062E+3	8,702105E-1	1,614062E+3	8,249442E-1	1,614062E+3	7,848400E-1
1,615625E+3	9,752510E-1	1,615625E+3	9,767685E-1	1,615625E+3	9,747625E-1	1,615625E+3	9,548793E-1	1,615625E+3	8,748730E-1	1,615625E+3	8,276535E-1	1,615625E+3	7,831863E-1
1,617187E+3	9,770960E-1	1,617187E+3	9,788044E-1	1,617187E+3	9,770702E-1	1,617187E+3	9,555537E-1	1,617187E+3	8,769741E-1	1,617187E+3	8,306534E-1	1,617187E+3	7,807592E-1
1,618750E+3	9,797453E-1	1,618750E+3	9,812582E-1	1,618750E+3	9,792310E-1	1,618750E+3	9,560700E-1	1,618750E+3	8,738648E-1	1,618750E+3	8,324090E-1	1,618750E+3	7,874615E-1
1,620312E+3	9,807322E-1	1,620312E+3	9,828271E-1	1,620312E+3	9,805524E-1	1,620312E+3	9,574480E-1	1,620312E+3	8,707272E-1	1,620312E+3	8,271893E-1	1,620312E+3	7,848916E-1
1,621875E+3	9,822890E-1	1,621875E+3	9,847691E-1	1,621875E+3	9,823563E-1	1,621875E+3	9,586128E-1	1,621875E+3	8,738170E-1	1,621875E+3	8,233598E-1	1,621875E+3	7,813748E-1
1,623437E+3	9,849478E-1	1,623437E+3	9,868103E-1	1,623437E+3	9,843156E-1	1,623437E+3	9,596985E-1	1,623437E+3	8,765690E-1	1,623437E+3	8,251134E-1	1,623437E+3	7,761205E-1
1,625000E+3	9,871583E-1	1,625000E+3	9,886629E-1	1,625000E+3	9,857841E-1	1,625000E+3	9,596672E-1	1,625000E+3	8,767059E-1	1,625000E+3	8,275961E-1	1,625000E+3	7,816401E-1
1,626562E+3	9,886067E-1	1,626562E+3	9,901418E-1	1,626562E+3	9,873063E-1	1,626562E+3	9,599668E-1	1,626562E+3	8,754039E-1	1,626562E+3	8,253400E-1	1,626562E+3	7,865886E-1
1,628125E+3	9,898864E-1	1,628125E+3	9,913168E-1	1,628125E+3	9,888330E-1	1,628125E+3	9,608501E-1	1,628125E+3	8,768333E-1	1,628125E+3	8,257956E-1	1,628125E+3	7,859213E-1
1,629687E+3	9,913459E-1	1,629687E+3	9,927353E-1	1,629687E+3	9,896913E-1	1,629687E+3	9,639222E-1	1,629687E+3	8,743606E-1	1,629687E+3	8,283488E-1	1,629687E+3	7,870923E-1
1,631250E+3	9,925358E-1	1,631250E+3	9,938709E-1	1,631250E+3	9,907991E-1	1,631250E+3	9,645504E-1	1,631250E+3	8,791603E-1	1,631250E+3	8,258946E-1	1,631250E+3	7,868045E-1
1,632812E+3	9,937119E-1	1,632812E+3	9,948673E-1	1,632812E+3	9,918218E-1	1,632812E+3	9,654293E-1	1,632812E+3	8,830365E-1	1,632812E+3	8,270360E-1	1,632812E+3	7,841280E-1
1,634375E+3	9,949263E-1	1,634375E+3	9,957334E-1	1,634375E+3	9,929038E-1	1,634375E+3	9,670237E-1	1,634375E+3	8,794922E-1	1,634375E+3	8,285896E-1	1,634375E+3	7,849327E-1
1,635937E+3	9,959403E-1	1,635937E+3	9,966177E-1	1,635937E+3	9,936008E-1	1,635937E+3	9,684284E-1	1,635937E+3	8,819831E-1	1,635937E+3	8,261187E-1	1,635937E+3	7,813951E-1
1,637500E+3	9,968999E-1	1,637500E+3	9,971623E-1	1,637500E+3	9,938501E-1	1,637500E+3	9,672145E-1	1,637500E+3	8,820457E-1	1,637500E+3	8,284326E-1	1,637500E+3	7,803567E-1
1,639062E+3	9,975736E-1	1,639062E+3	9,976394E-1	1,639062E+3	9,943341E-1	1,639062E+3	9,686209E-1	1,639062E+3	8,814955E-1	1,639062E+3	8,282632E-1	1,639062E+3	7,869352E-1
1,640625E+3	9,981018E-1	1,640625E+3	9,980992E-1	1,640625E+3	9,950666E-1	1,640625E+3	9,713224E-1	1,640625E+3	8,794513E-1	1,640625E+3	8,304994E-1	1,640625E+3	7,865646E-1
1,642187E+3	9,982391E-1	1,642187E+3	9,982967E-1	1,642187E+3	9,949244E-1	1,642187E+3	9,705370E-1	1,642187E+3	8,786620E-1	1,642187E+3	8,309760E-1	1,642187E+3	7,841790E-1
1,643750E+3	9,985705E-1	1,643750E+3	9,983629E-1	1,643750E+3	9,952795E-1	1,643750E+3	9,674280E-1	1,643750E+3	8,815636E-1	1,643750E+3	8,259646E-1	1,643750E+3	7,834487E-1
1,645312E+3	9,987051E-1	1,645312E+3	9,982948E-1	1,645312E+3	9,953778E-1	1,645312E+3	9,696711E-1	1,645312E+3	8,789648E-1	1,645312E+3	8,275316E-1	1,645312E+3	7,884111E-1
1,646875E+3	9,987024E-1	1,646875E+3	9,981287E-1	1,646875E+3	9,951197E-1	1,646875E+3	9,717939E-1	1,646875E+3	8,823538E-1	1,646875E+3	8,330772E-1	1,646875E+3	7,902271E-1
1,648437E+3	9,985909E-1	1,648437E+3	9,977222E-1	1,648437E+3	9,948672E-1	1,648437E+3	9,712976E-1	1,648437E+3	8,829421E-1	1,648437E+3	8,325705E-1	1,648437E+3	7,847041E-1
1,650000E+3	9,983828E-1	1,650000E+3	9,972329E-1	1,650000E+3	9,946148E-1	1,650000E+3	9,703793E-1	1,650000E+3	8,819049E-1	1,650000E+3	8,253175E-1	1,650000E+3	7,789602E-1
1,651562E+3	9,979365E-1	1,651562E+3	9,967547E-1	1,651562E+3	9,939866E-1	1,651562E+3	9,696487E-1	1,651562E+3	8,834932E-1	1,651562E+3	8,244877E-1	1,651562E+3	7,870924E-1
1,653125E+3	9,974326E-1	1,653125E+3	9,960990E-1	1,653125E+3	9,929027E-1	1,653125E+3	9,713733E-1	1,653125E+3	8,886740E-1	1,653125E+3	8,253984E-1	1,653125E+3	7,863953E-1
1,654687E+3	9,967017E-1	1,654687E+3	9,952916E-1	1,654687E+3	9,924449E-1	1,654687E+3	9,706146E-1	1,654687E+3	8,868879E-1	1,654687E+3	8,258183E-1	1,654687E+3	7,816355E-1
1,656250E+3	9,956429E-1	1,656250E+3	9,944504E-1	1,656250E+3	9,914617E-1	1,656250E+3	9,679415E-1	1,656250E+3	8,862370E-1	1,656250E+3	8,282780E-1	1,656250E+3	7,801179E-1
1,657812E+3	9,945077E-1	1,657812E+3	9,931542E-1	1,657812E+3	9,902602E-1	1,657812E+3	9,698700E-1	1,657812E+3	8,820509E-1	1,657812E+3	8,289616E-1	1,657812E+3	7,893390E-1
1,659375E+3	9,934990E-1	1,659375E+3	9,918656E-1	1,659375E+3	9,890908E-1	1,659375E+3	9,699005E-1	1,659375E+3	8,771817E-1	1,659375E+3	8,256362E-1	1,659375E+3	7,867501E-1
1,660937E+3	9,924117E-1	1,660937E+3	9,903940E-1	1,660937E+3	9,882039E-1	1,660937E+3	9,673965E-1	1,660937E+3	8,772612E-1	1,660937E+3	8,271444E-1	1,660937E+3	7,847116E-1
1,662500E+3	9,913879E-1	1,662500E+3	9,887711E-1	1,662500E+3	9,870336E-1	1,662500E+3	9,653872E-1	1,662500E+3	8,798223E-1	1,662500E+3	8,276951E-1	1,662500E+3	7,804033E-1
1,664062E+3	9,895119E-1	1,664062E+3	9,871701E-1	1,664062E+3	9,855660E-1	1,664062E+3	9,642494E-1	1,664062E+3	8,810861E-1	1,664062E+3	8,235030E-1	1,664062E+3	7,797206E-1
1,665625E+3	9,877342E-1	1,665625E+3	9,853367E-1	1,665625E+3	9,838550E-1	1,665625E+3	9,630707E-1	1,665625E+3	8,783795E-1	1,665625E+3	8,230313E-1	1,665625E+3	7,767679E-1
1,667187E+3	9,861228E-1	1,667187E+3	9,839405E-1	1,667187E+3	9,817263E-1	1,667187E+3	9,620769E-1	1,667187E+3	8,755375E-1	1,667187E+3	8,274867E-1	1,667187E+3	7,773493E-1
1,668750E+3	9,847097E-1	1,668750E+3	9,818290E-1	1,668750E+3	9,800429E-1	1,668750E+3	9,613649E-1	1,668750E+3	8,809384E-1	1,668750E+3	8,229689E-1	1,668750E+3	7,751528E-1
1,670312E+3	9,833972E-1	1,670312E+3	9,796401E-1	1,670312E+3	9,782426E-1	1,670312E+3	9,604358E-1	1,670312E+3	8,834560E-1	1,670312E+3	8,217116E-1	1,670312E+3	7,759156E-1
1,671875E+3	9,808361E-1	1,671875E+3	9,772756E-1	1,671875E+3	9,759302E-1	1,671875E+3	9,586382E-1	1,671875E+3	8,815859E-1	1,671875E+3	8,224977E-1	1,671875E+3	7,764905E-1
1,673437E+3	9,782128E-1	1,673437E+3	9,749809E-1	1,673437E+3	9,736388E-1	1,673437E+3	9,576128E-1	1,673437E+3	8,771580E-1	1,673437E+3	8,195547E-1	1,673437E+3	7,800161E-1
1,675000E+3	9,757522E-1	1,675000E+3	9,729294E-1	1,675000E+3	9,713716E-1	1,675000E+3	9,558975E-1	1,675000E+3	8,794138E-1	1,675000E+3	8,236807E-1	1,675000E+3	7,821608E-1
1,676562E+3	9,730143E-1	1,676562E+3	9,701832E-1	1,676562E+3	9,695873E-1	1,676562E+3	9,548310E-1	1,676562E+3	8,784959E-1	1,676562E+3	8,248285E-1	1,676562E+3	7,806526E-1
1,678125E+3	9,707296E-1	1,678125E+3	9,671320E-1	1,678125E+3	9,662112E-1	1,678125E+3	9,539568E-1	1,678125E+3	8,780418E-1	1,678125E+3	8,229051E-1	1,678125E+3	7,780799E-1
1,679687E+3	9,681279E-1	1,679687E+3	9,646643E-1	1,679687E+3	9,637582E-1	1,679687E+3	9,532590E-1	1,679687E+3	8,806060E-1	1,679687E+3	8,222455E-1	1,679687E+3	7,747873E-1
1,681250E+3	9,653753E-1	1,681250E+3	9,615037E-1	1,681250E+3	9,623899E-1	1,681250E+3	9,516755E-1	1,681250E+3	8,772160E-1	1,681250E+3	8,213294E-1	1,681250E+3	7,769849E-1
1,682812E+3	9,623487E-1	1,682812E+3	9,583386E-1	1,682812E+3	9,589452E-1	1,682812E+3	9,476410E-1	1,682812E+3	8,751193E-1	1,682812E+3	8,231138E-1	1,682812E+3	7,716273E-1
1,684375E+3	9,596011E-1	1,684375E+3	9,553119E-1	1,684375E+3	9,553294E-1	1,684375E+3	9,474783E-1	1,684375E+3	8,746511E-1	1,684375E+3	8,267562E-1	1,684375E+3	7,725470E-1
1,685937E+3	9,573729E-1	1,685937E+3	9,526143E-1	1,685937E+3	9,532317E-1	1,685937E+3	9,458551E-1	1,685937E+3	8,752842E-1	1,685937E+3	8,231771E-1	1,685937E+3	7,761941E-1
1,687500E+3	9,540885E-1	1,687500E+3	9,494343E-1	1,687500E+3	9,499351E-1	1,687500E+3	9,402418E-1	1,687500E+3	8,718193E-1	1,687500E+3	8,198559E-1	1,687500E+3	7,741891E-1
1,689062E+3	9,501694E-1	1,689062E+3	9,453536E-1	1,689062E+3	9,461128E-1	1,689062E+3	9,382298E-1	1,689062E+3	8,719180E-1	1,689062E+3	8,211171E-1	1,689062E+3	7,743471E-1
1,690625E+3	9,468328E-1	1,690625E+3	9,425787E-1	1,690625E+3	9,432199E-1	1,690625E+3	9,374409E-1	1,690625E+3	8,695945E-1	1,690625E+3	8,198900E-1	1,690625E+3	7,743240E-1
1,692187E+3	9,425696E-1	1,692187E+3	9,395648E-1	1,692187E+3	9,403405E-1	1,692187E+3	9,342874E-1	1,692187E+3	8,659236E-1	1,692187E+3	8,186031E-1	1,692187E+3	7,759664E-1
1,693750E+3	9,388649E-1	1,693750E+3	9,356375E-1	1,693750E+3	9,373736E-1	1,693750E+3	9,322110E-1	1,693750E+3	8,662665E-1	1,693750E+3	8,151385E-1	1,693750E+3	7,757937E-1
1,695312E+3	9,365488E-1	1,695312E+3	9,321183E-1	1,695312E+3	9,340266E-1	1,695312E+3	9,301650E-1	1,695312E+3	8,639089E-1	1,695312E+3	8,150825E-1	1,695312E+3	7,746209E-1
1,696875E+3	9,321557E-1	1,696875E+3	9,281658E-1	1,696875E+3	9,305266E-1	1,696875E+3	9,289955E-1	1,696875E+3	8,674418E-1	1,696875E+3	8,134528E-1	1,696875E+3	7,755701E-1
1,698437E+3	9,296206E-1	1,698437E+3	9,246836E-1	1,698437E+3	9,270288E-1	1,698437E+3	9,263321E-1	1,698437E+3	8,656769E-1	1,698437E+3	8,150955E-1	1,698437E+3	7,743759E-1
1,700000E+3	9,265342E-1	1,700000E+3	9,211250E-1	1,700000E+3	9,229492E-1	1,700000E+3	9,227210E-1	1,700000E+3	8,642436E-1	1,700000E+3	8,159456E-1	1,700000E+3	7,716127E-1
1,701562E+3	9,195804E-1	1,701562E+3	9,164804E-1	1,701562E+3	9,194156E-1	1,701562E+3	9,189028E-1	1,701562E+3	8,674158E-1	1,701562E+3	8,164716E-1	1,701562E+3	7,706295E-1
1,703125E+3	9,156778E-1	1,703125E+3	9,115214E-1	1,703125E+3	9,138680E-1	1,703125E+3	9,157171E-1	1,703125E+3	8,630795E-1	1,703125E+3	8,167820E-1	1,703125E+3	7,681138E-1
1,704687E+3	9,128130E-1	1,704687E+3	9,078051E-1	1,704687E+3	9,107400E-1	1,704687E+3	9,140861E-1	1,704687E+3	8,604382E-1	1,704687E+3	8,170557E-1	1,704687E+3	7,668597E-1
1,706250E+3	9,082575E-1	1,706250E+3	9,045440E-1	1,706250E+3	9,075642E-1	1,706250E+3	9,136571E-1	1,706250E+3	8,601110E-1	1,706250E+3	8,149467E-1	1,706250E+3	7,674822E-1
1,707812E+3	9,065715E-1	1,707812E+3	8,989163E-1	1,707812E+3	9,025095E-1	1,707812E+3	9,101564E-1	1,707812E+3	8,571631E-1	1,707812E+3	8,151209E-1	1,707812E+3	7,696364E-1
1,709375E+3	9,005484E-1	1,709375E+3	8,950692E-1	1,709375E+3	8,985372E-1	1,709375E+3	9,080485E-1	1,709375E+3	8,562881E-1	1,709375E+3	8,158452E-1	1,709375E+3	7,710405E-1
1,710937E+3	8,958097E-1	1,710937E+3	8,908442E-1	1,710937E+3	8,945082E-1	1,710937E+3	9,025022E-1	1,710937E+3	8,562997E-1	1,710937E+3	8,116061E-1	1,710937E+3	7,742044E-1
1,712500E+3	8,924954E-1	1,712500E+3	8,871225E-1	1,712500E+3	8,917686E-1	1,712500E+3	8,992196E-1	1,712500E+3	8,565299E-1	1,712500E+3	8,075926E-1	1,712500E+3	7,722488E-1
1,714062E+3	8,892308E-1	1,714062E+3	8,831467E-1	1,714062E+3	8,884001E-1	1,714062E+3	8,986773E-1	1,714062E+3	8,555539E-1	1,714062E+3	8,058756E-1	1,714062E+3	7,676892E-1
1,715625E+3	8,851127E-1	1,715625E+3	8,797584E-1	1,715625E+3	8,824027E-1	1,715625E+3	8,933519E-1	1,715625E+3	8,540408E-1	1,715625E+3	8,077490E-1	1,715625E+3	7,675579E-1
1,717187E+3	8,786301E-1	1,717187E+3	8,738951E-1	1,717187E+3	8,776608E-1	1,717187E+3	8,908219E-1	1,717187E+3	8,535400E-1	1,717187E+3	8,106323E-1	1,717187E+3	7,704460E-1
1,718750E+3	8,748708E-1	1,718750E+3	8,701902E-1	1,718750E+3	8,740820E-1	1,718750E+3	8,879779E-1	1,718750E+3	8,496552E-1	1,718750E+3	8,080047E-1	1,718750E+3	7,686430E-1
1,720312E+3	8,701668E-1	1,720312E+3	8,652994E-1	1,720312E+3	8,704507E-1	1,720312E+3	8,822547E-1	1,720312E+3	8,470498E-1	1,720312E+3	8,079461E-1	1,720312E+3	7,696222E-1
1,721875E+3	8,678246E-1	1,721875E+3	8,611041E-1	1,721875E+3	8,673975E-1	1,721875E+3	8,800711E-1	1,721875E+3	8,480573E-1	1,721875E+3	8,059714E-1	1,721875E+3	7,705108E-1
1,723437E+3	8,611564E-1	1,723437E+3	8,567894E-1	1,723437E+3	8,622320E-1	1,723437E+3	8,789230E-1	1,723437E+3	8,463312E-1	1,723437E+3	8,036229E-1	1,723437E+3	7,687582E-1
1,725000E+3	8,555711E-1	1,725000E+3	8,512985E-1	1,725000E+3	8,570140E-1	1,725000E+3	8,750823E-1	1,725000E+3	8,461996E-1	1,725000E+3	8,055894E-1	1,725000E+3	7,710432E-1
1,726562E+3	8,520167E-1	1,726562E+3	8,468303E-1	1,726562E+3	8,520638E-1	1,726562E+3	8,705582E-1	1,726562E+3	8,455519E-1	1,726562E+3	8,041832E-1	1,726562E+3	7,656619E-1
1,728125E+3	8,476612E-1	1,728125E+3	8,420023E-1	1,728125E+3	8,470901E-1	1,728125E+3	8,694218E-1	1,728125E+3	8,424104E-1	1,728125E+3	8,049136E-1	1,728125E+3	7,604328E-1
1,729687E+3	8,425016E-1	1,729687E+3	8,375843E-1	1,729687E+3	8,443128E-1	1,729687E+3	8,671105E-1	1,729687E+3	8,394990E-1	1,729687E+3	8,032518E-1	1,729687E+3	7,609888E-1
1,731250E+3	8,382621E-1	1,731250E+3	8,326517E-1	1,731250E+3	8,384683E-1	1,731250E+3	8,605208E-1	1,731250E+3	8,365972E-1	1,731250E+3	8,004572E-1	1,731250E+3	7,646847E-1
1,732812E+3	8,339959E-1	1,732812E+3	8,271714E-1	1,732812E+3	8,357296E-1	1,732812E+3	8,572432E-1	1,732812E+3	8,386598E-1	1,732812E+3	7,997186E-1	1,732812E+3	7,648037E-1
1,734375E+3	8,284199E-1	1,734375E+3	8,237746E-1	1,734375E+3	8,323547E-1	1,734375E+3	8,560704E-1	1,734375E+3	8,344342E-1	1,734375E+3	7,961418E-1	1,734375E+3	7,627227E-1
1,735937E+3	8,225361E-1	1,735937E+3	8,190882E-1	1,735937E+3	8,268531E-1	1,735937E+3	8,530502E-1	1,735937E+3	8,347835E-1	1,735937E+3	8,025493E-1	1,735937E+3	7,618320E-1
1,737500E+3	8,192927E-1	1,737500E+3	8,145061E-1	1,737500E+3	8,200752E-1	1,737500E+3	8,473010E-1	1,737500E+3	8,339650E-1	1,737500E+3	8,019596E-1	1,737500E+3	7,636251E-1
1,739062E+3	8,127953E-1	1,739062E+3	8,101645E-1	1,739062E+3	8,158993E-1	1,739062E+3	8,440569E-1	1,739062E+3	8,305951E-1	1,739062E+3	7,958781E-1	1,739062E+3	7,620749E-1
1,740625E+3	8,107081E-1	1,740625E+3	8,051970E-1	1,740625E+3	8,125878E-1	1,740625E+3	8,409212E-1	1,740625E+3	8,276806E-1	1,740625E+3	7,971846E-1	1,740625E+3	7,662743E-1
1,742187E+3	8,046182E-1	1,742187E+3	7,992965E-1	1,742187E+3	8,094944E-1	1,742187E+3	8,392929E-1	1,742187E+3	8,251762E-1	1,742187E+3	7,960855E-1	1,742187E+3	7,611177E-1
1,743750E+3	7,995580E-1	1,743750E+3	7,943396E-1	1,743750E+3	8,034880E-1	1,743750E+3	8,329555E-1	1,743750E+3	8,234409E-1	1,743750E+3	7,891185E-1	1,743750E+3	7,602749E-1
1,745312E+3	7,970534E-1	1,745312E+3	7,909587E-1	1,745312E+3	7,984050E-1	1,745312E+3	8,298426E-1	1,745312E+3	8,228112E-1	1,745312E+3	7,898865E-1	1,745312E+3	7,576599E-1
1,746875E+3	7,924219E-1	1,746875E+3	7,864683E-1	1,746875E+3	7,933191E-1	1,746875E+3	8,277978E-1	1,746875E+3	8,221173E-1	1,746875E+3	7,927253E-1	1,746875E+3	7,604893E-1
1,748437E+3	7,848607E-1	1,748437E+3	7,812458E-1	1,748437E+3	7,904691E-1	1,748437E+3	8,179966E-1	1,748437E+3	8,221675E-1	1,748437E+3	7,958496E-1	1,748437E+3	7,605774E-1
1,750000E+3	7,823031E-1	1,750000E+3	7,746600E-1	1,750000E+3	7,838040E-1	1,750000E+3	8,102010E-1	1,750000E+3	8,195219E-1	1,750000E+3	7,914236E-1	1,750000E+3	7,603646E-1
1,751562E+3	7,774552E-1	1,751562E+3	7,720047E-1	1,751562E+3	7,816176E-1	1,751562E+3	8,115852E-1	1,751562E+3	8,208748E-1	1,751562E+3	7,897669E-1	1,751562E+3	7,577962E-1
1,753125E+3	7,709561E-1	1,753125E+3	7,683288E-1	1,753125E+3	7,773817E-1	1,753125E+3	8,106690E-1	1,753125E+3	8,145779E-1	1,753125E+3	7,898129E-1	1,753125E+3	7,625034E-1
1,754687E+3	7,662065E-1	1,754687E+3	7,623731E-1	1,754687E+3	7,716222E-1	1,754687E+3	8,073919E-1	1,754687E+3	8,112897E-1	1,754687E+3	7,837570E-1	1,754687E+3	7,625329E-1
1,756250E+3	7,600435E-1	1,756250E+3	7,546818E-1	1,756250E+3	7,692178E-1	1,756250E+3	8,051159E-1	1,756250E+3	8,102160E-1	1,756250E+3	7,868831E-1	1,756250E+3	7,622403E-1
1,757812E+3	7,548895E-1	1,757812E+3	7,504280E-1	1,757812E+3	7,634937E-1	1,757812E+3	7,981954E-1	1,757812E+3	8,090878E-1	1,757812E+3	7,850949E-1	1,757812E+3	7,571486E-1
1,759375E+3	7,560086E-1	1,759375E+3	7,486621E-1	1,759375E+3	7,587671E-1	1,759375E+3	7,925179E-1	1,759375E+3	8,032446E-1	1,759375E+3	7,833473E-1	1,759375E+3	7,587345E-1
1,760937E+3	7,489593E-1	1,760937E+3	7,456862E-1	1,760937E+3	7,540133E-1	1,760937E+3	7,915464E-1	1,760937E+3	8,065655E-1	1,760937E+3	7,902651E-1	1,760937E+3	7,540780E-1
1,762500E+3	7,443811E-1	1,762500E+3	7,390545E-1	1,762500E+3	7,482152E-1	1,762500E+3	7,874698E-1	1,762500E+3	8,025187E-1	1,762500E+3	7,859373E-1	1,762500E+3	7,540156E-1
1,764062E+3	7,390394E-1	1,764062E+3	7,341088E-1	1,764062E+3	7,434545E-1	1,764062E+3	7,857090E-1	1,764062E+3	8,032869E-1	1,764062E+3	7,798592E-1	1,764062E+3	7,523901E-1
1,765625E+3	7,345793E-1	1,765625E+3	7,290431E-1	1,765625E+3	7,396993E-1	1,765625E+3	7,831640E-1	1,765625E+3	8,042056E-1	1,765625E+3	7,818210E-1	1,765625E+3	7,563616E-1
1,767187E+3	7,302930E-1	1,767187E+3	7,246130E-1	1,767187E+3	7,356250E-1	1,767187E+3	7,788773E-1	1,767187E+3	7,983858E-1	1,767187E+3	7,846320E-1	1,767187E+3	7,554200E-1
1,768750E+3	7,256412E-1	1,768750E+3	7,203604E-1	1,768750E+3	7,312040E-1	1,768750E+3	7,760910E-1	1,768750E+3	7,960542E-1	1,768750E+3	7,776999E-1	1,768750E+3	7,500852E-1
1,770312E+3	7,216850E-1	1,770312E+3	7,159898E-1	1,770312E+3	7,263359E-1	1,770312E+3	7,706755E-1	1,770312E+3	7,941027E-1	1,770312E+3	7,781189E-1	1,770312E+3	7,472915E-1
1,771875E+3	7,155175E-1	1,771875E+3	7,116596E-1	1,771875E+3	7,209986E-1	1,771875E+3	7,645452E-1	1,771875E+3	7,930477E-1	1,771875E+3	7,772396E-1	1,771875E+3	7,514119E-1
1,773437E+3	7,082088E-1	1,773437E+3	7,080638E-1	1,773437E+3	7,182236E-1	1,773437E+3	7,628382E-1	1,773437E+3	7,897716E-1	1,773437E+3	7,758910E-1	1,773437E+3	7,515459E-1
1,775000E+3	7,049108E-1	1,775000E+3	7,032956E-1	1,775000E+3	7,131205E-1	1,775000E+3	7,583754E-1	1,775000E+3	7,894158E-1	1,775000E+3	7,706296E-1	1,775000E+3	7,498920E-1
1,776562E+3	7,007498E-1	1,776562E+3	6,988394E-1	1,776562E+3	7,090132E-1	1,776562E+3	7,551471E-1	1,776562E+3	7,911574E-1	1,776562E+3	7,648962E-1	1,776562E+3	7,479883E-1
1,778125E+3	6,969318E-1	1,778125E+3	6,931043E-1	1,778125E+3	7,059157E-1	1,778125E+3	7,496771E-1	1,778125E+3	7,900525E-1	1,778125E+3	7,729415E-1	1,778125E+3	7,538468E-1
1,779687E+3	6,963943E-1	1,779687E+3	6,886377E-1	1,779687E+3	7,001734E-1	1,779687E+3	7,478699E-1	1,779687E+3	7,878420E-1	1,779687E+3	7,703621E-1	1,779687E+3	7,525549E-1
1,781250E+3	6,940073E-1	1,781250E+3	6,856734E-1	1,781250E+3	6,973031E-1	1,781250E+3	7,423214E-1	1,781250E+3	7,874137E-1	1,781250E+3	7,679476E-1	1,781250E+3	7,475165E-1
1,782812E+3	6,871715E-1	1,782812E+3	6,803863E-1	1,782812E+3	6,923721E-1	1,782812E+3	7,403426E-1	1,782812E+3	7,807864E-1	1,782812E+3	7,681492E-1	1,782812E+3	7,437407E-1
1,784375E+3	6,829626E-1	1,784375E+3	6,740414E-1	1,784375E+3	6,873315E-1	1,784375E+3	7,413926E-1	1,784375E+3	7,800373E-1	1,784375E+3	7,674257E-1	1,784375E+3	7,454032E-1
1,785937E+3	6,782877E-1	1,785937E+3	6,699974E-1	1,785937E+3	6,825511E-1	1,785937E+3	7,332519E-1	1,785937E+3	7,748607E-1	1,785937E+3	7,604244E-1	1,785937E+3	7,396792E-1
1,787500E+3	6,762692E-1	1,787500E+3	6,681516E-1	1,787500E+3	6,768865E-1	1,787500E+3	7,296187E-1	1,787500E+3	7,671825E-1	1,787500E+3	7,611330E-1	1,787500E+3	7,461140E-1
