Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,604687E+3	5,686127E-1	1,604687E+3	2,373791E-1	1,604687E+3	5,742261E-1	1,604687E+3	2,444020E-1	1,604687E+3	5,758405E-1	1,604687E+3	2,491044E-1	1,604687E+3	5,817321E-1	1,604687E+3	2,485656E-1
1,606250E+3	5,797011E-1	1,606250E+3	2,594975E-1	1,606250E+3	5,819137E-1	1,606250E+3	2,667684E-1	1,606250E+3	5,834490E-1	1,606250E+3	2,745571E-1	1,606250E+3	5,936038E-1	1,606250E+3	2,714851E-1
1,607812E+3	5,827750E-1	1,607812E+3	2,912932E-1	1,607812E+3	5,842332E-1	1,607812E+3	2,963497E-1	1,607812E+3	5,879517E-1	1,607812E+3	2,991500E-1	1,607812E+3	5,984256E-1	1,607812E+3	2,956153E-1
1,609375E+3	5,872567E-1	1,609375E+3	3,158549E-1	1,609375E+3	5,906700E-1	1,609375E+3	3,221170E-1	1,609375E+3	5,945034E-1	1,609375E+3	3,245136E-1	1,609375E+3	6,029918E-1	1,609375E+3	3,197125E-1
1,610937E+3	5,963632E-1	1,610937E+3	3,381274E-1	1,610937E+3	5,992240E-1	1,610937E+3	3,462269E-1	1,610937E+3	5,990281E-1	1,610937E+3	3,548614E-1	1,610937E+3	6,150181E-1	1,610937E+3	3,501411E-1
1,612500E+3	6,044524E-1	1,612500E+3	3,643839E-1	1,612500E+3	6,035924E-1	1,612500E+3	3,761379E-1	1,612500E+3	6,090558E-1	1,612500E+3	3,772771E-1	1,612500E+3	6,181732E-1	1,612500E+3	3,749258E-1
1,614062E+3	6,134442E-1	1,614062E+3	3,913132E-1	1,614062E+3	6,091066E-1	1,614062E+3	4,020116E-1	1,614062E+3	6,165262E-1	1,614062E+3	4,051651E-1	1,614062E+3	6,240912E-1	1,614062E+3	3,996741E-1
1,615625E+3	6,181050E-1	1,615625E+3	4,194523E-1	1,615625E+3	6,200335E-1	1,615625E+3	4,294950E-1	1,615625E+3	6,215747E-1	1,615625E+3	4,319720E-1	1,615625E+3	6,336158E-1	1,615625E+3	4,287826E-1
1,617187E+3	6,327369E-1	1,617187E+3	4,746562E-1	1,617187E+3	6,268081E-1	1,617187E+3	4,530273E-1	1,617187E+3	6,290654E-1	1,617187E+3	4,622421E-1	1,617187E+3	6,420027E-1	1,617187E+3	4,551041E-1
1,618750E+3	6,357989E-1	1,618750E+3	4,863884E-1	1,618750E+3	6,393423E-1	1,618750E+3	4,972411E-1	1,618750E+3	6,360510E-1	1,618750E+3	4,908590E-1	1,618750E+3	6,423099E-1	1,618750E+3	4,843106E-1
1,620312E+3	6,328305E-1	1,620312E+3	4,885635E-1	1,620312E+3	6,401828E-1	1,620312E+3	5,081474E-1	1,620312E+3	6,421368E-1	1,620312E+3	5,135989E-1	1,620312E+3	6,527588E-1	1,620312E+3	5,111823E-1
1,621875E+3	6,349108E-1	1,621875E+3	5,027273E-1	1,621875E+3	6,477267E-1	1,621875E+3	5,252873E-1	1,621875E+3	6,530953E-1	1,621875E+3	5,431315E-1	1,621875E+3	6,644909E-1	1,621875E+3	5,368030E-1
1,623437E+3	6,556321E-1	1,623437E+3	5,628849E-1	1,623437E+3	6,576552E-1	1,623437E+3	5,674403E-1	1,623437E+3	6,599358E-1	1,623437E+3	5,723713E-1	1,623437E+3	6,721014E-1	1,623437E+3	5,698254E-1
1,625000E+3	6,574798E-1	1,625000E+3	5,878550E-1	1,625000E+3	6,671761E-1	1,625000E+3	5,961652E-1	1,625000E+3	6,662105E-1	1,625000E+3	5,958006E-1	1,625000E+3	6,807039E-1	1,625000E+3	5,950964E-1
1,626562E+3	6,689745E-1	1,626562E+3	6,139831E-1	1,626562E+3	6,725816E-1	1,626562E+3	6,210878E-1	1,626562E+3	6,790832E-1	1,626562E+3	6,340509E-1	1,626562E+3	6,926178E-1	1,626562E+3	6,268555E-1
1,628125E+3	6,810684E-1	1,628125E+3	6,465875E-1	1,628125E+3	6,816093E-1	1,628125E+3	6,542565E-1	1,628125E+3	6,833757E-1	1,628125E+3	6,596956E-1	1,628125E+3	6,993595E-1	1,628125E+3	6,558541E-1
1,629687E+3	6,901459E-1	1,629687E+3	6,760808E-1	1,629687E+3	6,908257E-1	1,629687E+3	6,837680E-1	1,629687E+3	6,945816E-1	1,629687E+3	6,907908E-1	1,629687E+3	7,127359E-1	1,629687E+3	6,855374E-1
1,631250E+3	7,008404E-1	1,631250E+3	7,062413E-1	1,631250E+3	6,964432E-1	1,631250E+3	7,175365E-1	1,631250E+3	7,075325E-1	1,631250E+3	7,193057E-1	1,631250E+3	7,189917E-1	1,631250E+3	7,086757E-1
1,632812E+3	7,102214E-1	1,632812E+3	7,299442E-1	1,632812E+3	7,120098E-1	1,632812E+3	7,486616E-1	1,632812E+3	7,188661E-1	1,632812E+3	7,485253E-1	1,632812E+3	7,253796E-1	1,632812E+3	7,413337E-1
1,634375E+3	7,187717E-1	1,634375E+3	7,625710E-1	1,634375E+3	7,190599E-1	1,634375E+3	7,736789E-1	1,634375E+3	7,260293E-1	1,634375E+3	7,788088E-1	1,634375E+3	7,350234E-1	1,634375E+3	7,719670E-1
1,635937E+3	7,338515E-1	1,635937E+3	7,933708E-1	1,635937E+3	7,327497E-1	1,635937E+3	8,017973E-1	1,635937E+3	7,384662E-1	1,635937E+3	8,073522E-1	1,635937E+3	7,485905E-1	1,635937E+3	8,046666E-1
1,637500E+3	7,396385E-1	1,637500E+3	8,261454E-1	1,637500E+3	7,472826E-1	1,637500E+3	8,395108E-1	1,637500E+3	7,457645E-1	1,637500E+3	8,419984E-1	1,637500E+3	7,544440E-1	1,637500E+3	8,358636E-1
1,639062E+3	7,493927E-1	1,639062E+3	8,638630E-1	1,639062E+3	7,495618E-1	1,639062E+3	8,642044E-1	1,639062E+3	7,565239E-1	1,639062E+3	8,681299E-1	1,639062E+3	7,727012E-1	1,639062E+3	8,693374E-1
1,640625E+3	7,576630E-1	1,640625E+3	8,900178E-1	1,640625E+3	7,601598E-1	1,640625E+3	8,982731E-1	1,640625E+3	7,764812E-1	1,640625E+3	9,072995E-1	1,640625E+3	7,747352E-1	1,640625E+3	8,943021E-1
1,642187E+3	7,705773E-1	1,642187E+3	9,191584E-1	1,642187E+3	7,747466E-1	1,642187E+3	9,358489E-1	1,642187E+3	7,797970E-1	1,642187E+3	9,385109E-1	1,642187E+3	7,941829E-1	1,642187E+3	9,315256E-1
1,643750E+3	7,817700E-1	1,643750E+3	9,494446E-1	1,643750E+3	7,873809E-1	1,643750E+3	9,681727E-1	1,643750E+3	7,942383E-1	1,643750E+3	9,663089E-1	1,643750E+3	8,042175E-1	1,643750E+3	9,672398E-1
1,645312E+3	7,867467E-1	1,645312E+3	9,895049E-1	1,645312E+3	7,963907E-1	1,645312E+3	1,002663E+0	1,645312E+3	8,133801E-1	1,645312E+3	1,001296E+0	1,645312E+3	8,157889E-1	1,645312E+3	1,000334E+0
1,646875E+3	8,015435E-1	1,646875E+3	1,023571E+0	1,646875E+3	8,117378E-1	1,646875E+3	1,030491E+0	1,646875E+3	8,170274E-1	1,646875E+3	1,035573E+0	1,646875E+3	8,287971E-1	1,646875E+3	1,032265E+0
1,648437E+3	8,174431E-1	1,648437E+3	1,047964E+0	1,648437E+3	8,253944E-1	1,648437E+3	1,067874E+0	1,648437E+3	8,275436E-1	1,648437E+3	1,068875E+0	1,648437E+3	8,409700E-1	1,648437E+3	1,058966E+0
1,650000E+3	8,410113E-1	1,650000E+3	1,094707E+0	1,650000E+3	8,422466E-1	1,650000E+3	1,095501E+0	1,650000E+3	8,365950E-1	1,650000E+3	1,111184E+0	1,650000E+3	8,598237E-1	1,650000E+3	1,096687E+0
1,651562E+3	8,442661E-1	1,651562E+3	1,118771E+0	1,651562E+3	8,572752E-1	1,651562E+3	1,133394E+0	1,651562E+3	8,598341E-1	1,651562E+3	1,141767E+0	1,651562E+3	8,799794E-1	1,651562E+3	1,120790E+0
1,653125E+3	8,614064E-1	1,653125E+3	1,143780E+0	1,653125E+3	8,699286E-1	1,653125E+3	1,168672E+0	1,653125E+3	8,730307E-1	1,653125E+3	1,172079E+0	1,653125E+3	8,837364E-1	1,653125E+3	1,165085E+0
1,654687E+3	8,872248E-1	1,654687E+3	1,190780E+0	1,654687E+3	8,836427E-1	1,654687E+3	1,207369E+0	1,654687E+3	8,901212E-1	1,654687E+3	1,207432E+0	1,654687E+3	8,995072E-1	1,654687E+3	1,204129E+0
1,656250E+3	8,939268E-1	1,656250E+3	1,246674E+0	1,656250E+3	8,973988E-1	1,656250E+3	1,242883E+0	1,656250E+3	9,036601E-1	1,656250E+3	1,254526E+0	1,656250E+3	9,248436E-1	1,656250E+3	1,245965E+0
1,657812E+3	9,052169E-1	1,657812E+3	1,271704E+0	1,657812E+3	9,144460E-1	1,657812E+3	1,280414E+0	1,657812E+3	9,169763E-1	1,657812E+3	1,288114E+0	1,657812E+3	9,347969E-1	1,657812E+3	1,276540E+0
1,659375E+3	9,231414E-1	1,659375E+3	1,295108E+0	1,659375E+3	9,297214E-1	1,659375E+3	1,318215E+0	1,659375E+3	9,363019E-1	1,659375E+3	1,317861E+0	1,659375E+3	9,494916E-1	1,659375E+3	1,312160E+0
1,660937E+3	9,427417E-1	1,660937E+3	1,346539E+0	1,660937E+3	9,455892E-1	1,660937E+3	1,352960E+0	1,660937E+3	9,510940E-1	1,660937E+3	1,357925E+0	1,660937E+3	9,684905E-1	1,660937E+3	1,348901E+0
1,662500E+3	9,604835E-1	1,662500E+3	1,379242E+0	1,662500E+3	9,627904E-1	1,662500E+3	1,395317E+0	1,662500E+3	9,694704E-1	1,662500E+3	1,404107E+0	1,662500E+3	9,953780E-1	1,662500E+3	1,389334E+0
1,664062E+3	9,806610E-1	1,664062E+3	1,411222E+0	1,664062E+3	9,761478E-1	1,664062E+3	1,427972E+0	1,664062E+3	9,895253E-1	1,664062E+3	1,438644E+0	1,664062E+3	9,990679E-1	1,664062E+3	1,428871E+0
1,665625E+3	9,874785E-1	1,665625E+3	1,438409E+0	1,665625E+3	1,011690E+0	1,665625E+3	1,474952E+0	1,665625E+3	1,010633E+0	1,665625E+3	1,479785E+0	1,665625E+3	1,022350E+0	1,665625E+3	1,460743E+0
1,667187E+3	1,008517E+0	1,667187E+3	1,502446E+0	1,667187E+3	1,025906E+0	1,667187E+3	1,515498E+0	1,667187E+3	1,027323E+0	1,667187E+3	1,513683E+0	1,667187E+3	1,048540E+0	1,667187E+3	1,497346E+0
1,668750E+3	1,020807E+0	1,668750E+3	1,538624E+0	1,668750E+3	1,036288E+0	1,668750E+3	1,548577E+0	1,668750E+3	1,042484E+0	1,668750E+3	1,556615E+0	1,668750E+3	1,067615E+0	1,668750E+3	1,546175E+0
1,670312E+3	1,051963E+0	1,670312E+3	1,563701E+0	1,670312E+3	1,057427E+0	1,670312E+3	1,590336E+0	1,670312E+3	1,067504E+0	1,670312E+3	1,595006E+0	1,670312E+3	1,083341E+0	1,670312E+3	1,592168E+0
1,671875E+3	1,062027E+0	1,671875E+3	1,610708E+0	1,671875E+3	1,089684E+0	1,671875E+3	1,633957E+0	1,671875E+3	1,098655E+0	1,671875E+3	1,639555E+0	1,671875E+3	1,111438E+0	1,671875E+3	1,628864E+0
1,673437E+3	1,104339E+0	1,673437E+3	1,673507E+0	1,673437E+3	1,106695E+0	1,673437E+3	1,667963E+0	1,673437E+3	1,118293E+0	1,673437E+3	1,678624E+0	1,673437E+3	1,136642E+0	1,673437E+3	1,671874E+0
1,675000E+3	1,135832E+0	1,675000E+3	1,695890E+0	1,675000E+3	1,124731E+0	1,675000E+3	1,708161E+0	1,675000E+3	1,145154E+0	1,675000E+3	1,726082E+0	1,675000E+3	1,148634E+0	1,675000E+3	1,718704E+0
1,676562E+3	1,153898E+0	1,676562E+3	1,741394E+0	1,676562E+3	1,164102E+0	1,676562E+3	1,761275E+0	1,676562E+3	1,154912E+0	1,676562E+3	1,766124E+0	1,676562E+3	1,168082E+0	1,676562E+3	1,759433E+0
1,678125E+3	1,194735E+0	1,678125E+3	1,808308E+0	1,678125E+3	1,191342E+0	1,678125E+3	1,809300E+0	1,678125E+3	1,180731E+0	1,678125E+3	1,818767E+0	1,678125E+3	1,200780E+0	1,678125E+3	1,800795E+0
1,679687E+3	1,187234E+0	1,679687E+3	1,833571E+0	1,679687E+3	1,210908E+0	1,679687E+3	1,847097E+0	1,679687E+3	1,206625E+0	1,679687E+3	1,857077E+0	1,679687E+3	1,222058E+0	1,679687E+3	1,842951E+0
1,681250E+3	1,185658E+0	1,681250E+3	1,855119E+0	1,681250E+3	1,212256E+0	1,681250E+3	1,892762E+0	1,681250E+3	1,234590E+0	1,681250E+3	1,903933E+0	1,681250E+3	1,245720E+0	1,681250E+3	1,877765E+0
1,682812E+3	1,253258E+0	1,682812E+3	1,927379E+0	1,682812E+3	1,252687E+0	1,682812E+3	1,927676E+0	1,682812E+3	1,264873E+0	1,682812E+3	1,951211E+0	1,682812E+3	1,289854E+0	1,682812E+3	1,935891E+0
1,684375E+3	1,259003E+0	1,684375E+3	1,957307E+0	1,684375E+3	1,298801E+0	1,684375E+3	1,992598E+0	1,684375E+3	1,285653E+0	1,684375E+3	1,990195E+0	1,684375E+3	1,321428E+0	1,684375E+3	1,987835E+0
1,685937E+3	1,328418E+0	1,685937E+3	2,025626E+0	1,685937E+3	1,320927E+0	1,685937E+3	2,033162E+0	1,685937E+3	1,322458E+0	1,685937E+3	2,040925E+0	1,685937E+3	1,327321E+0	1,685937E+3	2,020912E+0
1,687500E+3	1,323377E+0	1,687500E+3	2,052143E+0	1,687500E+3	1,351410E+0	1,687500E+3	2,078837E+0	1,687500E+3	1,359610E+0	1,687500E+3	2,091036E+0	1,687500E+3	1,377588E+0	1,687500E+3	2,075842E+0
1,689062E+3	1,380516E+0	1,689062E+3	2,116405E+0	1,689062E+3	1,397199E+0	1,689062E+3	2,127610E+0	1,689062E+3	1,388743E+0	1,689062E+3	2,132510E+0	1,689062E+3	1,402106E+0	1,689062E+3	2,113523E+0
1,690625E+3	1,399601E+0	1,690625E+3	2,160973E+0	1,690625E+3	1,403891E+0	1,690625E+3	2,171234E+0	1,690625E+3	1,419554E+0	1,690625E+3	2,197440E+0	1,690625E+3	1,431149E+0	1,690625E+3	2,162867E+0
1,692187E+3	1,433364E+0	1,692187E+3	2,209439E+0	1,692187E+3	1,444987E+0	1,692187E+3	2,228529E+0	1,692187E+3	1,447990E+0	1,692187E+3	2,262006E+0	1,692187E+3	1,474745E+0	1,692187E+3	2,228387E+0
1,693750E+3	1,489364E+0	1,693750E+3	2,241387E+0	1,693750E+3	1,465804E+0	1,693750E+3	2,278016E+0	1,693750E+3	1,485145E+0	1,693750E+3	2,288272E+0	1,693750E+3	1,491573E+0	1,693750E+3	2,277571E+0
1,695312E+3	1,525003E+0	1,695312E+3	2,307787E+0	1,695312E+3	1,512974E+0	1,695312E+3	2,338798E+0	1,695312E+3	1,518097E+0	1,695312E+3	2,336433E+0	1,695312E+3	1,548525E+0	1,695312E+3	2,337000E+0
1,696875E+3	1,562779E+0	1,696875E+3	2,354383E+0	1,696875E+3	1,545236E+0	1,696875E+3	2,401117E+0	1,696875E+3	1,571847E+0	1,696875E+3	2,417159E+0	1,696875E+3	1,584096E+0	1,696875E+3	2,386736E+0
1,698437E+3	1,595881E+0	1,698437E+3	2,403566E+0	1,698437E+3	1,592387E+0	1,698437E+3	2,449997E+0	1,698437E+3	1,587233E+0	1,698437E+3	2,473897E+0	1,698437E+3	1,621289E+0	1,698437E+3	2,448464E+0
1,700000E+3	1,602010E+0	1,700000E+3	2,472053E+0	1,700000E+3	1,636476E+0	1,700000E+3	2,495385E+0	1,700000E+3	1,644000E+0	1,700000E+3	2,516114E+0	1,700000E+3	1,651693E+0	1,700000E+3	2,489841E+0
1,701562E+3	1,674968E+0	1,701562E+3	2,524338E+0	1,701562E+3	1,687975E+0	1,701562E+3	2,548637E+0	1,701562E+3	1,680312E+0	1,701562E+3	2,561310E+0	1,701562E+3	1,716756E+0	1,701562E+3	2,549160E+0
1,703125E+3	1,713575E+0	1,703125E+3	2,599864E+0	1,703125E+3	1,697685E+0	1,703125E+3	2,628867E+0	1,703125E+3	1,720745E+0	1,703125E+3	2,627340E+0	1,703125E+3	1,763858E+0	1,703125E+3	2,588226E+0
1,704687E+3	1,731182E+0	1,704687E+3	2,651448E+0	1,704687E+3	1,784747E+0	1,704687E+3	2,659877E+0	1,704687E+3	1,796258E+0	1,704687E+3	2,666973E+0	1,704687E+3	1,807515E+0	1,704687E+3	2,649377E+0
1,706250E+3	1,769634E+0	1,706250E+3	2,720513E+0	1,706250E+3	1,834301E+0	1,706250E+3	2,701293E+0	1,706250E+3	1,855971E+0	1,706250E+3	2,714918E+0	1,706250E+3	1,832506E+0	1,706250E+3	2,721223E+0
1,707812E+3	1,843454E+0	1,707812E+3	2,763251E+0	1,707812E+3	1,874566E+0	1,707812E+3	2,785792E+0	1,707812E+3	1,896111E+0	1,707812E+3	2,788522E+0	1,707812E+3	1,895641E+0	1,707812E+3	2,762606E+0
1,709375E+3	1,905739E+0	1,709375E+3	2,833340E+0	1,709375E+3	1,906522E+0	1,709375E+3	2,854109E+0	1,709375E+3	1,946018E+0	1,709375E+3	2,853714E+0	1,709375E+3	1,955306E+0	1,709375E+3	2,826900E+0
1,710937E+3	1,943462E+0	1,710937E+3	2,858724E+0	1,710937E+3	1,975129E+0	1,710937E+3	2,895924E+0	1,710937E+3	2,002845E+0	1,710937E+3	2,886618E+0	1,710937E+3	1,997729E+0	1,710937E+3	2,858631E+0
1,712500E+3	2,006808E+0	1,712500E+3	2,937779E+0	1,712500E+3	2,030783E+0	1,712500E+3	2,960872E+0	1,712500E+3	2,044233E+0	1,712500E+3	2,966302E+0	1,712500E+3	2,102531E+0	1,712500E+3	2,924614E+0
1,714062E+3	2,078556E+0	1,714062E+3	2,997128E+0	1,714062E+3	2,095134E+0	1,714062E+3	3,014443E+0	1,714062E+3	2,104223E+0	1,714062E+3	3,016789E+0	1,714062E+3	2,125305E+0	1,714062E+3	2,975490E+0
1,715625E+3	2,155094E+0	1,715625E+3	3,041267E+0	1,715625E+3	2,156942E+0	1,715625E+3	3,084461E+0	1,715625E+3	2,200413E+0	1,715625E+3	3,072031E+0	1,715625E+3	2,214957E+0	1,715625E+3	3,054951E+0
1,717187E+3	2,213868E+0	1,717187E+3	3,116184E+0	1,717187E+3	2,213580E+0	1,717187E+3	3,147384E+0	1,717187E+3	2,254997E+0	1,717187E+3	3,150634E+0	1,717187E+3	2,274740E+0	1,717187E+3	3,090517E+0
1,718750E+3	2,260509E+0	1,718750E+3	3,183446E+0	1,718750E+3	2,290725E+0	1,718750E+3	3,208864E+0	1,718750E+3	2,309736E+0	1,718750E+3	3,250635E+0	1,718750E+3	2,290702E+0	1,718750E+3	3,185559E+0
1,720312E+3	2,327062E+0	1,720312E+3	3,264094E+0	1,720312E+3	2,380692E+0	1,720312E+3	3,254603E+0	1,720312E+3	2,400351E+0	1,720312E+3	3,316610E+0	1,720312E+3	2,405399E+0	1,720312E+3	3,263343E+0
1,721875E+3	2,393763E+0	1,721875E+3	3,326213E+0	1,721875E+3	2,467304E+0	1,721875E+3	3,295891E+0	1,721875E+3	2,461238E+0	1,721875E+3	3,354656E+0	1,721875E+3	2,474226E+0	1,721875E+3	3,307202E+0
1,723437E+3	2,497991E+0	1,723437E+3	3,372513E+0	1,723437E+3	2,537833E+0	1,723437E+3	3,400747E+0	1,723437E+3	2,526266E+0	1,723437E+3	3,412343E+0	1,723437E+3	2,583843E+0	1,723437E+3	3,343743E+0
1,725000E+3	2,572798E+0	1,725000E+3	3,440354E+0	1,725000E+3	2,584846E+0	1,725000E+3	3,491182E+0	1,725000E+3	2,609282E+0	1,725000E+3	3,470531E+0	1,725000E+3	2,642196E+0	1,725000E+3	3,420357E+0
1,726562E+3	2,604268E+0	1,726562E+3	3,529119E+0	1,726562E+3	2,698098E+0	1,726562E+3	3,534666E+0	1,726562E+3	2,732267E+0	1,726562E+3	3,538660E+0	1,726562E+3	2,717967E+0	1,726562E+3	3,499711E+0
1,728125E+3	2,749767E+0	1,728125E+3	3,570976E+0	1,728125E+3	2,759910E+0	1,728125E+3	3,567690E+0	1,728125E+3	2,811523E+0	1,728125E+3	3,579746E+0	1,728125E+3	2,796009E+0	1,728125E+3	3,565745E+0
1,729687E+3	2,814725E+0	1,729687E+3	3,653655E+0	1,729687E+3	2,889828E+0	1,729687E+3	3,673465E+0	1,729687E+3	2,916335E+0	1,729687E+3	3,670461E+0	1,729687E+3	2,925789E+0	1,729687E+3	3,641664E+0
1,731250E+3	2,981018E+0	1,731250E+3	3,726545E+0	1,731250E+3	2,958935E+0	1,731250E+3	3,730121E+0	1,731250E+3	2,954183E+0	1,731250E+3	3,738802E+0	1,731250E+3	3,008983E+0	1,731250E+3	3,696406E+0
1,732812E+3	3,121568E+0	1,732812E+3	3,828261E+0	1,732812E+3	3,068880E+0	1,732812E+3	3,828548E+0	1,732812E+3	3,091968E+0	1,732812E+3	3,825413E+0	1,732812E+3	3,081034E+0	1,732812E+3	3,752289E+0
1,734375E+3	3,205385E+0	1,734375E+3	3,830422E+0	1,734375E+3	3,164015E+0	1,734375E+3	3,899550E+0	1,734375E+3	3,218219E+0	1,734375E+3	3,834469E+0	1,734375E+3	3,221665E+0	1,734375E+3	3,797087E+0
1,735937E+3	3,226097E+0	1,735937E+3	3,836048E+0	1,735937E+3	3,280839E+0	1,735937E+3	3,910633E+0	1,735937E+3	3,292882E+0	1,735937E+3	3,918250E+0	1,735937E+3	3,362447E+0	1,735937E+3	3,859259E+0
1,737500E+3	3,600734E+0	1,737500E+3	3,992535E+0	1,737500E+3	3,420998E+0	1,737500E+3	4,018598E+0	1,737500E+3	3,515059E+0	1,737500E+3	4,048122E+0	1,737500E+3	3,465727E+0	1,737500E+3	3,867941E+0
1,739062E+3	3,577106E+0	1,739062E+3	4,028219E+0	1,739062E+3	3,676958E+0	1,739062E+3	4,066710E+0	1,739062E+3	3,573986E+0	1,739062E+3	4,052759E+0	1,739062E+3	3,599437E+0	1,739062E+3	3,998984E+0
1,740625E+3	3,397204E+0	1,740625E+3	3,996180E+0	1,740625E+3	3,589603E+0	1,740625E+3	4,073365E+0	1,740625E+3	3,733578E+0	1,740625E+3	4,069968E+0	1,740625E+3	3,690796E+0	1,740625E+3	4,097526E+0
1,742187E+3	3,666093E+0	1,742187E+3	4,151384E+0	1,742187E+3	3,758583E+0	1,742187E+3	4,085018E+0	1,742187E+3	3,835084E+0	1,742187E+3	4,115796E+0	1,742187E+3	3,874413E+0	1,742187E+3	4,118251E+0
1,743750E+3	3,895941E+0	1,743750E+3	4,132912E+0	1,743750E+3	4,026759E+0	1,743750E+3	4,253585E+0	1,743750E+3	3,972796E+0	1,743750E+3	4,221114E+0	1,743750E+3	3,937414E+0	1,743750E+3	4,209395E+0
1,745312E+3	4,121694E+0	1,745312E+3	4,228750E+0	1,745312E+3	4,080585E+0	1,745312E+3	4,278086E+0	1,745312E+3	4,211744E+0	1,745312E+3	4,240137E+0	1,745312E+3	4,130053E+0	1,745312E+3	4,224780E+0
1,746875E+3	4,214963E+0	1,746875E+3	4,287311E+0	1,746875E+3	4,242130E+0	1,746875E+3	4,357423E+0	1,746875E+3	4,269844E+0	1,746875E+3	4,304040E+0	1,746875E+3	4,327669E+0	1,746875E+3	4,158508E+0
1,748437E+3	4,382075E+0	1,748437E+3	4,336515E+0	1,748437E+3	4,410418E+0	1,748437E+3	4,406547E+0	1,748437E+3	4,460197E+0	1,748437E+3	4,359645E+0	1,748437E+3	4,480653E+0	1,748437E+3	4,277574E+0
1,750000E+3	4,499035E+0	1,750000E+3	4,423391E+0	1,750000E+3	4,591861E+0	1,750000E+3	4,434835E+0	1,750000E+3	4,651090E+0	1,750000E+3	4,431308E+0	1,750000E+3	4,593590E+0	1,750000E+3	4,394059E+0
1,751562E+3	4,751805E+0	1,751562E+3	4,400027E+0	1,751562E+3	4,843086E+0	1,751562E+3	4,424992E+0	1,751562E+3	4,845487E+0	1,751562E+3	4,434371E+0	1,751562E+3	4,776177E+0	1,751562E+3	4,487535E+0
1,753125E+3	4,954355E+0	1,753125E+3	4,490809E+0	1,753125E+3	4,899767E+0	1,753125E+3	4,499550E+0	1,753125E+3	4,970925E+0	1,753125E+3	4,463380E+0	1,753125E+3	4,996918E+0	1,753125E+3	4,453190E+0
1,754687E+3	5,021728E+0	1,754687E+3	4,496412E+0	1,754687E+3	5,128001E+0	1,754687E+3	4,535465E+0	1,754687E+3	5,286584E+0	1,754687E+3	4,500250E+0	1,754687E+3	5,184236E+0	1,754687E+3	4,495477E+0
1,756250E+3	5,182070E+0	1,756250E+3	4,499044E+0	1,756250E+3	5,361501E+0	1,756250E+3	4,657231E+0	1,756250E+3	5,352733E+0	1,756250E+3	4,530482E+0	1,756250E+3	5,437949E+0	1,756250E+3	4,521534E+0
1,757812E+3	5,386835E+0	1,757812E+3	4,492673E+0	1,757812E+3	5,549625E+0	1,757812E+3	4,670410E+0	1,757812E+3	5,612198E+0	1,757812E+3	4,583966E+0	1,757812E+3	5,532589E+0	1,757812E+3	4,455590E+0
1,759375E+3	5,649364E+0	1,759375E+3	4,521075E+0	1,759375E+3	5,786486E+0	1,759375E+3	4,564011E+0	1,759375E+3	5,872842E+0	1,759375E+3	4,511535E+0	1,759375E+3	5,838397E+0	1,759375E+3	4,477455E+0
1,760937E+3	5,927518E+0	1,760937E+3	4,494633E+0	1,760937E+3	6,018966E+0	1,760937E+3	4,583621E+0	1,760937E+3	6,097006E+0	1,760937E+3	4,517811E+0	1,760937E+3	5,881175E+0	1,760937E+3	4,471429E+0
1,762500E+3	6,281284E+0	1,762500E+3	4,623880E+0	1,762500E+3	6,236488E+0	1,762500E+3	4,497754E+0	1,762500E+3	6,317247E+0	1,762500E+3	4,543276E+0	1,762500E+3	6,440160E+0	1,762500E+3	4,390528E+0
1,764062E+3	6,410973E+0	1,764062E+3	4,563659E+0	1,764062E+3	6,467419E+0	1,764062E+3	4,485837E+0	1,764062E+3	6,515182E+0	1,764062E+3	4,476744E+0	1,764062E+3	6,488607E+0	1,764062E+3	4,493533E+0
1,765625E+3	6,790397E+0	1,765625E+3	4,407829E+0	1,765625E+3	6,766249E+0	1,765625E+3	4,452006E+0	1,765625E+3	6,862329E+0	1,765625E+3	4,469471E+0	1,765625E+3	6,766216E+0	1,765625E+3	4,527067E+0
1,767187E+3	6,938438E+0	1,767187E+3	4,458242E+0	1,767187E+3	6,979766E+0	1,767187E+3	4,319480E+0	1,767187E+3	7,063196E+0	1,767187E+3	4,371118E+0	1,767187E+3	7,004155E+0	1,767187E+3	4,331730E+0
1,768750E+3	7,204435E+0	1,768750E+3	4,360130E+0	1,768750E+3	7,256370E+0	1,768750E+3	4,211675E+0	1,768750E+3	7,262428E+0	1,768750E+3	4,303010E+0	1,768750E+3	7,247999E+0	1,768750E+3	4,241880E+0
1,770312E+3	7,391900E+0	1,770312E+3	4,202402E+0	1,770312E+3	7,610842E+0	1,770312E+3	4,248931E+0	1,770312E+3	7,537290E+0	1,770312E+3	4,295372E+0	1,770312E+3	7,474203E+0	1,770312E+3	4,125766E+0
