Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,406250E+3	6,359104E+1	1,406250E+3	7,348752E+1	1,406250E+3	8,381843E+1	1,406250E+3	9,346820E+1
1,407812E+3	6,364899E+1	1,407812E+3	7,445767E+1	1,407812E+3	8,379706E+1	1,407812E+3	9,280933E+1
1,409375E+3	6,384354E+1	1,409375E+3	7,391604E+1	1,409375E+3	8,346880E+1	1,409375E+3	9,340953E+1
1,410937E+3	6,264262E+1	1,410937E+3	7,327336E+1	1,410937E+3	8,380880E+1	1,410937E+3	9,396474E+1
1,412500E+3	6,376266E+1	1,412500E+3	7,371248E+1	1,412500E+3	8,395350E+1	1,412500E+3	9,219161E+1
1,414062E+3	6,293070E+1	1,414062E+3	7,333293E+1	1,414062E+3	8,266862E+1	1,414062E+3	9,363230E+1
1,415625E+3	6,346944E+1	1,415625E+3	7,259924E+1	1,415625E+3	8,286682E+1	1,415625E+3	9,398281E+1
1,417187E+3	6,239291E+1	1,417187E+3	7,258425E+1	1,417187E+3	8,234253E+1	1,417187E+3	9,266038E+1
1,418750E+3	6,182053E+1	1,418750E+3	7,286035E+1	1,418750E+3	8,290429E+1	1,418750E+3	9,264123E+1
1,420312E+3	6,166179E+1	1,420312E+3	7,296118E+1	1,420312E+3	8,329153E+1	1,420312E+3	9,276645E+1
1,421875E+3	6,240444E+1	1,421875E+3	7,186811E+1	1,421875E+3	8,344466E+1	1,421875E+3	9,210674E+1
1,423437E+3	6,220710E+1	1,423437E+3	7,150118E+1	1,423437E+3	8,353712E+1	1,423437E+3	9,212166E+1
1,425000E+3	6,339805E+1	1,425000E+3	7,191192E+1	1,425000E+3	8,286862E+1	1,425000E+3	9,130650E+1
1,426562E+3	6,332450E+1	1,426562E+3	7,131541E+1	1,426562E+3	8,179636E+1	1,426562E+3	9,225547E+1
1,428125E+3	6,247121E+1	1,428125E+3	7,117398E+1	1,428125E+3	8,250491E+1	1,428125E+3	9,228693E+1
1,429687E+3	6,310086E+1	1,429687E+3	7,125467E+1	1,429687E+3	8,318105E+1	1,429687E+3	9,258564E+1
1,431250E+3	6,331861E+1	1,431250E+3	7,038130E+1	1,431250E+3	8,216298E+1	1,431250E+3	9,277215E+1
1,432812E+3	6,200162E+1	1,432812E+3	7,149474E+1	1,432812E+3	8,153323E+1	1,432812E+3	9,330232E+1
1,434375E+3	6,199563E+1	1,434375E+3	7,152439E+1	1,434375E+3	8,257457E+1	1,434375E+3	9,291352E+1
1,435937E+3	6,288528E+1	1,435937E+3	7,039169E+1	1,435937E+3	8,244981E+1	1,435937E+3	9,277454E+1
1,437500E+3	6,224281E+1	1,437500E+3	7,139799E+1	1,437500E+3	8,176376E+1	1,437500E+3	9,177915E+1
1,439062E+3	6,366795E+1	1,439062E+3	7,254809E+1	1,439062E+3	8,158495E+1	1,439062E+3	9,142923E+1
1,440625E+3	6,311945E+1	1,440625E+3	7,248724E+1	1,440625E+3	8,016985E+1	1,440625E+3	9,106338E+1
1,442187E+3	6,159836E+1	1,442187E+3	7,155316E+1	1,442187E+3	8,215723E+1	1,442187E+3	9,185243E+1
1,443750E+3	6,132771E+1	1,443750E+3	7,148584E+1	1,443750E+3	8,246644E+1	1,443750E+3	9,187653E+1
1,445312E+3	6,126302E+1	1,445312E+3	7,159472E+1	1,445312E+3	8,154533E+1	1,445312E+3	9,188077E+1
1,446875E+3	6,148022E+1	1,446875E+3	7,090259E+1	1,446875E+3	8,059311E+1	1,446875E+3	9,140930E+1
1,448437E+3	6,097449E+1	1,448437E+3	7,217758E+1	1,448437E+3	7,968615E+1	1,448437E+3	9,174961E+1
1,450000E+3	6,106571E+1	1,450000E+3	7,152217E+1	1,450000E+3	8,067288E+1	1,450000E+3	9,138229E+1
1,451562E+3	6,130440E+1	1,451562E+3	7,137803E+1	1,451562E+3	8,045086E+1	1,451562E+3	9,106895E+1
1,453125E+3	6,062375E+1	1,453125E+3	7,225245E+1	1,453125E+3	8,039753E+1	1,453125E+3	9,182333E+1
1,454687E+3	6,079393E+1	1,454687E+3	7,181413E+1	1,454687E+3	8,135193E+1	1,454687E+3	9,171672E+1
1,456250E+3	6,081450E+1	1,456250E+3	7,114206E+1	1,456250E+3	8,028680E+1	1,456250E+3	9,216563E+1
1,457812E+3	5,995212E+1	1,457812E+3	7,055042E+1	1,457812E+3	8,192592E+1	1,457812E+3	9,143051E+1
1,459375E+3	5,995979E+1	1,459375E+3	7,099912E+1	1,459375E+3	8,179382E+1	1,459375E+3	9,084107E+1
1,460937E+3	6,194782E+1	1,460937E+3	7,169835E+1	1,460937E+3	8,111491E+1	1,460937E+3	9,101918E+1
1,462500E+3	6,161419E+1	1,462500E+3	7,083908E+1	1,462500E+3	8,140387E+1	1,462500E+3	9,093177E+1
1,464062E+3	6,117783E+1	1,464062E+3	6,982469E+1	1,464062E+3	8,153736E+1	1,464062E+3	9,011215E+1
1,465625E+3	6,128048E+1	1,465625E+3	7,043864E+1	1,465625E+3	8,108757E+1	1,465625E+3	9,051349E+1
1,467187E+3	6,155119E+1	1,467187E+3	7,119058E+1	1,467187E+3	8,072999E+1	1,467187E+3	9,191461E+1
1,468750E+3	6,193911E+1	1,468750E+3	7,036568E+1	1,468750E+3	8,088317E+1	1,468750E+3	9,139372E+1
1,470312E+3	6,156859E+1	1,470312E+3	7,100300E+1	1,470312E+3	8,092204E+1	1,470312E+3	9,098474E+1
1,471875E+3	6,049801E+1	1,471875E+3	7,109193E+1	1,471875E+3	8,084022E+1	1,471875E+3	9,125340E+1
1,473437E+3	5,909219E+1	1,473437E+3	7,043032E+1	1,473437E+3	8,090122E+1	1,473437E+3	9,141227E+1
1,475000E+3	5,858504E+1	1,475000E+3	7,018697E+1	1,475000E+3	8,048168E+1	1,475000E+3	9,098555E+1
1,476562E+3	6,012962E+1	1,476562E+3	6,950883E+1	1,476562E+3	8,114538E+1	1,476562E+3	9,061816E+1
1,478125E+3	5,990895E+1	1,478125E+3	7,002559E+1	1,478125E+3	8,107856E+1	1,478125E+3	9,064011E+1
1,479687E+3	5,998665E+1	1,479687E+3	6,892441E+1	1,479687E+3	8,099374E+1	1,479687E+3	9,054298E+1
1,481250E+3	6,087417E+1	1,481250E+3	6,880187E+1	1,481250E+3	8,037760E+1	1,481250E+3	9,069545E+1
1,482812E+3	6,149245E+1	1,482812E+3	6,913605E+1	1,482812E+3	8,087554E+1	1,482812E+3	9,073514E+1
1,484375E+3	6,117104E+1	1,484375E+3	7,033752E+1	1,484375E+3	8,052149E+1	1,484375E+3	9,054777E+1
1,485937E+3	5,989826E+1	1,485937E+3	7,072118E+1	1,485937E+3	8,028931E+1	1,485937E+3	9,011347E+1
1,487500E+3	5,960354E+1	1,487500E+3	6,993617E+1	1,487500E+3	7,974457E+1	1,487500E+3	9,067333E+1
1,489062E+3	6,075613E+1	1,489062E+3	6,980369E+1	1,489062E+3	7,912778E+1	1,489062E+3	9,031613E+1
1,490625E+3	6,042399E+1	1,490625E+3	6,969240E+1	1,490625E+3	7,937811E+1	1,490625E+3	8,937942E+1
1,492187E+3	6,131027E+1	1,492187E+3	6,991275E+1	1,492187E+3	7,954817E+1	1,492187E+3	9,007243E+1
1,493750E+3	6,027225E+1	1,493750E+3	6,928029E+1	1,493750E+3	7,952669E+1	1,493750E+3	9,065346E+1
1,495312E+3	5,954408E+1	1,495312E+3	6,994963E+1	1,495312E+3	7,906482E+1	1,495312E+3	9,092045E+1
1,496875E+3	6,378282E+1	1,496875E+3	7,046480E+1	1,496875E+3	8,094488E+1	1,496875E+3	9,047034E+1
1,498437E+3	7,623321E+1	1,498437E+3	7,354688E+1	1,498437E+3	8,175999E+1	1,498437E+3	9,010166E+1
1,500000E+3	7,856255E+1	1,500000E+3	7,940549E+1	1,500000E+3	8,257961E+1	1,500000E+3	9,014607E+1
1,501562E+3	7,011074E+1	1,501562E+3	7,513458E+1	1,501562E+3	8,061621E+1	1,501562E+3	9,006393E+1
1,503125E+3	5,943165E+1	1,503125E+3	6,850842E+1	1,503125E+3	8,051873E+1	1,503125E+3	8,948364E+1
1,504687E+3	6,019698E+1	1,504687E+3	7,000933E+1	1,504687E+3	8,013775E+1	1,504687E+3	8,914776E+1
1,506250E+3	5,959569E+1	1,506250E+3	7,020179E+1	1,506250E+3	7,987047E+1	1,506250E+3	9,021015E+1
1,507812E+3	5,944139E+1	1,507812E+3	6,848758E+1	1,507812E+3	7,917900E+1	1,507812E+3	9,084915E+1
1,509375E+3	5,889411E+1	1,509375E+3	6,911735E+1	1,509375E+3	7,893466E+1	1,509375E+3	9,077602E+1
1,510937E+3	5,919465E+1	1,510937E+3	6,971158E+1	1,510937E+3	7,971654E+1	1,510937E+3	9,056566E+1
1,512500E+3	5,932991E+1	1,512500E+3	6,971867E+1	1,512500E+3	7,981632E+1	1,512500E+3	8,857385E+1
1,514062E+3	5,892096E+1	1,514062E+3	6,907204E+1	1,514062E+3	7,939919E+1	1,514062E+3	8,864837E+1
1,515625E+3	5,859490E+1	1,515625E+3	6,799491E+1	1,515625E+3	7,853049E+1	1,515625E+3	8,904278E+1
1,517187E+3	5,804363E+1	1,517187E+3	6,886633E+1	1,517187E+3	7,861944E+1	1,517187E+3	8,908258E+1
1,518750E+3	5,921793E+1	1,518750E+3	6,891943E+1	1,518750E+3	7,873334E+1	1,518750E+3	8,930496E+1
1,520312E+3	5,863893E+1	1,520312E+3	6,865791E+1	1,520312E+3	7,888280E+1	1,520312E+3	8,894688E+1
1,521875E+3	5,891499E+1	1,521875E+3	6,856714E+1	1,521875E+3	7,890881E+1	1,521875E+3	8,877708E+1
1,523437E+3	5,831251E+1	1,523437E+3	6,758076E+1	1,523437E+3	7,892524E+1	1,523437E+3	8,879915E+1
1,525000E+3	5,838388E+1	1,525000E+3	6,663437E+1	1,525000E+3	7,843388E+1	1,525000E+3	8,798177E+1
1,526562E+3	5,757032E+1	1,526562E+3	6,718752E+1	1,526562E+3	7,838948E+1	1,526562E+3	8,865430E+1
1,528125E+3	5,688884E+1	1,528125E+3	6,807102E+1	1,528125E+3	7,840195E+1	1,528125E+3	8,788123E+1
1,529687E+3	5,697842E+1	1,529687E+3	6,808428E+1	1,529687E+3	7,859811E+1	1,529687E+3	8,765326E+1
1,531250E+3	5,663642E+1	1,531250E+3	6,801580E+1	1,531250E+3	7,788586E+1	1,531250E+3	8,811958E+1
1,532812E+3	5,755296E+1	1,532812E+3	6,741281E+1	1,532812E+3	7,762627E+1	1,532812E+3	8,765837E+1
1,534375E+3	5,789637E+1	1,534375E+3	6,689950E+1	1,534375E+3	7,635593E+1	1,534375E+3	8,760754E+1
1,535937E+3	5,671273E+1	1,535937E+3	6,712849E+1	1,535937E+3	7,728956E+1	1,535937E+3	8,712242E+1
1,537500E+3	5,734606E+1	1,537500E+3	6,703923E+1	1,537500E+3	7,803517E+1	1,537500E+3	8,704847E+1
1,539062E+3	5,810763E+1	1,539062E+3	6,651311E+1	1,539062E+3	7,811109E+1	1,539062E+3	8,716015E+1
1,540625E+3	5,719297E+1	1,540625E+3	6,726769E+1	1,540625E+3	7,771945E+1	1,540625E+3	8,794414E+1
1,542187E+3	5,748352E+1	1,542187E+3	6,720457E+1	1,542187E+3	7,864858E+1	1,542187E+3	8,773858E+1
1,543750E+3	5,726598E+1	1,543750E+3	6,738411E+1	1,543750E+3	7,816630E+1	1,543750E+3	8,669466E+1
1,545312E+3	5,755835E+1	1,545312E+3	6,660130E+1	1,545312E+3	7,818866E+1	1,545312E+3	8,809945E+1
1,546875E+3	5,792195E+1	1,546875E+3	6,810937E+1	1,546875E+3	7,773492E+1	1,546875E+3	8,958177E+1
1,548437E+3	5,810976E+1	1,548437E+3	6,913801E+1	1,548437E+3	7,896727E+1	1,548437E+3	8,929980E+1
1,550000E+3	5,857883E+1	1,550000E+3	6,883412E+1	1,550000E+3	7,921559E+1	1,550000E+3	8,903463E+1
1,551562E+3	5,927864E+1	1,551562E+3	6,855680E+1	1,551562E+3	7,859768E+1	1,551562E+3	8,858442E+1
1,553125E+3	5,872709E+1	1,553125E+3	6,880559E+1	1,553125E+3	7,969796E+1	1,553125E+3	8,832726E+1
1,554687E+3	5,876958E+1	1,554687E+3	6,889367E+1	1,554687E+3	7,982641E+1	1,554687E+3	9,001454E+1
1,556250E+3	6,014147E+1	1,556250E+3	6,887895E+1	1,556250E+3	7,909624E+1	1,556250E+3	8,944107E+1
1,557812E+3	6,187983E+1	1,557812E+3	6,931907E+1	1,557812E+3	7,813624E+1	1,557812E+3	8,957551E+1
1,559375E+3	6,460486E+1	1,559375E+3	7,055220E+1	1,559375E+3	7,917835E+1	1,559375E+3	8,955808E+1
1,560937E+3	6,121017E+1	1,560937E+3	7,022264E+1	1,560937E+3	8,067455E+1	1,560937E+3	8,976752E+1
1,562500E+3	5,889692E+1	1,562500E+3	7,031670E+1	1,562500E+3	8,008089E+1	1,562500E+3	9,112301E+1
1,564062E+3	5,907629E+1	1,564062E+3	7,099471E+1	1,564062E+3	8,077565E+1	1,564062E+3	9,057764E+1
1,565625E+3	5,882429E+1	1,565625E+3	7,154589E+1	1,565625E+3	8,122157E+1	1,565625E+3	9,083043E+1
1,567187E+3	6,060072E+1	1,567187E+3	7,142524E+1	1,567187E+3	8,128383E+1	1,567187E+3	9,080823E+1
1,568750E+3	6,193794E+1	1,568750E+3	7,044772E+1	1,568750E+3	8,119892E+1	1,568750E+3	9,000494E+1
1,570312E+3	6,127030E+1	1,570312E+3	7,090865E+1	1,570312E+3	8,075563E+1	1,570312E+3	9,048771E+1
1,571875E+3	6,112773E+1	1,571875E+3	7,123548E+1	1,571875E+3	8,009853E+1	1,571875E+3	9,168467E+1
1,573437E+3	6,153959E+1	1,573437E+3	7,198341E+1	1,573437E+3	8,086943E+1	1,573437E+3	9,122650E+1
1,575000E+3	6,107961E+1	1,575000E+3	7,219934E+1	1,575000E+3	8,176016E+1	1,575000E+3	9,054296E+1
1,576562E+3	6,052376E+1	1,576562E+3	7,235554E+1	1,576562E+3	8,128247E+1	1,576562E+3	9,136735E+1
1,578125E+3	6,068432E+1	1,578125E+3	7,297334E+1	1,578125E+3	8,147469E+1	1,578125E+3	9,253675E+1
1,579687E+3	6,236681E+1	1,579687E+3	7,221109E+1	1,579687E+3	8,235800E+1	1,579687E+3	9,312082E+1
1,581250E+3	6,241798E+1	1,581250E+3	7,192199E+1	1,581250E+3	8,221625E+1	1,581250E+3	9,335283E+1
1,582812E+3	6,152844E+1	1,582812E+3	7,148469E+1	1,582812E+3	8,266699E+1	1,582812E+3	9,329912E+1
1,584375E+3	6,339091E+1	1,584375E+3	7,201690E+1	1,584375E+3	8,228876E+1	1,584375E+3	9,277070E+1
1,585937E+3	6,330809E+1	1,585937E+3	7,298197E+1	1,585937E+3	8,278278E+1	1,585937E+3	9,331391E+1
1,587500E+3	6,128222E+1	1,587500E+3	7,331886E+1	1,587500E+3	8,304428E+1	1,587500E+3	9,343849E+1
1,589062E+3	6,361975E+1	1,589062E+3	7,375714E+1	1,589062E+3	8,341078E+1	1,589062E+3	9,383246E+1
1,590625E+3	6,471617E+1	1,590625E+3	7,438597E+1	1,590625E+3	8,352530E+1	1,590625E+3	9,260155E+1
1,592187E+3	6,373498E+1	1,592187E+3	7,400205E+1	1,592187E+3	8,427170E+1	1,592187E+3	9,236554E+1
1,593750E+3	6,391514E+1	1,593750E+3	7,395401E+1	1,593750E+3	8,375903E+1	1,593750E+3	9,338325E+1
1,595312E+3	6,494949E+1	1,595312E+3	7,335329E+1	1,595312E+3	8,420133E+1	1,595312E+3	9,496189E+1
1,596875E+3	6,448208E+1	1,596875E+3	7,403597E+1	1,596875E+3	8,434607E+1	1,596875E+3	9,431181E+1
1,598437E+3	6,414941E+1	1,598437E+3	7,423041E+1	1,598437E+3	8,391275E+1	1,598437E+3	9,368614E+1
1,600000E+3	6,410179E+1	1,600000E+3	7,440309E+1	1,600000E+3	8,448314E+1	1,600000E+3	9,303758E+1
1,601562E+3	6,366315E+1	1,601562E+3	7,312169E+1	1,601562E+3	8,519045E+1	1,601562E+3	9,369944E+1
1,603125E+3	6,402207E+1	1,603125E+3	7,414546E+1	1,603125E+3	8,424640E+1	1,603125E+3	9,457601E+1
1,604687E+3	6,546403E+1	1,604687E+3	7,590991E+1	1,604687E+3	8,473076E+1	1,604687E+3	9,546321E+1
1,606250E+3	6,592924E+1	1,606250E+3	7,606482E+1	1,606250E+3	8,545222E+1	1,606250E+3	9,556452E+1
1,607812E+3	6,543790E+1	1,607812E+3	7,519573E+1	1,607812E+3	8,611029E+1	1,607812E+3	9,608853E+1
1,609375E+3	6,602246E+1	1,609375E+3	7,615484E+1	1,609375E+3	8,473704E+1	1,609375E+3	9,473112E+1
1,610937E+3	6,636374E+1	1,610937E+3	7,611076E+1	1,610937E+3	8,578267E+1	1,610937E+3	9,488267E+1
1,612500E+3	6,578498E+1	1,612500E+3	7,624880E+1	1,612500E+3	8,617299E+1	1,612500E+3	9,601942E+1
1,614062E+3	6,573487E+1	1,614062E+3	7,696684E+1	1,614062E+3	8,606374E+1	1,614062E+3	9,562509E+1
1,615625E+3	6,658172E+1	1,615625E+3	7,773850E+1	1,615625E+3	8,670863E+1	1,615625E+3	9,505438E+1
1,617187E+3	7,151658E+1	1,617187E+3	7,746352E+1	1,617187E+3	8,626267E+1	1,617187E+3	9,605825E+1
1,618750E+3	8,087864E+1	1,618750E+3	7,879587E+1	1,618750E+3	8,725109E+1	1,618750E+3	9,628730E+1
1,620312E+3	8,052556E+1	1,620312E+3	8,201764E+1	1,620312E+3	8,735244E+1	1,620312E+3	9,702784E+1
1,621875E+3	7,081498E+1	1,621875E+3	7,746704E+1	1,621875E+3	8,662467E+1	1,621875E+3	9,656476E+1
1,623437E+3	6,772082E+1	1,623437E+3	7,633858E+1	1,623437E+3	8,666344E+1	1,623437E+3	9,667449E+1
1,625000E+3	6,808007E+1	1,625000E+3	7,712973E+1	1,625000E+3	8,586595E+1	1,625000E+3	9,670246E+1
1,626562E+3	6,703750E+1	1,626562E+3	7,657047E+1	1,626562E+3	8,511513E+1	1,626562E+3	9,699027E+1
1,628125E+3	6,649962E+1	1,628125E+3	7,547828E+1	1,628125E+3	8,627218E+1	1,628125E+3	9,699873E+1
1,629687E+3	6,702734E+1	1,629687E+3	7,576641E+1	1,629687E+3	8,572359E+1	1,629687E+3	9,823739E+1
1,631250E+3	6,677932E+1	1,631250E+3	7,569208E+1	1,631250E+3	8,639867E+1	1,631250E+3	9,834211E+1
1,632812E+3	6,643018E+1	1,632812E+3	7,679948E+1	1,632812E+3	8,542311E+1	1,632812E+3	9,741171E+1
1,634375E+3	6,541959E+1	1,634375E+3	7,687236E+1	1,634375E+3	8,613638E+1	1,634375E+3	9,634525E+1
1,635937E+3	6,510418E+1	1,635937E+3	7,553364E+1	1,635937E+3	8,533425E+1	1,635937E+3	9,572394E+1
1,637500E+3	6,469664E+1	1,637500E+3	7,702802E+1	1,637500E+3	8,525160E+1	1,637500E+3	9,620271E+1
1,639062E+3	6,605826E+1	1,639062E+3	7,695604E+1	1,639062E+3	8,494647E+1	1,639062E+3	9,547017E+1
1,640625E+3	6,626953E+1	1,640625E+3	7,566168E+1	1,640625E+3	8,456278E+1	1,640625E+3	9,491976E+1
1,642187E+3	6,667356E+1	1,642187E+3	7,543668E+1	1,642187E+3	8,604224E+1	1,642187E+3	9,502484E+1
1,643750E+3	6,624934E+1	1,643750E+3	7,546905E+1	1,643750E+3	8,522914E+1	1,643750E+3	9,542468E+1
1,645312E+3	6,432795E+1	1,645312E+3	7,483344E+1	1,645312E+3	8,463259E+1	1,645312E+3	9,557529E+1
1,646875E+3	6,466342E+1	1,646875E+3	7,452771E+1	1,646875E+3	8,532509E+1	1,646875E+3	9,605009E+1
1,648437E+3	6,395869E+1	1,648437E+3	7,428068E+1	1,648437E+3	8,470949E+1	1,648437E+3	9,493098E+1
1,650000E+3	6,434488E+1	1,650000E+3	7,407097E+1	1,650000E+3	8,434936E+1	1,650000E+3	9,426652E+1
1,651562E+3	6,510534E+1	1,651562E+3	7,469412E+1	1,651562E+3	8,477265E+1	1,651562E+3	9,422670E+1
1,653125E+3	6,389976E+1	1,653125E+3	7,432822E+1	1,653125E+3	8,434571E+1	1,653125E+3	9,359121E+1
1,654687E+3	6,311656E+1	1,654687E+3	7,372758E+1	1,654687E+3	8,396652E+1	1,654687E+3	9,280942E+1
1,656250E+3	6,259184E+1	1,656250E+3	7,345130E+1	1,656250E+3	8,384637E+1	1,656250E+3	9,322093E+1
1,657812E+3	6,341457E+1	1,657812E+3	7,381398E+1	1,657812E+3	8,407832E+1	1,657812E+3	9,388753E+1
1,659375E+3	6,236670E+1	1,659375E+3	7,354925E+1	1,659375E+3	8,267106E+1	1,659375E+3	9,317214E+1
1,660937E+3	6,272312E+1	1,660937E+3	7,298096E+1	1,660937E+3	8,227406E+1	1,660937E+3	9,227856E+1
1,662500E+3	6,366219E+1	1,662500E+3	7,289873E+1	1,662500E+3	8,191649E+1	1,662500E+3	9,248335E+1
1,664062E+3	6,377581E+1	1,664062E+3	7,224365E+1	1,664062E+3	8,194470E+1	1,664062E+3	9,172571E+1
1,665625E+3	6,202594E+1	1,665625E+3	7,101664E+1	1,665625E+3	8,266710E+1	1,665625E+3	9,143869E+1
1,667187E+3	6,194619E+1	1,667187E+3	7,221409E+1	1,667187E+3	8,231245E+1	1,667187E+3	9,105893E+1
1,668750E+3	6,284823E+1	1,668750E+3	7,141618E+1	1,668750E+3	8,164048E+1	1,668750E+3	9,095224E+1
1,670312E+3	6,220627E+1	1,670312E+3	7,081908E+1	1,670312E+3	8,091194E+1	1,670312E+3	9,156863E+1
1,671875E+3	5,952488E+1	1,671875E+3	7,083294E+1	1,671875E+3	8,098445E+1	1,671875E+3	9,130498E+1
1,673437E+3	6,061122E+1	1,673437E+3	7,063114E+1	1,673437E+3	8,085079E+1	1,673437E+3	9,150252E+1
1,675000E+3	6,038556E+1	1,675000E+3	6,985696E+1	1,675000E+3	8,096714E+1	1,675000E+3	9,086435E+1
1,676562E+3	6,093898E+1	1,676562E+3	7,024500E+1	1,676562E+3	8,123753E+1	1,676562E+3	9,028086E+1
1,678125E+3	6,293087E+1	1,678125E+3	7,112267E+1	1,678125E+3	8,023472E+1	1,678125E+3	8,981803E+1
1,679687E+3	6,602686E+1	1,679687E+3	7,181051E+1	1,679687E+3	8,044561E+1	1,679687E+3	8,965410E+1
1,681250E+3	6,246179E+1	1,681250E+3	7,086157E+1	1,681250E+3	7,983016E+1	1,681250E+3	8,901549E+1
1,682812E+3	6,085579E+1	1,682812E+3	6,899455E+1	1,682812E+3	7,981459E+1	1,682812E+3	8,847982E+1
1,684375E+3	5,963804E+1	1,684375E+3	6,778789E+1	1,684375E+3	7,928502E+1	1,684375E+3	8,973963E+1
1,685937E+3	5,856336E+1	1,685937E+3	6,898829E+1	1,685937E+3	7,841229E+1	1,685937E+3	8,873346E+1
1,687500E+3	5,858282E+1	1,687500E+3	6,866369E+1	1,687500E+3	7,827670E+1	1,687500E+3	8,828436E+1
1,689062E+3	5,848538E+1	1,689062E+3	6,871774E+1	1,689062E+3	7,789251E+1	1,689062E+3	8,887772E+1
1,690625E+3	5,916604E+1	1,690625E+3	6,911497E+1	1,690625E+3	7,778089E+1	1,690625E+3	8,787014E+1
1,692187E+3	5,829143E+1	1,692187E+3	6,805992E+1	1,692187E+3	7,818171E+1	1,692187E+3	8,781421E+1
1,693750E+3	5,782683E+1	1,693750E+3	6,726566E+1	1,693750E+3	7,859354E+1	1,693750E+3	8,727366E+1
1,695312E+3	5,813504E+1	1,695312E+3	6,654054E+1	1,695312E+3	7,700707E+1	1,695312E+3	8,717720E+1
1,696875E+3	5,883619E+1	1,696875E+3	6,641225E+1	1,696875E+3	7,718619E+1	1,696875E+3	8,684451E+1
1,698437E+3	5,910706E+1	1,698437E+3	6,700210E+1	1,698437E+3	7,739819E+1	1,698437E+3	8,746741E+1
1,700000E+3	5,785050E+1	1,700000E+3	6,698019E+1	1,700000E+3	7,759049E+1	1,700000E+3	8,707098E+1
1,701562E+3	5,838798E+1	1,701562E+3	6,615902E+1	1,701562E+3	7,712861E+1	1,701562E+3	8,743121E+1
1,703125E+3	5,875028E+1	1,703125E+3	6,580348E+1	1,703125E+3	7,657022E+1	1,703125E+3	8,763669E+1
1,704687E+3	5,795317E+1	1,704687E+3	6,582907E+1	1,704687E+3	7,600806E+1	1,704687E+3	8,688873E+1
1,706250E+3	5,641721E+1	1,706250E+3	6,581385E+1	1,706250E+3	7,609927E+1	1,706250E+3	8,674388E+1
1,707812E+3	5,668226E+1	1,707812E+3	6,637070E+1	1,707812E+3	7,627859E+1	1,707812E+3	8,591256E+1
1,709375E+3	5,731450E+1	1,709375E+3	6,610442E+1	1,709375E+3	7,627096E+1	1,709375E+3	8,625401E+1
1,710937E+3	5,682848E+1	1,710937E+3	6,649312E+1	1,710937E+3	7,703087E+1	1,710937E+3	8,577570E+1
1,712500E+3	5,616439E+1	1,712500E+3	6,528368E+1	1,712500E+3	7,559316E+1	1,712500E+3	8,596648E+1
1,714062E+3	5,516849E+1	1,714062E+3	6,451039E+1	1,714062E+3	7,507558E+1	1,714062E+3	8,652347E+1
1,715625E+3	5,484034E+1	1,715625E+3	6,483611E+1	1,715625E+3	7,422772E+1	1,715625E+3	8,543056E+1
1,717187E+3	5,467269E+1	1,717187E+3	6,386368E+1	1,717187E+3	7,457540E+1	1,717187E+3	8,554739E+1
1,718750E+3	5,442642E+1	1,718750E+3	6,342642E+1	1,718750E+3	7,477166E+1	1,718750E+3	8,393223E+1
1,720312E+3	5,375633E+1	1,720312E+3	6,331868E+1	1,720312E+3	7,508609E+1	1,720312E+3	8,367876E+1
1,721875E+3	5,440889E+1	1,721875E+3	6,340088E+1	1,721875E+3	7,594899E+1	1,721875E+3	8,396028E+1
1,723437E+3	5,418978E+1	1,723437E+3	6,368292E+1	1,723437E+3	7,444332E+1	1,723437E+3	8,392074E+1
1,725000E+3	5,404012E+1	1,725000E+3	6,402228E+1	1,725000E+3	7,361411E+1	1,725000E+3	8,470765E+1
1,726562E+3	5,331958E+1	1,726562E+3	6,387239E+1	1,726562E+3	7,366445E+1	1,726562E+3	8,395860E+1
1,728125E+3	5,356237E+1	1,728125E+3	6,377557E+1	1,728125E+3	7,404129E+1	1,728125E+3	8,332381E+1
1,729687E+3	5,260224E+1	1,729687E+3	6,329185E+1	1,729687E+3	7,431054E+1	1,729687E+3	8,252040E+1
1,731250E+3	5,157520E+1	1,731250E+3	6,314829E+1	1,731250E+3	7,363710E+1	1,731250E+3	8,369659E+1
1,732812E+3	5,210077E+1	1,732812E+3	6,288621E+1	1,732812E+3	7,252368E+1	1,732812E+3	8,231456E+1
1,734375E+3	5,414957E+1	1,734375E+3	6,204096E+1	1,734375E+3	7,251292E+1	1,734375E+3	8,246597E+1
1,735937E+3	5,409325E+1	1,735937E+3	6,236073E+1	1,735937E+3	7,141327E+1	1,735937E+3	8,276500E+1
1,737500E+3	5,676563E+1	1,737500E+3	6,170561E+1	1,737500E+3	7,203353E+1	1,737500E+3	8,307935E+1
1,739062E+3	6,284184E+1	1,739062E+3	6,476498E+1	1,739062E+3	7,364455E+1	1,739062E+3	8,352665E+1
1,740625E+3	6,016375E+1	1,740625E+3	6,575411E+1	1,740625E+3	7,343192E+1	1,740625E+3	8,350477E+1
1,742187E+3	5,404632E+1	1,742187E+3	6,262511E+1	1,742187E+3	7,363540E+1	1,742187E+3	8,433183E+1
